,UKF243,UKF259,UKF260,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.05598257742283754,0.025734519139772292,0.11087014660863571,0.024998211071782635,0.0323427336353474,0.043708725243160086,-0.010314611549490593,0.08215780056530785,0.10283222167474157
HALLMARK_ALLOGRAFT_REJECTION,-0.0027791105756065013,0.006421571755809507,0.05665380881587537,0.05303663919408157,-0.03117281721118198,-0.011026397923324095,-0.01216744612484454,0.015799157735712516,0.04753449290199646
HALLMARK_ANDROGEN_RESPONSE,0.04058436576657266,0.00947703923972059,0.03754750220094505,0.06310499166274917,0.0754395071705908,0.0021787496591529646,0.02443858860090636,0.0521591074591051,0.062100436739407676
HALLMARK_ANGIOGENESIS,-0.00746386074687138,0.08610283353135818,-0.10126561888519241,-0.028546164339007953,0.006439711097719905,0.02509437192127156,0.018754017261717413,0.06454917155231657,-0.08729258143474955
HALLMARK_APICAL_JUNCTION,0.08399401978192636,0.050122599948863165,0.047949721931086244,0.011937631282449375,0.011968983953798251,0.08019130162106418,0.033030163811321844,0.0973492711190138,0.03991799643473675
HALLMARK_APICAL_SURFACE,0.001454489213027312,0.020607222963124276,0.07684633477480429,0.039923039906375676,0.06228607417642539,0.04823043958096136,-0.007763663841744701,0.057106730435396456,0.036848779325165094
HALLMARK_APOPTOSIS,0.030060107699907954,0.05094198693847543,-0.08068872941543302,0.041708846398133756,0.00708949279755225,-0.0012516823768508264,-0.024024090167048897,-0.011801611072542796,0.02887361051260116
HALLMARK_BILE_ACID_METABOLISM,0.029721051699408613,0.00759061354018366,0.1073185982151006,0.015137751047181779,-0.016992250837342734,0.05352733989451071,0.003606127640659582,0.14873336121223962,0.11813514353635186
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.008875576930371032,0.0275010725368105,0.051801096676267755,0.007763723195712234,0.05001702475136449,0.08120022389973748,-0.035096766836369656,0.07809376266995109,0.055825144020148765
HALLMARK_COAGULATION,0.002681898347147749,0.0021835775220710924,0.029210328026236666,0.06669736354956456,0.0954607388594325,0.013543130027653184,-0.003761828129991851,0.06357382407831302,0.030527216504628703
HALLMARK_COMPLEMENT,0.08151551818068822,-0.0016432607906154946,-0.0028188325243980756,-0.0006713826935125514,0.022030311873607218,0.04424898513475959,-0.06772988753754394,0.04903279108710551,0.0738865821930757
HALLMARK_DNA_REPAIR,0.07479649343041062,0.04386320328098079,0.09858295134393001,0.023942336724378642,0.08808982193107184,0.09427709062070566,0.05925911464604142,0.09263398838796379,0.07466061319315183
HALLMARK_E2F_TARGETS,0.036929594884755404,-0.004146572988466104,0.09976268147064311,0.038046310382988766,0.03782619786451693,0.07058708261846701,-0.05303166901477403,0.1109737822829373,0.06801308926935062
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04862809085312229,0.01816358250149304,-0.004842801360246981,0.0030442870752213635,0.03699074257614968,0.03650507405921804,-0.028720720129058713,0.04918603259878653,-0.012267473426977808
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07637660785160959,0.021830074714170936,0.0416701945767086,0.015007629589845362,0.021730158982679628,0.012328827763002847,0.11382851158835415,0.05250888840477813,0.08738357995943198
HALLMARK_ESTROGEN_RESPONSE_LATE,0.023257506845468658,0.009320795895812143,0.003765411761082879,0.07337797395430698,0.025660956762912628,0.04811097676306468,0.03631927582308854,0.04343338275306869,0.06705475529146779
HALLMARK_FATTY_ACID_METABOLISM,-0.04824222538990568,0.03312630625057971,0.009609134434121822,0.02757882889771933,0.03940912163219712,0.024467626401526707,0.059610067716314524,0.08784509638107833,0.0010735431041129415
HALLMARK_G2M_CHECKPOINT,0.06011205917231647,0.03948321314923859,0.04529567717688136,0.017922521363105015,-0.005890119558682541,0.042098786971976276,-0.04705839236084356,0.04765907886063351,0.03422609372871569
HALLMARK_GLYCOLYSIS,0.057285880275777294,0.04771142362063207,0.08515885773294447,-0.06139611701663283,-0.014941423066467332,0.0791351825185384,0.12442709966939394,0.1352877066894577,0.06498388331242858
