,UKF248,UKF255,UKF266,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10319132795678175,0.0888628533435996,-0.025224446084175362,0.011676519272371223,0.01685517276192392,0.12110844201899135,0.08754059106406721,-0.09224019952478271,0.19488768910153242,0.19012599372890893
HALLMARK_ALLOGRAFT_REJECTION,0.03782767735402025,0.0780057144064866,0.10944597382270342,-0.006915172521226092,-0.007788045835149234,0.0999313614690769,0.019288029344667026,-0.030604179030858495,0.11162351226200143,-0.017480002908467126
HALLMARK_ANDROGEN_RESPONSE,0.0566320702690521,0.05094859746183419,0.08358929261117719,0.024529498504684645,-0.02216949700623787,0.12212658890052726,0.08443467402882812,0.009143593962953393,0.12007830217388912,0.1951880100282761
HALLMARK_ANGIOGENESIS,-0.03093733361726584,-0.03572995054613813,0.1450921910548368,-0.062367445266715574,0.02254797490486843,0.10124722088155688,-0.04716627199988559,0.13766776394767827,-0.12452862831048951,0.15218620685622494
HALLMARK_APICAL_JUNCTION,0.09770991196364134,0.027366262857126778,0.1251030518806147,0.0016659495348903862,0.01928749155029222,0.16270030850122064,0.08665266865696845,0.038031833501153536,0.13595720563223365,0.22125483022845321
HALLMARK_APICAL_SURFACE,0.04802297373052795,0.06466400148352332,-0.08925612604082662,0.028600484851416134,0.032371789953962546,0.16998428025358944,0.05960600400880596,-0.03361229055635952,0.09831339085418116,0.10966101287941526
HALLMARK_APOPTOSIS,0.034831589807135854,0.06490618903054975,-0.05515010576841992,0.036028679356275094,0.05513821654907963,0.08728364192881384,-0.0056846075760392705,0.013223592956896544,0.09511746272001811,-0.013081364471233743
HALLMARK_BILE_ACID_METABOLISM,0.024132265301555655,0.05932296494024057,0.1086080152895777,0.04522059522407032,-0.04690570009048701,0.0710148240371722,0.052511575752785936,-0.09577037135642363,0.1667067646382682,0.20958333567940388
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.030480899281181716,0.09823144476514162,0.09942739193070997,0.0037350964597896085,-0.03876158870723014,0.12228409195287565,0.04894211269962626,-0.07650699362811868,0.15602633870720983,0.16188971093181406
HALLMARK_COAGULATION,0.10579882095743062,0.09458682022473897,0.12055473256401243,-0.005498055569838622,0.09592289970004286,0.16106932071560592,0.050708852220923833,-0.020414380132651105,0.08404537393593282,0.17769255728126157
