,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.028973492875337344,0.0971790539413336,0.11137973716457378,0.010756533624179164,0.1180546767014823,0.034426183676977015,0.021926379794997716,0.0557824708644836,0.015979321216719744,0.0965981637555587,0.01472977614441452,0.03440822188281263,0.21401459414347912,0.11819853111974095,0.10537599440005149,-0.009399821179550485,0.034291026718019264,0.11901509914947536,0.15671709473710943,0.1539133027192505
HALLMARK_ALLOGRAFT_REJECTION,0.033725968795464384,0.03783918328122466,0.005419076971584083,0.024607374210058378,0.1244793452702068,-0.046270203618451,-0.05329160330598995,0.03801074649262926,-0.029764856710187883,-0.16618263417794202,-0.004530318836909044,0.04915101993194196,0.055271362813843816,0.04217587922480793,0.05598730860632737,-0.02328703368815011,0.023365131726576692,0.11856294623415702,-0.059052688596588576,0.0024479901227645227
HALLMARK_ANDROGEN_RESPONSE,0.017680273817860758,0.0817567597555296,0.00208075850491692,0.05542760282604209,0.047673144328758195,0.027244179539267298,-0.046759348219891146,0.04237042520336702,-0.019461104740053695,-0.07709751372754449,-0.030120958909128852,-0.006002488233214946,0.17936405695217508,0.0548885657272887,0.0971660974250135,-0.004923023499983901,0.02552942674729273,0.1215933961318502,0.10482406431399402,0.07002417994112958
HALLMARK_ANGIOGENESIS,-0.04095986861872405,-0.011230580685315936,0.043242006530895306,0.043234306246485645,-0.13602297787368478,0.019126045590929185,-0.04340246876835979,-0.07803020369736356,-0.06572903114244204,-0.13748731036495748,-0.11922484514991144,-0.004731394215902309,0.003985297649064805,-0.12854756626780042,-0.03777991360333103,-0.0184171895291462,0.04427090295381694,-0.03967577188288792,0.013678430810472916,-0.17020504540453008
HALLMARK_APICAL_JUNCTION,-0.016187022449682103,0.09845758444830328,0.06241545278979803,0.009154764258603974,0.06907477379989574,0.0306311470003783,0.003287018363299012,0.04107109240050317,0.041559294382589734,0.035566875841762886,-0.07003042057410865,0.0071222679510604655,0.21172997723278159,0.1009298710467785,0.09678976222331186,0.042981647820519324,0.05729303836630235,0.13730928616236845,0.12882157152086166,0.2036512643288792
HALLMARK_APICAL_SURFACE,0.06463336650772629,0.0423834665127785,0.08606204685848098,0.024268483931602677,0.05069155486463047,0.061740405681470704,0.04166396616822537,-0.006592327454590511,0.052098557838423404,0.10148015440612973,0.0033897329760827037,0.02560811102671702,0.12162331733156377,0.10539780686662652,0.07452627256115603,0.08552281806083718,0.040742551217809814,0.1276055434038943,0.11083386498311301,0.132029007858299
HALLMARK_APOPTOSIS,0.026541464325821443,-0.004754583373273088,-0.014313958086550388,-0.017138483081846793,-0.028269470994008918,-0.015557829284013731,0.03772076379697324,-0.08136999489045685,0.04998874936020066,0.023961961663312756,0.03481635106128714,-0.027638935785100415,-0.016767341159895335,0.004865042598550091,-0.018311060289570375,-0.04286359455493375,-0.0022204285406032536,0.15377810245685056,0.0026745745646009813,0.0800026833036791
HALLMARK_BILE_ACID_METABOLISM,-0.0380799080980923,0.06334178016362889,0.09970667405900027,-0.02100256307784901,0.13047808774037356,-0.024045248022678087,-0.052317649466085615,0.03362519914424091,0.034285034221296036,-0.04860771677711717,0.0063346630055422445,0.11941851482603119,0.14972999313379082,0.06413069053761346,0.08303430879278248,-0.016365334074740712,0.01565097490187128,0.10374428684635613,0.13752282726746679,0.04629185043785157
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07484500880089669,0.013187927639323332,0.08673526786080663,0.03926437623666421,0.03063830228520469,0.0013334224513770108,-0.02476624323607107,-0.0503224813003506,0.007998439468780233,-0.09297106217487806,-0.07645527325705488,0.02295114212728718,0.210585335800682,0.10868207606997204,0.1074355640988377,0.023901819345812293,0.04352575371934836,0.09348059867468496,0.10970358609566741,0.0341868828059355
HALLMARK_COAGULATION,-0.010196993583161914,0.08275350607095218,0.06470818907413865,0.012819595261757015,0.01898546083154386,-0.07081424366363795,-0.057854823620260155,0.028218860952523524,-0.08245085025503825,-0.1581628625325721,-0.011103367974325276,-0.03946218835952235,0.13367065110479603,0.06443149370315644,0.07920776925640417,-0.006113220993626353,-0.015299373255157041,0.11342759352629661,0.1185148940852587,-0.1163613981031904
HALLMARK_COMPLEMENT,0.1045929912821945,0.07200689818424988,0.06716569822775321,0.014882583638215688,0.0677119345684334,-0.0007167353336916701,0.023294126460058903,0.009374947990594278,0.050061742218299635,-0.05305634012657276,0.021427866892350496,0.000685286381586238,0.13039277922793874,0.07152709489773731,0.07472074779471871,-0.008358139377044292,0.05493407896667692,0.09713726366501658,0.07287705420588794,0.15394805974801715
HALLMARK_DNA_REPAIR,-0.06393600585924043,0.08380058362481102,0.029762235425050295,0.023608282687823064,0.1001697395783371,0.0850897097457575,0.014743455802135923,0.042812119034030836,0.04857053022803337,0.14781048138725425,-0.05127123200223743,0.008743813432189385,0.21451946612914446,0.06840192743898262,0.10578618511274696,0.07354895439818773,0.10218046817547817,0.08402472289035713,0.14382778138498312,0.19274589649375
HALLMARK_E2F_TARGETS,0.047962227118581204,0.06144260483573739,0.07980489278989696,0.004975508776197774,0.06888581301073993,0.02105301029601811,-0.035970230960454,0.007480428272376915,0.02432343136647952,0.10877048642243586,-0.03214411453536239,-0.028638604350133223,0.14528294402697173,-0.013682966540098672,0.0660409005939431,0.03843053871009446,0.07084711309393874,0.0767549932572915,0.12696486973014465,0.1662778434343995
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.021920223471635244,0.026642387731917332,-0.028959894241091595,-0.012700212632961552,-0.10815468449334806,-0.01851910060924699,-0.013313572801306371,0.010661613135437209,-0.05434707113041119,-0.1026801106968176,-0.12806230957277878,-0.01863297998648808,0.07164322487249919,-0.0842506543472289,0.021026362235906582,-0.02578841776540202,0.03279881310546242,0.09835102959609324,0.07653374387661947,0.09370015762784863
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0647578443433502,0.04652069565123486,0.002069069363200934,0.014880697304208133,0.06871676892285042,-0.05398834357923273,-0.00305823585863485,0.08208834940333233,-0.03818123874497881,0.12505087642119456,0.09014732582203029,-0.032853364892662,0.04972556074135407,0.11647667746755953,0.11073324931858079,-0.015787070851805918,0.07031076516562106,0.09373138577842982,0.1384309718665445,0.15450414109187424
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09286974691394191,0.07582878729845488,0.06844726737516402,-0.016510367412041548,0.058343487785502426,0.04324335435875872,0.10410098877007351,-0.017780613065333337,0.04708538219893945,-0.008134754521529581,-0.0830735088770341,0.06887143856296772,0.16962694352093094,0.0573856565063025,0.08085247564117913,0.006846621750522336,0.033404613361304306,0.08180938751474948,0.109593119767751,0.013938595376911328
HALLMARK_FATTY_ACID_METABOLISM,-0.0329979254947466,0.00618410201639568,-0.10577593738984083,0.07466351483979415,0.04298043592449094,0.06328239332926734,-0.032157004751380135,-0.04550378459768051,-0.005295900807715393,-0.015393958160153381,0.06071736238210235,0.05905786926752609,0.08699960937289396,-0.05624834135182892,0.04618748132537884,0.04302240511696506,0.040079350510780924,0.04716961874651958,0.07226725255748691,0.04571759711118363
HALLMARK_G2M_CHECKPOINT,-0.07128227842267054,0.07880703329136314,0.029585708981492365,0.020684220585964797,0.012696929489238916,-0.0013435841253729335,-0.0579535577467897,-0.024923040465545682,-0.016850402856008775,0.01852841881438608,-0.07488250933818992,-0.027591187783813986,0.12213815389589354,-0.030694853921332435,0.04176214755131852,0.025377918719343234,0.07490960524588239,0.06363368967950864,0.06694882826803177,0.13535214698201364
HALLMARK_GLYCOLYSIS,-0.014374602960669685,0.04345749864217047,0.0693739070369152,0.006705852524422028,-0.007637611312683098,0.06975591585811819,0.03342026591695135,0.09811349200126847,0.07736148509244994,0.18175104702472603,-0.06304399248835184,0.08263825488871838,0.13036808526216115,0.0360621990931322,0.09205753912124288,0.08220205319295217,0.10919580980281574,0.05099456118451609,0.1512655015203173,0.17991044004596526
HALLMARK_HEDGEHOG_SIGNALING,0.054211810854760636,0.06770797227795179,0.08591182232612918,0.039145186547457425,0.1081570277028079,0.0666210253755019,0.08763029056230534,0.10580942088404457,0.08716391758370064,0.1816005165380949,0.06573977997177471,0.028430273936241923,0.04530990796572373,0.09436316391396465,0.10223377488968981,-0.024695638329248235,0.05763551182429432,0.08400374479520926,0.09350019904074587,0.16788870880791737
HALLMARK_HEME_METABOLISM,0.016719086764836744,0.10630069252433558,0.050799232632674815,0.04714771726021883,0.08567784967465106,0.06797371565382358,-0.0030340215344798914,0.08588026838574245,-0.0015187114158710991,0.07207726232100471,-0.03575402453831281,0.0008856363361844476,0.19362601833358078,0.09993998439356,0.07937227818039272,0.009991610628755919,0.062315079664184196,0.10520263988712311,0.16047176004729122,0.16390979136615735
HALLMARK_HYPOXIA,-0.11807614180671082,-0.08415210391666628,-0.08600584286633027,0.031239123951298887,-0.08325033563878499,0.02329801501761193,0.08059173254588556,-0.0665080892350702,0.07514392098166235,-0.004641967741971053,-0.10688688894978403,-0.022598504646478796,-0.08761846111252859,-0.07808712129601234,-0.012331207148451508,0.0017202177174775314,0.029308311583196255,0.027032963952171436,0.002772354955144233,0.16655932246951402
HALLMARK_IL2_STAT5_SIGNALING,-0.003303836751819339,0.0695166118547072,0.110861983894823,0.05099461053320881,0.05590245483257734,0.049210255597466626,-0.014005493503236493,0.0368628793709183,0.05152661682941517,-0.031938194695948746,0.011212037901382097,0.04293734149548303,0.1469389621002537,0.05608981695466736,0.10668434172169393,-0.0036187218142600926,0.07055427692712471,0.10110307127166897,0.12743541697520816,0.01601144607370411
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0850523940389674,0.056430417332258995,0.051193602904037135,0.08035233693419538,-0.09789577757572622,-0.04986645658828079,-0.04114827908835588,-0.06921707974141197,-0.08263328739931063,-0.1474796260885104,-0.125813355591279,-0.03325982929872116,0.062265567799783476,-0.009863975674371792,0.05544315903849491,0.002096214331867828,-0.005609659550788705,0.0946150491054971,0.11022955651201477,-0.061889946135426886
HALLMARK_INFLAMMATORY_RESPONSE,0.013646902348060827,0.06355232690403556,-0.015530369799545253,-0.013685502543286853,-0.06839641639870211,0.07570697444270685,-0.02150809555620111,-0.0420848898933012,0.09490554414780639,0.11433694346557322,-0.018805679275331815,0.05293010429340066,0.0618756048045899,-0.04519674526204165,-0.004744358219169238,0.02553088036576509,0.008918660341167794,0.08986053248103268,0.07685823838727515,0.08035781487871356
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07359944370998489,0.05798854500169272,0.1074633216435095,0.006702084889613576,0.1646518129915512,-0.059943771824188405,-0.0620723343770225,0.039525574826638855,-0.03194950149070597,-0.09690128200887785,-0.058567169429864015,-0.018150004985705293,0.17516720971638491,0.06840367236848985,0.09535647778081976,-0.0290939741536651,0.04907821670769162,0.11314049734522073,0.11304651339365118,-0.04777068888831052
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04621506799465103,0.02483692381065702,-0.058313656716452965,0.03242398609819004,-0.08611348683011003,0.002204924437037564,-0.0026299975921992066,-0.03620758730561571,0.001486516250227912,-0.10886190893101441,-0.10474467961687314,-0.0017737281983052305,0.13957100633043962,-0.002028340081481364,0.034482908172530025,0.006941597617817604,0.027366768859598857,0.16005742408328014,0.054816996809737714,0.12262304641992662
HALLMARK_KRAS_SIGNALING_DN,0.05254832072193323,0.11653831235145558,0.021581583957267624,0.029750653745401402,0.14427907486389444,0.07334835433510913,0.009545880322639035,0.12904523143326826,0.05481070277145278,0.13483288369597618,0.05214463965370815,0.04527967367524118,0.17762901423420702,0.12714216215423985,0.09500785724576503,-0.0028739609758527793,0.054287298356099335,0.07065611004817349,0.11596758904813373,0.1976088622294121
HALLMARK_KRAS_SIGNALING_UP,0.15890585651634476,0.023354371943932566,0.09469785804086782,0.03352758097184013,0.02557789474211551,0.054854879977863195,0.0868331786853985,0.07541871844672425,0.056892783308481236,0.14437100049397047,0.10236757192051664,0.008157376942259778,0.08068432039242741,0.04416458466301356,0.07231546372178267,-0.03613711102492274,0.052480313225701826,0.1377336320560657,0.04870020760195844,0.13021190292644164
HALLMARK_MITOTIC_SPINDLE,0.029001308531277657,0.09799710045362485,0.036894389136803284,0.028505605072501577,0.1139736612155339,0.05513583761446374,-0.02431796033200508,0.048564089090103485,0.04311350390800784,0.09642506678502598,0.02220392982877499,-0.021049651716696885,0.20016412636473843,0.08208431792037393,0.09908249573859419,0.016209998437585645,0.05050541032879487,0.1165784399206853,0.14216841727144575,0.1700744498362816
HALLMARK_MTORC1_SIGNALING,-0.11899782802193933,-0.011228279283538482,-0.08373013825747108,0.005642342667866396,-0.07401801797428235,0.04459404392574803,0.011164103322650646,0.015947515195835333,0.07388193502176252,0.10043881721791115,-0.10558930352212234,-0.003692062917910028,-0.025785344164188498,-0.07644699710056652,0.013733129060586914,0.020916115178238,0.05633769650942753,0.020092658496974464,0.04187233104767643,0.15178624723811443
HALLMARK_MYC_TARGETS_V1,-0.08497971520031579,0.06779518564179461,0.04147349898939201,0.06629721414880586,0.11170742554940438,0.019721539363914038,-0.010716896593325852,0.05132449258095139,0.012034985756588738,0.12394461141522271,-0.07156957846193486,0.02040769638425549,0.1394740493983554,0.06693445074444275,0.11357926785532273,0.060411007139961184,0.07158098048470732,0.05557707746768945,0.13766894421124673,0.20939529118318675
HALLMARK_MYC_TARGETS_V2,-0.023140255885135224,0.0529374685504578,0.037830288295517815,-0.03945227478924733,0.014336274386667762,0.01460084204017655,0.04217302115444908,0.006860735522135664,-0.019899234551962946,-0.04765763053422295,-0.06476319572319521,-0.03539037236647037,0.09091487817745582,0.10027035084041479,0.037616011182487856,0.10540304514309164,-0.030356577978098428,-0.001431272731844651,0.09264843289116136,0.03151388993025113
HALLMARK_MYOGENESIS,0.12170161306842961,0.09683134086541274,0.10792011096514666,0.015106748122527847,0.11311944148498498,-0.005865349151169685,0.03554487269775683,0.0728208073054848,-0.01216855631017593,0.08690493898583197,0.12913370128901364,-0.0026636317594400175,0.15222965909633993,0.12652571361256681,0.0893169548385823,0.01669776097685085,0.0535495859314214,0.1397287324403751,0.052983423496929624,0.09425617673888786
HALLMARK_NOTCH_SIGNALING,-0.0349725812570753,0.08815365077505766,0.10982921573946258,0.0664864213351209,0.1409143129509152,0.08378834154306486,-0.01810328511849399,0.020745056026601812,0.03189554947068814,0.06313761879239617,-0.01215062630224304,0.05373643013638529,0.12786683762045897,0.09196292832110044,0.10297839522738658,0.0200461661116721,0.1247846306964875,0.10181303577776554,0.12375151694505569,0.06769449440508905
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05970083935921171,0.011715909776710417,0.06937221836669487,0.062395710583542555,0.1445735704249303,0.08654395562533596,0.12646973290053867,0.09298409385070067,0.12015320011351001,0.15628879280431274,0.0254152253910378,-0.006734534416625428,0.1885160479517241,0.09979383043830393,0.1071865187447704,0.08890694997001697,0.09879222070406492,0.06377392833007374,0.1032010361530877,0.23208637229468534
HALLMARK_P53_PATHWAY,-0.07400953519132596,0.044807012748690596,0.0006607049759866626,0.03196798987808526,0.10773226220527773,0.027143522747211143,-0.0008002603356135824,0.04175661579142936,0.023763943499628307,0.048462291776292035,-0.04376679494483933,0.04586444819334803,0.15266244605460333,0.06452504074008512,0.09597914928920605,0.03029215747933624,0.05492402366122413,0.06728443232349458,0.08908940305460096,0.13637320082440227
HALLMARK_PANCREAS_BETA_CELLS,0.10216636369033905,0.09275189337008018,0.08191281230692703,0.0665905281816998,0.12260396284922744,0.0632226973596317,0.09571899810216555,0.12534270457600716,0.10688164405407395,0.161269176460161,0.03212734673835158,0.019480855125041805,0.1767292167350053,0.10400476932880565,0.08937037892085181,0.013747173036086737,0.10312894962501097,0.07143788390908458,0.09841330625521284,0.2157427274393228
HALLMARK_PEROXISOME,-0.0014951530458535618,0.059175978494450415,0.05857011981471772,0.0096666201247244,0.07567456513334868,0.06183076095353335,0.05042898006431775,0.08047110339414285,0.04991068703056163,0.12215186119046056,-0.03725089446469987,0.005815149571535491,0.1595363050279825,0.05180562324290985,0.0713429371917312,0.02109719124022406,0.04209879860960318,0.061980076662434484,0.08716935937350642,0.10000356416535909
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09131978307703194,0.0843638412489258,0.0543903281177776,-0.007608871316399969,0.1238656994842907,0.09294717216007045,0.028951597483389303,0.037567896936457276,0.1154234064649992,0.18887094277993308,0.04724087511284153,0.01608924976179303,0.15846738648533695,0.08197851256034855,0.0924750622042562,0.02688943634586519,0.06083236162478018,0.08129494735386546,0.10880725602105586,0.2103580951080721
HALLMARK_PROTEIN_SECRETION,0.035471453091594586,0.07837496505312816,0.04775854699055046,0.0035371122656363686,0.10117571136809249,0.07211730126220099,0.03524382792431086,0.09906726404932492,0.06623491040097128,0.16462304581060544,-0.015355186419417223,0.017515446176511157,0.14404474627296707,0.06388142851735319,0.11777105748487285,-0.019643146273080607,0.09310730056125564,0.08463114653001194,0.19055891162228467,0.2087052848153265
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.021707747190912632,-0.04319916085297428,-0.016015232928009254,0.07694764498034237,0.037316522796778814,-0.07055993969033734,-0.011505256210302461,-0.015242233118406886,0.04064642981673235,-0.14434305786843946,0.07128888391916512,0.049216929841525786,0.0974060301087562,0.09761077928788253,0.08973467756221433,0.005916569473970673,0.03452160564994387,0.06414722326026515,0.00018626876766710354,-0.17747178484587756
HALLMARK_SPERMATOGENESIS,0.0819473743094443,0.07502477794221717,0.06963607510214057,0.04717439325552285,0.13978626145407255,0.06268955311651822,0.056891392901129344,0.11026556555709342,0.08838227110887455,0.15015207281515697,0.08929842873774255,0.04347956354583946,0.15914905065833856,0.10213845896816363,0.10313562611363068,0.02366249769723227,0.0692858594194578,0.06681947622730741,0.14144858696717486,0.20573634377437858
HALLMARK_TGF_BETA_SIGNALING,0.018262471955373897,0.09016921789383661,0.07870340461604684,0.04621421792794624,0.046986066783017685,0.035935190157140424,-0.02797860756951137,0.04305887033714314,-0.018512197584767204,0.05261286390440165,-0.08136366013249656,0.038611992449504404,0.1430204903954068,0.11687493249751046,0.09304975931384378,0.03939009537216083,0.023397194192927347,0.13302400865179084,0.11091537419460835,0.07243641731004195
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.13122538862170943,0.025839033926488942,-0.05644552568602069,-0.03660701480785653,-0.14548703177240083,-0.012263470091288396,0.11759072925713251,-0.08627459778758496,-0.012708579819131493,-0.04678713485134179,-0.1164015530325315,-0.006910823211591374,0.02036661024065987,0.04144191470683746,0.02831140003747445,-0.06055710662165078,-0.029753577024915906,0.02643699314517203,0.0149212477608816,-0.0006168516904830678
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.05704935044878135,0.06426095557021952,-0.05152851802325378,0.001192007063369227,-0.06958343557819191,0.04379162024094855,0.02889333255084748,0.013336304224880507,0.04953683329214404,0.12823443374599985,-0.0875436358745719,0.021749791035654126,0.1980611653047729,0.06679255214903375,0.11248776688846952,0.008643326786397478,0.08126065683609068,0.11704832969594194,0.1084463495548389,0.18845155201474084
HALLMARK_UV_RESPONSE_DN,0.022508358318641102,0.07427376945047753,0.08004316711114613,-0.027237981349236197,0.11075244028323386,0.05933090763226641,0.08348121933837321,0.10064499893689871,0.016523668329991185,0.12968745175260687,0.10455710129596066,-0.00887069225404614,0.09686796263186545,0.08602618455694817,0.07143518505659364,-0.03025804800646217,0.007660053215999955,0.09831374875178135,0.13057135291347655,0.14471438986584964
HALLMARK_UV_RESPONSE_UP,0.09278792168139705,0.0414015350877313,-0.004963815238747198,0.02801999010893157,0.09624305043880448,0.07973989267492909,0.06093861921771547,0.06206426917508077,0.10937674609304383,0.12586292079916853,0.09191002353625122,-0.0048816753977498715,0.11648027008441818,0.0689303253428026,0.09304885461331862,-0.026115365977543714,0.060000534669922875,0.04622659071781301,0.07717586773669768,0.16028899267468835
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06455834677142917,0.12180189271096029,0.02929092998277503,-0.06212180124006284,0.06539664903033388,-0.004770810367941638,-0.08484955158064587,0.0474463798401975,-0.06925649799600156,0.1147224283498376,-0.06407408614832363,-0.06020418064365933,0.10604761324560409,0.049737223239912434,0.05336836863785638,0.022743467752484335,-0.0014964689885875863,0.060999501006182746,0.10661782519531032,-0.04264737215919242
HALLMARK_XENOBIOTIC_METABOLISM,0.08865021374891072,0.06168840737762791,-0.02678492726765017,0.002891864119601802,0.16679239506389634,0.023453530091628233,0.020747176432734906,-0.024363218438172737,0.0820562300028522,-0.03182243682715805,0.031185392508414525,-0.0047745156469794214,0.2027835056681868,0.04708301019320819,0.11207362126984698,0.006465305578237369,0.013398655084521137,0.1246617256271752,0.10545632875946676,0.05962501384635444
