,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.03966923886119688,0.10614768251175741,0.026910385171219933,-0.03143539088700949,-0.0018346513135294442,0.0067965128206191544,0.04236519465143807,0.06678708826880718,0.081069550718434,0.03368439355946642,0.05712313879163522,0.028905608189210393,0.05449783840969209,0.03845801052109135,0.21872196381611408,0.2692909483358249,0.05317717654456531,0.09975790944975771
HALLMARK_ALLOGRAFT_REJECTION,-0.07269527370153966,-0.015065711939810645,0.01110899484590969,0.010586838654023866,0.03295321492078501,0.009091067530644956,0.032271559037484084,0.10393999905128487,-0.0297646486139995,0.028137729861495077,-0.1292362574966794,0.04087756886364461,0.07854484611774415,-0.04493268409364286,0.12849491306097494,0.16216980295411676,0.052916826599966986,0.0936024167612298
HALLMARK_ANDROGEN_RESPONSE,0.06982903966375442,0.032708603596662784,-0.015898400754509812,-0.01112686616299807,0.03014452864564938,0.014396487816344396,-0.01956240755919317,0.09757737151674219,-0.03723735033170892,0.028988188438912262,-0.032413951080932195,0.03941149752376304,0.08902330816924035,0.06612402515122483,0.1823652492062265,0.2272415251875066,0.04896933127118598,0.09165776989957054
HALLMARK_ANGIOGENESIS,-0.019636066214299204,-0.056716898917532524,-0.018221702999344485,0.005543528654629397,-0.03456361160188633,-0.02108197955219256,-0.0030928308479115014,0.15569389670418135,-0.00403472712630846,-0.033045718459354195,-0.07949297155037374,0.03422941414998033,0.02714886957811325,-0.004056196755001391,-0.014149200853615705,-0.1470700805768666,0.037362971220080164,0.015282268495148611
HALLMARK_APICAL_JUNCTION,0.07480044090854902,0.11974650310016302,0.05670540762651523,-0.04092599124339573,-0.033798127367744187,0.048314783540879175,-0.021298808679988155,0.12361874194088508,0.055387096884015996,0.0026107020413443883,0.0675269271826993,0.07439820547082333,0.12856187736038957,0.034766430739998105,0.18907269410302072,0.24786724427862705,0.08745861505428316,0.10535103429228372
HALLMARK_APICAL_SURFACE,0.10222941697033591,0.05997528248790205,0.03158775087606659,0.004371514831157961,-0.12157205527712207,0.0921349058532734,0.04525490406377607,-0.08863735642098178,-0.021239634770496826,0.02853479174415662,0.15016462607263023,0.052488697612877284,0.05921853514691913,0.05960547421468868,0.16198875816835648,0.17781318572828672,0.05932259300864172,0.0712578353970411
HALLMARK_APOPTOSIS,-0.004190571700789997,0.0632051439442174,0.011255913093978767,-0.0017574963997723072,0.015473497899014876,0.023108621779874248,0.01334427493554469,0.020226331622057378,-0.011653792919259899,0.023598514587087328,-0.03362532718633224,-0.03875423171558086,-0.007692933629010114,-0.027792175417967482,0.025501336742911038,-0.09780896467985382,-0.023449844952845404,0.0983188880016134
HALLMARK_BILE_ACID_METABOLISM,0.08200652442077597,0.08541091960895637,0.012883575299759966,-0.04855159097525901,-0.07821229945842494,0.057664969540651076,0.00286097346564661,0.07949798702665294,0.04721391853548106,-0.01611811679997669,0.014826234043114487,0.020781845406719204,0.08715780708884405,0.07622398126927946,0.1548939385159926,0.241333564656745,0.0023076824069004974,0.03835933638214288
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.023667748166713746,0.11216902790898425,0.025044702403819934,-0.010425297400001969,0.03144081989850676,-0.0008929157588566513,0.01984442734279092,0.04743301740155335,0.039695234840891394,0.016615342060249495,-0.06080089544417478,0.010094016529788462,0.06659936272235278,0.02935206739095046,0.17262943492728108,0.256529300441872,-0.03301192277894958,0.047011719583977145
HALLMARK_COAGULATION,-0.057625664760649016,0.08343421321685414,0.0786113895634557,0.03449659102475013,-0.04863434802702675,0.06303695884715681,0.015278619751018978,0.09548174221493154,0.04394821839456787,0.03031484093273887,-0.09608539829237694,0.08506653597188531,0.11195533153036005,-0.044986648617666214,0.17410102797238203,0.16481940166804893,-0.05908815328737711,0.12098578306246563
HALLMARK_COMPLEMENT,-0.011277612541117575,0.06301067852803409,-0.04225384813035336,-0.015114242341373634,0.02533394463992284,0.03999446761146324,0.06126155069517301,0.10010931722188807,-0.012032292812400569,-0.007332174640198065,-0.05848849847722252,0.040081321380838406,0.10696811834395413,0.06921438524343829,0.18865945681589893,0.14015486839258667,0.039854121295476275,0.054007276943859255
