,MGH258,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.03593437760538704,-0.03426586364132806,0.020206235915605254,0.10036714372412021,0.022577507588892213,0.049211280284549554,-0.009765797441006616,-0.031573786056872694,-0.019876799113723087,-0.003270740289533968,0.0022922288272370743
HALLMARK_ALLOGRAFT_REJECTION,0.0338418049793457,-0.004633193494004297,0.03535189545329681,0.11097762394146224,-0.029605609109427646,8.830698395996715e-05,0.18114552445442664,0.01506196467101979,-0.012613218328098037,0.04898714902505641,0.10697720436896906
HALLMARK_ANDROGEN_RESPONSE,0.0015910136513644605,-0.0468363031506293,0.02401071222492078,0.11502018076399002,-0.04346356096745087,-0.002281860413625943,0.1436697589344564,-0.010026428447570011,0.009197993661007669,0.03543985916974928,0.06935247223605252
HALLMARK_ANGIOGENESIS,0.02976843419062708,-0.034489085373870534,0.015390537031487298,0.11153974393113153,0.09387464685550066,0.038535791901546795,0.12639718631495014,0.052868458610195575,-0.02107961608374426,0.008763758526634963,0.09044128860891786
HALLMARK_APICAL_JUNCTION,-0.013389934479245918,-0.03358968265221622,-0.02397979422709479,0.14460509017986825,0.08863811887621798,-0.01985937151864156,0.1173173255687685,0.01443796311451485,0.01511048549200294,0.033345248507035394,0.056388103104702145
HALLMARK_APICAL_SURFACE,0.040720711946281435,-0.01370354252526518,-0.010120391787972291,-0.061622186184516974,-0.019039436191914713,-0.012153587840712674,-0.15642464586524832,0.06673836630817545,-0.07416628499824043,0.00020567580769821086,0.10633867343151757
HALLMARK_APOPTOSIS,0.00016479113841734357,-0.03511084254646279,-0.05255340424702874,0.07720449529293621,0.033596020536856265,0.005042934128984265,0.17256324089697112,0.04848478924197075,0.07124286911609634,0.004500605890390669,0.05863101270988712
HALLMARK_BILE_ACID_METABOLISM,-0.0248567284417694,-0.02786551919737794,0.023952874463689867,0.10698128336091821,0.10439751482619149,-0.006140780780408456,0.10463085605551188,0.01588006029827055,0.046245044721122903,0.029882840573995484,0.11012474052501173
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.010918841577236245,-0.013777904444919007,-0.03217811434738999,0.07745161268648697,0.11973281017260061,0.024383765862876324,0.20674874773165,0.030560235870246852,0.014637371910867055,0.0032022279229346373,0.022378869273135368
HALLMARK_COAGULATION,0.04653217930745245,0.025543107626145097,-0.003636221131317796,0.09631612731190946,0.04198915180636736,0.010376218479203931,0.25988690085166277,-0.0032021502496985326,0.024309837165654415,-0.014618178864025772,0.14470259750083733
HALLMARK_COMPLEMENT,0.022426611767917378,-0.0015588917815136903,0.03377148854266694,0.12817986966481415,0.08862942773775202,0.02007945880456564,0.18653598656679557,0.007857810561239735,0.056180979966710905,-0.04814120955351734,0.013847292112882319
HALLMARK_DNA_REPAIR,0.0002558829254896329,-0.06408296632211638,0.055852942648417045,0.12626969112579833,0.06729476545372831,0.00919250576127287,0.027686609946657267,-0.0016835938027232615,0.043471128317853554,0.047732518729091455,0.07576915714089513
HALLMARK_E2F_TARGETS,0.014184286155454407,0.016046475166824316,0.008845884145199316,0.13213709476073382,0.05708376284600439,0.0047601950777979565,-0.0909020874074324,0.0159546666867145,0.010404580126079043,0.060713981714972165,0.012903303533068226
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0010130722003744122,0.011970007526660793,-0.032263604811598984,0.11623165704267914,0.09106508751123943,-0.004784575676382701,0.21580654004540234,0.038546055953538216,0.01664118016462233,0.07015885738325181,0.06483963376733436
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.023695982503115897,-0.04176028824641296,-0.03504123978599193,0.07617900857535957,-0.06667170439908225,0.010572317919664639,-0.11711211764299959,-0.05127901734396281,0.0670382972691079,0.003176269539646608,-0.04049152211800338
HALLMARK_ESTROGEN_RESPONSE_LATE,0.024905505494150968,0.0037421789356737625,-0.008170322669449066,-0.013350637954641456,0.08354084640144231,0.007404102097180075,0.14988750547088964,0.04843007110118508,-0.013668232558154126,0.029808863916365426,0.10462466191897007
HALLMARK_FATTY_ACID_METABOLISM,0.009683037407698025,-0.023621588370365845,-0.036207129427699686,0.0715643306100943,0.09986417851708605,-0.006787284316908862,-0.017906959313681865,-0.054462005071768994,0.0314467125747899,-0.013045220605708117,0.05241741305589202
HALLMARK_G2M_CHECKPOINT,-0.016674217976659318,-0.06593493977996386,0.018116971341816585,0.1223620450139486,0.06943636589583378,-0.006357640313522929,0.0585782190738058,-0.009193301200674776,0.05770621462053129,0.06624368018930211,-0.016316468559090726
HALLMARK_GLYCOLYSIS,0.0007573726319441038,-0.06033937685590419,0.01587570659215074,0.1278035601843447,0.06365979109311619,-0.008861091905312639,-0.10915691107321542,-0.019434049122624586,0.02425976161475669,0.033828860269796666,0.08745783869743123
HALLMARK_HEDGEHOG_SIGNALING,0.00012904262375109155,-0.010292899219794824,-0.03484627505670395,-0.05818984686510837,-0.09268856939118539,0.0009827905881272777,-0.15027795947015732,-0.038850537461423244,0.06715282714550949,-0.015614053573322325,-0.019721880458197567
HALLMARK_HEME_METABOLISM,-0.008218776454143763,-0.051867081051073814,0.04512246064851621,0.09529580489299258,0.014245370591588667,0.003400243866589216,0.010926404903828622,-0.009693636713724297,0.042730327759286264,-0.0056578072237501486,0.04901340138706427
HALLMARK_HYPOXIA,-0.024826615100726382,-0.06838227512508709,0.013239547173760382,0.010331633843756727,0.06276177370578338,-0.031379313004984255,0.09631893454183543,0.040284192892332496,0.010990017201517903,0.014589918463086035,-0.04024191810566193
HALLMARK_IL2_STAT5_SIGNALING,0.0605705010198808,-0.025420286754015874,0.0344044035860066,0.11217701666881094,0.05769395287407405,0.030038787456196283,0.08659957896121236,0.04488737650765383,-0.01596565433278997,0.02905030375331503,0.10367359439718953
