,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.037197717737513666,0.0505464479509466,0.09196087507622763,-0.05407893001551453,-0.032066055714470444,-0.017609683122192393,0.058515433632114214,0.13354099865581262,0.06735176633632994,0.22387791349544045,0.21313103476318035,0.1294873005781062,0.05560078738772528,0.08329095789366561,0.06969202288265057
HALLMARK_ALLOGRAFT_REJECTION,0.08562159189397314,-0.02835140821724952,0.02526255670523536,-0.06032211581573545,0.009292537539653159,-0.055474640892225494,-0.16853758718397285,0.17039036846432068,-0.10858325156334998,0.13913864211577137,0.1598740864120928,0.019823346706314117,0.06157894826737053,-0.01698537757430287,0.016868317093040375
HALLMARK_ANDROGEN_RESPONSE,0.027625907569242228,0.08775854025980305,0.077802353942954,-0.09255134002037509,-0.03061891241585868,-0.001119246892214811,0.03029970158258354,0.14892384510424903,-0.077466181618849,0.18577258608443492,0.16376418036803003,0.01252911493576002,0.10203048262863883,0.06565730287411325,0.053703210880547594
HALLMARK_ANGIOGENESIS,0.009318225739050756,-0.15069762837237644,0.004565417135665127,-0.07647140785255767,-0.06466076482266202,-0.05412168711264831,-0.18534209302377178,-0.004000877445124897,-0.21985003817106663,-0.047374969949688435,-0.1571074324474672,-0.1287007861131038,0.0899734836328907,-0.044579107160362834,-0.08063661058768701
HALLMARK_APICAL_JUNCTION,0.04156401376832551,-0.009346172085497836,0.07214171399379975,-0.08353707006641893,-0.08317200960536737,-0.03441987293181881,0.11755415701803548,0.23268939386932383,-0.15349731886508963,0.18444749942032151,0.19913795610766985,0.06243776739148124,0.10252754367774644,0.049888243961454075,0.06630283549100618
HALLMARK_APICAL_SURFACE,-0.01830969823796953,0.025653901568393374,0.036294466260135716,0.059723171550150195,0.019186980720087215,0.06653246759213298,0.10234105714439717,0.2452766255136373,-0.027773055898333742,0.17119983428829447,0.19191302143079855,0.08946386341113488,0.07578882816941014,0.07779235869255427,0.005691856711707599
HALLMARK_APOPTOSIS,0.052184466437088343,0.022205912292188584,0.03834513825715791,-0.022443292221410626,-0.08736128423732065,-0.0028092965013856905,0.013874944686669097,-0.09538395146450321,0.11691391395121178,-0.05121133127764344,-0.12695655749605106,0.0076319886604603844,0.09950856056128321,0.05377798277230799,0.07463720849950446
HALLMARK_BILE_ACID_METABOLISM,0.03304871549616879,-0.05803612808161318,0.05710822845462638,-0.07886971771910391,-0.0655800539568409,-0.01605766832890491,0.04643055430883867,0.058798954338998476,-0.051695665429946754,0.20965275066658287,0.16283253753554594,0.061256248089033655,0.023859393133911395,0.021425910751909007,-0.009178002251095798
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02901513849936374,-0.034009186677674975,0.05039093480541859,-0.04551003632890437,-0.0010222714184751815,0.0024808185111715496,-0.10166615191814264,0.1821027181686244,-0.17746801479902363,0.1482754362017697,0.22386911958926375,0.06018362133652708,0.03561894936419739,0.0484759996923132,-0.002077171608639194
HALLMARK_COAGULATION,0.07058188193859159,0.022298879926032862,-0.012798733381531558,-0.09536128688863435,-0.05516875347018442,-0.03882241052183252,-0.17305931216095666,0.25028259966650884,-0.14405212097331221,0.17437463405231846,0.15049942469884225,0.033339059516131406,0.13243032747134575,0.13940919017441802,0.027002777462925297
HALLMARK_COMPLEMENT,0.04901013766755149,0.0818153247338777,0.0616268018270987,-0.06138848270450117,-0.025897902784719658,0.006532467447121809,-0.07629932409462513,0.08739601378530332,0.01996320122543144,0.13835010485758026,0.10669523488725959,0.10660348749308059,0.03789452667300744,0.08478282492482521,0.025054732234816475
HALLMARK_DNA_REPAIR,0.021207544129351597,0.06889038546994776,0.10670055425437852,-0.06561426864560344,-0.009399056711769814,0.013462509639068332,0.2027766019367819,0.17676635965789356,-0.09185566355237494,0.18425460035896613,0.2148177183325005,0.1155157976206302,0.03067138298096947,0.05305985442303821,0.1300000974732892
HALLMARK_E2F_TARGETS,-0.018064077209396786,0.09647387841331166,0.04294169758754737,-0.06755246205494582,-0.04206693456545373,-0.030951986513615293,0.13273765101613175,0.22047192372756694,-0.09828670562483965,0.10558779164076813,0.1301636921029913,0.00048689196141182595,0.029207722626516292,0.042200390955325656,0.04404287185210606
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02498056504929774,-0.09406922052397712,0.01874674422094703,-0.06033918484599836,-0.07860757088052128,-0.03542499651075096,-0.10232516226915253,0.1000531626385121,-0.22526209660274285,-0.039454909977369036,-0.13674663946943572,-0.07313738890030276,0.139159795528058,0.028904446547463537,0.06532378492348556
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07475263694263304,0.1237553623240424,0.13112142198414106,-0.10659541056092163,-0.044183262407636203,-0.008081421460109081,0.17215648580986517,-0.023561447952993825,0.1817150832370159,0.1621838554328201,0.10208017935883758,0.11906948284607564,0.0964164167894636,0.06579997316386062,0.14201829327920304
HALLMARK_ESTROGEN_RESPONSE_LATE,0.023580512965779912,0.02011644194075462,0.07158137768045113,0.06231813296242914,0.014369115235128824,-0.012450951301247468,0.04156595913456471,0.11721854006321665,-0.11743889540367676,0.15434457030178797,0.20149878624435236,-0.03267189000441964,-0.007916564952261536,0.05545502084305757,0.004686372712436173
HALLMARK_FATTY_ACID_METABOLISM,-0.0062452249855494855,0.020898268075123162,0.06920848973572584,-0.11290895626161544,-0.0908497908518897,0.02413101690534853,-0.016155420861767997,-0.0796300771926821,0.1405860440524686,-0.025230251157816613,-0.039668222206452004,-0.04573182357671127,0.006824775219381928,0.02421599862853131,0.06241378683699058
HALLMARK_G2M_CHECKPOINT,0.0258074144448314,-0.10516222700877186,0.036926551085314244,-0.08016027126662677,-0.08879740532903185,0.013712021172891931,0.07596416976732875,0.1374325159237375,-0.1808622413406215,0.10651106843655758,0.10551386786757132,0.04840578113611041,0.02198285050991905,-0.026670441645061216,0.05699896102554915
HALLMARK_GLYCOLYSIS,-0.0013233815854395137,0.029434224567969094,0.11834963055491664,-0.04552099862210514,0.0455934214703411,0.019412826632144168,0.22184931910495173,0.07978597883959496,-0.018343753843408157,0.09641044580609233,0.12192929520071615,0.013457534029565621,0.05080537516574439,0.11903301857862134,0.081484667630154
HALLMARK_HEDGEHOG_SIGNALING,-0.006795316538231357,0.1343508468577413,0.05062309456214658,0.0839968181710881,0.047545093665184245,0.033818552229497534,0.20233566971346617,0.03820743046109264,0.21797031790102656,0.13731634397200324,0.0933355003761819,0.08956561031986203,0.03317940776945636,0.176606482872173,0.11453856708455627
HALLMARK_HEME_METABOLISM,0.061000034383816584,0.08626979561567537,0.13526138410107208,-0.06644406796851744,0.03356954368383714,-0.05339199746137923,0.11176446289712688,0.13719438439647724,-0.004250530818516072,0.1826897659185635,0.21077265616418642,0.1458261585858327,0.059949669743647994,0.10265753461460954,0.10437369893243534
HALLMARK_HYPOXIA,-0.02344539484364545,-0.0651830828220721,-0.0037112002848274784,0.0646012687329433,-0.05493386704024007,0.01829564647633094,0.08266668151297676,-0.16101563917272255,-0.18025322934885385,-0.12438055034783356,-0.14724577859059015,-0.09752446854930365,-0.010096015144972147,-0.09721776281272795,0.05251058565305863
HALLMARK_IL2_STAT5_SIGNALING,0.027103418241913778,-0.021023100289963684,0.03906668718615907,-0.06000802678463583,-0.0021716550861009295,0.026896751387457726,-0.05095991827170243,-0.0005130929300931029,0.060697035734113634,0.1258065470249753,0.15246717716277244,0.060174412192426766,0.0802513315342087,0.025416255216532527,0.06877632186145498
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05904812227809125,-0.07327180100253948,-0.0027672888532890554,-0.09978644896653145,-0.0835789569793958,-0.05660504006346026,-0.12701038679564272,0.029098742428704607,-0.2211878101273997,0.07192174248893533,0.12203478035094646,-0.061737303625194175,0.06105814894529531,0.03778027081402031,-0.07567147319792736
HALLMARK_INFLAMMATORY_RESPONSE,0.02518175342792205,0.06304834773350393,0.01999545536322148,-0.06621154162572153,-0.02512412706058025,0.012690083546180144,0.04192857756566107,0.0033854726879200703,0.004328979532381367,0.020921921866259616,-0.06979713390469026,-0.0027553778984771866,0.01911838047375544,0.03278488595700595,0.1406018774438542
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.044089884127420376,0.01805199610222442,0.04788330067321424,-0.08449463292261346,0.009588034675788377,-0.06079926868079671,-0.09230059963048622,0.17509437472857792,-0.134956469276291,0.21797145574879764,0.2208766020190562,0.11242072826729599,0.058031366953597,0.042926526355154114,-0.06487065562118231
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06659788671695842,-0.12207313720920054,0.03553601917506555,-0.06833202539829882,-0.03726865715652128,0.0010466965796586912,-0.1296033346538878,-0.025319797634503077,-0.20727650302176515,0.018394878011282888,0.0028354679503964737,0.002847613650785381,0.07470812023136875,-0.06610218117393488,0.03441264719747546
HALLMARK_KRAS_SIGNALING_DN,0.029281118666143094,0.10271238604315018,0.14164218217048008,-0.0074563944481736595,0.05454482826725937,-0.012618218267621578,0.20519103403561412,-0.013492017353649672,0.006268720381544073,0.2017283604143167,0.20768320325539782,0.1535685325007975,0.03393032205217158,0.07769786590145701,0.12227913478766989
HALLMARK_KRAS_SIGNALING_UP,0.02259456241620616,0.10462436071062689,0.08353006597509743,0.03781184279561613,-0.005076344089900122,0.021905266521703562,0.20333975244245486,0.13477913862148516,0.1949931297204631,0.18075048196497126,0.181286864519587,0.12425505568143089,0.10761855532291469,0.06174385982099181,0.1553455707838712
HALLMARK_MITOTIC_SPINDLE,0.043673726233562776,0.09933843334251974,0.1153196265390087,-0.09105728387439847,-0.06310035164783352,0.004563720691272323,0.1331845234525269,0.20499607949246676,0.011150373762384872,0.20700947071562345,0.17700014213867,0.075730067456438,0.05139810676597351,0.066804138421096,0.056317800029968855
