,UKF266,UKF304,ZH1019inf,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.010280670882899093,-0.028134506251242374,0.1222314551423369,-0.0428949643156933
HALLMARK_ALLOGRAFT_REJECTION,0.08492898198120871,0.1169951121324985,0.09978828943074486,-0.07611600834113635
HALLMARK_ANDROGEN_RESPONSE,0.06913742316367638,0.07462892430468587,0.10608316046117468,0.016753657560615864
HALLMARK_ANGIOGENESIS,0.03906495966143855,0.04430218932893745,-0.04537382882917833,-0.030366218092303925
HALLMARK_APICAL_JUNCTION,0.05966959966021645,0.04635845036826378,0.14559272326869455,-0.032602581998230344
HALLMARK_APICAL_SURFACE,0.020478335557045462,-0.0622668937929419,0.09076843512304403,-0.01748651294873933
HALLMARK_APOPTOSIS,0.033106831459212276,0.08742381083078479,-0.053306890249078025,-0.05850172490055662
HALLMARK_BILE_ACID_METABOLISM,0.06831285777039112,0.04725860450914194,0.12333899659709983,-0.03463065580162932
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05998868582381242,0.03915932928912746,0.09108967668938231,0.047963709121895744
HALLMARK_COAGULATION,0.10183831202464663,0.1258420355695114,0.13298851067175393,-0.052528303769213504
HALLMARK_COMPLEMENT,0.01552296185983986,0.07505564835116013,0.1033064791528526,-0.019501409648457195
HALLMARK_DNA_REPAIR,0.060562339600460445,0.026946926157389136,0.10627512082772833,-0.010096279060262763
HALLMARK_E2F_TARGETS,0.08116475791281871,-0.011023112647280816,0.10153230329126504,-0.02234697012188652
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11590038433220098,0.09557933815353006,0.06979503663184787,-0.09295003487463482
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.05033232824777679,-0.0850909317665875,0.04014446028723334,-0.018320419139454775
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03861372424287975,0.0902789514737808,0.06890098434919087,-0.011681502413299561
HALLMARK_FATTY_ACID_METABOLISM,0.020994539242094594,0.034855250157084135,-0.0011410194698398828,-0.018156984530042688
HALLMARK_G2M_CHECKPOINT,0.07811263140521636,0.008565164198897,0.10028311241017199,-0.05913988837701368
HALLMARK_GLYCOLYSIS,0.004684145677115705,-0.024916632261522614,0.06296271847676994,0.009569449268655588
HALLMARK_HEDGEHOG_SIGNALING,-0.03350544861796846,-0.03767658129813539,0.06765755133991837,-0.05463112108781412
HALLMARK_HEME_METABOLISM,0.02437840222863589,0.025991390171230484,0.08580922419305467,-0.06293933434819489
HALLMARK_HYPOXIA,0.029441470195386375,-0.00926783684143428,0.0016259955492778386,-0.054724701736988686
HALLMARK_IL2_STAT5_SIGNALING,0.044983209563579894,0.07889658650957751,0.06626861105795166,0.011596051266620912
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09001195099914241,0.07114391140201554,0.04428715875671089,-0.04794602770091434
HALLMARK_INFLAMMATORY_RESPONSE,-0.07780670204768039,-0.0803184097847594,0.0322720696421753,-0.03848055802888481
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11100746138862959,0.07831371149936428,0.08827954626370886,0.07440627419956858
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04625109328306509,0.09271365400680906,0.003845102467089825,-0.0760431292774488
HALLMARK_KRAS_SIGNALING_DN,-0.029565482729272338,-0.06791166142864537,0.09225617672874666,-0.055033452438251335
HALLMARK_KRAS_SIGNALING_UP,-0.03739908928196588,-0.03551218072917521,0.11805358091640496,-0.02693212806424786
HALLMARK_MITOTIC_SPINDLE,0.04651522146867882,-0.03088951708029148,0.10171973393933503,-0.026772407541030746
HALLMARK_MTORC1_SIGNALING,0.05809628560354778,-0.010536518235368865,0.033816523034315996,-0.043775953463452213
HALLMARK_MYC_TARGETS_V1,0.060663609356485224,-0.004393735732290084,0.1487024075176633,0.043832630320008635
HALLMARK_MYC_TARGETS_V2,0.09134628659951922,-0.01400974584387551,0.024561441240446548,0.025600349112990573
HALLMARK_MYOGENESIS,0.018873102126692232,-0.006390066157586013,0.11044728775285947,-0.022878516605403534
HALLMARK_NOTCH_SIGNALING,0.0541859172992315,0.050764128710487424,0.14955699273161824,-0.08131252116970698
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.006776440900376269,-0.035197455469412546,0.13433439334261604,0.035858679878231124
HALLMARK_P53_PATHWAY,0.05049866637317697,0.0675369386119715,0.08406375099739304,-0.007256608278040233
