,ZH881T1
HALLMARK_ADIPOGENESIS,0.027739325396255614
HALLMARK_ALLOGRAFT_REJECTION,-0.0386222818401195
HALLMARK_ANDROGEN_RESPONSE,0.034454021662298
HALLMARK_ANGIOGENESIS,0.04775576785055075
HALLMARK_APICAL_JUNCTION,0.0770099136231323
HALLMARK_APICAL_SURFACE,0.09372388988978787
HALLMARK_APOPTOSIS,0.02662614956194482
HALLMARK_BILE_ACID_METABOLISM,-0.027332024363812452
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.027818579958651533
HALLMARK_COAGULATION,-0.03602393318297813
HALLMARK_COMPLEMENT,0.0031690247200305095
HALLMARK_DNA_REPAIR,0.024912166767951764
HALLMARK_E2F_TARGETS,0.07141380238990892
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.060173204378364216
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06852335201752678
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05975683222868133
HALLMARK_FATTY_ACID_METABOLISM,0.01887960652842583
HALLMARK_G2M_CHECKPOINT,0.047910099240636966
HALLMARK_GLYCOLYSIS,0.0783748288849465
HALLMARK_HEDGEHOG_SIGNALING,0.023011178826732374
HALLMARK_HEME_METABOLISM,0.01685439686177882
HALLMARK_HYPOXIA,-0.008991356852953058
HALLMARK_IL2_STAT5_SIGNALING,0.026424622883650564
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.012604837591901287
HALLMARK_INFLAMMATORY_RESPONSE,0.02228237831537108
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03730746567314727
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.007904172898151563
HALLMARK_KRAS_SIGNALING_DN,0.04748197697791657
HALLMARK_KRAS_SIGNALING_UP,0.03273077915975265
HALLMARK_MITOTIC_SPINDLE,0.061046019960329406
HALLMARK_MTORC1_SIGNALING,0.02858477650366174
HALLMARK_MYC_TARGETS_V1,0.05993220591303369
HALLMARK_MYC_TARGETS_V2,0.05221807935314229
HALLMARK_MYOGENESIS,0.04371971767653569
HALLMARK_NOTCH_SIGNALING,0.03355570878466311
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05007300929128949
HALLMARK_P53_PATHWAY,0.025452193620175475
HALLMARK_PANCREAS_BETA_CELLS,0.043268800843976066
HALLMARK_PEROXISOME,0.04147817878698127
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04695031059090046
HALLMARK_PROTEIN_SECRETION,0.07955707784867258
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.01804338640374294
HALLMARK_SPERMATOGENESIS,0.04269846449523937
HALLMARK_TGF_BETA_SIGNALING,0.04360455332990781
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.016954023032779618
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05799290271163525
HALLMARK_UV_RESPONSE_DN,0.08137226173846877
HALLMARK_UV_RESPONSE_UP,0.03424126068694037
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.022626476279121333
HALLMARK_XENOBIOTIC_METABOLISM,-0.0176191171489648
