,UKF248,UKF255,UKF259,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.08369974329736839,0.13551028610295776,-0.08200669656619196,0.04662964187079346,0.06717522765485442,-0.054031486297792204,0.07974128685751652,0.07252783407093352,0.08613534292496257,0.0003145804403894435
HALLMARK_ALLOGRAFT_REJECTION,0.11352694957419936,0.049956962561952055,-0.047619698507831806,0.05258280411650228,0.08915701159164544,-0.028269520143268802,-0.018069383725037767,0.014630359939030394,-0.0024571365170267807,-0.029071758174960802
HALLMARK_ANDROGEN_RESPONSE,0.06619898033747072,0.10920356804779417,0.07516425764981503,0.08266245272852592,0.11904903670788912,-0.027305071791148907,0.07892657606034202,0.06450879953644575,-0.026654607619209538,-0.04133493095249173
HALLMARK_ANGIOGENESIS,0.0411343226194142,0.06053645787805115,0.05668694945885978,0.011879207895859384,-0.008692368814953744,0.04137183616268553,-0.07409741926032612,-0.0774057174353892,-0.035810841061784844,-0.010812872424696356
HALLMARK_APICAL_JUNCTION,0.10081584058953956,0.12966063817185952,-0.045305266115834325,0.06797935315327376,0.15974462706084427,0.0012837681992591784,0.08652088157171499,0.052379017939778165,0.04733348686657773,-0.0016116248133158965
HALLMARK_APICAL_SURFACE,0.03052776478945149,0.10108950930129953,-0.1385252643142005,0.0558596600066695,0.04111584389781736,-0.011600781769427599,0.13742990377469758,0.05875272348897167,0.06756120521138459,-0.027120338355076958
HALLMARK_APOPTOSIS,0.03341109246660058,-0.032838939341547246,0.03290462661297544,-0.015219319528420231,-0.010411832467093428,-0.011108843921925111,-0.06989857846434223,-0.049110778040504385,0.03420212029752741,-0.05698375128174478
HALLMARK_BILE_ACID_METABOLISM,-0.038667949704171735,0.11495770408362871,-0.07489957646517999,-0.001992147078034298,0.10772811350011176,0.002855174431958728,0.11357883175335977,0.06698615221259478,0.009917066254837079,-4.478864586788544e-05
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02056533985106279,0.12927821868234501,-0.06307081323573549,0.06870457741847005,0.13999649733027825,0.09561151165203899,0.08244621254244662,0.04558892536327507,0.0873645237522527,-0.02711015003587527
HALLMARK_COAGULATION,0.1245040044114583,0.05407071588824109,-0.07091250484342614,0.02161904336277115,0.1171880629282047,-0.02568019150398902,0.046168455934613106,0.014729743711925487,0.09976078859645698,-0.024790818563844637
HALLMARK_COMPLEMENT,0.054183410734944905,0.12564412176305126,-0.033658016991647235,0.018196600230075004,0.04817320114072437,0.030848568317400155,0.05225170671578754,0.03062011194059123,0.012776374166248656,0.009663866835649867
HALLMARK_DNA_REPAIR,0.04680927941004959,0.12544950021976528,0.0931604991405587,0.052818518988349175,0.1105831472803769,0.05783275669256591,0.08570940373269782,0.08242953129039182,0.040559448628749745,0.02438808647399194
HALLMARK_E2F_TARGETS,0.00357770114976436,0.11386191932848917,-0.03763833671845386,0.0779727931326311,0.10966574536951165,0.08098467692062825,0.04342930709740862,0.006492304993473118,0.04590176809026939,0.0012025207910575366
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1268441344038794,0.013957294553724842,0.1302620403279198,-0.016464728133953152,0.07779496475340351,-0.030260666432105163,-0.0007924807044668542,-0.05114021060599563,0.06562830601313155,0.00432908184620942
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04720509909216024,0.01473477842038176,-0.010094661422703304,-0.042721097992071536,0.008208266247639467,-0.022875500801076733,0.07376017405140288,0.041427793282017865,0.03924783491698626,0.007111875737107702
HALLMARK_ESTROGEN_RESPONSE_LATE,0.012310182178891377,0.11950503937029555,-0.06001683863986795,0.047284585816341415,-0.006618573483860221,0.0808113944035064,0.0692201313116671,0.044749661297995014,0.02103887456174596,-0.039892359319087016
HALLMARK_FATTY_ACID_METABOLISM,-0.047034084363889096,-0.010060825447922236,0.09060976167981724,-0.03064415976219255,0.00924940115824593,-0.0007788527303525708,0.04909126243447559,0.02511143209805476,0.06229951771412259,0.010784831407013199
HALLMARK_G2M_CHECKPOINT,0.0004791333764876506,0.09348723616000536,0.004296812457789091,0.06238233985330375,0.13848510080468412,0.012878921120848846,-0.023689311941440656,0.02264291718088721,-0.03590164198761567,0.00377918125766449
HALLMARK_GLYCOLYSIS,-0.013171435580662041,0.15124051839913188,0.030671129175956473,0.04657850064523911,0.004007200678459935,0.02556394016044731,0.09009415497961375,0.05302932260393131,0.004517331665517191,0.008550821746617471
HALLMARK_HEDGEHOG_SIGNALING,-0.03474847779778849,0.060962285151398045,-0.040942055647683065,-0.010134610950776135,-0.016029112031904248,0.013322916038676183,0.05034833164519817,0.038919726563646576,0.10952957802060422,0.017332462088434936
HALLMARK_HEME_METABOLISM,0.07869434414520009,0.10767508230692593,-0.031040685693831612,0.06076742696847278,0.0804980425288734,0.05700742687832932,0.11203326943466735,0.10896493887864116,0.053172223747908566,-0.02198847316874822
HALLMARK_HYPOXIA,-0.00836759358649624,-0.06575299627899671,0.12185197631940098,-0.037936261132225646,-0.02255096299426445,0.026162552492322806,0.018347240520854312,0.012365144001708427,0.1121866550670841,-0.003420097751371489
HALLMARK_IL2_STAT5_SIGNALING,0.038002530384547255,0.1108037424413197,0.05000389622928504,0.02495744491381999,0.09233053492324533,0.01429924751400949,0.10792391254042788,0.0491952817184098,0.02657404602838838,-0.04692393290503951
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08360862548863567,0.08794489803546533,-0.05142277630293693,0.08199352296482085,0.05259587454404145,0.06089039374519522,0.05884466453162001,0.007562555189703469,0.03596071408996605,0.012497562815446872
HALLMARK_INFLAMMATORY_RESPONSE,0.06289290354809,0.08773159666444033,0.03320637531822084,-0.025772307391066514,0.06702173248337015,0.052184403333307885,-0.04239143271682985,-0.006488785914598212,0.10457610378363172,0.006464224400219491
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.101702764239151,0.11109379147511259,-0.09873962242317338,0.03378931058668421,0.14666942830867502,-0.006152506588353246,0.049899787745411026,0.041835881794813984,0.015858321239174765,-0.021564000880820583
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.11839058996766463,-0.02528267734330298,0.04058427574310847,-0.00736476256074276,0.06898065533378639,0.03004137590175245,0.03362199565668233,0.0068073725637359675,0.02584866863294859,0.03138811419724452
HALLMARK_KRAS_SIGNALING_DN,-0.02796608119086754,0.13760977529886673,-0.08902886463860087,-0.008841239453004105,0.06735354415753132,-0.018713730064738327,0.1285272610932561,0.09876686959288139,0.06159459659715417,0.002221055843515767
HALLMARK_KRAS_SIGNALING_UP,0.0644493329201975,0.10206410992686528,-0.018310767701373132,0.005969416656848186,0.010569629221794817,0.055268894680830655,0.027159939929379904,0.014990348862723164,0.0577245182161923,-0.03501003119652923
HALLMARK_MITOTIC_SPINDLE,0.0743674233791974,0.14977130062342825,-0.017783398112743064,0.040049176239463934,0.1268571790054565,0.004953776989590028,0.09188350718146189,0.07550567556255255,0.025248706297716274,-0.0005820424442138742
HALLMARK_MTORC1_SIGNALING,-0.01610654723907563,-0.03258383651471768,0.10977842819937748,0.06415343442504778,0.008512784520636443,0.053493442714006106,0.01604951533027922,-0.014607041431198297,0.01771088596087897,0.025175804060024738
HALLMARK_MYC_TARGETS_V1,-0.0059125788297951865,0.12208859248409389,0.11280519563727456,0.08892009585112505,0.12734140694969295,0.09994498179204482,0.09357700704808677,0.08716465349735304,0.037694427673811995,0.014533898088123103
HALLMARK_MYC_TARGETS_V2,0.006810143493602571,0.09619448708254089,0.017547246854251804,-0.01327580901109947,0.07414428655064233,0.1405958759054326,-0.003461845185047547,0.04309991152550552,-0.01853066292378841,0.0029995705305400047
HALLMARK_MYOGENESIS,0.10760616978084624,0.10572321966830661,-0.06012367749228537,0.0582957459725758,0.07006576702468445,-0.042326492664920695,0.06436177907001803,0.05143696802860324,0.06451664562599145,0.005582506983714801
HALLMARK_NOTCH_SIGNALING,0.07039762377853337,0.09978253593170362,-0.06398172782200466,0.03538241849277454,0.08994851940055877,0.056568298568528526,0.10049781833607231,0.06897289162349558,0.03315875733050336,-0.023123309250710874
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.007333482879449037,0.11539077434016841,0.06293234724389034,0.07367560588051716,0.04824138556516861,0.1448135637725499,0.10620560529516243,0.08808579878277198,0.01181409099444175,-0.0008170047708330286
HALLMARK_P53_PATHWAY,0.02981649046843949,0.04891349820543313,0.11173042661364138,0.07514541806116184,0.053319064303106685,0.044586181902691674,0.13615193584643584,0.09431269502555202,0.07608573150128428,0.0108484694593013
HALLMARK_PANCREAS_BETA_CELLS,0.01067186636164413,0.09898247115495441,-0.04483221480552395,0.09973144708941446,0.043999758087129665,-0.004231212737616764,0.06538373036382765,0.06476226478525436,0.048557933480867455,0.02013311206413838
HALLMARK_PEROXISOME,0.0195789328819305,0.027604583623971196,-0.0703430767790586,0.05445910900618619,0.07910607741980334,0.08347753336224129,0.10392792284270526,0.04565858455667456,-0.05698405531500256,-0.0053448231816253106
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.014661856875376886,0.09184641823843262,-0.005784564260843153,0.05390803667840457,0.05777498238714913,0.025925046384939008,0.09593154069507298,0.061716866390579266,0.05875018546273104,0.03563134709409831
HALLMARK_PROTEIN_SECRETION,0.06880493418042849,0.14031855078232192,0.02576209639061286,0.08087233421969207,0.0773070365402674,0.10010131913182123,0.11532207056772788,0.07119566240781026,0.08233224086278623,0.013869665052910865
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.020799853971415014,0.07953619547122957,0.11250248430493534,0.05585160189530231,0.07406189989037214,0.11960336151841755,0.1218549242060702,0.06524041565299799,-0.005147061964385864,0.019356305213027298
HALLMARK_SPERMATOGENESIS,-0.005609277807703114,0.06753067915136725,0.0038266025105374076,0.03968875784779534,0.03235088844372527,0.01004845107662326,0.07737875027032506,0.0694098538795866,0.042261023943666556,0.026400160994995033
HALLMARK_TGF_BETA_SIGNALING,0.11646852169124414,0.1157236403244961,-0.024388505558299356,0.07225996643356175,0.14404838580815404,0.020981315325170842,0.05283669720731385,0.057164319133732315,0.0026674571283625452,0.0014728803591840633
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04905252012163747,-0.022782708677573243,0.06798438679985681,0.0042069531025671035,-0.014163999988940782,0.07992522221663272,0.03526339027987836,0.019050150040706714,0.04131975044144526,0.0141885088748231
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05954038044321116,0.005012703550925285,0.13515249808679286,0.049385769303779324,0.09392151774956561,0.05433403686908099,0.09918323158146174,0.06625011149343833,0.06501010736146995,0.035586214171988845
HALLMARK_UV_RESPONSE_DN,0.09160190140434121,0.10031926841783542,-0.011221671160803654,-0.015832035400537015,0.013920555949145177,-0.07566273810213855,0.08720357924310752,0.026429821232169227,0.03909504458998318,0.03050124618241086
HALLMARK_UV_RESPONSE_UP,-0.0035123732595852713,0.12112620417177743,0.04363828710337787,0.03811547709889893,0.015025254484736185,0.036392553456329885,0.10573662605515151,0.08738802915920775,0.04049394055575286,0.08842973097816445
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04117384475226884,0.061595629432280585,-0.04665285926396946,0.002138891648455186,0.15584696539478132,-0.01009944296554396,0.11040459431847197,0.07762808964468436,0.04802691152305732,0.026618782052271982
HALLMARK_XENOBIOTIC_METABOLISM,-0.017867287955444896,0.08328385635314736,-0.0013243325361611627,0.012087334028430938,0.08077379174732642,0.04813294237890449,0.10164413369150645,0.06266851332712103,0.06630541362872255,-0.03989727513230697
