,UKF243,UKF248,UKF251,UKF260,UKF269,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.034974554431293825,-0.04159002017351426,0.03571177157121243,-0.0982791850421398,0.0936660660305382,0.05510063064198495,0.022927675272685414,0.01211018295894921,0.007264664444385525,0.009029154950067817,0.04902754757544756,0.0011865301863520086
HALLMARK_ALLOGRAFT_REJECTION,0.004134091029269436,0.006509612841343146,0.04443881090736927,0.025867348409939775,0.1220908374701832,-0.01235844442763653,0.0267492847667169,-0.005647713828397649,0.02375908095559827,-0.0628923778703501,0.03731459465366865,-0.0712835408690289
HALLMARK_ANDROGEN_RESPONSE,0.010444450087246981,0.036733543875168334,0.032428914383502996,-0.032908917779716614,0.0465455112102051,-0.08533648561988932,-0.022339077508795935,0.02791067532227697,0.05869361500990135,0.060145862428280086,0.0657539219274255,0.036788276131180145
HALLMARK_ANGIOGENESIS,0.0885127551708385,0.0009263547940342571,-0.0011861840712786575,0.14502040429751706,0.13197353450055838,-0.13062703171325624,0.06833256846605698,0.03554148185504403,0.06792084124590918,0.008893606197925775,0.02719195535733527,0.0500542545042078
HALLMARK_APICAL_JUNCTION,-0.047913359578888336,-0.04392079301396553,0.04120748213036769,-0.13257791403078992,0.15128421038117854,0.05740729281709598,-0.016025396582843923,0.010446298565759373,0.06016016695676212,0.027679008577045566,0.08317038588777524,0.05234498043244552
HALLMARK_APICAL_SURFACE,0.0007403608935911769,-0.03864839072946558,-0.010679265248594243,-0.11144223723838656,0.017263145716360107,0.11025432057049979,0.031485916720926634,0.007772314291651834,0.012596791068806651,0.012415659761535768,0.08739912536334363,0.005602966947327466
HALLMARK_APOPTOSIS,-0.06501776838026714,0.04232674499408109,0.0037837366779096084,0.006160231416181403,0.07541168767244076,-0.034845437274897854,-0.02143859924875948,0.04755171162626338,0.05018183363662894,-0.020731588814613764,0.07483643534500133,-0.016352951810169086
HALLMARK_BILE_ACID_METABOLISM,-0.04406896801408335,-0.04655375903826776,-0.04270243066210645,-0.08185995288530953,0.12982892723725617,0.15728223924982968,0.001310216569951779,0.016451261074026387,0.009057207616953389,0.0618144259091397,0.01897396388557299,0.026017812397252316
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06772896487237928,-0.020046113398044442,0.1445971443150365,-0.14340911032197537,0.03511861245661595,0.05000458142527797,0.010551622572461087,0.0023630773535750324,0.03273700141528224,0.08012218862779937,0.06877237797593062,0.09331460652160278
HALLMARK_COAGULATION,-0.07540926067479585,-0.022870153158973765,0.026767314367901418,-0.04130117412379943,0.12120572762798974,0.01987713783917458,0.037544124583885036,0.018733013370011906,0.03444529186022922,0.07269814880652467,0.08704890134884041,0.002548471700199762
HALLMARK_COMPLEMENT,0.017398078144691773,0.03347190114351848,0.01688233164696151,-0.09673663779814425,0.1421045706073083,0.07135944094315716,0.03361400568425385,0.017591627710279625,-0.009580668908973874,-0.004136727681425835,0.03935940248808508,-0.0033516107267898324
HALLMARK_DNA_REPAIR,-0.0007293351906611348,-0.012578366543417189,0.06874368746390554,-0.064941023904362,0.09907520244208157,0.08891399665822519,0.04207931995591997,0.02402053890563801,0.042720403907146536,0.003260656840426982,0.04738883026710275,0.10023736057007906
HALLMARK_E2F_TARGETS,-0.06408109208860302,-0.07538244495334684,0.0369374466087503,-0.10282672829077873,0.0897534445227628,0.12592015603232004,0.020938953482655343,0.02568604865714957,0.09392394413567899,-0.02028564419871211,0.014796189716968135,0.06987420166910596
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.038697553749969076,0.0247137072759672,0.011449755386489808,0.03846261999698561,0.14754578088374604,-0.05867156604921399,-0.04099443822401266,0.07174054495781484,0.0942960394345054,0.04527372018756408,0.0627634415576542,0.10032146618727435
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01718864454597061,0.015170185317668988,0.0217656060774555,-0.057165852678285535,0.08653520822510037,0.08376205457711006,-0.006174596851441084,0.07036072685115331,0.0006704891598384337,-0.002979450714394929,0.04051931272424757,0.0983177756083515
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07492039062845608,-0.03794285057703236,0.02487898720533404,-0.025349628053663937,0.008115208669463829,0.05795330813298427,-0.04200978381655589,0.02273802325584964,0.03486721212679624,0.004106722262404492,0.03403493599127986,0.03187231848576057
HALLMARK_FATTY_ACID_METABOLISM,-0.017456026642248178,0.07316107259886105,0.07121840688982904,-0.06645982831099471,0.05932277075449067,0.05557424912460152,0.027676456883136885,0.06280995969214706,0.02449370228778976,-0.006120610245282546,0.024829320200069314,0.03371533911247891
HALLMARK_G2M_CHECKPOINT,0.022680375473275362,-0.04926318700595187,0.030303627937240618,-0.041932355577114555,0.11389202463723672,0.027536623299641717,0.005511874388694284,0.01420570792050684,0.07511500276268025,-0.01684142993570894,0.07352337826071442,0.12075528526234007
HALLMARK_GLYCOLYSIS,-0.0045318728898916675,0.0294840352739717,0.02851791539266355,0.12434512711977051,0.10344212192637552,0.0927555495680125,-0.005166741580949795,0.03159814669864845,0.04962695048391244,0.02523875232931667,0.06371065576105055,0.05355350978828853
HALLMARK_HEDGEHOG_SIGNALING,-0.059024100051713324,-0.03490934604235675,0.029357040754679143,-0.07789006985564027,-0.049630746774315504,-0.013488955479607437,-0.09588082878216946,0.013156212147455255,0.0317617476391704,-0.04147876296823376,0.0945799244581837,-0.09308338820068394
HALLMARK_HEME_METABOLISM,-0.02265592649526341,-0.02456161103721673,0.045537589887141836,-0.08789373450197839,0.10631833512988013,0.09757708781637425,0.04253008399827097,-0.0048800939175736215,-0.007652956578622261,0.012294035854337611,0.04290308534181517,0.01739562062403946
HALLMARK_HYPOXIA,0.0330089363878309,0.08044786438128179,-0.018116757769622755,0.13139326359414719,0.014532691584208321,-0.06785811205205254,0.06774267316606401,0.04603502374608435,-0.01801240873183207,-0.015094327998847828,0.012724727633567703,0.1485345239211009
HALLMARK_IL2_STAT5_SIGNALING,0.006629157929962222,0.013479516066813378,0.021394982113419437,-0.10513403958671964,0.10237876900908038,0.031847987747720574,0.017913205451371067,0.03242818735298808,0.004048320215393966,0.0774570373947843,0.08120232026660357,0.05026337079716271
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0065947118974312244,0.05644006692683563,0.029588489885578884,0.04372952771417656,0.13733553513811048,-0.11584501298507285,-0.06189019555020468,0.05092754911519675,0.10569402391917877,-0.001205460426313721,0.0664515285214234,0.05352729091266413
HALLMARK_INFLAMMATORY_RESPONSE,-0.003857693592355561,0.000435766947584341,0.0024877860757764017,-0.022302095830135586,0.0923504185873026,0.03283859359574721,-0.05961772620590776,0.06408727229058915,0.03309301077594979,0.06723355024176796,0.027825920305977143,0.07864465765919053
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.008640220330411359,-0.05712858997892606,0.0014214433915645823,-0.07057579935156916,0.09632959581801842,0.10501633289549311,0.0016205164312090513,-0.010849527108776784,0.030219198973224917,0.03418849487913966,0.04047265289536242,-0.04719088033475859
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.1013027113732721,-0.0006750660704351025,0.010233227500706758,0.03388395241414502,0.14464608282749242,-0.016380697410669123,-0.041894822117787035,0.07436642560956098,0.0666482690202896,-0.024261682665262487,0.03856336743004361,0.11382544903169105
HALLMARK_KRAS_SIGNALING_DN,-0.004468867196915418,-0.05736549241385745,0.05522289753229988,-0.06642309825592113,-0.10822277464153061,0.13140267498911246,0.005807523887764925,0.0070604232193781985,-0.059323654397270456,0.026061629097370892,0.08460683959849638,-0.05439600347011924
HALLMARK_KRAS_SIGNALING_UP,0.03690403679920844,0.02580257681587707,0.015231579161941186,-0.10390593163605198,-0.03993336582713948,-0.020170164400373274,0.03891332006763163,0.02492275245342356,0.024504894155140858,0.07805877713779871,0.06426526271542649,-0.10750448729467108
HALLMARK_MITOTIC_SPINDLE,-0.0005511013195997591,-0.026715317518893666,0.015809642669288082,-0.07845014009310552,0.10014732050477244,0.10247281821834285,0.010697854891323948,0.0294882823942408,0.03779854166449446,0.03944194851470542,0.07100911084488702,0.0029181249819673245
HALLMARK_MTORC1_SIGNALING,0.06090985508413383,0.06691952016225987,-0.0024474050242917363,0.13490107442418747,0.10062456864381565,-0.04860455601938842,0.04810862815111891,0.04668213222603113,0.04786973684098013,0.038916999339205824,0.03260560933609472,0.1723861694920915
HALLMARK_MYC_TARGETS_V1,-0.012552741274194137,-0.03240551775273402,0.06277131071382935,-0.00634558916844051,0.11001546767057148,0.043897983163569,0.02584722587179075,0.015399200282373338,0.07217696394126881,0.08579423242445024,0.047711551573629586,0.1490596264603859
HALLMARK_MYC_TARGETS_V2,0.06511483680712693,-0.045448802731886125,0.004508556358339531,-0.10340666613544504,0.033815855451118954,-0.009448879075416822,-0.029496074331534467,0.03957031657331244,-0.01778767545175234,0.06677813789656345,0.029804783019134834,0.09695266806053209
HALLMARK_MYOGENESIS,-0.021111514553234373,-0.03449471595172727,0.052208319413431806,-0.10158633393030699,-0.034795345037434436,0.044577003596812485,0.03843517801349707,0.00488162721458415,0.0034286672311285176,0.09510363216188243,0.05731725730008055,-0.1100189354190199
HALLMARK_NOTCH_SIGNALING,0.0015271595916833789,-0.03975764443899317,-0.023044019729297243,-0.07629486328193873,0.09002718578812645,0.15501051011497374,0.02339209883147129,0.0011243130482982754,0.05598061589518553,-0.017358921453665365,0.012186911141081372,0.0680631625012394
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.044858050859217465,-0.03446461256567555,0.05300052294616956,-0.07760787663459343,-0.008779740551731854,0.08425503223683395,0.037309813155161,0.002844904034653913,-0.0076382043258296185,0.028875729560925885,0.04689652006031831,0.04173913290384219
HALLMARK_P53_PATHWAY,0.009303272233539528,0.08791239511484499,0.056957546583093085,0.03827534393155829,0.13796562038898255,0.1032621535155498,-0.0452273312755009,0.007074975255602351,-0.0249972283396863,-0.013272562092130697,0.07658771247269258,0.14118533369631275
HALLMARK_PANCREAS_BETA_CELLS,-0.016618268780099386,-0.06500302930738039,0.08743065554874241,-0.08983779642170318,-0.049031999402970164,0.0581326887539351,0.006219007973528578,0.021572073098669167,0.007078211144499877,-0.04498537685021141,0.05187539837813614,-0.06383548358180827
HALLMARK_PEROXISOME,-0.02622877443561858,-0.013647499861471618,0.021007349997730643,-0.09954335861665596,0.06675131010830286,0.057061401642656745,0.010266695439918344,-0.004931143501893122,-0.022219360169564963,-0.057158284032422096,0.03312391307698824,0.0285769286950288
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.00036687547376405757,-0.060504553902843775,0.07719905916115216,-0.12368243306685633,0.048170710324796105,-0.0010613587735216411,-0.042240308799014296,0.011081781924272295,-0.0020824446387971733,0.0007380459135006798,0.03834725048282947,0.014685202021324928
HALLMARK_PROTEIN_SECRETION,-0.05606684147278499,0.03040756312634269,0.06614060199098075,-0.03052360893938549,0.11038786368566286,0.03884999661896533,-0.00524412191584859,0.028533905002817543,0.0489470452719206,0.04221232263461863,0.05178027709893094,0.06736794208269972
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.001827278521421201,0.06557088210061962,0.03245624653005553,0.008314368672118634,-0.05260862660612937,0.004377899452304681,0.031576897593346524,-0.009284894332634967,-0.08695272403287199,0.06705200289095145,0.06224224403002711,0.03035903703582614
HALLMARK_SPERMATOGENESIS,-0.02455937193362666,-0.034364392195390996,0.036066301601913466,-0.08182087022403237,-0.02335764428321834,0.05633358310488352,0.02355233274446904,0.007573614236821525,0.005485312208043721,0.010030287212288633,0.06251756355735844,-0.05871176185604133
HALLMARK_TGF_BETA_SIGNALING,-0.04040566550414214,-0.041512252066022076,0.04159228215670274,-0.11593427338281745,0.11384983317520259,0.05941753246362747,-0.0450266378276399,0.006622224076220025,0.09679490763005062,0.00478123242941435,0.0695624124431409,0.017179693093181927
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06315346242726072,0.062220659467517335,0.026890187297231378,0.042547913616875155,-0.012214065927624277,-0.05688007428881245,-0.03660907288458207,0.017565587057324406,0.0363094133719158,0.004507105251753352,0.05821058713653322,0.1595454607297681
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0026340517724980517,0.08588217453823817,0.04646663940961501,0.09778977242557635,0.11228594604506924,-0.00316225128179254,-0.0034709326683902853,0.04773362477717717,0.054731685212567556,0.04866112807475014,0.04593542723408493,0.12075317290053014
HALLMARK_UV_RESPONSE_DN,-0.05768004378839813,-0.033746728546284764,0.021446896653603095,-0.11995061611631516,-0.0022358430289049474,0.02165971788899711,0.03420408971677096,0.030174062973943833,0.033874337361097455,-0.017510142939237975,0.06843688104325685,0.06256889438111066
HALLMARK_UV_RESPONSE_UP,0.007624252064465321,0.015660550335807634,0.03082692565053569,0.00834894953345307,-0.07929863272659456,0.025072362281621286,0.030390937798977655,0.009220762518542399,-0.00519989770297538,0.03027476863713943,0.08521951905782094,0.04459383685664629
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04153138625320981,-0.058304059636951365,0.021359788257172153,-0.06541366167404124,0.11285388896901759,0.058313367196814896,-0.05514710094869539,-0.024477467763831636,0.05348252689874924,0.02890558932257334,0.06966235369151556,0.127867577371509
HALLMARK_XENOBIOTIC_METABOLISM,-0.004376625204044857,0.03425648373493831,0.04001530666404268,-0.10112279775483911,0.04416019773074286,0.07236854075367179,0.02423175803560253,0.041592843264151406,-0.03940524439040841,0.08375150428154196,0.05511847221086629,0.09371341641733139
