,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04516133138473456,0.04655960243860465,0.01752401525765513,0.0782104473082828,0.10508359779927745,0.030377612408968906,-0.011490510657627497,-0.0376698416344363,0.2165203174298106,0.10013835987903305,0.07368051578960831,0.060576288384729796,0.029610009641615916,0.06435074835057121,0.0763216149464276,0.00445792322613449,0.06410854755963803,-0.020833721234776132,-0.08384492339966389
HALLMARK_ALLOGRAFT_REJECTION,0.029688158299096833,0.05931660470009529,-0.004067740351328201,-0.0013760948452035805,0.11079575560670565,-0.003726621733509312,0.06680420734178666,-0.03021657366261637,0.17610003216087514,0.146443597038607,0.086838579746935,0.10188276991461959,0.09260612207636057,0.02150794964395926,-0.015589890188675229,0.018128529180088112,0.14211636074196607,0.05494600256062083,-0.040663332908991226
HALLMARK_ANDROGEN_RESPONSE,-0.017539437049619046,0.031315485842857815,0.06506305793827888,0.01591142765932256,0.13265395137211136,0.008725143874423415,0.03217891000678975,0.07924334668350871,0.2393806670558161,0.18126259398281003,0.07087475656023913,0.03041548884331711,0.019219904846530644,0.05259131883856679,-0.003695695562917961,-0.056622841921525,0.12018608578037213,0.022859349962915325,-0.05420302426940159
HALLMARK_ANGIOGENESIS,0.005432761715572258,-0.020399447852085462,-0.0426502736692061,0.02500583449771212,0.09453632878144232,0.04838916533347749,0.036534192072961026,0.10995058230626772,0.1172859836927884,-0.013391021662942043,-0.030775043682927272,-0.0720322322147252,0.04211660552353499,-0.05798284205426167,0.01542981340014321,0.02215542057062523,0.09238925949674266,-0.061849638303259374,0.046435491814592306
HALLMARK_APICAL_JUNCTION,0.019096072622669148,0.13028612045916999,-0.009372402896365727,-8.206814184268549e-06,0.10557032746629662,0.09993060848772764,0.07297589671692462,-0.05051524231070043,0.2737838781688872,0.10719879780810496,0.09493891830865411,0.12258934319029326,0.003563913657865411,0.04125982776245957,0.0320766993619984,-0.05278288681600881,0.16569360526726842,0.021670966987525846,-0.060639858932695544
HALLMARK_APICAL_SURFACE,0.0019778873214473794,0.07552691930471933,-0.018960850381354956,0.03651750963619918,-0.10963437139638538,-0.056817002914898114,0.05432575191961722,-0.011870551206229908,0.11968706997236465,0.14380569738017757,0.10315865660766375,0.09900995071047311,0.04716370584195066,0.041921856561745206,0.07375972468887194,-0.002543196692618557,0.16542749991904185,0.0010726399365652616,-0.02083049782147508
HALLMARK_APOPTOSIS,-0.00712797155668513,0.0459366557241872,0.06066877388953385,0.017322604975110074,0.04859437638794228,0.007941450554791049,0.03401049031177733,-0.0775565537978193,0.03826595862080936,0.0024112619702771738,-0.011860757301582703,-0.007098802193552858,0.04426054507990866,-0.03435841915678833,0.014114040670264843,-0.009468650704828467,-0.004806387529292717,0.05341613351768964,-0.029579321330881713
HALLMARK_BILE_ACID_METABOLISM,-0.008752188985578793,0.00017760068382770917,-0.030520215735936156,0.023025546466685403,0.0817116069094303,0.04699304366903451,0.027865504021862175,-0.05558105979838979,0.07686505323336952,0.05752668621880728,0.06796184591670178,0.0529133160843743,-0.020106143321169046,0.0348999128912159,-0.041940583895796954,-0.015673639262285894,-0.03242169890886479,-0.022122486846538086,-0.03349462888475095
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.018055012298005255,0.020905595417107913,-0.05770343248986553,0.002776714218739653,0.0731564224987006,0.036041085552261,0.029223837964168848,-0.028750580973905614,0.0624721478876449,-0.030702937905311554,0.05828549934483554,0.019995588107556878,0.03453653347033955,0.04129644098222817,0.03087322271684857,0.0260463617922464,-0.05369877387828907,-0.08378703254169388,-0.026851525485888244
HALLMARK_COAGULATION,0.006367597619936441,0.11527601128175365,0.04447681014358529,-0.007224386959647217,0.09072525935725058,0.055611965440698734,0.05841236478922398,0.025272914211344012,0.1845137079287225,0.2292972859044037,0.05624712631388542,0.15012744158467725,0.05028881020970541,0.08386283279467602,0.055562966099679874,0.03591661301018813,0.1757462615250825,-0.0013671208869742103,-0.027291637577037096
