,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.027533568344849473,0.10863431801557392,0.056594079844270055,-0.03494686176322548,-0.02377532894696478,0.12459093351743951,0.08128730684578732,-0.12084075422904257,0.05103251046390946,0.03795241974714865,0.22830070338339983,0.14993983702389857,-0.04056273913166174,0.12121703814839094,0.2632367470501869,0.15267522551434057,0.04322056546457589,-0.017274693867575307,-0.029126120714562134,0.14931470151758977
HALLMARK_ALLOGRAFT_REJECTION,0.024165554970074585,0.18326175318648275,-0.09025825664610919,-0.06530850516349525,0.034418931091244664,0.017077997051752097,-0.0643022354113284,-0.23837286544569192,0.0601514370146109,-0.06560274206643667,-0.4181351972951751,-0.16892381270806187,-0.049038532633631664,0.06914599059118037,0.08792930059586697,0.05118432782095624,0.003373474045022067,-0.023284552883109762,0.059350683682936486,-0.05165398358553522
HALLMARK_ANDROGEN_RESPONSE,0.0711355890429515,0.1020945333344437,-0.006424598283347027,-0.03309182204283358,-0.06982630122764281,0.14650739691961379,-0.024476457317991213,-0.2233926203931885,-0.022919029536337284,-0.06666418802331503,-0.14227248680358048,-0.13311215672026525,-0.026696784284879267,0.07510313040612093,0.21348671595144733,0.12396764060926052,0.040193052579920424,0.03417583801379623,-0.02005750880873614,-0.019746240208856097
HALLMARK_ANGIOGENESIS,0.03850632822773857,-0.17995192135722973,-0.053398347205385,0.08403075499043147,0.026505983713130725,-0.1631211382953213,-0.1310187176910329,-0.32700916971412536,-0.14785408401304642,-0.11658545787258208,-0.3939419151210934,-0.3873308694443393,-0.02048531730877477,-0.16027060109695868,-0.02527057451437459,-0.08422556751726104,0.05338856930477675,0.01828728973318132,-0.13952310380965302,-0.22310368007130982
HALLMARK_APICAL_JUNCTION,0.0485625906002064,0.08191506287609586,0.03917725788948583,-0.048988132900477016,0.026136254154822937,0.023551627244315955,-0.08083234120929927,-0.22386238386335217,-0.1254823454734063,0.05758734524109472,0.07021458255649539,-0.22828298121150759,-0.04833742581585117,0.16586679871016494,0.25444507242318154,0.1642588784483347,0.11842792002555944,0.025100509705911163,-0.02497191000729416,0.1424186425561147
HALLMARK_APICAL_SURFACE,0.041702244540429145,0.263301379509508,0.15960726242347614,0.007141115219708499,0.04079788005023854,0.09964816890710798,0.12349000085232939,0.3065975649276167,0.061234860856781335,0.12892275015281146,0.23352402587401094,-0.10272262746259218,-0.005587357752102708,0.10799169132154526,0.24262963443093877,0.15188550627331437,0.06892834342387132,0.05053157756629702,0.10154753027568186,0.11267802485892935
HALLMARK_APOPTOSIS,-0.01305355661490115,-0.023825799612741772,-0.11918159639045907,0.002924453256986893,0.002394405714092852,-0.05603927448539037,0.09718793940402931,-0.04055475673036466,-0.13109054226982722,0.06531660966907815,-0.09066018851052539,0.17470780289276588,0.011113901573459196,-0.03612081103772746,-0.13162982154226557,-0.10040035374634432,-0.04370640076794107,0.01836504355000925,0.10089102552676837,0.11139591057764989
HALLMARK_BILE_ACID_METABOLISM,0.059115066256353745,-6.893178327121661e-05,0.11148061576225472,0.020864248458740155,-0.027904812660631897,0.03811071769481783,-0.05708087614172023,-0.3400253014694852,-0.11575967596677768,-0.029459042632531383,-0.008603042584278848,-0.13338186087319667,0.016855798039915496,0.10070361135905652,0.22635394566358294,0.15486471391720916,0.06655324653845741,-0.015414422660451756,-0.10366177796477799,-0.08396706110952232
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03880280796226755,-0.012001120575687823,0.07551820864076508,0.007035118564730122,-0.01596371956450992,0.07134869543200748,-0.04085498946971083,-0.2011116359806801,-0.13376500178952452,-0.05439961465411359,-0.2890143396247252,-0.30363443902939435,-0.020969080585550328,0.08484550221628122,0.2706877041594321,0.16492154462267822,0.05737055132246422,-0.017775839774549815,-0.0901043372228492,0.001473200005402633
HALLMARK_COAGULATION,0.00804149171086455,-0.03866485887483031,-0.06870854073664297,-0.03021110190432472,-0.05059019610131606,-0.008131020483089313,-0.07524676661875708,-0.30736711364363367,-0.10173795834369405,-0.1336007741645881,-0.4212345780326822,-0.22962766428521092,-0.06958324703925697,0.14887408518631054,0.10373163985802036,0.044800528992141375,-0.1477535812773217,-0.03415502104457027,0.027773493679017058,-0.19631239370955675
