,UKF243,UKF248,UKF260,UKF334,ZH916T1
HALLMARK_ADIPOGENESIS,-0.02693644267940411,-0.05937841126847262,-0.0830892279301203,0.022568061553220983,0.06602557199757553
HALLMARK_ALLOGRAFT_REJECTION,0.11800520764366933,-0.040985760191701796,-0.02659876323317399,0.0783898388688066,0.05491633395751684
HALLMARK_ANDROGEN_RESPONSE,0.0037792859255837974,-0.020067145255354624,0.0008628653344658786,0.048241837396114144,0.07505057646344307
HALLMARK_ANGIOGENESIS,-0.0014044194538670113,0.05793979829266038,0.008941496905335394,0.09758581126966527,0.010883174366349693
HALLMARK_APICAL_JUNCTION,-0.007445933434795755,-0.054837978142362485,-0.05458687490441291,0.02849889321246836,0.07777543550938668
HALLMARK_APICAL_SURFACE,-0.043386454526857285,-0.10287662205880242,-0.11117814616470977,0.06342936395016187,0.06366510910850869
HALLMARK_APOPTOSIS,-0.017963679091670577,0.03946917775142394,0.08792885410747302,-0.034932118415076,0.047493666827933385
HALLMARK_BILE_ACID_METABOLISM,-0.014065780601182399,-0.056371944287239455,-0.12116037338751157,0.026126284314281406,0.0300399032532836
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07493166002627576,-0.01887191917894972,-0.06897463913236282,0.05638451836502895,0.055726240066360684
HALLMARK_COAGULATION,-0.021533786734430505,-0.041367152463291076,0.050236832266150507,0.04271796724451343,0.08263544113827882
HALLMARK_COMPLEMENT,0.06585598282819223,0.00902271186983027,-0.05397030061318312,0.02433265951875845,0.1107275504700582
HALLMARK_DNA_REPAIR,0.0014272082588653182,-0.0525559424429038,-0.09228662236317167,0.033508123284066105,0.06128791870562889
HALLMARK_E2F_TARGETS,-0.029802431637172954,-0.09558306310785845,-0.13866441057498197,0.012388833361031614,0.01239965644230127
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.010699375597823134,0.041779931412499055,0.0845770040155865,0.0844743603326826,0.06927427375690373
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.09024555894759893,0.019573151425279076,-0.09170006430760481,-0.04131877399410323,0.04037583366274434
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.018020844967264422,-0.06072691722317631,-0.02136964962796612,0.044434030641299326,0.09795432665652648
HALLMARK_FATTY_ACID_METABOLISM,-0.0047206613915017044,0.07826487360722226,-0.042066194949063,-0.0020768381173171596,0.033644387664115885
HALLMARK_G2M_CHECKPOINT,0.020581056429911013,-0.07127930810940021,0.04498331865911563,0.0579090408524385,0.016480478779311126
HALLMARK_GLYCOLYSIS,-0.02592802618905976,0.058021742371984916,-0.025793422547309115,0.07056464037309962,0.0874417170463885
HALLMARK_HEDGEHOG_SIGNALING,-0.042852883935106126,-0.023405519962522037,-0.08591992990109695,-0.03698195915869586,0.04466955060584192
HALLMARK_HEME_METABOLISM,0.01869375960624481,-0.019482226069525158,-0.09309427311704888,0.06468227771392748,0.06959709524429031
HALLMARK_HYPOXIA,0.016684408158585934,0.10788169313896309,0.11842759955018081,0.09688919378899578,-0.0006650876767863017
HALLMARK_IL2_STAT5_SIGNALING,0.013545080145309626,0.02964410594469286,-0.08759955296016457,0.04928264072220458,0.06876872652702606
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.025673543287132488,0.07700382421443452,0.0839150032696135,0.014368499757593967,0.09919936219462096
