,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.06590721732724437,0.018670608074525284,0.025752223740981014,0.0011681595671595188,-0.03580895841167306,0.03499792572408745,0.0940198749480551,-0.03148737126922841,0.028897657352224885,0.11583735708869748,0.07694732155735472,0.005878305802072535,0.02022827190195072
HALLMARK_ALLOGRAFT_REJECTION,-0.053798705327990595,-0.007070440963841254,0.010797553425330527,-0.0032953555941262016,-0.0745965739786494,0.045772365449780195,0.017684793414433072,0.04159591367707254,0.08095977479714597,0.11068212743315506,0.10893584551827232,0.08295824005553781,0.07075832279547031
HALLMARK_ANDROGEN_RESPONSE,0.029628991354745428,-0.001103548733035436,-0.005796104043306742,0.042431698381807444,-0.002459467200329232,0.08810635058525362,0.07766016600138995,0.010545647350356777,0.027198828330021133,0.12571040232015884,0.056111638356284424,0.032350454453581604,-0.03706875595275261
HALLMARK_ANGIOGENESIS,-0.0360789470414534,0.040951148312819985,-0.03454004655394435,0.0018442663085696121,0.06960911552058843,0.07463158539659813,-0.08589806586615528,0.1006589227945571,0.08583231152085675,-0.017909146401551043,0.11035338662729517,0.10175060228944359,-0.12417526202151544
HALLMARK_APICAL_JUNCTION,0.06213025953235347,-0.013039394065838315,0.023247048155168922,0.0405834023480528,0.04567712760357925,0.04902924871788899,0.05349329725774336,0.025866016659230568,0.004103357600929108,0.11160481736006138,0.07629138487256171,0.04263967946313124,-0.005774900061255077
HALLMARK_APICAL_SURFACE,0.056274366809780596,0.019339312986208956,-0.03269132531968419,-0.001281877086560154,-0.026291764650114097,-0.06645645442925642,0.045469330033034515,-0.04612271077256226,0.023972977290802285,0.08563384546107444,0.04975019648770785,0.0015577926604978776,-0.024473195824253908
HALLMARK_APOPTOSIS,-0.06363546123877284,-0.03407768432202916,-0.01725098115603676,0.02194608340604867,0.05608440405030271,-0.013915469408924174,0.022575516503707226,0.055507630690125515,0.0005853234628596185,0.017064269772790987,-0.05934683623801496,0.015885644590159436,0.03337891161514826
HALLMARK_BILE_ACID_METABOLISM,0.09317700578377736,0.01858754283011211,0.004715763627274362,-0.02493369452665923,-0.016771253052339632,0.05927298707097908,0.03825778047761186,-0.0049818922258209,0.024373703213242122,0.07811579724971768,0.060426626336773925,-0.0031322242862375457,0.027156239155411856
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12539551111176062,-0.00761885929988861,0.05096137128321207,0.02234178353964915,-0.028888954043542813,0.006085399045201654,0.019246198638933076,-0.04421378198057982,0.054334764339138954,0.0980392534130629,0.047514297720485626,-0.10068916675720521,0.0215638776488758
HALLMARK_COAGULATION,0.0035012606801156773,-0.014099614029159425,-0.032304949525936676,0.032093327142701154,0.0180585643639079,0.05009594170973734,0.07267794744751012,0.10484466556404182,0.0490168876139258,0.12794125060936545,0.1272262229071902,0.03433453468950985,-0.010549861353214911
HALLMARK_COMPLEMENT,-0.024174840894177457,0.03371045189598064,-0.002988579734072117,-0.054525842014141866,-0.018014749274767292,0.05627849871090315,0.03250200735779558,0.008995570044431613,0.08470275704295406,0.11031816729027086,0.07858805302682713,0.03018994252728105,0.062214511947783754
HALLMARK_DNA_REPAIR,0.12437602121617998,0.031768741801997825,0.06280454406030232,0.025960873726866316,-0.023595630845607313,0.08177982365547974,0.05558819419228859,-0.0014833926469296549,0.023355441855364326,0.10123465415609452,0.11516821307816251,-0.0036059102224457015,0.05109865693013902
HALLMARK_E2F_TARGETS,0.08486142547840017,0.0014960077689235767,0.027670506506541424,0.006437350950397239,-0.04013078511904457,0.0744353541933703,0.04841969411044539,0.007414479610721965,0.05831828338761037,0.12757846313842253,0.07535292278065939,-0.012154001690524451,-0.014249433540321273
