,UKF243,UKF251,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.10782198978799139,0.00994263776214309,0.1552126354778038,0.015814309813114054,0.06654669554545926,0.10500910986293045,0.1169684816396041,0.03771011556500997,0.06184111573593955,0.08940316273694426
HALLMARK_ALLOGRAFT_REJECTION,-0.05933154677289487,0.08230600629458752,0.15290885790745293,0.15429197628182909,-0.06142019021713975,0.006274798731612376,0.035778234391030964,0.023805387665259258,0.02204669521488087,0.04434057707898583
HALLMARK_ANDROGEN_RESPONSE,0.06642898889419821,-0.00019089083156478094,0.12087192156272437,0.1286648219203898,0.020119106818960134,0.06771441932268556,0.1183306935194745,0.020163644730670956,0.006981330407373321,0.012513601986128168
HALLMARK_ANGIOGENESIS,0.04264964530526627,-0.07038168907040364,0.1495277229855654,0.02367386889554499,0.059401040976657084,-0.03163792186730764,-0.07032284470954309,0.010815709708569815,-0.007714367088934955,-0.10523765317205656
HALLMARK_APICAL_JUNCTION,0.11787799244069438,0.05213773376865194,0.13788169729366326,0.028178384967375507,0.07626039553587045,0.1465714664910502,0.1346392862447933,0.06811885960476761,0.10633273390627727,0.0801289509982924
HALLMARK_APICAL_SURFACE,0.040519193544701834,-0.09390505133845765,-0.08230736898662808,0.15670839036384523,-0.02319074916074555,0.09881186182227672,0.13949306116891141,0.02320049784581406,0.013660378090569908,0.056826509101462135
HALLMARK_APOPTOSIS,0.032729815341759276,0.029308191957393114,0.012647304624543356,0.13919124043483264,0.012955735585975646,-0.0925893587266296,-0.0351280297451961,-0.02641190803050956,0.026602225555208896,-0.012480483893706559
HALLMARK_BILE_ACID_METABOLISM,0.121887369954542,0.014184792707550405,0.15173393893600645,0.10815420727445849,0.04058245983482611,0.13213916072919454,0.12370364262023306,-0.06060865727339966,0.07623088427789065,0.12075352331057428
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11931231530244309,0.0492221902295217,0.09018077331338875,-0.02849702822581684,0.007963353989091988,0.11624964862803312,0.13857963164010167,0.03630569940854829,0.06498488822794712,0.06454704724131749
HALLMARK_COAGULATION,0.12873066946903874,0.022515935654867463,0.17219719505213402,0.09207164642016295,0.04898577520187412,0.09034545618160578,0.05795135380405179,0.014328161003480217,0.008370900535357101,0.020886703203415284
HALLMARK_COMPLEMENT,0.009465891013576633,0.006364294333887434,0.13684047585493428,0.06793388803293113,0.05667822619187264,0.05106088915784887,0.06946063498016317,0.045028190599384156,0.0607517594037717,0.08816061145508144
HALLMARK_DNA_REPAIR,0.08886389705081339,0.03414323727546486,0.1611481655201339,0.13516921831484727,0.09707663782884066,0.11387609727580905,0.15532572531145286,0.06085252623321939,0.09130061124672924,0.1294365541218208
HALLMARK_E2F_TARGETS,0.12112316644475837,0.03654570407573713,0.14534571646867334,0.07031695972566375,0.0505712440351322,0.07718274964778718,0.08554496564920634,0.024432079002564774,0.07233768448028288,0.12239104427628043
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07494295787151027,0.015473754372662048,0.1481439889155368,-0.015720207048970796,0.1086006315329373,-0.003977716290138752,-0.04791160943035629,0.01443590971994395,0.0033994326325290083,0.003175937082906422
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0272946961610187,0.04528313019951897,0.04218082925698646,-0.013126482695572449,0.08953662348340785,0.07223836528984576,0.1034696835806823,0.02818417933367361,0.034658227000276216,0.0545122833778434
