,UKF248,UKF255,UKF260,UKF266,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.0582927669994609,0.1484632563141063,0.0418331742572884,0.037804517393221965,0.051429307584586643,0.02301439440323177,0.17529390146131568,0.22940053297016869,0.03000145616897724,0.0760115691192981,0.13208120827166417
HALLMARK_ALLOGRAFT_REJECTION,0.054380353205430235,0.06905138841331722,-0.05193162340544985,0.10046665277000477,0.003695266446298897,-0.0237663376193373,0.07465775424804942,0.11022661576122662,0.07036142246875428,0.05479664820652934,0.11067586528399423
HALLMARK_ANDROGEN_RESPONSE,0.031485951059051595,0.022992407204748693,-0.011293746372731646,0.10231146206166829,-0.003889795242787073,0.019465128033417385,0.16516326598546766,0.18964107012048387,0.006141687495039983,0.06538616558359787,0.10147481535763304
HALLMARK_ANGIOGENESIS,0.025094604612949642,0.06853570799664103,0.021724315635380177,0.09091541178164124,0.05924464536770608,0.06059960822774866,0.02878876890237239,-0.1592052561299126,0.02425734411974858,-0.07715430236926367,-0.05095915483674936
HALLMARK_APICAL_JUNCTION,0.053662354468854166,0.16011250994699106,0.09719754019172519,0.11588597727285496,0.07092691907218318,6.743187278813049e-05,0.17384344350907796,0.20683083670331626,0.024955989528372368,0.06689489300158293,0.11874265261333174
HALLMARK_APICAL_SURFACE,0.038059767718827596,0.10748021585933171,0.08908983254470261,-0.03068508010238022,0.013673966549351982,0.08569330853462924,0.15504195798089723,0.21629653413486843,0.03899114232841733,-0.05599967664090654,0.09853532845822668
HALLMARK_APOPTOSIS,0.011263194215477888,-0.0783767421508681,0.019082821257889456,0.0083694413745219,0.043356120256643725,-0.03792480706147683,-0.025168140732763165,-0.10979182298984963,-0.0346560557629078,0.009146782694201485,0.12052096771352529
HALLMARK_BILE_ACID_METABOLISM,0.0713371048678535,0.1361763842290129,0.071898259674864,0.07872169022818037,0.007063387663071073,0.019450759534323833,0.1549721365737548,0.24206410262952138,0.02522443188509497,0.0076434174325582666,0.09432501748429034
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.031641395496984484,0.13071262878033948,0.07150817166705682,0.08346987132515307,0.038494488282410325,0.0023453640532443273,0.2039815209503652,0.2044383627908489,0.02103330704748666,0.0938552335996818,0.1373524743947528
HALLMARK_COAGULATION,0.049232582313239175,0.06943798928263632,0.02583105346452218,0.10855105936954096,0.05066689566874239,-0.00487020462096157,0.13090692109481708,0.1324122153491145,0.03269951219240069,0.03873965235017654,0.09953969642758047
HALLMARK_COMPLEMENT,0.05221981498016629,0.11418704440673651,0.02766155897211391,0.051711968407811476,0.053346107115832646,-0.035398310965919055,0.10265445868321364,0.11624514927183321,0.016148994384435896,0.0740543716707994,0.11022466516321615
HALLMARK_DNA_REPAIR,0.04671123516677764,0.10163344444140524,0.06794747379025888,0.05643552414423815,0.09599324553556074,0.04852361984339985,0.18961245700702847,0.24164011484480472,0.02886930382906588,0.10855433604854835,0.08882490356975951
HALLMARK_E2F_TARGETS,0.01980953382412681,0.16702479647214172,0.05408139149739958,0.10268673757915465,0.08566908234479446,-0.018215982858996442,0.1268685600543934,0.10651516729295066,0.04561663105791909,0.06955923260545686,0.03705133151192243
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02339423307488709,-0.09333523915104587,0.081520624923766,0.1281824728440213,0.09658224655738175,-0.06172189549271769,0.003438062309719642,-0.14116948802626497,0.045161052257032,-0.03853363298705503,0.04694202174903294
