,UKF251,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.027241027817441567,0.055516925111753844,-0.07156912221814604,-0.08419501693780743
HALLMARK_ALLOGRAFT_REJECTION,0.03355313342415131,0.013529592444749638,-0.08719440661920502,0.013407108047745324
HALLMARK_ANDROGEN_RESPONSE,0.009427401782972496,0.05715019738570958,-0.033403944449004734,-0.06730499144541958
HALLMARK_ANGIOGENESIS,-0.013769758103214602,0.020321013549993428,0.10476270606714612,0.010384416484271535
HALLMARK_APICAL_JUNCTION,0.04255278805007218,0.05003299595638804,-0.0772722185631379,-0.09311645082530547
HALLMARK_APICAL_SURFACE,-0.02942820175229689,0.02750855854820133,-0.08498529042862688,-0.029990087923856695
HALLMARK_APOPTOSIS,0.04106342798426047,0.047229315424415566,0.044873451774465056,0.0025370667349541858
HALLMARK_BILE_ACID_METABOLISM,0.03338844966239327,0.061217206825977456,-0.10169426278408575,-0.10342986051670608
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06482321708806703,0.050543725398364915,-0.08193350722595431,-0.07284037265951335
HALLMARK_COAGULATION,0.05732830044014874,0.041502148462734,-0.05011884996475953,-0.05321338972464397
HALLMARK_COMPLEMENT,0.036074509339903915,0.04910393178624324,-0.010732948202236806,-0.07996242802916687
HALLMARK_DNA_REPAIR,0.03917266015854028,0.05673572473227817,-0.0743315524726883,-0.03861077576144052
HALLMARK_E2F_TARGETS,0.03798134071721204,-0.009694729279307032,-0.05888508456356072,-0.02237852095551863
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05553786859404982,0.06394985469078474,0.14404294304099238,-0.0677820838330845
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0019028880762350566,0.09165404598385295,-0.011161294620976875,-0.06872370407601765
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0139365879862486,0.02805308504959158,-0.09489830850182379,-0.050777388240732434
HALLMARK_FATTY_ACID_METABOLISM,-0.01473550480653492,0.041422023864121665,0.07597676645234824,-0.051495125908787735
HALLMARK_G2M_CHECKPOINT,0.04538784573905334,0.03282993861913982,-0.04496634334792088,-0.056194380972959375
HALLMARK_GLYCOLYSIS,0.028009742397196027,0.025749825257636347,-0.04505669805103269,-0.03495516116029411
HALLMARK_HEDGEHOG_SIGNALING,0.06518999918388464,-0.059201386068726956,-0.04741412864131087,0.0475505755029761
HALLMARK_HEME_METABOLISM,0.07057959272359009,0.0507117629683279,-0.06563174394919064,-0.06658263348024832
