,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09963227763897277,-0.0010574474129674098,-0.00021053851934230586,0.008377148268464515,0.05910970892089579,0.01632553574123633,0.015369905189506785,0.13248412698974768,0.05207951987824312,-0.04703839870947871,0.009970230139048592,0.10122520170391176,0.08455524751910529,0.022228059605315972,0.06247839606782833,0.043753136292310646,0.03462281499137167,0.07974792553369137
HALLMARK_ALLOGRAFT_REJECTION,-0.03379727449654988,-0.04282810685030578,0.01416486462674115,0.01178769536695863,-0.014876829091062383,0.09096030366961333,0.06167544487662562,0.06460935708870363,-0.0323930563709935,-0.10069076047595356,0.03892076159344106,0.10836138577879509,-0.009643524130898341,-0.003189332279453705,0.0433872811382395,-0.019876117028010176,0.052388126143112446,0.025832293883955117
HALLMARK_ANDROGEN_RESPONSE,0.09298291869544652,0.019395423388795734,0.07750571182420132,0.02612831989920346,-0.021707951296324746,0.0889463981289555,0.0667359985812697,0.07359834433749604,-0.004505740318620478,-0.07090474118739624,-0.012932541910098112,0.08791369527472857,-0.012228104031026192,0.005532730275480083,0.08152251802269152,0.029151936085124286,0.10131607218557746,0.01846053415730963
HALLMARK_ANGIOGENESIS,-0.036707268790826544,0.015426419955429819,0.052735672630217674,0.021417280780639182,-0.008002894948326055,0.12719966498171914,0.07150495047186631,-0.06625809159746707,-0.024692645060350734,-0.014706665772703494,0.06963589101944051,0.0020210744102719864,-0.02348370359364807,-0.05682764729692938,-0.03479372274017254,-0.009078248347256363,0.037210485348216304,0.021202632695346283
HALLMARK_APICAL_JUNCTION,0.1154756902072594,-0.03429491564032745,0.03579186388699342,0.0005535345674658081,0.05601109692263895,0.13609720057078276,0.05576193502156686,0.03674503741251407,0.11301841147049002,-0.015136945389785439,0.02661937746112288,0.05528249312669038,0.10999388599997505,0.03215913301456856,0.08087123974934604,0.06125995592962559,0.04447650395274283,0.06970274899341823
HALLMARK_APICAL_SURFACE,0.13623043911722224,-0.03060357278317971,0.04063883027933585,-0.033229900759910606,0.07077760986909148,-0.007490708364171375,-0.0132746779478693,0.08081116696528366,0.054478030602987816,-0.04218947291386679,-0.012853023937061845,0.05922640181315814,0.11820165720443633,0.06884796135239202,0.047761213085949786,0.051119647982105915,0.02788086293210095,0.05340278187639721
HALLMARK_APOPTOSIS,-0.010563292051446018,0.031402551461560985,-0.049622389967258845,0.0367182088779072,-0.025743164266271393,-0.0377855532369492,-0.0019049589680408899,0.03459472758220496,0.004733697020264252,-0.025230853516518607,-0.0021986250832744412,0.011759733370151865,0.06229921692109952,-0.08027832924993283,0.017641196725478866,-0.02741470785261958,0.03468875825399324,0.039109894977223586
HALLMARK_BILE_ACID_METABOLISM,0.08736736855621687,-0.021092242028173835,0.01884081058749854,-0.021853179381132414,0.05164383438112927,0.06318735086419303,0.04790180924935181,-0.028086721263223965,-0.011935945572155467,0.0022386594887642496,-0.025593219489956274,0.08697628804232592,0.05798623703175541,-0.007303763696878861,0.06975546396249453,0.07575773340384578,0.0031794753220327127,0.0933042144184415
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10310650357709993,0.013251124400003197,-0.04249375512665208,-0.02835962989587404,0.047500809610904526,0.0735325609688238,0.04209140351359333,-0.03300688094770998,-0.030117186503852002,-0.06369725863852166,0.0188423035786734,0.08084949330971544,0.11330194413731688,0.04782423508883334,0.07724123115297563,0.028344102697061523,0.013124597916780981,0.03610999442055122
HALLMARK_COAGULATION,0.056436798747304714,0.0066611928034765976,-0.020293273038949577,-0.028361369370412354,-0.004697346433416021,0.06546821964139506,0.03186236846536414,0.018370882952410343,-0.029952177241254693,0.018121051805300173,0.009748794389429914,0.04763879497557358,0.12266867885888938,0.00812354038910489,0.037510745960297735,-0.041582319215103136,0.051512572687074536,0.04969570292449017
