,UKF251,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.010430613575312813,-0.05961054197712429,0.11231440801491106,0.08770306563980547,0.07395378075202469
HALLMARK_ALLOGRAFT_REJECTION,0.013932616813563987,-0.029395383651308806,0.06870247626157926,0.042575235977594855,0.03482586198955941
HALLMARK_ANDROGEN_RESPONSE,0.025664409537716832,-0.020524859249773274,0.037635461889095494,0.08664087064204731,0.035683040450406156
HALLMARK_ANGIOGENESIS,-0.028247684426582226,0.07584008722685656,-0.05658665670364827,-0.021531648107369083,-0.001132003400316589
HALLMARK_APICAL_JUNCTION,0.017037900318215005,-0.007758515579637948,0.09699089592220528,0.08830568088730535,0.09841915508546688
HALLMARK_APICAL_SURFACE,0.01267979097325659,-0.10063980871763949,0.05631027112390286,0.07576801493321711,0.08443096972988166
HALLMARK_APOPTOSIS,0.0018956000242051686,0.013214726256724846,-0.037340335731824645,-0.03199791050620202,0.030296575549858967
HALLMARK_BILE_ACID_METABOLISM,0.014287851324734155,-0.014107434423356907,0.0631024452285961,0.08337182600573186,0.03239272412622512
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.046272488037862755,0.019872403676327442,0.1087737836455427,0.10144841176674871,0.10560748020424517
HALLMARK_COAGULATION,-0.05844465290276153,-0.01962605631074872,0.0682058824755053,0.0506466364212205,0.08458573259059303
HALLMARK_COMPLEMENT,0.014875820205202202,0.03935003653294647,0.07005050675840126,0.031870510743046344,0.05997885107196782
HALLMARK_DNA_REPAIR,0.041745716174355976,-0.011180535764011436,0.10808319091230309,0.10269180952720869,0.055681451072149384
HALLMARK_E2F_TARGETS,0.005486968915572452,-0.035825220324238766,-0.008766117010877332,0.05325201286501719,0.07521810913127891
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.002120619670207955,0.06098123591053798,-0.04802730240439798,-0.03290857779015371,0.07325031443245358
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.027933301192432092,0.0635752006810144,0.06902941260556794,0.06505113856252062,0.06101634766715496
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06476334787135185,-0.0450194901431945,0.07259366172938753,0.08779088888462241,0.0326457505003426
HALLMARK_FATTY_ACID_METABOLISM,0.01696609825690468,-0.014949235494139191,-0.01173150347383482,0.02576602179065519,0.018029621216099145
HALLMARK_G2M_CHECKPOINT,0.016169617090717833,-0.07369813597120349,-0.0021999831746353183,0.03895896097382561,0.08676256251304273
HALLMARK_GLYCOLYSIS,0.05047958828221973,-0.012109627313557964,0.03563903589314311,0.05572380387970308,0.08420470386639299
HALLMARK_HEDGEHOG_SIGNALING,0.056309230503982684,0.029563258506691153,0.03131375869493965,0.03141427062851582,0.06680584073008784
HALLMARK_HEME_METABOLISM,0.03527994587065598,-0.013466538539798364,0.10875434732962154,0.08166125908107402,0.024415318368559008
HALLMARK_HYPOXIA,-0.003919059816704579,0.09278890824462349,-0.0024273985770297784,-0.00952849819136918,0.044199022972076195
HALLMARK_IL2_STAT5_SIGNALING,-0.00722073527292542,0.005073481201011067,0.08321396825875589,0.07617249436389657,0.08159773953787916
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.011781367461708245,-0.021024797312254328,0.013333055905739633,0.02461974320610933,0.07808689960918451
HALLMARK_INFLAMMATORY_RESPONSE,-0.0036107331359335965,0.08604112452436104,-0.0271800593676724,0.00671533952139994,0.015978754011886167
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.005927600209898032,-0.06760249289693801,0.08273916649343967,0.07587931471622145,0.06298387196024316
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.008871299908917059,0.05395809444911428,0.024290471034768592,0.007096991991390684,0.02771764843334714
HALLMARK_KRAS_SIGNALING_DN,-0.0069974615580109655,-0.12638284906859945,0.10837059857582791,0.09711256637131427,0.02955125621658768
HALLMARK_KRAS_SIGNALING_UP,0.02052890656532377,0.0565867197641085,0.08993110534318406,0.05759666242101307,0.06210876173608511
HALLMARK_MITOTIC_SPINDLE,0.0037074469803895344,-0.04459961775329813,0.09906039312725087,0.08707031109734482,0.043545123955591895
HALLMARK_MTORC1_SIGNALING,0.0630797158580888,0.05401815296612482,-0.04635651933273214,0.008822967114513424,0.04134783011324957
HALLMARK_MYC_TARGETS_V1,0.06807282168210266,-0.04451119724074683,0.09016619488016506,0.11210704452335994,0.06550169703750973
HALLMARK_MYC_TARGETS_V2,-0.03454708639202852,-0.037405155759698765,0.0333393403321201,0.03548867759540643,0.049882153869775715
HALLMARK_MYOGENESIS,-0.013698211884537593,0.012953595826194115,0.12391205655772981,0.09247868234171729,0.08848953772531276
HALLMARK_NOTCH_SIGNALING,0.05683639637925158,-0.03962202269789057,0.07650236673048977,0.07676914047127423,0.06477434230253211
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04785064247924364,-0.04801576546700773,0.10643307220486767,0.10668543217381629,0.0679204222750546
HALLMARK_P53_PATHWAY,0.020425787187767892,-0.002274591287052042,0.11804158640706146,0.09588802837789277,0.04296154008811104
HALLMARK_PANCREAS_BETA_CELLS,-0.02192128402705625,-0.07587219130149545,0.06237302422267358,0.11167013209186273,0.07668755378243858
HALLMARK_PEROXISOME,-0.026902120839170263,-0.06665361649354594,0.047297806688312176,0.07665854714967385,0.02752817320186555
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01647835676524123,0.0318731401931587,0.09105704120205416,0.08925706236770085,0.0643897113876195
HALLMARK_PROTEIN_SECRETION,0.0006887032191037357,-0.053290096279810385,0.0877002832139538,0.09313019939808807,0.07379021425309994
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07984582189038698,0.08897585931963972,0.11500524163181661,0.10831150447959689,0.027125938873465302
HALLMARK_SPERMATOGENESIS,0.0308661845850754,-0.04709999349603325,0.09755740207828038,0.0973358081749629,0.09234603923925944
HALLMARK_TGF_BETA_SIGNALING,0.06446144117846216,-0.01811729447872935,0.10015691419401396,0.08977996124436473,0.08284264699079828
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04097302344830817,0.07370832480043106,0.07267534561949372,0.020513127104092595,-0.01700045311761584
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05032076327485387,-0.007116804589741196,0.10715411633373008,0.09600807727251799,0.06608843306329779
HALLMARK_UV_RESPONSE_DN,-0.0483319701779321,-0.03522376447236296,0.09649163124779332,0.05999399790861655,0.015896761197977515
HALLMARK_UV_RESPONSE_UP,0.03366635656531797,-0.011647536120371343,0.09355643236019448,0.056223734503397446,0.06273212421896841
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.027941782019137915,0.06186279194045186,0.07779774757441826,0.06323951279276871,0.044342417203010506
HALLMARK_XENOBIOTIC_METABOLISM,0.01736547457281724,-0.02861078822535335,0.09923267709851469,0.10108867611496263,0.05695602589737156
