,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.048974044351853145,0.017317433785935726,0.056016867653658396,0.34300078764817404,0.11033966602533046,0.04798952054612406,0.03252667792215623,0.04033147926769298,-0.016463655858772335,0.07271847874509528,0.16944677431771601,0.08624069799420847,0.09083028317048597,0.11327168338683424,-0.01913078041783939,0.08541593014258426,0.045161440818485304,0.07009670556524462,0.04299567488098032,0.10273795366434196
HALLMARK_ALLOGRAFT_REJECTION,0.11199018851233303,0.05844685422600226,0.004287871833814593,0.16004188260946203,0.3573365993787913,0.00239230486456581,-0.0034938993942400837,0.038828095599840844,0.1290518869803126,0.04530765989400201,0.16265042657955897,0.04390320359192897,0.018671615671239684,0.005440575737818091,0.04291966588009899,0.008120012361948722,0.06268621101677448,-0.0234146780792949,0.06520236751348701,-0.038055996538624015
HALLMARK_ANDROGEN_RESPONSE,-0.02858237291992802,0.025749419505787907,-0.008388804199729897,0.08476611598570186,0.3224477226973762,0.07371130538888632,0.012626310632820926,0.028504858823121045,0.14133957219973156,0.06921203502683511,0.15916241199984452,0.04487865545657345,0.026483344325207415,0.05386571984567011,0.03980137728973571,-0.003765920579655323,0.06314582606956479,0.06959750630348283,0.003372329463691198,0.06263715436132987
HALLMARK_ANGIOGENESIS,0.18995800047906708,-0.017483610985329006,0.06791753144032046,-0.21994816694805744,0.4440334937020718,-0.0019251098916973775,-0.0193728528626186,0.02297133944385909,0.1437310225183352,0.06658376927083047,0.08519383745270699,-0.0843662126187984,0.03564646935984359,-0.0651906282414882,-0.010350922021761775,-0.019878924910093524,0.025121303123910838,-0.023225680921956024,-0.014493398498499965,-0.02186442895983283
HALLMARK_APICAL_JUNCTION,-0.11251347799791708,0.021547030238196655,0.059091280649144796,0.17267328205155114,0.41790631960479374,0.01002317064412975,0.06688820434568486,0.049051014994988165,0.07597291689955984,0.09384115771610807,0.1274487246174466,0.08198347947979649,0.053956306129644346,0.08344567822435246,0.015977029591090968,-0.010311747855717583,0.1576904808184062,0.06523095223365899,0.04196391597695948,0.07714514604843228
HALLMARK_APICAL_SURFACE,-0.07815320020772022,-0.006441109542363802,0.0038636592241548516,0.28209237698148004,-0.1371262807030582,-0.04608013498156451,0.038495397263949356,0.017430578858400693,-0.03415940214880771,0.10228147041912711,0.1367226046244858,0.06589498587374798,0.01805896176998097,0.03548010109492183,0.040457980266117355,0.011894269266484967,0.07628548691919186,0.08560020369253668,0.09311555972152484,0.03706165535729234
HALLMARK_APOPTOSIS,-0.05968280572375361,0.016403160390202034,0.04883561291107774,-0.2802508972030903,-0.07016311121215854,0.014705646292839684,0.009796933399338138,0.004282693000665196,0.0532379493179887,-0.015042413818663329,0.032234955180757516,0.01708086684425976,-0.014725349258483499,-0.04349068107005499,-0.03211050876440958,0.04720926437743082,0.0382667050954361,-0.020567254827723844,0.04125897474511099,-0.07666422940143608
HALLMARK_BILE_ACID_METABOLISM,-0.10248044877020357,-0.016356209367155764,-0.00247941520617542,0.29763798543934644,0.31676451892848306,0.09177586883180404,0.023122504588059933,0.0295209536355828,0.15413714353883756,0.04070578598673911,0.24485546825062698,0.0787861719468987,0.10023228191802198,0.09440508361638615,0.005798488908000242,0.057251059591779466,0.0984596866633061,0.05065482541892728,-0.005490967212314459,0.09538985731042458
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.005027403016282438,0.011210179268185048,0.022482189119238417,0.3132096121692883,0.40932013184461125,0.07775084933663785,0.0147496944677418,0.03390831491195202,0.15727033154578915,0.12308338162645159,0.19780512138388676,0.08083153520041347,0.12271037060987831,0.10157276141966971,0.03478921212658444,0.029848108754577177,0.08011429650217779,0.11889034691855879,0.03816325524482445,0.16397283323695802
HALLMARK_COAGULATION,0.1423806773794309,0.05345741408981565,0.0210194648932396,-0.08779575138013847,0.3331630340080239,0.02468841916219581,0.05333041259044822,0.019699608524961904,0.17035929016655926,0.07291281006247466,0.05078745764666367,0.12112972413870417,-0.018052386645719988,0.03759540468093379,-0.021648466177890145,0.08611834454619151,0.09909662589307151,0.015099498138879324,0.051556865304146944,0.04595916175418761
HALLMARK_COMPLEMENT,0.17379125931697412,0.017039950189714548,0.004614725786562881,0.004493064143474608,0.09693226473797564,0.00812930435631792,0.04622526364102795,0.03722080216567322,0.10484432084212764,0.06075397447461138,0.13413236956461141,0.011568947143152689,0.07204580576705738,-0.003080524523210224,-0.029159864996649187,0.09373362190728643,0.07251461607021684,0.08570011361435699,0.061537999234628105,0.14433757509666387
HALLMARK_DNA_REPAIR,-0.037018985484587486,0.053690581313636444,0.011322672074211313,0.2465612176922529,0.3462196180138411,0.024233137047408305,0.060622160289960356,0.06600909216862781,-0.006290002967737439,0.11234688517880995,0.26617580039521294,0.09608951286118202,0.10206976871766932,0.11174291534584335,0.06209184492049842,0.031144341847479568,0.11999718455941796,0.0724752955299203,0.019143274293386327,0.18638154330939422
HALLMARK_E2F_TARGETS,-0.05295447647477589,0.007575131795063199,-0.012182862916782678,0.31844440617391745,0.43667294854467176,0.047041623855246115,0.11021863884910323,0.016141231791203508,-0.05283008145468298,0.1034635899926355,0.16631035967536967,0.0361633082221104,0.06788646059534041,0.009417014571055583,0.03134454733849726,-0.002402688864033064,-0.019666120747145344,0.0838051648238689,-0.018015873132974397,0.0841516142781908
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04052007264889178,0.029031345937769598,0.02759837536509386,-0.1969836255106768,0.3968250822875657,-0.006247279728534906,0.0008315006136313493,0.03270483065604494,0.138016130069754,0.08413343539427506,0.10193638657925227,0.11180687159827517,0.01746494555785531,-0.10049837107614602,-0.07197678723218892,-0.0021868603822605003,0.07778106236154803,0.027016147817359393,-0.045280455722935986,0.15942369370565723
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0202493343362934,0.005992916925196712,0.029904068674549734,0.13655887229844776,-0.11453082965533308,0.005800463536798312,0.06895289025729295,-0.02188709617478564,-0.05014764343737698,-0.026166260001807225,0.0177139603120845,0.09251806878184873,0.021698020361546274,0.10015149296687541,-0.05740758128883574,0.0211709672598727,0.04457670799274975,0.03865330600143788,0.01125302631962433,0.13947080566281805
HALLMARK_ESTROGEN_RESPONSE_LATE,0.032871984420376324,-0.008362275490284654,-0.02890621628893564,0.07737003013704942,0.11634090563434056,-0.06667090499101891,0.017040327460270014,-0.020904859626151042,0.019002226823489378,0.045266821713140164,0.08479104129482504,-0.04375476053125997,0.0782731408830638,0.06785039529553481,0.05052399743211569,0.051386002845404566,0.04533450091564322,0.09889585667771206,0.01640579124701713,-0.1213093468953946
HALLMARK_FATTY_ACID_METABOLISM,0.13212928116570086,0.0480701057732107,0.008932842367768385,-0.03458934993643301,-0.005723788178931109,0.045701068008304466,0.01343895578670506,-0.019520498723185432,0.07894376573512413,-0.015414651382324613,0.06963639117583958,-0.01945279861015312,0.04545249509289804,-0.01015206851136302,-0.0424013929397356,-0.016271891278196386,0.04474958345964753,0.05467865410763562,0.006603449446752024,0.14375448219420794
HALLMARK_G2M_CHECKPOINT,-0.08866935292595074,0.022964680183111232,-0.0010545400899389275,0.13214913205531637,0.42432804911613375,0.03787593976748861,0.036935132460576864,-0.022541005764172978,0.04609101168681889,0.10598461786075954,0.09812862439670794,0.11387659043175827,0.05109184068336843,0.028619328523855857,0.02133850948868558,-0.02317965215936439,0.049392972958391346,0.10030109795366113,-0.03840378516128093,0.04379782719343473
HALLMARK_GLYCOLYSIS,-0.10267433368331795,-0.0452239212128693,0.023207286287922582,-0.06426559422678615,0.05841640747282297,0.007531624238673102,-0.004168495362288583,0.07113162286756955,-0.07380103419598699,0.0506513223751427,0.22422875214722712,0.028048654196534035,0.07443313963095233,0.04351791562023958,0.01814898869833322,-0.0055612655044128025,0.04596388788857776,0.10204592100497549,0.048931209462790975,0.05585684315424334
HALLMARK_HEDGEHOG_SIGNALING,0.039232751954281476,-0.031379820650847025,0.036029954200845156,0.212055832894731,-0.3494431320284602,-0.12079130404491843,-0.0012499619453892822,0.02113864155057141,-0.12724346687220092,0.027122523363561107,0.002380188344044075,0.038628991862875446,0.06588513799904473,-0.0067091604248288444,0.033902356471135,-0.030124856444480798,0.06486980672753086,0.14548947667814494,0.1255709086989873,0.07401361316817216
HALLMARK_HEME_METABOLISM,-0.013689341698181092,0.016380597531244746,0.03268012590729512,0.21557334980819684,0.11050936582432538,0.018777824579761546,0.03588510562147204,0.07784536931060378,0.017132551291832197,0.11207375422102743,0.13844937338018934,0.07275533530732221,0.06952296183987511,0.11549002759614937,-0.03535442366626835,0.04034540034354521,0.12461651937284252,0.02267321553611046,0.06734624738790704,0.005540250414595051
HALLMARK_HYPOXIA,-0.15734809241835787,-0.03135372781346304,0.003419214681312911,-0.32800414813312434,-0.03793093185698236,-0.09774178999658074,-0.009745076736954893,0.02045032061759443,-0.020358225568061755,0.03741505191269112,0.2205981641314356,-0.08362552148329304,-0.04464731812171252,-0.03176416122964047,-0.03790794767521366,0.01990486027172125,0.0552542539882621,0.07231182041466253,-0.06092912386523341,0.04767073757998431
HALLMARK_IL2_STAT5_SIGNALING,0.08998079793884721,-0.009116161159241009,0.041416831053067864,0.1355994165138738,0.193872513404646,0.030613851418692144,0.021549080261645575,0.028007009530469838,0.11121581188036557,0.07868379359083151,0.14767100294502417,0.020570052518450982,0.09633164000450635,0.05187428373544716,0.02684839992747474,0.060837115190402156,0.04291319814093345,0.1195624254559662,0.010059815959229702,0.08717508886775892
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.010717008821711956,0.03244232105756626,0.01398820465505668,-0.20085872227303908,0.3399361173250972,0.03622192547766301,0.030932563662525038,-0.019941712982951075,0.21128458570075923,0.06466139382712865,0.0333582144800031,-0.06371613351239915,-0.014193986688488673,0.0033244500874965574,-0.04931840732373908,-0.07784896386275508,0.03674315377271231,0.07125860205276555,-0.03827326014451134,0.046459255282443275
HALLMARK_INFLAMMATORY_RESPONSE,-0.02150493747138741,-0.05024623480787001,-0.011626496476133822,-0.2500718490230899,-0.1655973043071835,-0.003942089003315271,-0.017050457863261124,0.01676420202342855,0.02906535205969436,0.05337503659861608,0.1034879350336236,-0.008480174357897908,0.06258400280216347,0.0053932042819788955,-0.01834733529706029,0.04736195379625961,-0.03644753435049946,0.0036699340820745105,0.005271838193848417,0.13508077036321103
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.11353142554559557,0.007082417902482359,-0.0018518204825720987,0.2923222919384987,0.41822061996530097,0.04954665896900397,0.042982578011982235,0.0584276094801142,0.1834885765903278,0.13906296694002793,0.17160846980616867,0.10484683692216774,0.01645153997761821,0.09212421848038399,0.07033261666490026,0.026893734439308738,0.11781086335434542,0.0024672678269438866,0.05626205126271474,0.03747549510660857
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.17531932073009793,0.04277415938976837,-0.0640949542153669,-0.27653095130811955,0.019542334500497683,-0.008923242379288779,0.02277341662874393,-0.0012768813265913235,0.05117231808706655,0.07727109324522678,0.17680016537740814,0.017218430768154918,0.019674934900560125,-0.018382458941058357,-0.04883489070948366,0.05525780598348976,0.006641871393931193,0.053225228648091774,-0.0429125266056688,0.07809086401229028
HALLMARK_KRAS_SIGNALING_DN,-0.008797831169800258,0.053276713159503455,0.04668165206737138,0.3155811838717311,-0.10902596652912055,0.011375262474129764,0.07959582390674465,0.10918928212071768,-0.10150853675454158,0.03334763716413301,0.031002554566729356,0.07074395477553848,0.06006605804725207,0.11521740684955695,-0.05353210903628273,0.05189345563407549,0.09568723471767136,0.03744817017837387,0.07086239830319636,0.13414127192841016
HALLMARK_KRAS_SIGNALING_UP,0.01891384439447777,-0.007252167429776905,0.046356276632103996,0.10337577709820388,-0.3335854565191119,-0.05894977337166822,0.0557127274347357,0.03904715732519494,-0.0697577841780561,0.01764405952965977,0.14058288930644494,0.015958239466690474,0.06870132254685629,0.06320341255071171,-0.0432689185370054,0.024881233983422735,0.008817607130756501,0.023980370981280228,0.06733693764560823,0.08288896550613917
HALLMARK_MITOTIC_SPINDLE,0.044554353876012,0.015515416587544722,0.04002172790246966,0.2913875891310339,0.33515707908632747,0.016604989134820683,0.04298547484810792,0.056744714933596604,0.0665828751984787,0.09899364863026214,0.13546974098004816,0.08374364449086609,0.06446049301832629,0.08184048022215093,0.001760253787713304,0.022811539553068957,0.11259009107260251,0.04502938767436339,0.06629232829200978,0.1329645153347714
HALLMARK_MTORC1_SIGNALING,-0.027156629326958528,0.008372432947597023,0.024207478357119044,-0.23770122405567515,0.3370297590265834,-0.009586994289302162,-0.025172414248861387,0.04157825574794731,0.005618932385490709,0.0368149191424932,0.12582230169057385,-0.07976549644207455,0.008576603116053091,-0.022619598588399424,0.025203691059258657,-0.014794708173505224,0.08507496870698919,0.08702854314011256,-0.0028112864120861526,0.05529843551440172
HALLMARK_MYC_TARGETS_V1,-0.007101370840231852,0.03553315596592696,-0.012625227219913108,0.24961544626962182,0.43794862660879635,0.022346314620219684,0.03490447602046573,0.04920212014854612,0.005380354503640552,0.10603015788060664,0.27905725175972684,0.11054426962318678,0.1181721714353681,0.10628898473292463,0.0723698684038154,-0.027789424433539656,0.1576546625479418,0.13271075738474802,-0.008272220753811697,0.18058238691777018
HALLMARK_MYC_TARGETS_V2,0.014597410342193409,0.007304937441739587,-0.02962699356087855,0.16414203280327358,0.26491113152941465,0.03970559965189745,0.054989115953897605,0.033011156328087425,0.01724770744930222,0.06279716826223547,0.1176599052337502,-0.0571626472784194,0.04841776277038842,0.029348719762245117,0.01070517812814515,0.004067772198867666,-0.018031043955388418,0.013711768517736264,0.027626289416566207,-0.015540867431216295
HALLMARK_MYOGENESIS,-0.081061925117421,-0.001479834373408344,0.0907073561294277,0.17923187596616247,-0.20136598233808178,-0.02335679439891226,-0.002255154534738488,0.030628235122354488,0.06957713508418022,0.02527769245228243,0.0698750379059195,0.16260506833666438,0.009706219268561713,0.0811236548239223,-0.01905784374605048,0.04817225870208664,0.11707801310040324,0.013529561244168003,0.10607082062864893,0.09800745941561202
HALLMARK_NOTCH_SIGNALING,-0.12028347211673741,0.038141526410100345,-0.0016745437359473514,0.3200583118965837,0.11571046689733562,0.04056557624147921,0.03309960210189025,-0.008115537259657538,0.031518058875991226,0.1211211647779224,0.19614565587217997,0.09484884801607149,0.10891405025547948,0.13337409903973865,-0.0369149491866468,0.024911368194059796,0.053977289565812034,0.07853614075947463,-0.03559319889808332,0.16853339934489864
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.05311424807836174,0.04876286874494509,0.022713148866322197,0.32430149609181413,-0.017640350618155807,-0.05333663096069369,0.02936751186302521,0.08683798045760828,-0.08240780521195003,0.06552680436275417,0.2821296433023981,0.07636219295982782,0.1227397104933467,0.12761332925334157,0.10430668510670266,0.07760963410115777,0.1346603439802659,0.10320137986012723,0.043861154818025994,0.150581427815872
HALLMARK_P53_PATHWAY,0.07971074321401081,0.010235569421030214,-0.028210197151680973,0.1955103850555342,0.23760415194212844,-0.015943401645591788,0.01669057944508042,0.042965636391167135,-0.03777791588722026,0.051841627070389175,0.2225096597330414,0.0675577052358447,0.028413510963517543,0.10914177542280316,-0.0009443953244345382,0.04078852481998042,0.1123565777531291,0.0413288248569176,0.0003708423309380008,0.04296130053525204
HALLMARK_PANCREAS_BETA_CELLS,-0.015405405171830495,0.01675445612621051,-0.009824191481480756,0.24696342994479417,-0.27805896689745985,-0.041656893339242954,0.03707198040836431,0.0762701770773444,-0.17457558001572912,0.06990481165879125,0.24933843005614473,0.06849857559853542,0.1356436706702011,0.11146443372111528,0.003321983612308296,0.010685395624248162,-0.002305143965339195,0.09839193343904759,0.13775506909983593,0.06366149633301653
HALLMARK_PEROXISOME,0.08034643095950295,0.038521736570708315,-0.002906394175181047,0.2593121930069496,0.1716817418072178,-0.0335199869295732,0.06294849244077873,0.01786495340655556,-0.07163056399670094,0.08133709433025135,0.04020902621675867,0.0782040253721833,0.05964544924789373,0.0828394388254113,0.03753734123242355,-0.006715917716419819,-0.056829809500921334,0.05568449370400709,-0.019034429914459902,0.03692870689702094
