,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019inf,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.027139528320490946,0.03355225719310968,0.061942754145765215,0.02596520607318004,0.009845501027919644,0.052698655124733,0.09283955910465051,0.015916006806298278,0.09668558956652548
HALLMARK_ALLOGRAFT_REJECTION,-0.006417939053635576,-0.016028804268897332,0.026119504354000813,-0.027013633240076287,0.00449328931207665,-0.06320572341806574,0.10456649721949643,0.03885889045144289,0.11648817760875323
HALLMARK_ANDROGEN_RESPONSE,0.005277396168809385,0.05562146954397243,0.017151004696062684,0.04819255617877341,0.00534864232283946,-0.0005224321728769471,0.09404335573627438,-0.026819128011075864,0.036823987894597864
HALLMARK_ANGIOGENESIS,0.041016552059864875,-0.06182589277251897,0.0028904947571426953,-0.025435559366909544,-0.08179088584886761,-0.04645305125654661,-0.045281444805121564,0.047467069879361765,0.037325465391326904
HALLMARK_APICAL_JUNCTION,-0.016573933927578714,0.04693969712501748,0.022999528629577628,0.054654898063565716,0.047753043650400624,0.004942636044225498,0.12066225112578585,0.09871765434885395,0.12977378135552597
HALLMARK_APICAL_SURFACE,-0.005648188423140857,0.05795476455469935,0.0004893062161100494,0.0012373175156270787,0.007369834757696717,0.1373833694104634,0.1288823668944246,0.014779482950171872,0.05933322302189014
HALLMARK_APOPTOSIS,0.004860872585498305,-0.09107427065807042,-0.004145172122409363,0.031045066506411017,0.0020823007417717257,-0.04614724375160946,-0.04635528014443972,0.04149782112898487,0.033838840213808286
HALLMARK_BILE_ACID_METABOLISM,-0.008423460579125849,0.036650032642066364,0.022900911446443597,-0.017403665298508588,0.010092345213780609,-0.0025385196269266303,-0.010593030220499115,0.05987411824907621,0.00882578537614067
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.022725336732169706,0.0745037978805173,0.01499574602010289,0.010823461004422526,0.018853387484616495,-0.06780831326680785,0.09355868814078876,0.02915262614679378,0.03153277478309729
HALLMARK_COAGULATION,0.06644168735939202,-0.04783178359913348,0.02584229498113142,0.03283803601844275,0.01737457402420036,-0.0868777772821995,0.13960371653549386,0.0077209248353014735,0.11444233284635816
HALLMARK_COMPLEMENT,0.04421560334322741,0.04006721768029815,0.03962805636643331,0.04063534662165151,0.015309481042339392,-0.03598501028180853,0.08329302665467005,-0.008697471662302144,0.06876154780465993
HALLMARK_DNA_REPAIR,0.00042522331695387695,0.043066152153139775,0.056479532342040915,0.015365643678257134,0.06866636019587032,0.06721095335938515,0.10299495906327791,0.003015400152497633,0.08540082271164405
