,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.05819262744057817,0.14727747535504343,0.060641692565488396,0.010327619423397792,0.0026786526637411303,-0.08600943985359062,0.03245844630293166,0.05144588271290617,-0.02128551546288331,-0.0007453106183559131,0.060880436638354234,0.14777051808995717,-0.03330909660459783,0.10272885566602784,0.10326200382803084,0.026925748771723285,0.050642142036714265,0.039410281590068326
HALLMARK_ALLOGRAFT_REJECTION,-0.08342859155088224,0.03830270837905,0.08486057128121717,0.010358952227804155,-0.02775825938364642,-0.07188698550225589,0.09133918100845871,0.11562648403592811,-0.08848333241965144,-0.03482442290579787,0.06474742862490876,-0.01680984239272095,-0.0047755677309730985,0.021909856878316498,0.10610798741980894,0.06378236804206017,-0.04248599863939124,0.030252047282786514
HALLMARK_ANDROGEN_RESPONSE,0.08513903345104328,0.10160020814451946,0.03952609683363053,0.02262525110910399,0.0128821148334022,-0.016123635021603754,0.10729714700276116,0.08784004836174342,-0.034800306978711844,0.021272826487299792,0.08004166523443942,0.09079487100133256,-0.012368930329324882,0.07897206892983391,0.10428896528813023,0.029600608890558107,0.00994534005923804,0.006156553633297648
HALLMARK_ANGIOGENESIS,-0.00494322176182765,-0.031618833247186305,-0.04023028314516741,0.056674387776596495,-0.01883297659229302,0.07548883018766474,0.07260052310922797,0.14483529968595335,0.08381227842038107,0.04909533736099959,0.08246254614279114,0.062012379058305145,-0.029730228408619955,-0.018182488249168533,-0.0157143691471859,0.05594723906034765,-0.05902354998035317,0.008193561263335465
HALLMARK_APICAL_JUNCTION,0.09313419931007569,0.14471447212566704,0.03985353298471042,-0.008219656918998446,0.012739568283316403,-0.04802839119349659,0.08138392576749338,0.10211575458765411,0.12307653475966013,0.01591471459002786,0.10076480363994415,0.172364591733429,-0.03282978423070844,0.13517606768944398,0.09447746960205787,-0.012472976588502778,0.0536967218140917,-0.016285926252247545
HALLMARK_APICAL_SURFACE,0.1386307256834056,0.15893532361911256,0.03626274987502884,-0.010266775117085245,-0.05302276513297095,-0.012240617160835875,0.0168951295635267,-0.07688781031387176,-0.02114740933399665,0.001681988351658632,0.06872188572565319,0.07721034015417008,-0.025041365859623237,0.09687917617758433,0.10222034730894887,0.09048961785754732,0.09199597012955184,-0.041857678853963916
HALLMARK_APOPTOSIS,-0.0129018672236135,-0.0006240651430473844,0.043564313893107214,0.0645830562612056,-0.01740228396532639,0.07214786747821908,0.04515496268349829,0.01264980145055635,0.10866229412846262,0.005166117159687059,-0.07584352175849969,0.04579881749290218,-0.007614365563492828,-0.06922007506916163,-0.015381486060352318,-0.005371446430772828,-0.020946517371981853,0.05330630027369895
HALLMARK_BILE_ACID_METABOLISM,0.06258739378099332,0.09522793961717295,0.03517356846453601,-0.026984029628459232,0.008562865719685413,-0.0690714920371449,0.03580609629247006,0.08053297795195058,0.06759056575329464,-0.02960084803594928,0.06556745411127866,0.07262777924325398,-0.026646523647870266,0.12418248964758127,0.11343770719739933,-0.04411799366581962,0.05133999054452393,0.05320005372206882
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10582606038903669,0.15047503190722614,-0.031640442787908105,0.020206144265169302,0.02948502944282391,-0.03757941805551208,0.0741613469066808,0.07642338934482229,0.11497810815229152,0.05067299184873955,0.08460640475990235,0.21218498016758147,0.03807483000601077,0.11890725858146758,0.11874703621844411,0.008980573586976596,0.0783938755210527,0.03086529243473791
HALLMARK_COAGULATION,-0.0725719484159388,0.09139580290961656,0.08495805732298768,0.029917206330459276,0.0045481890914164545,-0.009960018868055653,0.06932398712542957,0.0906556944362269,-0.013223527418297146,0.03445049555202262,0.07311634766397196,0.13726119485306684,0.013251697308888368,0.04586995167961862,0.10008954932006002,0.03540533143873438,-0.05217461659260673,0.014277242885110742
HALLMARK_COMPLEMENT,-0.022506610255213146,0.09290638589093288,-0.03730815349636033,-0.01862507094527646,0.0055961011961087005,-0.02193501484748263,0.011587160747277007,0.11911831419026289,0.08689465629721166,0.05208402327763728,0.05153321986913667,0.10825704527547493,0.04667020700718567,0.11896698884668402,0.09031132473928637,0.04242733824134529,0.011504373336310974,0.033408896012266105
HALLMARK_DNA_REPAIR,0.13663328198578362,0.15525304680014898,-0.0030936870693089886,0.027624709952334677,0.012722959115561962,-0.023604644011193002,0.09584699459409442,0.12004617208420616,-0.002331323456529478,0.021415261211581004,0.14411395773680008,0.20248419666781062,-0.034477392717911136,0.12236324485099817,0.12776520323521567,0.05607663575572318,0.09266594245419715,0.0453869863425283
