,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04736768275969696,0.03694403034425084,-0.03429666569171037,0.004338962911299547,-0.007380990517409198,0.07362588247095087,-0.08758347482925209,0.03549045184781635,0.02597954446743058,-0.02726519880626065,0.11636799581733592,-0.05820590233592527,0.023800978045086338,0.04911860591701579,-0.015468389528694037,0.08644148465733222,0.01584530420174057,0.1495661433174151
HALLMARK_ALLOGRAFT_REJECTION,-0.003175157220285448,0.06729050711380179,-0.020716251831067563,0.07563071904927533,0.044597660039901496,0.014371198622690848,-0.10838413850447248,0.07759805311455487,0.016433589434924234,0.258447597542832,0.08649384090430313,0.03161620058130238,-0.002516400613074744,0.022693391719238388,0.0812046110403249,0.007726095486712483,0.022306839379328678,-0.08778054709218931
HALLMARK_ANDROGEN_RESPONSE,0.011093338688228482,0.04495217877576828,-0.06411906345390056,-0.043805372358206106,0.010826125523774127,0.07126191217972075,-0.0879623888984757,0.0446245874767191,0.03754651898841802,0.1852145560718945,0.08489640642850863,-0.029043488174503567,0.04368706703680734,0.010183161927914759,0.04825160297421203,-0.03939001338318002,-0.04088119317753338,0.04374973552247611
HALLMARK_ANGIOGENESIS,-0.0341949438179606,-0.024582918972313617,-0.03493942134628272,-0.0024830381211935638,0.037709761984787295,-0.04242222121302784,-0.07965979510903859,-0.05383054576710377,-0.049009572815328396,0.1783191477367877,0.08840207005010185,0.04777663936497233,0.06808739626367949,-0.04157724593645027,0.020249073298111046,-0.19357538904871593,-0.020058232992001362,-0.121525945046353
HALLMARK_APICAL_JUNCTION,-0.05387810847628045,0.0384252326061618,-0.051339224180243434,-0.01680623203350687,0.08437491138751117,0.023020231336366968,-0.11515369309642079,-0.027482196122453898,-0.008185303113544592,0.12588110155118035,0.13475740168473457,-0.03861135822475116,0.007690919911249265,0.0007357460667620284,0.075021527111477,-0.018345284718598746,-0.05455877585870973,0.14120801581383136
HALLMARK_APICAL_SURFACE,0.0035920931028117996,0.06793869858291643,-0.04854218418650362,-0.10640072219685075,0.004202198258499783,0.06034474024948629,0.022092733494782996,0.054405132134018284,0.029467416658028447,-0.15810215619338433,0.09133348095462644,-0.03978452161889103,-0.0028260108829281563,0.10328668295883693,0.025281228134532874,-0.05875986852577935,-0.05104989288362478,0.0228407514513269
HALLMARK_APOPTOSIS,-0.031077304933752884,0.06093903554155604,-0.004815118748109741,0.017001951161252186,0.10070440431558642,0.01856739905001353,-0.03127072582892249,-0.03446027022201762,0.06378656024343946,0.15681044695782134,0.02325327566670311,0.004094823412159369,-0.0010410725939564575,0.047017621613194734,0.022856722843228327,-0.04713530810105341,-0.026249373028221425,0.1730000579208042
HALLMARK_BILE_ACID_METABOLISM,-0.06854413851691,0.004466690785347274,-0.04256055368907935,-0.03788194357795777,0.012184740893029273,-0.04140394606072867,-0.11792275281800042,-0.016896932730080545,-0.005947545208070378,0.06480123107073212,0.08763076584423171,-0.008544191433206135,0.024414484117984206,0.023762999395488118,0.022021544361245794,0.1635772992119982,-0.022414499017876722,0.039170731362054935
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03971551278800784,0.05135156101242164,-0.03348593550216986,0.06403829342087972,0.04741675504228101,-0.02591897384853377,-0.08931810254135363,-0.05522486247144371,0.024551759491534448,0.18711667845628754,0.11825068609520144,-0.09419793374265344,0.010939396056706277,0.06664868785143387,0.026223415581198305,0.15941124395374998,-0.03105979559066373,0.08517130737701244
HALLMARK_COAGULATION,0.05254426815805903,0.04448063209947258,-0.0635575276674265,0.051244177345534006,0.16819032542919124,-0.023423082686351716,-0.10975955641419123,0.033998726570766295,0.04884111022579685,0.31430964827905544,0.10470123594580312,0.03590438596394732,-0.023773327285553144,0.01596462034108997,0.01338593150628283,-0.10026019509866226,-0.02713133819806882,-0.030122420397669443
HALLMARK_COMPLEMENT,0.026410007077367834,0.0818760800744035,-0.015287118827917313,0.025153144081818325,0.07187413786221214,0.05635002983444382,-0.11613761877811407,-0.07092885219623891,0.0012786961085837585,0.22986768256394607,0.05405832193258999,-0.03968654011472569,-9.682523487060843e-05,0.021111116433294008,0.037575435112216164,0.08773034810627066,-0.03699863177569582,0.10682908921561322
