,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,ZH8811Abulk,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.01998573434510243,0.03612576623209795,0.023358749274070188,0.0843713002685201,0.05811569527084698,0.09465731777678929,0.05762638356833771,0.14292308565316733,0.0752566830120055
HALLMARK_ALLOGRAFT_REJECTION,0.0036502442262428014,0.044073728349752414,0.08325419132100718,0.034705276477884676,0.023238029467318427,0.12310678753959683,-0.011521450583915871,0.028765535761342394,0.07460905517678633
HALLMARK_ANDROGEN_RESPONSE,-0.01303687377063884,0.04358044158376579,0.03893279536005169,0.04105283964582556,0.07016387912492562,0.12201856064497861,0.03499778498269518,0.024399003780929227,0.04283992003044735
HALLMARK_ANGIOGENESIS,0.08284375067945195,-0.019135602078235073,-0.09045483358233074,-0.059332251749362984,0.03009033158487215,0.10307028372493911,-0.11100796184956685,0.07949517304004489,-0.00900206703150405
HALLMARK_APICAL_JUNCTION,-0.02499645853644827,0.03488890693679432,-0.02388249334255762,-0.008408644748264284,0.0671506035746761,0.09536004244460825,0.028761056577258377,0.09092961154110615,0.09515626305283004
HALLMARK_APICAL_SURFACE,-0.035750426100139336,0.05453357429541485,0.006236018521379532,0.10571169224677118,0.0422006624468366,-0.056234847306043806,0.0631665352591851,0.04846356732525559,0.08436177580057343
HALLMARK_APOPTOSIS,-0.05334614651235305,-0.031677787291859764,-0.00818118610409926,-0.14289414489344018,0.0302236571126043,0.04133339803768239,-0.009798735867571148,0.021587338046668052,0.05934705184633744
HALLMARK_BILE_ACID_METABOLISM,-0.02621460694753525,0.05016711272918955,-0.02688252339367442,0.08412099411200925,0.002023658423682054,0.0965178435671116,0.03572559766149308,0.06249914937743909,0.10075232658173257
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011840735763843447,0.04923440594308903,0.023315490524944586,0.048980703537132644,0.007150488911002189,0.09990146095662782,0.03660790023967964,0.09215638395655303,0.06817909390962042
HALLMARK_COAGULATION,0.036186684521253135,0.01626470011827236,0.010901249568148157,0.001661901123230259,0.043278323837121865,0.09392622121753813,0.02838788018999655,0.10604383628882101,0.0883948424061386
HALLMARK_COMPLEMENT,-0.012611243538220485,0.05430465107626007,0.0003843761436705326,-0.05066444754299387,0.07474722288938274,0.1122368700677191,0.06484806247751945,0.09750905912677939,0.06586066145105629
HALLMARK_DNA_REPAIR,-0.01599344915428925,0.04347246827356261,0.001113984546203115,-0.040992814442500546,0.08237569824762185,0.13893446440875695,0.04006100481835674,0.1251496912439548,0.07327076350585288
HALLMARK_E2F_TARGETS,0.006493931011046978,0.023786751255540847,0.04459469600101998,0.07027616357306105,0.05330726285707382,0.14802151311864045,-0.05629474778291767,0.06164327384578082,0.07518877585580834
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.004438489585807515,-0.005479302816437164,-0.09149920923416982,-0.05192991010113472,0.07503623016761733,0.10377770176303372,-0.022942243549033733,0.10902844158379549,0.06918046069880741
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04335288437333005,-0.05749844218749803,-0.01615135593534026,0.02039344864718724,0.08537621459202965,0.09705357299160103,0.026145525803998006,0.13424584703292936,0.05672308919483111
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09556508214517323,0.018771302439787346,0.009140244084750023,-0.06194174802685266,-0.004769294389275078,-0.06182429309396031,0.04310933535737399,0.06237345279490302,0.05029047987846516
HALLMARK_FATTY_ACID_METABOLISM,0.030891764000432753,-0.05371299693939471,-0.03663822135670595,-0.08990367610725343,-0.010672325729827887,0.06262854327132131,0.01889929296665132,0.005918660059504436,0.05087747749179278
HALLMARK_G2M_CHECKPOINT,-0.03467615320291269,0.04119710814968337,0.006187947216700462,0.006522827990015264,0.03232313406857564,0.14401890816832816,-0.055954200983283825,0.09990714327952042,0.04071285444953804
HALLMARK_GLYCOLYSIS,-0.018081852326901765,0.0066412111431135585,-0.03725612913996884,0.038699490223643454,0.059886430493064656,0.09502624734543683,0.006375056768718892,0.10987685433069598,0.0849638250919859
HALLMARK_HEDGEHOG_SIGNALING,0.009402248673053198,0.03337080439550695,0.0035429688293146743,0.019357774182228695,0.014332466066407255,-0.05957502761471738,0.014530908838022865,0.049515045868123865,0.08342663698935911
HALLMARK_HEME_METABOLISM,-0.00409774123878118,0.03654177645046835,0.008845184404986836,0.026988993488456552,0.06551340152654603,0.09790023582235217,0.06467847771566787,0.10750907554563395,0.07499360630817435
HALLMARK_HYPOXIA,0.008242232145405171,-0.02062880970347661,-0.0539545406102958,-0.04233742587985567,0.030527438208129316,-0.0721639533478597,0.026010675368956324,0.06920974109063015,-0.04579737044933446
HALLMARK_IL2_STAT5_SIGNALING,0.013178918076311778,-0.017040227907036964,-0.013261269658924213,0.08576447933952552,0.028428252840657125,0.09783071993934182,0.02468760362422698,0.07045476582061959,0.029068480115924687
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.006965844132750572,-0.016656024436683927,-0.018631710732141853,-0.044317123326479683,-0.011599569425621934,0.070280291779402,-0.059568577625761975,0.04004931749578493,0.07882938284634768
HALLMARK_INFLAMMATORY_RESPONSE,-0.03469762501656093,-0.004723208023339796,-0.02803608204658764,-0.08479561902064144,-0.03473577817713946,0.03690305188494744,0.013625572648128973,0.1207420835588376,0.024635855280839527
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.032832054746123905,0.05154288301582569,0.0809537967055115,0.023502180998468958,0.0392119587501502,0.13598682299015227,0.0054813599908446016,-0.045013665557556995,0.09559576194811803
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04464363480314065,0.02146829971511583,0.03492908852282438,0.0003262307038156118,0.008560370111495047,0.10887353362804687,0.003858930987927881,0.11538176647142892,0.03370855033166378
HALLMARK_KRAS_SIGNALING_DN,0.05814437874187573,0.06374947530042449,-0.018103960301048567,0.06887613506527412,0.07947861850528114,-0.03496275236851444,0.0808868105523384,0.1290457894896117,0.0563464406030872
HALLMARK_KRAS_SIGNALING_UP,-0.05344998678839101,0.009683922126417199,-0.019831973063513156,-0.030921996347861677,0.018571167687891722,0.0037851943077453066,-0.014418542330377891,0.07446314810852564,0.07289828016770476
HALLMARK_MITOTIC_SPINDLE,0.01870647384901663,0.030071001425029564,-0.012547628040192113,0.039367655882000974,0.08637075337902221,0.11486307871631729,0.040718545773147964,0.06212860436091296,0.08194401326303773
HALLMARK_MTORC1_SIGNALING,-0.03748253360915413,-0.014209358028157227,-0.024052175510017322,-0.016270243476837965,0.018580347203105595,0.10472705293024981,-0.01694082089726283,0.0027456170503012693,0.020191116586563165
HALLMARK_MYC_TARGETS_V1,-0.006542440074991402,0.020916909777198473,-0.006668016823110432,0.013334319889928444,0.06661002279628761,0.13531855571989054,0.04012503384508112,0.09154794148386736,0.07275281280951727
HALLMARK_MYC_TARGETS_V2,-0.03510648712694964,0.03370529063935644,-0.030884007207468728,-0.0013681829369525938,0.022909753833362644,0.06833819714042645,0.0012328928662467308,0.08689947425999923,0.018183222135646136
HALLMARK_MYOGENESIS,-0.05308187803668247,0.019571820851963927,-0.04633391976588282,0.014319613412625309,0.07333305290804816,-0.007631087638121902,0.044482736933220385,0.07246421258195668,0.09457079750388245
