,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.03628446451757775,0.07389553698276231,0.0801538257995752,0.0846437510564862,-0.02560510660601579,0.0484839914793278,-0.026767188297046225,-0.025964236233469076,0.0075863185238447435,0.15737190074398524,0.18699030618599388,-0.03212414742070388,0.036325673556962076,-0.007481934503358299,0.1710710390117431,-0.000985352550576229
HALLMARK_ALLOGRAFT_REJECTION,0.10733290293353885,0.11683332606181569,0.05168501118201497,0.16174836864285147,0.04457342717110258,0.10488400273774114,0.14138590489972447,0.08916999947947238,0.048280806224508054,0.1771746953628186,0.22310453612135417,0.07663968212311624,-0.03582844329848719,0.04755557482223574,0.28185444509284135,0.22522647564128206
HALLMARK_ANDROGEN_RESPONSE,-0.024597278233150513,0.10559801906667927,0.080800270685663,0.03798612409436064,0.08324633537955542,0.08535603310034155,0.10682748208081456,0.02585641784318427,0.030515630284506174,0.1655897421428588,0.23637433255795776,-0.0157888616331539,0.058813833845802584,0.004179852756549059,0.23626762744555901,0.11566474307130749
HALLMARK_ANGIOGENESIS,0.034182868941755574,-0.0012891956735083714,0.026311079448535536,-0.05469572469966367,-0.0023984127944279613,0.11916829064459303,0.07426427036949458,-0.02242576445666441,0.05023227289501169,-0.04195099081340611,0.2489589961084464,0.03243886746683429,0.02173711007435865,-0.041287994727557294,0.07056969309887912,0.02849355907056152
HALLMARK_APICAL_JUNCTION,-0.02753197361633332,0.09446901372168089,0.055438411782701064,0.05950248996795429,0.022582860218243447,0.0805772174613785,0.08548143339251636,0.11508282838099904,-0.0053156274421235295,0.20010052587874866,0.13130207682001732,-0.0468858816958752,0.08379909200971214,-0.007282773490519825,0.258896617073165,0.10463312296854976
HALLMARK_APICAL_SURFACE,-0.05352437376483038,0.09556065009458856,-0.012373545069499252,0.12095903100151893,-0.021126970470042788,-0.0565040301979076,0.08572731099291112,-0.030981049481464018,-0.006103703721689413,0.19954415587693047,0.04525444975262728,-0.05737527510540173,-0.03705252809904511,-0.0767492196000951,0.263013853662221,0.021083665011954047
HALLMARK_APOPTOSIS,-0.0017399819777718687,0.07051384407536004,0.011908055038132631,0.028340199364111432,0.07345595275223703,0.008963956325836535,0.11038949707019473,0.02721495143346081,-0.03504029635391032,0.01809847162982241,0.09835726545760068,0.016037243630345057,0.07603676041652208,0.03804854961272891,0.14601749195411803,0.11378533226174575
HALLMARK_BILE_ACID_METABOLISM,-0.01002469961543907,0.039280461718477905,-0.02780432218670393,0.03376843449366445,-0.036201938606101484,0.10947066714359918,0.10891734122700765,0.03517120729197125,0.04520294490965191,0.009502912378551288,0.03867016004434138,-0.028564002754393213,0.05824517749803522,0.0012304296220056613,0.07183276948518956,-0.012570273343506152
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01406489675469507,-0.007257220845490956,0.07784440604834175,0.05151179961345651,-0.008318020946947169,0.10999813273021318,0.05006946292662289,0.013899064708128848,0.014230471593585257,0.16932180792888213,0.11910711074754236,-0.02747053734747138,0.02430341376410381,0.006819329227903544,0.026130899465000693,-0.06394297471440231
HALLMARK_COAGULATION,0.13549165920114856,0.12036322899539346,0.02207444243139506,0.0569094317956549,0.08775333253086505,0.1152350915795424,0.045018358183374935,0.05627255164015749,0.04123746998604065,0.11373585801252584,0.10320907896581144,0.08675147643498414,0.0708460026420413,0.006473710608966471,0.2825939744743965,0.08230396459776299
HALLMARK_COMPLEMENT,0.09710147938587363,0.07134585618763462,0.09859715804827443,0.045803507484420226,0.07087902162854934,0.08330160839458643,0.14955886599520907,0.047699551134250444,0.05884048624456416,0.15807824457393221,0.19095025513375433,0.004931490984964209,0.03356981694509454,0.025821653476052663,0.08374562548273648,0.022047543394145146
HALLMARK_DNA_REPAIR,-0.041691474031122895,0.016159087777737238,0.09593970005146121,0.034391812109923,0.008276651301457518,0.0878323801070325,0.14480668334894953,0.005619362520914431,-0.010958313954924,0.18268094361960668,0.17025654154029457,-0.012458935167770361,0.0326605733734966,0.017002981467100702,0.12479782460035888,0.010162865630571496
HALLMARK_E2F_TARGETS,-0.0496853170356485,0.04965665147500395,0.03584915862415649,0.07359442307848398,-0.007478898743847302,0.11430701077140576,0.08419621119595885,0.031706637277844535,-0.06325580954500208,0.19075240773825475,0.05753551848250948,0.021228808998115176,0.018064442092119104,0.020812022420053363,0.06637645536430184,0.007744218485035396
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03436011644953917,0.07677193720423689,0.04864302515951159,-0.018484189164399402,0.042422230245096004,0.09460300166119999,0.0498201360374133,0.04332926429248445,0.004129689385879789,-0.002988427984326765,0.1598122263960368,0.06766240648321752,0.1335836639663104,0.018724528011611823,0.3329238563171211,0.10636417074552101
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02512647766332227,0.04130976495798056,0.041724218891951825,0.008114341915797588,0.05619468194176901,0.027232269308845463,-0.024460873298759896,0.04321523359344657,-0.03541542631040007,-0.07438988288494165,0.10998855719334923,-0.027562509327928534,0.1165319694242286,-0.02809428101336847,0.1171647925721343,0.008044056728225052
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0583640151817511,0.09202633894597728,-0.011647714981266495,0.06186484720621601,-0.04291721226310769,-0.0274489097744207,0.07093229241754728,-0.032409218729516305,-0.07127883683329356,0.14668314955611672,0.040037548229392476,-0.062070750414904834,-0.017714197399287278,0.009982290653781388,-0.025664382061563247,-0.03788066984275119
HALLMARK_FATTY_ACID_METABOLISM,0.05748926238821146,-0.03401313710951976,-0.013077275423763718,-0.031066510309395813,0.028018329538238542,0.07473571867349868,0.08420872473192344,-0.00876141695901573,-0.06869311490240768,-0.04923481833936072,0.1315424678284208,-0.009863501631511297,0.05883751193784421,-0.034855331846345365,-0.04439970825737215,-0.06787136309309855
