,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.08316234701510869,0.1911078707264845,0.11439146184840683,0.05160765174894726,0.09355308412451707,0.05057173709633612,0.020064102366587906,0.05769687206887121,0.1372456164703261,0.31225303867891474,0.21856919362009886,0.05691160035590674,0.020749161459024446,0.12820578685446826,0.077496127492073
HALLMARK_ALLOGRAFT_REJECTION,-0.049792767696650204,0.08462216971306569,0.029955714034377523,-0.022432370189991307,0.1544037626355479,-0.005942309243834773,-0.019126928407439223,0.014394937766130362,0.002675756561140249,0.1974137372556588,0.18906097465987692,0.08846530510919953,0.1848376902371499,0.054961285022211905,-0.00806148792792698
HALLMARK_ANDROGEN_RESPONSE,0.0773609991875578,0.14806232750440063,0.12906812488191424,0.03355325433062857,0.14067376160770464,-0.04474678502468279,0.04804349340895764,0.04913129063810357,0.04676881590256917,0.33794576702434764,0.2344688794434643,0.06071903234708178,0.16753135766821406,0.10882980170702716,0.0634837454749476
HALLMARK_ANGIOGENESIS,-0.004948830960743785,-0.0509491597764374,0.04868815897941533,0.0028206002662140585,0.15467817434704897,-0.00045657749739577686,0.08436012724893126,-0.041406457930654325,0.0360700924336757,-0.05851426883168394,-0.06166376266751934,0.13164123398109745,0.25889087228961816,-0.09839461203015662,-0.09990313554219325
HALLMARK_APICAL_JUNCTION,0.10995856938151193,0.20212718142317096,0.09486372246369061,0.03352745895178112,0.13753098094082297,0.021352335731394407,0.03213662094687462,0.07268536554652223,0.19313701966973015,0.32022211026813036,0.22538464453159923,0.07632341551470542,-0.04151276825310082,0.17796058119931205,0.06676979021938043
HALLMARK_APICAL_SURFACE,0.14851466569407618,0.26323732300880454,0.06269804400748763,0.024740817039959284,-0.11935002479322555,-0.026971443613529555,0.05373645157388952,0.09692107959137956,0.12780794821445537,0.2913927078575036,0.1637568235757405,0.023110303017365295,0.13909113494059533,0.13007344386948372,0.06401722065777123
HALLMARK_APOPTOSIS,-0.00646806631640245,0.0942441184080511,0.0620983135153991,0.030797018762537647,0.03245077972385796,-0.04951074111340095,-0.06857178487446676,-0.03977192383548907,0.06568421666986389,-0.06595940445479899,0.0035322581419949357,0.034338112378548724,0.07513000157262914,0.06407136353961754,0.06903507255700245
HALLMARK_BILE_ACID_METABOLISM,0.09374158738516855,0.2045361255738318,-0.02110166706097166,0.008258930533628512,0.12559967140342615,0.022652414998963758,0.04226050447505466,0.06382829714069785,0.1107364245475112,0.28578010251664343,0.1865925630308759,-0.012008693625808772,0.018702157189291014,0.136994178800673,0.06687837592469653
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.034748402719190205,0.18596122861332406,0.07773691986805058,0.05813526435084248,0.09197287889964809,-0.006645447188270549,0.05315899246301394,0.09175605607174736,0.07841666178053587,0.3567765434361964,0.2729889203859972,0.03022539617099433,-0.04797675276879034,0.2394522419305459,0.15426920193462934
HALLMARK_COAGULATION,-0.10851172744804538,0.1674204146295558,0.08991627117928475,0.025713653554955362,0.13451349077919597,0.0030959708010015173,-0.015771793719027132,-0.03658200492148956,0.12767763965069642,0.24636399421983404,0.19020587341464687,0.10428074625665652,0.12848890074201602,0.06577703220148767,0.10049807165364676
HALLMARK_COMPLEMENT,-0.042864922494941275,0.1511867839100296,0.07076770806976734,0.010820857678971764,0.12391622466453071,0.0017550721526526265,-0.026938065298081064,0.05930012706483771,0.0727382041963305,0.17604877710131697,0.1322450404150893,0.07739945744918424,0.14884546004164037,0.11599438855754675,0.05049235297199053
HALLMARK_DNA_REPAIR,0.10036648982250507,0.20667310919420573,0.1265072193113379,0.032835093248365345,0.16079193251918164,0.00603165465335914,0.08655524029870325,0.1288656100144108,0.15368426167650348,0.3628758078594561,0.22391203384966854,0.08656941278042724,-0.0903490691636621,0.19061003282640754,0.12554091608360893
HALLMARK_E2F_TARGETS,0.05699586432331776,0.2743767150053137,0.06333698871007191,0.0040449423867321265,0.14932122025645012,0.012766936723518226,0.036500364852438946,0.1335350086077843,0.15301548875823645,0.2834777726032274,0.25183021313862614,0.03151700998171237,-0.07479274257632924,0.21225069648858993,-0.04231075364035311
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09482597339321013,-0.0023719379167005963,0.07480316630525746,0.024231728231189926,0.14546835500963973,-0.03577714004384939,0.06449795804359612,0.038757773441990225,0.01148937986920399,0.032045602858218926,0.02067270791058195,0.11437404197341396,0.24491250067089532,0.06168635872749238,0.10881022932744072
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05899777952194462,0.06747640765701331,0.05154290902216042,0.02599144688826946,0.06861269132517658,0.02223346441867853,-0.00025758819226383143,0.06666736392934423,0.004160109684025921,0.2612836860582334,0.1587108332316346,0.07231036527519974,-0.037367446045664256,0.08458027983042746,0.1555918184080091
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07154124749541857,0.22837317084954917,0.08985616740580522,0.034782108326287274,-0.0453464851677995,-0.04135091000358796,0.06871798753405765,0.060809742732190246,0.08406097261303094,0.29992479146125334,0.25157603219744545,0.05625515805496572,0.21738687192553763,0.1394938429942713,-0.08602696116274279
HALLMARK_FATTY_ACID_METABOLISM,-0.052805966700153,0.06357919521289544,0.0679797261062735,0.04363024620951845,0.08647093784414242,-0.039163539344754715,-0.02513541564157047,0.02514863842745388,0.01665656702105614,0.08686081773261248,0.045540429187901126,-0.022832918139146615,-0.07365965006023203,0.08521155016388739,0.08518479030420484
HALLMARK_G2M_CHECKPOINT,0.08839816094795903,0.15302269706455648,0.07105496456510094,0.044479628873680566,0.16312959787118247,0.02118522521845709,0.04977711372033367,0.03779731734536013,0.07222792159768462,0.2717916645794506,0.19655384826047784,0.06213038149286939,0.012572154206710581,0.22288611524691332,0.03727970112596581
HALLMARK_GLYCOLYSIS,0.09904825497464782,-0.01189430565423909,0.09581205466649155,0.021188629256350247,0.07944907762671083,0.07990631261576388,0.10208746844558461,0.09663496332322895,0.12056231145036468,0.30008576443550494,0.19774993387737091,0.08568043456639521,-0.03449959726744187,0.17716589994154777,0.11065771929247786
HALLMARK_HEDGEHOG_SIGNALING,0.025526526794870625,0.08885212291144749,0.08375656942710687,0.06819345829408482,-0.08616017996366503,0.031183542124467018,0.05535300318388589,0.0007362658033529486,0.03574102032991964,0.18934725951138653,0.19091595024771726,0.030889965646948653,-0.20371401459936225,0.19339952909738886,0.03189314043179456
HALLMARK_HEME_METABOLISM,0.048515593263810775,0.20247348228670017,0.13276392285907118,0.017714820248284874,0.1104277469567551,0.021061176654044965,0.08331245739599372,0.04836514429062017,0.10975222872777123,0.3121555426573219,0.23200750538213927,0.10109224043140988,-0.06353200530700442,0.10975691572248056,0.03852055895063695
HALLMARK_HYPOXIA,0.1260885912846212,-0.26238657506833607,-0.05195980933890378,0.0035187206288001083,0.003874131244510284,-0.06464969722470573,0.06123704731925526,0.14170480534031962,-0.14002160965755778,-0.12072886259023997,-0.13833619623560842,0.08454778520081203,0.05480032939041463,0.06980970376875467,0.1102902311995845
HALLMARK_IL2_STAT5_SIGNALING,-0.01654365670296716,0.09587253035568125,0.09259258741796193,0.051746044154991636,0.11677576045800704,0.03052802243361996,0.01831532960681493,-0.023411613874338263,0.0916282727280727,0.3160243985175312,0.19438969818714685,-0.005681502350690676,0.08450182788558307,0.12950710865147075,0.1466349597230442
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05588613328529198,0.012278063253697511,0.06813751731972136,0.021704560656635317,0.11005777541263424,-0.014902029700441494,0.08959829698494955,-0.04428297278743088,-0.006323930924740706,0.2236048385113677,0.20941590561617737,0.0644819918313689,0.10650004953205083,0.11593830653766501,-0.016288224846872274
HALLMARK_INFLAMMATORY_RESPONSE,0.08514752031832651,0.08825147864740591,0.09969497697968344,0.018456530698215245,0.05049929278246168,-0.013915265033791582,-0.0013459390129901812,-0.0018250441170716014,0.05522158545702354,0.04137254802622093,-0.018772268001218107,0.0223776144136067,0.009586326302186015,-0.008628808380958147,0.11628742680129811
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11783510569591789,0.27166974628267365,0.08073851713395962,-0.02270922779560683,0.16510548026444272,-0.011543832431865955,0.0628795928509903,0.06767896627045838,0.14376602182041515,0.29900358488331547,0.22768762632122308,-0.026755054614369028,0.1365824205956299,0.11768246641136815,0.06703627231501502
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09722937635225211,0.09960217608966074,0.15076640479272063,0.03955894263970812,0.13729221496531205,-0.03125404066931037,0.016905447513158502,0.06336121806446329,0.05004964910465535,0.16704527565741967,0.1424297857773272,0.1105342904119234,0.2341050960912325,0.09795787903296803,-0.006396109675204313
HALLMARK_KRAS_SIGNALING_DN,-0.0056343199250320514,0.22064286490543814,-0.01798412482440583,0.013122457966868024,-0.011853827800254348,0.04832871473689269,0.047796750120519677,0.0016641783537362374,0.20148789987631355,0.29021799634000006,0.2079885863750554,0.07335777656986553,-0.026419770716940204,0.13986111683682903,0.1409545504966567
HALLMARK_KRAS_SIGNALING_UP,0.05929886479135194,0.15698270447756812,0.0847991270700637,0.0204571469586894,-0.003419020251029955,0.013908567831799891,-0.005390893745938061,0.034142164936928523,0.06912202044740606,0.2465113172619931,0.19321966276538963,0.10079603083996781,0.021007859787759976,0.07912045026148717,0.05851985996154801
HALLMARK_MITOTIC_SPINDLE,0.06598904840042212,0.25827704104625365,0.10501043726493116,0.08011211713544662,0.1321306257497629,0.039747283795778875,0.06209884896811522,0.008879253704031096,0.0717420973816963,0.333458345124208,0.205977396529109,0.005880738821301443,-0.04143793218505568,0.14558401764120002,0.11922114286895234
HALLMARK_MTORC1_SIGNALING,0.10912406532772156,-0.04815253115082215,0.04255955468880653,0.042577978721637315,0.12044857980519288,0.02305370826313253,0.08278350418720476,0.08615366798150977,0.01682939992623568,0.09316568334101108,0.00037709440586745555,-0.01403810974814506,0.09657928962151352,0.11545796749887038,0.049833713246751565
HALLMARK_MYC_TARGETS_V1,0.08731416599148906,0.13585493799847598,0.07361008580603627,0.03368188181593737,0.1513393745350151,0.02016005076940201,0.07937705288670985,0.16382860544060288,0.1294165689180436,0.3206265109031671,0.21707030837598443,0.0538099086827248,-0.07869191886905709,0.19628525777958863,0.15875003009857566
HALLMARK_MYC_TARGETS_V2,0.08138206029468506,0.067203100626397,0.09737533708812861,-0.01644007191928013,0.06110002999088633,0.005909168914655766,0.06085382336324744,0.008938197371978115,0.012236125161543251,0.18574330880274864,0.14640400260255035,0.05369525823574533,-0.029342943561129473,0.08248458641127233,-0.07966650734266972
HALLMARK_MYOGENESIS,0.073131752000001,0.21562074654207194,0.07414371675507657,0.031734201008125226,-0.03186737497443545,0.016750807488248295,-0.016769815318663166,0.021445194359540648,0.17613099697630313,0.29289989804834143,0.22584500839802726,0.021621196332094302,-0.09444772357470042,0.1058064078634655,0.1569375146665972
