,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03581500356835513,0.09352386965256482,0.05350476977748709,0.06023215095516836,0.13589579885406886,-0.013155328975119035,0.10178401438861702,0.03627624068881332,-0.0021481479706512274,0.038028150310008876,0.03965166108349449,0.03879568349695605,0.03805794777330645,0.08702133571566432,0.12120836413648337,0.15306378367983567,0.04954477888519921,0.026089411412173757,0.15928817508258994,0.04653961271457994
HALLMARK_ALLOGRAFT_REJECTION,0.009661673612314077,0.013539624665520802,0.05424870768207407,0.033932007850135296,0.1526635718341845,0.021883390357307256,0.12119008088267821,0.02115811862377088,0.05986230155664946,0.05243288041021113,0.030957865169510768,0.00048634593037995977,0.0844617644994603,0.027842240175348268,0.05886869179415203,0.15366808875627502,0.005233297567643046,0.026137670931544007,0.13505575386335425,0.011340688077020744
HALLMARK_ANDROGEN_RESPONSE,0.041935148073162,0.08218684426410079,0.02274939329542051,0.001298622761650203,0.14384175393371967,-0.06429244291337922,0.07845556730862738,0.02252537086343196,0.030133664509577825,0.05113889958988014,0.08009498310065771,0.0888218774255628,0.04769666181659647,0.058355603656701976,0.0726085336508982,0.12988619717317462,-0.032631125244376905,0.024527059454298342,0.08093402517681011,0.036663529446631905
HALLMARK_ANGIOGENESIS,0.04962858722326875,-0.07335762220356837,0.0035523672104329756,-0.05538972760644647,-0.06279439808736965,-0.026347009301755247,0.10022884213670501,-0.09054544691093265,0.07229401030020571,0.06992621551802618,0.01715089128846558,0.08369146005017539,-0.08268741469068858,-0.06500814195215175,-0.03152958303015303,-0.07189480243614672,-0.022301152554140946,-0.03071013871349067,-0.12577030521131824,-0.017932775933607127
HALLMARK_APICAL_JUNCTION,0.022334170978099633,0.13696458186600483,0.04980105784323104,0.07307787388559625,0.12745862283610385,-0.023072968437724776,0.09572575614197107,-0.029494374756951762,0.01554610684962619,0.0402233538847085,0.08833991068154769,0.016500334595205307,0.05338897393645314,0.12506051698892337,0.09314341444680962,0.1277014454143454,0.012631895551074628,0.027790362912584396,0.10040751669483172,-0.003629163906241464
HALLMARK_APICAL_SURFACE,-0.04813557617563973,0.11821310899992976,0.01198048497922277,0.030082603100248923,0.08843456292459381,-0.016048751271113975,0.022739833583350137,0.014961210625322956,-0.03110973363052502,0.02832616183715868,0.10401765067379223,0.04929626967938187,0.028523787216011974,0.05531308442366542,0.11565095254873968,0.1490608679403199,0.0590868336332443,0.0339994978194963,0.05308678373841663,-0.007267385715390389
HALLMARK_APOPTOSIS,0.019430056680883018,0.04403873173845372,0.029283325978390864,-0.004748829183747284,0.019380132610000433,-0.013953685846070879,-0.0035336915631501097,-0.05609550360592617,0.009287944729605625,-0.014549580061208371,-0.035811482620849,0.048227461057345586,-0.04564390177094348,0.06445393818634812,-0.05809217267061984,-0.09841280920593741,-0.005864898942892554,-0.03164011799711191,0.10421717231195671,0.005518586513194985
HALLMARK_BILE_ACID_METABOLISM,0.038055944490697144,0.025278803426669227,0.008080921926670688,0.024063308026236404,0.06048616820643992,-0.021063937035951052,0.1188042227619967,-0.0492543807900732,0.0016501829285657773,0.11452618349001255,0.04741436835169725,-0.008672999104759362,0.05299499618222718,0.053497795582805735,0.10549056213531773,0.1547328429481868,0.0938617310120928,0.06092801011207315,0.1342658782334591,0.02829015442255257
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0016259261893206908,0.07109491110239233,0.05856855596366556,0.023197939000859744,0.07424933522067999,-0.052573142459528564,0.04821018284539748,-0.08494091335032308,0.017165577429719744,0.11852657998885993,0.06736477034243853,0.06774415859954959,0.07198065885381659,0.09428515029181771,0.10567544676130929,0.14092663564231536,0.053815460763278235,0.03808501544475119,0.14645589757105457,0.01300385674816699
HALLMARK_COAGULATION,0.036570114474946375,0.08886297230828179,0.0012245945393348683,0.05117912348576512,0.1456175126656805,-0.013624489957848108,0.09507730223350057,0.04230861772994264,0.04632805704124107,0.06871127317363361,0.07520189227609339,0.015295318427826823,0.13370909019346702,0.10836579334726758,0.08630620145979469,0.09933949668640414,0.0024711735505792112,0.008633470769425552,0.08504570886323506,0.04455362985050365
