,UKF248,UKF260,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08835456909921396,0.04792978260898477,0.16448077011999357,0.17270239057979794,0.09507848613156293,0.01643653029176717,0.15076717313615515,0.04580616479218159
HALLMARK_ALLOGRAFT_REJECTION,0.18975994406477906,0.12149885375685987,0.12521021691729528,0.1607842753820042,0.11648765409324459,0.014886403343750677,0.2332744739263877,0.04976771609944413
HALLMARK_ANDROGEN_RESPONSE,0.0893804246490319,0.059069894613247985,0.07384632039464581,0.09701049004287614,0.11866853086389603,0.037025704199439985,0.21824383112683085,0.06947255396793503
HALLMARK_ANGIOGENESIS,0.03318671246321543,-0.026180149151144822,0.13583538535976908,0.0682139857691947,-0.026030316313798336,0.09014913310698199,0.09300193862303817,0.019938564594714422
HALLMARK_APICAL_JUNCTION,0.17634726469630913,0.0998075652643964,0.1322691346645364,0.22024236453158727,0.12727932509853818,0.022305343118615758,0.27919883710790766,0.10288235633918683
HALLMARK_APICAL_SURFACE,0.10742947515182831,-0.010824844112265794,-0.10511987338318192,0.06690426899250797,0.1480773469669549,0.00898601640002569,0.2356859103004969,0.07873370668878686
HALLMARK_APOPTOSIS,0.10526368485512769,0.06637241962067641,0.0007692833693603223,-0.013387378291947687,0.045423105217683786,0.06044310196296388,0.04520278990168597,0.06025753915479934
HALLMARK_BILE_ACID_METABOLISM,0.00393833199351867,-0.009389190286718146,0.09277655992439544,0.09620131549780368,0.06164227545736741,0.030019591076383398,0.02424776977380419,0.04168861532424761
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.10962664172622914,0.015143710422793114,0.045173140612496374,0.03826969366507448,0.009194401193216108,-0.016001194007908056,0.007789648698775289,0.008136244825914109
HALLMARK_COAGULATION,0.20871420811429783,0.14318035998272066,0.1431156912483873,0.1182078032155928,0.23227555382955448,0.10759351133156404,0.27345283933077774,0.06366658013021333
HALLMARK_COMPLEMENT,0.010848426333114617,0.07799336708915917,0.13758625806525815,0.11271059786632441,0.03130598960118182,-0.001939964974930722,0.05054264420564051,0.021712385696411613
HALLMARK_DNA_REPAIR,0.03056983072642314,0.018655804876404575,0.16152670053775905,0.16932512258443638,0.034953811463362856,0.026822788290554806,0.1046545696113287,0.013372026235497603
HALLMARK_E2F_TARGETS,0.022262764303419346,0.037984235064550974,0.13951731001147377,0.15426578869627292,0.0722347582225071,0.061019045383432294,0.06161336823435091,0.05106663824432487
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.20251415876796627,0.0986808204180995,0.13489408630921387,0.2511979161389175,0.105866769635095,0.17797952248992646,0.27234821046201396,0.10328056191337764
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04032595575351463,-0.01735948755868045,0.05860535252939741,0.08537748200120014,0.0572239537732226,-0.02013648625963299,0.10083595737324708,0.03938435867831545
HALLMARK_ESTROGEN_RESPONSE_LATE,0.029249256572443597,0.02157205411770199,-0.050111359618652845,0.045081872366720975,-0.027856367957807597,0.02322558538244978,-0.009964870270165706,0.02478779893366976
HALLMARK_FATTY_ACID_METABOLISM,-0.02248529440111471,0.04759834570549286,0.06751168818663794,0.06396938278475416,-0.1050771053355729,0.0067942406429550165,0.02680385634092791,-0.02950987960527142
HALLMARK_G2M_CHECKPOINT,-0.027974401412580556,0.013349300245993794,0.11879826937117095,0.08098447452656182,0.06430229553273366,0.07033316127074783,0.07934883544407337,0.010436048232087037
HALLMARK_GLYCOLYSIS,-0.11383569418826439,-0.04600340997798245,0.11723797256863502,0.10776206807643335,-0.0017224191827119562,0.046314028747405936,0.057250534109668884,-0.003320216420795116
HALLMARK_HEDGEHOG_SIGNALING,-0.09201230927663358,-0.03686510450723291,-0.04530826288069211,0.10985721763823567,0.015882568617888223,0.029093985911660812,0.03265205707896979,-0.041802299894504916
HALLMARK_HEME_METABOLISM,0.02737370466154804,0.06131831739057092,0.13508361386536577,0.08748913034278553,0.01541812017035194,0.010263355407791216,0.11614129868600781,0.027475495148275283
HALLMARK_HYPOXIA,-0.10294504501246607,-0.08739174784318267,-0.08493829124442674,0.1001510272274527,-0.18257378296099652,0.028834891709857337,-0.03385051141199847,-0.010539433708813429
HALLMARK_IL2_STAT5_SIGNALING,0.045819132955452126,0.0013323936372644715,0.11552783753238632,0.07954129884021095,0.004199122090992204,-0.0005929552454181962,0.12837730899979743,0.06856941936618287
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04234610768531461,0.039790780056644756,0.08165224008760383,0.06256015559628554,-0.05478355672872917,0.06607840881014007,0.05352818072109575,0.05095486192636791
HALLMARK_INFLAMMATORY_RESPONSE,0.08616069218738305,-0.10588198368251536,0.03075959405336643,-0.0730513244549886,-0.06713948508680383,0.00802149306675766,0.002422311271909355,0.027770914870566963
