,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.013248757969436437,0.017803916047441554,0.06155321764263308,0.05209061586912005,0.05760438466046307,0.06849739544833054,-0.04702609544898135,0.008589871347853837,0.12893487181905294,0.05912385028376493,-0.07440424476799329,0.0034636904295239153,0.13701667205471343
HALLMARK_ALLOGRAFT_REJECTION,-0.002912410049077374,-0.044778308812496566,0.06301108989677642,0.0982487957985762,-0.007775444131330769,0.1024861571853657,0.05336643597901784,-0.018619872404194056,0.06033466091465679,0.08375165617356788,-0.0052721706090900775,-0.01150954124309894,-0.019374685727651015
HALLMARK_ANDROGEN_RESPONSE,0.07303971793712122,0.04015339406017064,-0.0809650062759235,0.08622666414548445,0.05564732598464694,0.010562514904643758,-0.0655664004747518,-0.022139544632354444,-0.0031735730924102716,0.07404074276659084,-0.0005785699301233259,0.008513349691817605,0.1115528224902812
HALLMARK_ANGIOGENESIS,0.0267942215107578,0.07545614436901071,0.03646824847080345,0.10689303316267902,-0.042963433796726055,0.07640368032772814,0.079772703755117,0.14142070973749,0.007178939623064413,0.006702749525208224,0.02658500849248305,-0.025895429260252182,0.0790465070224615
HALLMARK_APICAL_JUNCTION,0.04700731134466567,0.03003023262495737,0.06081852330794836,0.06420571799142666,0.06698898478606306,0.07544545270897017,-0.09376890856840145,0.032113843148905315,0.1445341259437197,0.08451378291274268,-0.04736895987358026,-0.015520607399760722,0.1752375270885086
HALLMARK_APICAL_SURFACE,-0.0202818400368927,-0.013184364921040389,6.824313944575388e-05,-0.06140067345710068,0.0426960464282051,-0.06530064894249106,-0.14694297272891785,0.0812228782615882,0.1017962482204522,0.010620248158059044,-0.07227436966658238,-0.08947672435848988,0.08214096012852244
HALLMARK_APOPTOSIS,0.04232385856011424,0.03613200215706342,-0.013287479676977413,0.016517884400440077,0.06914889923154478,0.042786374997697676,0.019388677524276615,0.04724526373283784,0.09396619475990473,0.03531943181609626,0.001432922355356117,-0.07045843280958347,0.001757197030848352
HALLMARK_BILE_ACID_METABOLISM,0.03609219488289889,0.011557657857483335,0.08203882015938459,0.08735655366606407,0.06403258110880133,0.06554426009558223,-0.11637987139386162,-0.0077080838053108156,0.10291319076880756,-0.02258973821955023,-0.09375677528415215,0.04029392789311299,0.1495249105218555
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05679761403194914,0.06455502459082761,0.03292050481387532,0.06595458109387399,-0.01825324500032631,0.07202262007834119,-0.10358848888790087,0.018575793187314206,0.056137785424023194,-0.016472049861862004,-0.09028699581539429,0.031433398784992954,0.14745460117291265
HALLMARK_COAGULATION,0.029814910063333408,0.01261669533005172,0.036900392902593324,0.08832011969564976,0.07227677668910956,0.12556588580650366,-0.1220431424175782,0.058759010407267484,0.1322985239969911,0.05096104987598224,-0.03271953509817759,-0.08957116432457848,0.11752087289619675
HALLMARK_COMPLEMENT,-0.02650436049496217,0.037626275355077315,0.0072055501902225936,0.07833038793335591,0.001964111869098928,0.07817420638293542,0.09809026246472792,-0.002049947751342908,0.08575253036945138,0.022208857222767303,-0.005365592788397315,0.028469521198865134,0.07009867955546861
HALLMARK_DNA_REPAIR,0.07861356438468366,0.1073269322490455,0.02188732587845197,0.07277263953328261,0.07555906376040443,0.08170173436807626,-0.08363848933624426,0.03476133536436815,0.10570367389332144,0.07776717364913176,-0.057253156018969166,0.02140273776563923,0.18313296850418861
HALLMARK_E2F_TARGETS,-0.01924052984669885,0.04073468581717579,0.011480808186289068,0.0803715725602308,0.0746640349423984,0.07036930438626686,-0.11603012232373996,-0.02014729082927139,0.16745470858451392,0.05900534111954456,-0.07806532491386502,0.022687610937791976,0.12672473630246917
