,UKF259,UKF269,UKF275,UKF313,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04231646372741726,0.08022150990820909,0.056244492928900616,0.08218869956931862,0.030357817752223144,0.1520853315627839,0.01533394118293891
HALLMARK_ALLOGRAFT_REJECTION,0.030798168533797503,0.11026997359388074,0.04785554760668517,0.11502409885517388,-0.03074291176850361,0.055753229009753526,-0.011825232735443999
HALLMARK_ANDROGEN_RESPONSE,0.039941668077506154,0.061704344573617856,0.059131583352178316,0.09837136115364531,-0.05844047190154473,0.11713731379498714,0.060509852432689484
HALLMARK_ANGIOGENESIS,-0.050608982282358474,0.12128445657699628,0.04474385344064772,0.011459812220348475,-0.11230705302527766,-0.051004267795437506,0.003780254700010249
HALLMARK_APICAL_JUNCTION,0.05432142042216883,0.12961747641999175,0.014887444957352404,0.10752679882118797,-0.020447865857014053,0.10464044737382465,0.06398607476382712
HALLMARK_APICAL_SURFACE,0.07141214607495426,0.003102594833794054,-6.283548452506527e-06,0.10870696800475337,-0.052320686002594416,0.07184488781439893,-0.027161860379340902
HALLMARK_APOPTOSIS,0.04746458006367161,0.02715595005892067,-0.001011745846610527,-0.030365761125436867,-0.028522113019044785,0.07625068073999297,0.03780902038248666
HALLMARK_BILE_ACID_METABOLISM,-0.007166748715380527,0.09839311279352053,0.12567275652659535,0.018815253278277096,0.034708891436154285,0.12518371805058454,-0.003962817748142619
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0798907488133869,-0.0050939369184005625,0.07313098107642627,0.08439876585216859,0.07746142778319047,0.1586366107233035,0.07087943472957818
HALLMARK_COAGULATION,0.10165064991680496,0.10021894550453461,0.10078209573680122,0.11236711772188604,-0.036455094401756635,0.08108473116253903,0.08751505346942318
HALLMARK_COMPLEMENT,0.07905814611162026,0.14545342206142917,0.03885194814911121,0.0820261344106866,0.020055800401554663,0.1486996000704635,0.017098089795595718
HALLMARK_DNA_REPAIR,0.09221256241898086,0.08572330164406865,0.06056182522693333,0.09290789724780146,0.007740443788166185,0.1569789400616599,0.05312556789369268
HALLMARK_E2F_TARGETS,0.09250086544507714,0.0795220732493388,0.058372845227574376,0.10207588144214627,-0.0351747836794309,0.12493039618816615,0.09594354997343797
