,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.009646661235276148,0.06516944163649259,0.10065825011071824,-0.0005300190129699975,-0.1338806217202636,-0.04222712404655257,-0.1883138635166663,0.023613839349746247,0.10006768048531814,0.06318414735530879,-0.08328332032018279,0.07916599651935487,0.04177735569523384,0.13606028781179844,0.029691777934998057,0.045391118086004184,0.23189303517319662,0.1309936441994641,-0.046079221040343656,-0.0307065106613785,0.2346821091611906,0.14389848860565577
HALLMARK_ALLOGRAFT_REJECTION,-0.04731610048257613,0.0006157246442552674,0.18943305228545093,0.06263266918344051,-0.15494892935078283,0.041338297659823345,0.00474925263403583,0.04448922105248364,0.26847745422000036,0.21711808055045953,0.2958849173189949,0.05599597702450025,0.08241705033380593,0.10976203069715756,0.02319080095240244,0.09532246073445783,0.06685186235961317,0.0341060093353755,0.08493761075080797,-0.03762811631332622,0.10151075027045368,-0.1309906806368575
HALLMARK_ANDROGEN_RESPONSE,0.03598017859655083,-0.007208863951232315,0.13024911710658915,-0.011568178212256508,0.05615131033605878,0.11820781752139488,-0.030452757328701077,0.0660880740510024,0.12630735156557593,0.26085340200043405,0.19131371020011617,0.08004983273514549,0.03856324900697025,0.1917585757577862,0.0536579019378961,0.019875415480395654,0.2581397434215906,0.1201860870684996,0.086996415506665,0.022317737656682955,0.2767106062123486,0.21727022725490625
HALLMARK_ANGIOGENESIS,0.034983212888044075,-0.008624966360216847,0.18842067624264963,-0.0734298793001414,-0.3103092608342592,0.06401844619038313,0.17427743861761172,0.10729417281492626,0.2636802440648316,0.13269588208356747,0.2278747657294845,-0.01855572052177172,0.15474942516514065,0.11338753710803041,0.14182458139287987,-0.06606634900269004,0.05086169799209209,-0.05917633104478556,0.1515540053507631,0.004832454533830125,-0.008913051326107506,0.4323325011982026
HALLMARK_APICAL_JUNCTION,0.018496886602649826,0.17608047217508285,0.10523087803897241,-0.013030521788315987,-0.12886299995820238,-0.05498140221604324,0.01505066368860378,0.055685921743172176,0.297651328244247,0.30892062959887767,0.19626579384727028,0.0617525232011338,0.06291378777444116,0.15561729738100757,-0.04534313979050727,0.05991211766423389,0.2564645589497507,0.13685243699802785,-0.054783390357048836,-0.0043436241841455,0.21769806520693358,0.2419164910816413
HALLMARK_APICAL_SURFACE,-0.010713570371598865,0.0826747592564186,-0.03275288487103051,-0.027257226171944225,-0.0979062737653486,-0.037377190481830115,-0.11604965743733381,0.051603512728322136,-0.03788390973191664,0.13956741053235758,-0.15545742039385696,0.04407312219934447,-0.05128993185790614,0.029475883654997856,0.00790721262691303,0.052053159516010396,0.17988132290346345,0.11642019678828384,0.010442957430804672,0.004205942474161743,0.17760924272064843,0.004890344194721397
HALLMARK_APOPTOSIS,-0.023797898681619106,0.1014701411999125,0.20310915586382516,0.010742699285214711,0.2492115824195706,0.04208314243706779,0.22163190130803692,-0.008186361233293839,0.1457015043795156,0.3700425404429083,0.23086177185017798,0.10508962695499192,-0.033211173060275004,-0.022040656832957025,-0.01649622932036828,-0.0037612288790982397,0.10041955101042771,0.005256701496441852,0.0632798719932347,-0.0003618322777646742,0.1455115394108371,0.004136288972268869
HALLMARK_BILE_ACID_METABOLISM,0.05308162052969823,0.07005058592127693,-0.03167914783174363,-0.01938334059622495,-0.2120749325639472,-0.06209654590153018,-0.143759950448886,0.008949532607899085,0.2039911118378583,0.2856272351303269,0.05529541955081693,0.012118291968262961,-0.021099390013110134,0.1583416909567507,0.049594466668143974,0.05965749873360664,0.20111918935415726,0.11421109093601323,-0.02633071999838517,-0.003129933495588605,0.1957854031990719,0.1965817651137408
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05167904834437116,0.08667850582819439,-0.06739302707663769,-0.009090056327375449,-0.13267003844797673,-0.004595914063209092,-0.13968637095271594,0.07063837996277333,0.0844059654791764,0.1522533306759684,0.21363904670630174,0.08105143153596271,0.031069724490801795,0.11473046860397522,-0.01370598899626228,0.02273963482258212,0.19956369795077583,0.1281241937860901,-0.1396540925000921,0.01874552114825837,0.3442946507377481,0.2671497422496782
HALLMARK_COAGULATION,-0.05788286333433854,0.21221682706274644,0.2583094486317373,-0.027556048311036814,-0.12094746746502649,-0.06216872325444972,0.12474698142417082,0.053366880074808117,0.25104075837650863,0.25179131661794224,0.3384119003962662,-0.032130820655408586,0.05826581239510933,0.06477808402133355,0.019121517340674597,-0.0027000031631633104,0.2290449353723696,0.09656904190506002,0.08880514551026408,0.007143276439517498,0.17504534260352747,0.26953017946884406
HALLMARK_COMPLEMENT,-0.02297432585117256,0.12367373729633031,0.12838447535372574,-0.02110471678896811,-0.06385278603037171,0.016417746005678517,0.10509960404932264,0.04936057973353477,0.28126328947989054,0.25160375325051587,0.28147000823896806,0.0879146039332097,0.03105088164031382,0.11662061104902638,0.1605008074285273,0.06535695142667808,0.1647116591269487,0.08345579870403358,0.002648918940141669,0.0032409159119156563,0.28754581743041185,0.13314058417116711
HALLMARK_DNA_REPAIR,0.0471696928758719,-0.03481453275602471,0.028676820302948033,-0.020234320387586355,-0.032386682219210344,0.14304779347428995,-0.11454854956550847,0.085305472029865,0.18437120251350478,0.29567081953921737,0.04496764716381451,0.1039795677396387,0.057735731783291895,0.18555709420292166,-0.014942150496913071,0.06516891642290287,0.2512158117920689,0.15187226123884892,-0.09060360763242072,0.006645017044128855,0.25634038193706243,0.30394955045597793
HALLMARK_E2F_TARGETS,0.018799226840660852,-0.016511050821036467,-0.07167444110120384,-0.0699696045496429,-0.23559890906783607,-0.030313823691453905,-0.1900306060468046,0.0743564001090385,0.1789263123939067,0.3142088309394535,-0.1101621904394657,0.0003396027783602513,-0.009167191977809566,0.061813022091276204,0.03399294285729743,0.03114837495906433,0.12183316968138279,0.04030602392342254,-0.0485103162741607,-0.04764038083909955,0.19145590711214983,0.27314597501641186
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04476569289708982,0.22481328385233573,0.28601723618630526,-0.032887578496895685,0.23057035463410497,0.16060523912164262,0.24888456898551775,0.08700253644126538,0.31820467937230607,0.18309233736818367,0.3271646064929005,-0.04575729240556553,0.12256940456222937,0.08785313533810328,-0.009446652432876217,0.06304745460918795,0.1442349987297512,0.06857920674546529,0.19439292528507393,0.028433983227173047,0.1354762437912655,0.38291768111801017
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004379289139784373,0.06093048302074213,0.13126796743518682,-0.020702894977776116,0.019474186085047803,0.019530093481017044,-0.062057418034122416,-0.00585842646080475,0.1855818539353707,-0.02411342736787822,-0.21441133373796314,0.0017484826990716632,-0.05587554663397287,0.002887695428099553,-0.01830278578917908,-0.11033469618872666,0.21748644223429162,0.12058506511386828,-0.06462859560990292,0.023919616864062854,0.27465584287584255,0.284780910331731
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01882388552379437,0.0674558840764924,0.08977380934115324,-0.027379899490259776,-0.1995727449611321,-0.025504758898960984,-0.0382831610357221,0.046084603672079054,-0.0417024140047549,0.2663625996618168,0.30928469027267497,0.004782607278135453,0.06151618443533815,0.11917353020885084,0.024138196027363824,0.06975846325202092,0.171310983543676,0.08157703647079029,0.042084560588423206,-0.015123767844627836,0.26686044004287846,0.02111941069662671
HALLMARK_FATTY_ACID_METABOLISM,-0.039063424135369,0.00777382540773762,0.1284176141573584,-0.009357572735018518,0.3210563586317331,0.15071390662592313,0.01540291098140944,0.018366493698049727,0.14579457119859068,0.19420495231348245,-0.0067633748026039876,0.0056976883852399894,-0.022443673768402186,0.03449374023512081,0.024528164196807017,-0.04973977221493407,0.14889259901265095,0.03502260881435578,-0.05226756432955304,0.0383442925207081,0.20120949380367256,0.24930031147429302
HALLMARK_G2M_CHECKPOINT,0.02075873617807127,0.023789452661967896,0.009504650201864712,-0.012281292409282489,-0.008952116188711742,0.0021181970458954706,0.02620873334526726,0.09522837032064077,0.18828823577307055,0.36853163602335,0.1512028129920805,0.10672385026192664,0.035795973069386706,0.06665143957906765,-0.02775968190178917,0.031726553700333816,0.19537887935956963,0.026965110773545135,-0.0524015501276322,0.046096212880269834,0.24020992172112274,0.35169246417254013
HALLMARK_GLYCOLYSIS,0.046956259434203104,-0.09505661179953004,0.002172718794100114,-0.004623763459254131,-0.02315668017399751,0.03806721608752618,0.0043082847069683804,0.04820022562449675,0.19980916552899622,-0.1256682422371577,-0.12301217542406793,-0.009718382646435427,0.06812242269965423,0.15397047385142595,-0.012126083022839754,-0.01905466697611056,0.20629607751264825,0.11257421306168662,-0.01824446232218117,-0.08077864434784547,0.32568414818155655,0.23910805037517807
HALLMARK_HEDGEHOG_SIGNALING,0.0032873864177050908,-0.0008852636475055484,-0.03684661529512395,-0.09560987987375608,-0.15000416115494744,-0.019411593984494616,-0.22173211030230558,-0.049857034440502594,-0.08419093880022088,-0.20614558455866946,-0.22518843471852415,0.09072245179586577,-0.02061589383572878,0.0644664287019599,-0.05738558425807313,0.018805517385515166,0.08944916600335133,0.04619412167716004,-0.1429422337212683,-0.007850033402698162,0.25553074553931193,-0.15890955614787408
HALLMARK_HEME_METABOLISM,-0.01567458536761846,0.02812567451746335,0.17779938097726247,-0.021991145224375872,-0.01770630557183051,0.02237411705102937,-0.11668077631267258,0.042572300796357335,0.20524522327056202,0.13432134099881526,0.003981861364134327,0.09439131659224337,0.044551744258564584,0.1274083364829415,0.03202515740799446,0.027508113679317353,0.23144535662783308,0.13492503286518887,-0.10015891110771272,0.02818333919729445,0.2609174008187155,0.0800053480355712
