,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.033281990397872566,0.009694950648725558,0.0656690877206709,-0.01769473166037674,0.054039028873289034,0.045148300272374015,0.0767029254736171,0.03951940467117809,0.10610329533212848,-0.024012085980302154,0.11808112753747795,0.09218741996889711,0.08489396651123106,0.1573326059384459,0.13437872928702918,0.04187173734540653,0.04865350439051752,0.05995603269839618
HALLMARK_ALLOGRAFT_REJECTION,0.025066197604220727,0.027858462783777266,0.024631438084724767,0.1060537687555475,0.05857350701597639,0.02173928023915505,-0.1765180642716801,-0.1013074296769343,0.03643236090030537,-0.015142907235124943,-0.2567764222880663,-0.07409209503827899,0.036935804533220644,0.11646678715421609,0.011266409540816143,0.03656216531810248,0.022485684042912894,-0.040890387627651924
HALLMARK_ANDROGEN_RESPONSE,0.0025318025361943395,-0.014458105285200262,0.03912542202243681,0.043244327755723413,0.07740488460964409,0.1259057105326597,-0.0768986449819082,-0.08430990743726943,-0.01702440250244559,-0.006546510629335146,-0.1338569438494899,-0.044703782396015246,0.03225876749188678,0.18189348834062943,-0.016463948054241638,0.03698659678735512,0.07104428817402907,-0.00017940951570656301
HALLMARK_ANGIOGENESIS,-0.17632988961293508,0.04402003726911046,0.060259095495388396,-0.03990512768238319,-0.05844361577797336,-0.14749519996770874,-0.1670699702960741,-0.08844943348524599,-0.17522708504037918,-0.07561475352439889,-0.2687706991664394,-0.16932564885975493,0.06167747813571206,0.005102628765702857,-0.06887421783639146,0.012589989863373965,-0.011117680381667843,-0.10284796942082527
HALLMARK_APICAL_JUNCTION,0.018610201219785138,0.003953621415194713,0.07286158092629572,-0.013487020949063086,0.05487647959303,-0.03994947950459332,-0.09098101587468492,-0.026829388285444816,-0.02185071869111114,0.025817341765757458,0.04540027319509471,-0.0924412717137437,0.10068534547099836,0.15696504341207285,0.13167015614262342,0.033511465368185445,0.08007022724258075,0.14561947716307122
HALLMARK_APICAL_SURFACE,0.1316320901113747,0.05298335925532504,-0.0633189234189586,-0.04623945383629845,0.007886132828838507,0.021454896678038852,0.11015443605099683,0.14299589182953737,-0.0521914596489313,0.07437455557554522,0.06040240312227456,-0.07907796947557487,0.06682782626895943,0.14666615528069477,0.12249468845293804,3.0187368538177905e-05,0.18555106418325046,-0.0367216653138299
HALLMARK_APOPTOSIS,-0.03318979021085737,-0.015716966805708325,0.00674264467497574,0.04820379548485788,0.000402347562621861,0.016942714697173553,0.04278071853299402,-0.017840340726071616,-0.22258744038803274,-0.003102313668350994,-0.030787060957047092,0.132538393831426,-0.002431276957688468,-0.04680157351747441,-0.057291694219836244,0.045674384607582975,0.12007593346102009,0.10916778615174265
HALLMARK_BILE_ACID_METABOLISM,0.010870541155084786,0.040545303575013875,0.06705331573446915,-0.07601267565088753,0.0027995333593319512,-0.05999743961780962,-0.09928695319288915,-0.057763430735653064,-0.09271799066999918,0.0010883020067835967,-0.1068453170217117,-0.07218723948556208,0.06318442153248358,0.12487695629596486,0.07649692712819992,-0.006179515621442581,-0.027222930096202573,-0.04790939542381003
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07464480404809042,0.014878759368329605,0.09103829160260744,0.05649155259793939,0.01607496994908201,-0.005501279496391771,-0.19716986915150378,-0.11875266881851848,-0.11957451644496445,-0.010513766638728755,-0.21876373841358507,-0.11472437709623558,0.09768836897529767,0.1687166100077016,0.11009424568769362,0.015978126923129794,-0.04798226111012083,-0.04689673004149132
HALLMARK_COAGULATION,-0.06951827532070845,0.007656402035130256,0.030367078018260732,0.05266811617580538,0.035163676541363195,0.05564828057160642,-0.19028433982412543,-0.11420476424477269,-0.024311222491945398,-0.05371867995841824,-0.2969619680375063,-0.11669003471247548,0.05536507632214955,0.08667558158878506,-0.07081650468164931,0.02558825044608699,-0.006046108362865524,-0.16392373487266143
HALLMARK_COMPLEMENT,0.05810632721175647,0.004775656465675905,0.06198478331919812,-0.01967119842212683,0.024938733296174596,0.1021834261738362,0.06508438349978986,-0.02906869270302503,-0.08547728582846073,0.029472452565003984,-0.18487290752019317,0.060088647564343886,0.09587920851097197,0.1545110298315406,0.08795829441394003,0.024291578340621404,0.07762237997111002,0.09552122083386583
HALLMARK_DNA_REPAIR,0.026296936733576207,-0.0022045207535071436,0.09373102735031291,0.007083004081477864,0.05496340890428711,0.05739118363168262,-0.04099160721069179,0.02115255158265564,-0.003119157126386167,0.07098394515217925,0.1425879768591503,-0.04481373973385152,0.07890279402472215,0.17669632932694573,0.17483430071336645,0.037909470095676356,-0.03907982609134875,0.11403240898529017
HALLMARK_E2F_TARGETS,0.09294293497397735,0.002240611345408235,0.07220711732507033,-0.012046118269468822,0.08848995351904285,0.018210964645817958,-0.142595959569051,-0.02638816740428877,-0.014592362867193119,0.01168870126738085,0.21838237500568605,-0.10225586921602327,0.11563947656580736,0.19649377946294766,0.1273476095905629,0.02479971337142243,-0.0056560706144103134,0.08344913168828669
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.16632154393273027,-0.02978927934632177,0.08180489016118814,0.00847758334624567,-0.020407611136187734,-0.15685584213202503,-0.15497794699604697,-0.0608693136665393,-0.11871632171935195,-0.034082200395826996,-0.21295536668438994,-0.13440682311880156,0.03843119855867305,0.04884515479131368,-0.0599492027387891,0.07200832659176927,-0.006462966176177096,0.020782886047328666
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018300063718733283,0.012958541621769399,0.03603133247579764,-0.06997434696969154,0.03754933366841791,0.14342646333053571,0.1111021380885693,0.06339703466644434,0.09070541364413798,-0.01709336232531895,0.20151045766126577,0.13088618896826212,0.11443228779883914,0.10680443544637586,0.18410357985251102,0.030072940002499455,-0.012556596873524542,0.0965083595600662
HALLMARK_ESTROGEN_RESPONSE_LATE,0.034084407023221845,0.024602687425090145,0.030274306297733016,-0.005229229185378358,0.008393780699651658,0.040243447294617256,-0.01768369318974568,0.14403062553063697,-0.02035495918694156,0.02293020276020408,-0.05389474439719267,-0.10485883452954141,0.0999482229673949,0.16921937048731706,0.081244711761163,-0.0013642312081789292,-0.02253853437711717,0.07023502382191431
HALLMARK_FATTY_ACID_METABOLISM,-0.0491538327495315,-0.03209186943103902,0.0029753932511988133,0.022217908874737884,0.0006030166094828167,0.09082475621368889,-0.00701712802849607,-0.05674733192929664,-0.1009899086343965,-0.004085579059701054,-0.02783528754063622,0.11180097041183065,0.00782278033546321,0.07962230875744782,0.03812035551718638,-0.0053542584557445365,-0.024009858335914843,0.055390151512233324
HALLMARK_G2M_CHECKPOINT,-0.029429185929110792,0.013560481546271635,0.06791055335617274,-0.06602584083373653,0.02251184905813248,-0.060649626257452675,-0.1322940409356758,-0.05397657305754366,-0.11413557408644003,0.014556336971856227,0.05033921652843755,-0.14306434898839407,0.06628155927403714,0.12841999077803856,0.10993248270315431,0.03657335728906078,-0.01423945855594834,0.09979055406965417
HALLMARK_GLYCOLYSIS,-0.05419359698284385,0.054471744239233955,0.04231348006085007,-0.051811749775806805,0.021021493241055237,0.03819909006767831,0.07791287491798476,0.04024711293443465,0.11041945101416485,0.09231792585368596,0.26354879025322725,0.007950894421912526,0.10647510370713431,0.17963652733777474,0.14782304454662423,-0.02587582056450896,0.06915093618301574,0.11850273970963514
HALLMARK_HEDGEHOG_SIGNALING,0.1421650444342239,0.06006458611794264,0.07301128109069355,-0.09380361453824473,0.0715597053620378,0.18052888367635989,0.2363151003125977,0.16978130522507345,0.2006890464193788,0.11657655203819381,0.2852463501645319,0.17680420470180697,0.20062885506394806,0.24944589786457286,0.18450797662956106,0.01903008128609456,0.29535302567438354,0.24290460489173774
HALLMARK_HEME_METABOLISM,0.022088076013051728,0.01630672601209078,0.048088777064852414,-0.03701678483445807,0.04960810686372014,0.11205409483090233,0.06616712229774231,0.03037329003867889,0.10251076060041221,0.05335092766194181,0.1007097974486348,0.010586156692844342,0.0743764077179633,0.1356630698722853,0.1446659496771681,0.04916013780996198,0.0422486425606517,0.05360423286220559
HALLMARK_HYPOXIA,-0.2019553713571126,-0.029865997657680634,-0.052232068735539414,-0.003507574673546144,-0.032785162576689925,-0.059494962769228374,0.07477686267778325,0.13392039480921905,-0.19418913141956695,0.06951928755812328,0.06320291603750307,-0.12274506335354339,0.013457625193622308,-0.053863514672899605,-0.03918231457223216,0.0704556401870174,-0.15733657880861976,0.18272626094406114
HALLMARK_IL2_STAT5_SIGNALING,-0.03379043428134345,0.011080158628285517,0.054696358633171,-0.010338482224464294,0.027099492117202206,0.0353497100780804,-0.01806537788379627,-0.055545843797533336,0.05963803146804884,0.08875226246797774,-0.11869103725891149,0.019628565448385652,0.15479657284836051,0.15234256156252016,0.10040674067794077,-0.03148808083112188,0.04745212736628917,-0.04191479427465006
