,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.09761599519493265,-0.001374921607987749,-0.0016554740780685623,0.04571443703353109,-0.010164116702606587,0.08933584004955725,0.08638780887879911,0.0865213454507897,-0.0383748019183872,0.03344382834460218,-0.09088799721688835,0.09092435541837583,0.15742353781863552,0.11392063455621898,0.11694527565541472,0.030413769235787116,0.1283045810228604
HALLMARK_ALLOGRAFT_REJECTION,0.03252804166308229,-0.06311507379541952,-0.010467059583223632,-0.04720866799832742,0.011653846090839281,0.0981863426751346,-0.008302694809813292,0.03068753718234823,-0.06904484476873526,0.033050457390616135,-0.025286065148032073,0.046530888581014944,0.11432765141914451,0.0357089955672675,0.08679114644592825,0.06375401444788388,0.06878921752641723
HALLMARK_ANDROGEN_RESPONSE,0.08142909876049394,-0.04007703700985904,-0.0021149273388594166,-0.0604230055250585,0.02112311200499613,0.09692143811408284,-0.01590024054342726,0.029568053152483495,-0.009443291133213622,0.04785217626641142,-0.020357005176225004,0.05195651637029349,0.03146180908406134,0.0783049662004391,0.05964190278859126,0.04161514623286991,0.12423982395254653
HALLMARK_ANGIOGENESIS,0.043274289017961855,-0.0699115715781352,0.01379741155338459,-0.0010068106997326925,0.007754372267496898,0.10497291636997463,0.0045939154373086525,0.11004151272370667,0.028972357637542297,-0.01921458426885205,0.04846581252677502,0.03281489363371629,0.01843199853335787,-0.08355336765997895,-0.1342857979618005,-0.02072190079144288,0.0022219856299859515
HALLMARK_APICAL_JUNCTION,0.07692342993398558,-0.033291423386791724,-0.003103930322747517,0.004984086349930419,-0.012354138761639951,0.11026905904802863,0.028206245728906284,0.017324061433588993,-0.06856622269924713,0.08433095067544354,-0.06836025122769473,0.07077934526427536,0.13854410636209685,0.1118234828572834,0.08185535035022545,0.06690063492756099,0.12192362848626798
HALLMARK_APICAL_SURFACE,0.11541662118416891,0.024689011547346425,-0.012683322357769986,0.03617990699250334,0.019263130579870166,-0.012876442928310411,-0.012790900755631973,-0.038780567256232024,-0.021193075483102335,0.0254316126879885,-0.10602843767322423,-0.10348495764314156,0.09531125729039289,0.09765245435744263,0.07225693879438123,-0.03183629053506225,0.13286193060952015
HALLMARK_APOPTOSIS,0.009722836712263925,-0.042756462802179464,-0.01783826177315754,-0.007240282290700512,0.03256782282535896,0.034129017064799184,0.009078010394695663,0.05079649518791133,-0.002685876601101403,-0.025014212280650965,-0.03921091535370529,0.04554613079433243,0.08679094500372479,0.010628770171189843,-0.0792818823056489,0.021047770907541462,0.04341795841414443
HALLMARK_BILE_ACID_METABOLISM,0.05153190912462314,0.04745586008954454,-0.052905624771951126,0.04017766470280533,-0.00403997345334379,0.063358139781717,0.040886432902900664,0.055267505605594125,0.03452567975819514,0.08144128461060433,-0.10306405499147717,0.008616519958804962,0.058568470538940376,0.10343474688698666,0.15398128598159294,0.023648843571550185,0.09422270734557646
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09756794498749824,0.06179974475438639,0.01501458698143126,-0.013852693553660603,-0.0028667444258872877,0.054458089773383005,0.034378998792125214,0.087144895263972,-0.07117201977600174,0.06734811910485453,-0.02468046393284514,0.012992436632213295,0.08591897061726202,0.09639158153187864,0.09496180237794184,0.022917824634060086,0.07224265280185366
HALLMARK_COAGULATION,0.02800585101848024,-0.06335497283806948,0.012214083899636621,-0.00854569873195003,0.009065040369513232,0.07066764607602097,0.038474111182440984,0.12102255152039508,0.015445738726347037,0.030589529536826313,-0.10671509054075524,0.044237564332599975,0.13136631747751235,0.10302201312458853,0.08228480314403419,-0.0024071538181645495,0.11553434313676401
HALLMARK_COMPLEMENT,0.0928625845511048,0.033864270555633895,-0.0347653465940528,-0.006164065208348556,0.01854292684816385,0.11106218905991205,0.02408846402806704,0.056815926353460805,-0.045559729841083134,0.025100715426610642,-0.033500618332160524,0.01934419003538023,0.12854126142229258,0.08315059578305382,0.03805823941906493,0.022905167295180006,0.10728280715610723
HALLMARK_DNA_REPAIR,0.15839287136018182,0.042200830727459275,-0.02377488717377452,-0.004374551021258964,-0.0031284125196997053,0.1337271853577009,0.03419863772950338,0.0841895627152172,-0.046908097977196236,0.05941494797886888,-0.0868422628799495,0.04016300207720172,0.12640450755229257,0.11090528204313557,0.11155335230627171,0.08067072092212717,0.09795593411161438
