,UKF248,UKF251,UKF260,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.042598188239944726,-0.028304718845069486,0.09571363586039855,0.0058102577600130986,0.00847632408317309,0.04428522373224112,0.11696169989977233
HALLMARK_ALLOGRAFT_REJECTION,0.009710106341206896,-0.023441743569552764,0.06596281578437528,0.0166167198225402,-0.012627359089279316,0.07166534712811533,0.045390655894017494
HALLMARK_ANDROGEN_RESPONSE,0.03809388205153212,-0.007972367407603358,0.0668036154267188,-0.022145685880259867,-0.025366019962968292,0.042622664496537316,0.09709234838804835
HALLMARK_ANGIOGENESIS,-0.05266576941978889,-0.039351238601593286,-0.0844397334604828,0.02989188515487555,0.01816452712711294,0.046134652168778253,-0.038927486721808506
HALLMARK_APICAL_JUNCTION,0.08216197467698629,-0.04152930848881015,0.07533515824806827,-0.0021651499398296723,-0.056981145593310654,-0.0031811917363225866,0.10727059474659438
HALLMARK_APICAL_SURFACE,0.07676062061252004,-0.0047585378751765365,0.023230102011999314,-0.00498033074700667,-0.027059706227973095,0.013983410382308365,0.06374406344719769
HALLMARK_APOPTOSIS,-0.017679778145389267,-0.011728506079018042,-0.030350643709702117,0.0014518143111141638,-0.012978635966025751,0.07690583022287653,-0.05517722548298875
HALLMARK_BILE_ACID_METABOLISM,0.04330485877031608,-0.007571861404291648,0.04617424843674083,-0.018789374028499943,-0.02077869063757125,0.0164933476068377,0.10304180377997771
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.046376641635206724,-0.0009351489587753651,0.03111448771442496,0.021219124186375723,-0.006390612755941179,0.036992264834157074,0.08875897770549451
HALLMARK_COAGULATION,0.006641627578046884,0.019922340302003357,-0.0801877640311014,0.0031322751612660607,0.01138908395280489,0.04480595512404178,0.040893666476177
HALLMARK_COMPLEMENT,-0.01953374657193184,0.018098283970097395,0.06769574734396636,-0.00451115956810944,-0.006961588910509183,0.07326040406755362,0.05710794680246248
HALLMARK_DNA_REPAIR,0.08028379436393727,-0.01667367704327477,0.04978894041487476,0.02954996604101407,-0.06459530869647863,0.032748112483032776,0.11496477098962009
HALLMARK_E2F_TARGETS,0.08326764592937194,-0.04089458633495435,0.10122956242752526,0.028854807809445483,-0.017137641675080292,0.01241750308056325,0.033458160564104014
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.012535998123237684,-0.001860490900191559,-0.12171714153924126,-0.010742778921152793,0.022506530280260204,0.057876964185264695,-0.04099850980117454
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.009270750025977487,-0.026401241192005077,0.09170623681366061,-0.05046820612746873,0.024174342260821814,0.012127045102287777,0.06052560647247783
HALLMARK_ESTROGEN_RESPONSE_LATE,0.040732648110231806,0.020484214578809657,-0.06342681967629978,0.07166559213890025,-0.01525784695182182,0.04716114967010378,0.07555159948209636
HALLMARK_FATTY_ACID_METABOLISM,0.05687128111249826,0.033548022711854586,-0.009256487740928371,-0.009446682327437927,0.03857261057772637,-0.04769145858721701,-0.0185598488997205
HALLMARK_G2M_CHECKPOINT,0.07782850776128399,-0.021358065958673903,0.039594563455643626,0.05345120523381461,-0.024771124921746712,0.01516055229199413,-0.0031501355920938055
