,UKF259,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.013304571422572796,-0.017455580634530548,0.08836556971559816,0.0877738027045234,0.07215482277064217,0.07735419946951205,0.050944077742505894,0.16929896490949706
HALLMARK_ALLOGRAFT_REJECTION,-0.010221503375527964,-0.01255407740607422,0.016617234125788412,0.07777195294336693,0.04306981400003846,0.017612233136175704,0.01776616079746723,-0.07780573408010528
HALLMARK_ANDROGEN_RESPONSE,0.01759374463755372,0.026088978720833187,0.059110669943204554,0.09214872801287677,0.045681935035931716,0.01879543433995193,0.044009959869738484,0.1350615581562632
HALLMARK_ANGIOGENESIS,0.029903472136012292,-0.056885832347956564,0.017112724014134252,0.023466579706810303,0.004620798869401934,0.03353746018923084,-0.030952078818806142,0.07449056415884096
HALLMARK_APICAL_JUNCTION,0.01620508632684606,-0.0012499996389458792,0.04245355768506626,0.06278670747644063,0.05888269333029094,0.04617718832767671,0.036364728067382064,0.14045867727084713
HALLMARK_APICAL_SURFACE,-0.0482030349473005,0.058378529348818736,-0.016959263334850327,0.06680729973251719,0.014642981717615149,0.019331799410550878,0.02470241241268248,0.12376603022519865
HALLMARK_APOPTOSIS,-0.017769527683138962,-0.05121361946946299,0.07187093895332784,-0.05914020568136626,-0.02146883503647358,0.016354417432332107,0.057151858194260684,0.025535197179174518
HALLMARK_BILE_ACID_METABOLISM,0.026769931322869416,0.011510461938171715,0.013712481346956885,0.04792808004735916,0.006912404714239799,-0.017091383744076503,0.06893887354679012,0.17220462267080058
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03804721709976821,0.014796637595546586,0.036580899291491144,0.08731231490656992,0.08561056706074578,0.006660198772095272,0.08039205293570252,0.17513364885782354
HALLMARK_COAGULATION,0.005810898717201854,0.027404575365166696,0.07248050265644064,0.04477200299151056,0.036900205835041396,0.08966261103800115,-0.009423041473402564,0.11463959556458903
HALLMARK_COMPLEMENT,0.0191318529386818,-0.017009546215388343,0.06156196827261074,0.08355311143074974,0.10165565913579515,0.09784826528466192,0.08010129869187269,0.12710236660995364
HALLMARK_DNA_REPAIR,0.05227136386679941,-0.002011893673490532,0.09134241782886547,0.07728742945506278,0.06735255519160999,0.05474419862830564,0.08916309322061988,0.19448819197712264
HALLMARK_E2F_TARGETS,0.009070773877311993,-0.03250937362169283,0.013235025971955494,0.07562031832979728,0.031003234181913836,0.04806205625376072,0.06268437283190366,0.1635041255083269
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.001515000260254589,0.03757464345690418,0.11229566016599779,0.006850550809376716,0.03868832605648081,0.09471033013436309,0.003779011616373717,0.12551382149364865
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004278351703094325,0.044147761803752794,0.08899847932050978,0.07983116615879553,0.027424734442284448,0.07518763672767685,0.037143320437177094,0.16752085197113104
HALLMARK_ESTROGEN_RESPONSE_LATE,0.006061304123171906,0.026946058286661922,0.012076146513586475,0.05452490630676419,0.05368749031801226,0.03107816831303375,0.0881061095790672,0.12636513178005013
HALLMARK_FATTY_ACID_METABOLISM,0.0208684623139321,-0.010518342693784308,0.09826119903342075,0.016490236449924638,0.01142800819529586,-0.0005021566937161729,0.055824178109064614,0.09082754961527122
HALLMARK_G2M_CHECKPOINT,0.050310216862868753,-0.022816945874486943,0.06409747275650755,0.045434448077114484,0.03933781249918006,-0.012676351959783734,0.05824049234878949,0.1478044171720642
HALLMARK_GLYCOLYSIS,0.040924672619677804,0.03620518644902478,0.11975156798769412,0.017602788226706082,0.07735357391449006,-0.008707023669742674,0.07127197493693388,0.16357664603741334
HALLMARK_HEDGEHOG_SIGNALING,0.04300613272748581,0.07133243011690002,0.13565535306326798,0.041597910866541285,0.05871876965179322,0.019333103750556628,0.007339493220186638,0.0441532469041914
HALLMARK_HEME_METABOLISM,0.03777993244643928,-0.014238206705696152,0.08859382414248705,0.09475745587584128,0.030507853641764848,0.04785818137495379,0.06893476446198886,0.15377857836440795
HALLMARK_HYPOXIA,0.02122203852716442,0.012733174147517774,0.09860573442041287,-0.06387561468999871,0.026309142421745667,0.09402339762323134,0.052988004230937316,0.05647901283471999
HALLMARK_IL2_STAT5_SIGNALING,0.05938343040799332,-0.03349495733230624,0.09774477686349865,0.04592967844008698,0.09522296564553111,0.020988100932098235,0.0653143517165845,0.15754025300481045
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.009238481462783462,-0.051112802031261124,0.011494513878713026,0.0632744352872359,0.06347078609826055,0.0048581038649381115,0.0660216795733294,0.12666997963757745
HALLMARK_INFLAMMATORY_RESPONSE,0.019736623705652774,-0.032888171898359395,0.060685824131818215,0.019317283077311006,0.005147149803377779,0.032429009887091215,0.03213197782771376,0.08763162691787987
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.033829099875054065,-0.07668193262754636,-0.030895285785429622,0.07248618649706405,0.05987250312774659,-0.06925677146284791,0.0503387284876999,0.07642909126437188
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.033745702617226855,-0.006392308917293873,0.100286546792221,0.04318399374030074,0.03592357782584262,0.10070929672432875,0.08841763442350815,0.12479619306543534
