,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.023437043402707573,0.02673108563944383,0.07517852196219993,0.02699428894775361,-0.011613255069864369,0.06508748834897336,0.08979670637741037,0.0261748903306321,0.02636946953368156,0.1032335681971133,0.010979608937407183,0.126134934644401,0.10970876371998768,0.08583508785753692,-0.03512194058006978,0.18545082165788979,0.06941754813081935
HALLMARK_ALLOGRAFT_REJECTION,0.05775555705492063,0.04349415824657946,0.07269794793986224,0.051341569453060475,0.024923681535257716,-0.004272483985598597,0.07455104065363596,0.08431432232812712,-0.00027139358769339507,-0.05260093952677886,-0.04011435139430851,0.032643668924893676,0.08029387470282769,0.05027917535752292,0.027162182380820094,0.1362018541064532,-0.01502197492318566
HALLMARK_ANDROGEN_RESPONSE,0.03754877422083766,0.04159241957450933,0.10376398038613827,0.03377031788905084,0.007622689937923835,0.036623096380159335,0.0368509916576175,0.05916328009838219,-0.02270574526981732,-0.03617457574259294,-0.00703712711070032,0.15239544882762135,0.08941935039899321,0.08101747327149213,0.033247769587405454,0.14892507705020647,0.05812287172090863
HALLMARK_ANGIOGENESIS,0.03446215801913694,0.05590210696903387,0.03681791394260782,0.060738519532589505,-0.07915102394703513,0.008093451755346395,0.07171357501454068,-0.041266859070621234,-0.0030592954124351824,-0.049628946692241424,0.05916083346655764,0.0037274217083990615,-0.11069681656715696,0.12149264973222844,0.08019393994330053,-0.03682810573390583,0.022403046617702198
HALLMARK_APICAL_JUNCTION,0.00883447921022732,0.03000198507200594,0.10648880640686764,-0.022718307277221312,-0.03253355545750222,0.04775048726627923,0.07713811713938663,0.00494717500624971,0.03307708424651873,0.003258995695474971,0.0013933021044081131,0.1515292401576397,0.1003299347288232,0.11761710656697119,0.01690010371970414,0.14667393017648434,0.06635062754004215
HALLMARK_APICAL_SURFACE,-0.04542417217694463,0.037255468519204256,0.0466035199354871,-0.007599368972632634,-0.04124409212251483,0.0741900749935173,0.008431052112305283,-0.0052632022701963686,0.06023263809321436,0.07005242483759305,-0.028962850844597023,0.09328070803481413,0.07225974781332944,0.0683847851222614,0.02239557278505606,0.1352472551573784,-0.019480254906792553
HALLMARK_APOPTOSIS,-0.00524623955118067,0.09305365960402351,0.07809101718794423,0.008853390626825972,-0.022430159750500774,-0.022235615964578043,0.0028007629165408077,-0.015124796107338655,0.03745293891541997,0.03344924802781249,0.005885968861210519,0.027647819379599,-0.018693572136444753,0.034365144495239454,-0.019097000442922688,0.10673960121572514,0.0817356406268296
HALLMARK_BILE_ACID_METABOLISM,0.053394188641592226,0.04540489876484525,-0.025191645888468665,-0.0014114543389699865,-0.024747976997414538,0.018611587912619607,0.050651401339254824,-0.027438153865937655,-0.018512975039914878,0.054080209729035586,-0.007537635137535424,0.1512084838693133,0.1090963459006988,0.06921446782605654,-0.0021266819386004695,0.11760337420247527,0.09762126617322298
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.021829884730513904,0.04433518877176251,-0.020265952087144722,0.05575619404585428,-0.004878426175706276,0.052326290748163994,0.005821213058334037,-0.05914976933754011,-0.032716115822921686,-0.030178176702812143,-0.025035782239217694,0.12221832010766137,0.09588158645536289,0.04284061532468177,0.007476198793436156,0.16255964776172563,0.106440114768166
HALLMARK_COAGULATION,0.0033407734774975233,0.04402723417261313,0.1055466387664823,-0.003169777456616494,0.011171403868224706,0.021748119090833077,0.04205344569767519,0.07353880822292326,-0.055283147192551854,-0.06469157143000676,-0.046990430964254065,0.09513684421127969,0.09359029191953212,0.13200700314929484,-0.06939931527314051,0.11578529834759549,0.0765244355660436
