,UKF266,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04540859512308894,0.031796127033071164,0.06804209059471672
HALLMARK_ALLOGRAFT_REJECTION,-0.08292917176212562,-0.028532739846040676,-0.045568841022672245
HALLMARK_ANDROGEN_RESPONSE,-0.02828484634378524,0.025185277014117113,0.08957345785374282
HALLMARK_ANGIOGENESIS,-0.08701150170994619,0.00959021707668309,0.05796467596030888
HALLMARK_APICAL_JUNCTION,-0.01827237709049891,0.046106341547554226,0.06620793186818721
HALLMARK_APICAL_SURFACE,0.1070431432005834,0.036309634037566894,0.030887592988021583
HALLMARK_APOPTOSIS,0.03690903323275295,0.05287980671802678,0.04780933102208085
HALLMARK_BILE_ACID_METABOLISM,-0.03250046953783877,0.009257718117143734,0.016442184200949686
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0009828231556058484,0.023506751967702546,0.0698417954971337
HALLMARK_COAGULATION,-0.11915466542598199,0.014281027027285823,0.1092533849142409
HALLMARK_COMPLEMENT,0.025401426391191077,0.0629306063423243,0.050954758459317025
HALLMARK_DNA_REPAIR,-0.0052568230055892754,0.043325669581083734,0.04758109587159833
HALLMARK_E2F_TARGETS,-0.07427167994718056,0.03262766054493089,0.030756568066100182
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.1113081354450149,0.08491164335193287,0.08318441067174859
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.039439997612687495,0.08301256576421087,0.11414729949780673
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04978535309216286,0.026527608382105543,0.0025449687720675834
HALLMARK_FATTY_ACID_METABOLISM,0.05171598794107089,0.0528816204171159,0.03188023787132322
HALLMARK_G2M_CHECKPOINT,-0.09060434901536481,0.027023027416372712,0.01320527065252373
HALLMARK_GLYCOLYSIS,0.08938048690721812,0.0636902334173714,0.09043885336312779
HALLMARK_HEDGEHOG_SIGNALING,0.16090010058001142,-0.02861995580398544,0.08679412762910413
HALLMARK_HEME_METABOLISM,0.06473123545195723,0.03145279141947642,0.10865281712918777
HALLMARK_HYPOXIA,0.015349989453017054,0.05997489657358735,0.04114808272927155
HALLMARK_IL2_STAT5_SIGNALING,0.039060174549108886,0.05517017206403806,0.1130159725944007
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.08987228834794085,-0.023236411802382218,0.09993502378517725
HALLMARK_INFLAMMATORY_RESPONSE,0.08024278587105019,0.07161573609299647,0.07980468725387202
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.027767367999532163,0.014109396840884405,0.04510128725914997
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.049420211025671595,0.0686938807205758,0.0672603713305002
HALLMARK_KRAS_SIGNALING_DN,0.07267999989522933,0.039594124286706334,0.034203715101772225
HALLMARK_KRAS_SIGNALING_UP,0.14949758926295476,-0.003627311057315877,0.017550814168373535
HALLMARK_MITOTIC_SPINDLE,0.014731800656054613,0.02825434297592383,0.053034676989784535
HALLMARK_MTORC1_SIGNALING,0.020583198284342658,0.06023362985674567,0.06773650503465752
HALLMARK_MYC_TARGETS_V1,-0.04690602138391421,0.027191869733431906,0.033258889669582535
HALLMARK_MYC_TARGETS_V2,-0.03089484834229575,0.030035512302665685,0.05146187597525883
HALLMARK_MYOGENESIS,0.05984802871505266,0.026110128908149385,0.041039583269228075
HALLMARK_NOTCH_SIGNALING,0.017853513685761192,0.008279969966380299,0.043073107142504514
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07723705617393677,0.026964973205354268,-0.01606028954678329
HALLMARK_P53_PATHWAY,-0.018199142227063574,0.03899149702407649,0.04528980900708561
HALLMARK_PANCREAS_BETA_CELLS,0.13802579487478633,0.005847009459560171,0.028687555288663676
HALLMARK_PEROXISOME,0.016662918403351972,0.010434953367501578,0.07279283053664652
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09017529778369063,0.029966920420738643,0.06105499785585752
HALLMARK_PROTEIN_SECRETION,0.10454380733607102,0.04307946784981954,0.10783645697819952
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.047744067172142225,0.03764993984423636,0.05522022980389885
HALLMARK_SPERMATOGENESIS,0.06713239585879113,0.02891315728992033,0.031105695577797774
HALLMARK_TGF_BETA_SIGNALING,-0.03417177997721451,0.02560198229992497,0.022248712026792024
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.09964589479262057,0.08774449678761138,0.026395174107594677
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.011602293912160078,0.0625885716024212,0.09440569787857243
HALLMARK_UV_RESPONSE_DN,0.10949912010604762,0.06944688264589347,0.09128546778152968
HALLMARK_UV_RESPONSE_UP,0.07064459558898538,0.05126536702610821,0.08277761797764349
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.1025545610274291,0.041467336862200006,0.08523047397861298
HALLMARK_XENOBIOTIC_METABOLISM,0.04545468755283626,0.08110930439245471,0.005482510358430549
