,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11828031609573271,0.07537627672021849,0.06917763480869614,-0.024388649546601842,0.03845408189152493,0.00806203873301647,0.045255285920188876,0.004198820395103307,-0.004841251270224563,0.019393182028652783,0.24444699122936908,0.15992188908984703,0.0973939314135994,0.12014985362271594,0.00795133786033123,0.06671267115209603,0.04656187706919877,0.044271277186726236,0.03821273418660168
HALLMARK_ALLOGRAFT_REJECTION,0.013123419706573707,0.07228524366694358,0.010575840411032227,0.035383791460210666,-0.04123928947457104,0.05617928065669084,-0.0027665411561116704,0.0019190492007815749,0.0429801382392727,-0.04411137750644954,0.21299244371781179,0.03802718170630245,0.07526090288145876,0.21376431395846798,0.008221457679536387,0.07878479413054595,0.08988203176404934,0.1280268669501984,0.0016357683031562244
HALLMARK_ANDROGEN_RESPONSE,0.08645980208768189,0.10077841578373152,0.07455563805625105,0.07811832228327961,0.07319608918270788,-0.010724470234224728,0.06480929635201244,0.05918976219343288,0.0036461671896344497,0.011384013856834197,0.19179896814883401,0.1570297889724557,0.02818771627189391,0.12382180883201668,-0.018503768113177218,0.02225624999768576,0.056110066297724914,0.12436982170062551,0.0771906639143249
HALLMARK_ANGIOGENESIS,0.013080695633671719,-0.047787344742483265,0.04896933169588732,-0.02085210998873459,0.09224336195958484,-0.036290554052277345,0.033211644482311675,0.02446810559550406,-0.038825078721627104,-0.06363512119450766,-0.13809912779283678,0.07808012662038961,-0.04489935263892629,0.06094796305525422,-0.03554144228339108,0.04180617112811807,-0.032215894732767224,0.09330435800878116,0.13894434060168265
HALLMARK_APICAL_JUNCTION,0.13242437724130196,0.09035014642351076,0.09571918471636051,-0.004204706200191486,0.019167356527381482,-0.0007178312094246395,0.0752474457637163,0.06380528052668331,0.05754055820170392,0.043878614929064585,0.2599431224731118,0.16877094014619426,0.07553567986158914,0.10338982608598228,0.0019086299145109834,0.07267485663502168,0.0014072025695942509,0.13654552256887417,0.09115063729577223
HALLMARK_APICAL_SURFACE,0.05503365673748193,0.04889320723786727,0.06647407734388294,0.000693479626313675,-0.0031882604094942333,0.011197756726847773,0.04103802188698895,0.06858048858738063,-0.009930901266857394,0.08307981906809171,0.22406133109427281,0.13957332315955867,0.01320666413266242,0.0676952779827678,0.02929089596725687,0.022792259964560847,9.25881366701106e-05,0.17261296126671,0.09875102777549344
HALLMARK_APOPTOSIS,0.03154138620864991,0.03416286163226869,-0.021205399475789383,0.0067157860596209484,-0.008290264091465941,0.0841176667964367,-0.01199659960898386,0.08214952107062741,0.0005819925777279279,0.00688844092539788,0.04538663996755913,-0.015181881479010364,0.07997110286856741,0.022375666895953574,0.010080585183016785,0.06376117661588591,0.10538423831232659,0.01427527862234517,0.02363075726524482
HALLMARK_BILE_ACID_METABOLISM,0.10417148761066707,0.08428577108741228,0.027086140076605075,-0.05804610508855416,0.06489272041150888,-0.07387338099085045,0.06033822632088415,-0.0006170858276888912,-0.0023386567599391517,-0.024761845617144375,0.06034630427670871,0.09375610803186206,-0.021060207795818804,0.08138099506941567,0.024858125056549482,0.0005824035584523252,-0.03816646592454679,-0.023381844032736576,0.021783841729828633
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04501914183141934,0.0598582488337413,0.02905442549470542,0.05026934147451999,-0.0015524165420294767,0.005823905970890725,0.03209294184528797,0.033659324197114586,-0.03338237662590914,-0.011221339668878135,0.2272425963563815,0.02843015015693184,0.012323889228147958,0.053094343170272326,-0.005275188060721943,-0.011365502979078106,-0.015634593688604512,-0.05159641337100526,0.024632427563554687
HALLMARK_COAGULATION,-0.0508483491409369,0.035254020287390504,0.06413662323468039,0.029669699509630065,0.11262326192746562,0.10588423547060373,0.0055650520263136926,0.04427448169627757,-0.007130193600684452,-0.03889135285400764,0.20224130280126665,0.1176920348361259,0.15472264776466982,0.13228174612137847,0.004899508368946806,0.10045275459847992,0.10385217021997722,0.1395904478526884,0.11244499005074639
HALLMARK_COMPLEMENT,0.027157888546743628,0.009230204619010871,0.033817075789772166,0.0677400906020726,-0.049305757589732414,0.0991913136400831,0.0352950045434968,0.037058295950544246,-0.00806232150164148,-0.04545083474107923,0.21802453286107235,0.06734211030410249,0.13097786512381124,0.09116802169613394,0.03689950954830756,0.11218116345630101,0.05123826307111114,0.01055805819477224,0.05263219282300162
HALLMARK_DNA_REPAIR,0.08137193331909952,0.08991214572360179,0.03152487193976966,0.008712601106489113,-0.09362485195073184,0.012361648102278407,0.05344187931641685,0.0479704614725303,0.010826603327997467,-0.04470126814699813,0.26848415448988094,0.18155782704490467,0.07902693998280744,0.10261970844290995,0.04666733089783896,0.062047947448560826,-0.054377966539831936,0.019045658162708895,0.04664336680047056
