,UKF248,UKF255,UKF260,UKF266,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.024626519788342228,-0.02145040793458449,0.09960468481119322,0.012218438581358505,0.050244601730176926,0.07463752487716814,0.056775671681890495,0.07832510310510002,0.1189001795435333,-0.005551017229314587,0.11603530471068565,0.06250201236190535
HALLMARK_ALLOGRAFT_REJECTION,-0.01608262439921934,-0.03722242712355124,0.07260811117996577,-0.04297952692753099,0.027763460044053848,0.053678417722126594,0.029996781793399402,0.03850275575250264,0.11057367679149165,0.006902116061464527,0.09511036278901613,0.027450586177283444
HALLMARK_ANDROGEN_RESPONSE,0.010370521847655724,0.08808245099104635,0.01039878233825972,-0.034122528147153997,0.043677508134762524,0.0861700247357685,0.061399396369058806,0.05148237187767562,0.08890156147938635,-0.0013178922299585765,0.06800221350455198,0.06219382952163521
HALLMARK_ANGIOGENESIS,-0.05182676927090392,-0.0903772023665028,-0.03301362739327382,-0.03902843276872522,0.03955578689655484,-0.01639684769104887,-0.03434445092182375,-0.06996756367051876,0.0732301601761183,-0.03310236622035848,-0.08420982121134428,0.05151721796541008
HALLMARK_APICAL_JUNCTION,0.02611481364153902,-0.014917174935166653,0.0744660341213879,-0.004029023606518761,0.043696023107194754,0.05971267216978647,0.03230943585456214,0.06904389200610299,0.13484366566384776,0.02103509909860953,0.096771943767393,0.08385953570003381
HALLMARK_APICAL_SURFACE,0.007866008515755987,-0.10258648107231493,0.1161776745480215,0.08105786023775213,0.1649325541414191,-0.027133956622774468,-0.017061303195361685,0.055504097677136245,0.08314140459349796,-0.047665518238083855,0.058599369199926254,0.07843511298415674
HALLMARK_APOPTOSIS,0.031528612692432505,0.04679205310645687,-0.09321150934762526,0.011770196800292254,-0.00415894124827588,0.04076756558712015,0.0059364093575456295,-0.020499233423330564,0.04657501414419601,0.013559471929320024,0.03964504244853822,0.003838943561354255
HALLMARK_BILE_ACID_METABOLISM,0.004018223009524907,-0.03128189012260439,0.1353770266278201,0.0024523073065672685,0.15056960851642645,0.12862781844341012,0.01625348234450449,0.031172044327043694,0.10503993529098395,-0.05929510911785409,0.10598652493218258,0.023921219516288467
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07371297190060085,-0.03603332144262757,0.06391259106596708,-0.009588802681430957,0.06497388820439876,0.08987531488729304,0.055986942320006755,0.03435380452030825,0.062260852353613554,-0.08731543795253206,0.16669467471942936,0.11150009910232755
HALLMARK_COAGULATION,0.011351229589713734,-0.042667706697700244,0.03284982464223178,-0.04708626688302393,0.01298834819381567,0.03790883693943979,0.030175016037926262,0.04569092349769483,0.11678823253122998,5.981832321482776e-05,0.049046169273088296,0.059103383803947356
HALLMARK_COMPLEMENT,0.017444099511465222,-0.030123141070260227,0.06866487315901712,0.028376911750667932,0.04414445246251725,0.1178703763756312,-0.005302933744202185,0.05369529568115856,0.16058391559434435,-0.0007496875659359358,0.11895973317522097,0.09181353384914723
HALLMARK_DNA_REPAIR,0.048583691241240845,0.03374452390905058,0.12389248816271513,0.005027360755129392,0.15570084469931014,0.08197833839949464,0.05478462796955179,0.0878499007774564,0.1419552571704052,-0.002602613191953249,0.12121685524902866,0.06094695519610197
HALLMARK_E2F_TARGETS,0.04768266341885985,-0.044887610249350694,0.0688031224894404,0.005204109669182333,0.07314783235597465,0.05853671386187855,-0.03000997207153768,0.05968762149419423,0.1097244556994207,0.004422963184126684,0.13336982135564995,0.10932854134694299
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.004701680238999616,0.08604748491918085,0.005051338682611091,-0.01571492843961094,0.03903637146462578,0.025492348821480135,-0.0009242710352250997,0.01003888739047622,0.12466385473349427,0.0485679014060475,0.01769809253936174,0.020456693513068513
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03457638845268008,-0.019537090733450592,0.0739976624374936,0.034262876498662886,-0.07291590037564474,0.006369799440659039,0.03911750934105398,0.03925724864776863,0.1499327204395433,-0.01658092064839614,0.09296677005157165,0.026166867630563678
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01397558377416945,-0.05317399413833847,0.013218565308617175,-0.029440361979986455,0.0740068156592972,0.06608311951376383,0.02968716568380633,0.06603452352609007,0.08592537140256738,0.007188783910776714,0.10947663766237935,0.07338531018997531
HALLMARK_FATTY_ACID_METABOLISM,-0.006053300168809286,0.1141463463004362,-0.02840195392953038,0.02564170191544733,-0.04976429385240827,0.11461220843962483,0.049477525014252864,-0.019283351802066407,0.03919655861487515,-0.02324367003368593,0.0677142194194148,0.031088059949707064
HALLMARK_G2M_CHECKPOINT,0.013261118256321586,0.02180590605857921,0.05628394072173415,-0.006358125594046851,0.08520503800877613,7.652151744539497e-05,0.020334135786869604,0.02475706551486793,0.11110616618315022,0.02192090420421139,0.0921846589003565,0.043049924642992024
HALLMARK_GLYCOLYSIS,0.010975089307922922,0.03647696563146012,0.07650097627513677,0.04769657406028377,0.12182979662876102,0.024108110274501333,0.013581110179143608,0.07747404615459882,0.11082747169822815,-0.031831359986364716,0.12357417472011248,0.09584536923291588
HALLMARK_HEDGEHOG_SIGNALING,0.014454003916682624,-0.04657966954398332,0.03160607326928804,0.024509420793495742,-0.010524126611577046,0.011790613512473107,0.019336233136271527,0.07718024994267596,0.07606177826304263,-0.022654639628386247,0.1502532281969757,0.028617900706560184
HALLMARK_HEME_METABOLISM,0.0013447149153958651,0.021816828072863143,0.06551069197990052,0.002300775076605904,0.0488756931471667,0.10470806882723592,0.04810154619056787,0.06295496325903126,0.17160433501923378,0.018870726234337654,0.09950548895913586,0.0520183038705147
HALLMARK_HYPOXIA,-0.015246735271450158,0.07087675397875533,-0.050734137827037354,0.05893163172653886,0.10498947559863712,-0.10823388975958888,0.027055985399303848,-0.032767967781721606,0.10807649524899433,-0.027731246900468312,0.010757417912755385,-0.00747414636492299
