,UKF248,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03056775430364993,0.010003385555673832,0.09730402772393729,0.01878873928587049,0.07713685486570583,0.30778439709523775,0.1697749413419162,0.09520228465029754,0.10871279813676472,0.02502444660067704,0.058792169695158124,0.1242483741989698,0.202899552623726
HALLMARK_ALLOGRAFT_REJECTION,0.0015503051998788154,-0.0673492440309241,-0.1308880285980521,-0.09932685180545081,-0.13573762904373274,0.0678136609800582,0.11751671928668948,0.09079355901532517,-0.04942501560104963,0.14330626048342626,0.0019077530923390976,-0.002125123664230563,0.05093174723562258
HALLMARK_ANDROGEN_RESPONSE,-0.011430637999701307,-0.05846785945274058,-0.008540717288833941,-0.08752296300268313,0.0037543934709350977,0.1435098845136031,0.1571213694067936,0.052721745567226835,-0.02985248671704655,-0.012315470381315209,0.12508526747497797,0.125520378615368,0.007945199839234533
HALLMARK_ANGIOGENESIS,-0.01498355343548632,0.003478891302623813,-0.18120234197309018,-0.15443195816195163,0.15676457971758592,-0.04993644174029651,0.008832014213239732,-0.0930144685116096,-0.16134545664943617,-0.005944474623750935,0.09739345804138058,0.06805670356494539,-0.19388697781796935
HALLMARK_APICAL_JUNCTION,0.03887402985540445,-0.01785333131476955,0.14049587654743917,-0.11882998286552579,0.004006770050033164,0.3332718796201146,0.1250280430518891,0.08907735327399935,0.11587765074861822,0.03730959411007816,0.1072561285428568,0.14376958351988703,0.22338841679798271
HALLMARK_APICAL_SURFACE,0.058344124164321325,0.09003526532826815,0.12973433148873598,-0.05332056306532673,0.0362253652535954,0.3302712755883987,0.14861271638559928,0.057060198774387554,0.013640951364732474,0.01899990547088222,0.11734219776818937,0.029016382715893154,0.1004458068079257
HALLMARK_APOPTOSIS,-0.003510381939545831,-0.016381709236195537,-0.010375659354012983,0.11880181774737912,-0.12494204310545802,0.2374030994508159,-0.11771870569645654,-0.043986216297753664,-0.023254640381358237,0.025128906761079754,0.034011278530904965,0.020864932253722757,0.19424489860250913
HALLMARK_BILE_ACID_METABOLISM,0.04345234691283648,0.004866766532850527,-0.002377887268786461,-0.06329790904084726,0.047229544821191585,0.2174711433872215,0.13693127951160086,0.0779941711820046,0.09161716593871301,-0.008938906041537319,0.03381484384257249,0.11334085910538942,0.06674836549602225
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06552776375892427,-0.021626958177185147,-0.13962381398316212,-0.15232752469938046,0.027850621345464014,0.2857237742437087,0.18137728612255913,0.09267986602581622,0.11109304332750568,0.05070824279127628,0.12936087122437748,0.10653101753527762,0.0013037366775054788
HALLMARK_COAGULATION,0.018880016393189564,-0.048136737161866415,-0.1593413182085668,-0.1269737458322322,-0.031948463999340135,0.3113499978616,0.07622762799029763,0.03521341127027074,-0.04003967844017824,0.04560028807457001,0.08979211426750437,0.0888232941093529,-0.08881587948844775
HALLMARK_COMPLEMENT,0.020440210588994062,-0.008763037299809798,-0.12181895729554333,-0.030977892472555536,0.025167935076847624,0.24198961522731707,0.07031269215733635,0.0566376417536934,0.060723444801325736,0.12204077597309429,0.11009185253634621,0.05102365882197817,0.1388466928711076
HALLMARK_DNA_REPAIR,0.04686829956860666,0.023093627358522044,0.15252867747729423,-0.111324558607428,0.03504031146318723,0.3358529467811176,0.17307717378354734,0.09878398992739376,0.16210131549306264,0.1903813936085948,0.07620492291406776,0.16071899096163794,0.1839425258173124
HALLMARK_E2F_TARGETS,0.07358050234698119,-0.005544862674085118,0.16889508416198626,-0.11035215384092648,-0.0013160179193429855,0.2677229516939954,0.12241425639447152,0.02530094067463983,0.08054502229955364,0.010812509363599867,0.09785051572731904,0.16052579543944048,0.2030381731179287
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0012154674148510151,-0.02305769976646127,-0.10388865162971893,-0.16571489439018589,0.0014854894643625102,0.32017449640223666,-0.010723333013363328,-0.05204044286198615,-0.10190233909942188,0.03128783368032787,0.08604569800243693,0.09432462208627282,0.10507345456565075
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.019577077807259948,0.028255746735831495,0.1287406011921725,0.1175302854160669,0.13392149672130074,0.30298788743702976,0.12331536063889709,0.014135911057907216,0.1162828015359877,-0.010651640716579688,0.05980424088840991,0.10879215471776146,0.1672816085362118
HALLMARK_ESTROGEN_RESPONSE_LATE,0.013127359628509208,-0.042003139236498295,0.020709526381986244,-0.10626630343836149,0.03292173142335595,0.1211664673964161,0.12225345346040505,0.077804315551125,-0.031236287992771974,0.11610977818130519,0.10067629149739818,0.0871584283479304,0.07187817543313532
HALLMARK_FATTY_ACID_METABOLISM,-0.022276227413711037,0.014012219806119077,0.047307522730473596,0.06419405102954466,0.12906321219707492,0.21049806428843887,0.01885284632119829,0.020480859430639244,-0.012352038847046594,0.00375928576971533,0.07294760476088327,0.02836312607179406,0.043916863229997896
HALLMARK_G2M_CHECKPOINT,0.013124371861546366,-0.011065899784452037,-0.025782828749072544,-0.1583371080090346,-0.04988303213845208,0.24516032557553308,0.115252047304988,0.034306635241159275,0.0406372298107468,0.025635803367608588,0.12156673595590596,0.14011508948294465,0.08192380364541184
HALLMARK_GLYCOLYSIS,0.034624974039483315,0.04504211693556944,0.20397636159241614,-0.0403401042306148,0.27902936686069213,0.39387285665061117,0.10389287240981268,0.04379543429327426,0.04888751901782938,0.05151933915505674,0.11843915382191675,0.12013234769665115,0.24897614756741493
HALLMARK_HEDGEHOG_SIGNALING,0.008985512908311798,0.026538709330153367,0.17778389455841084,0.14770081004219512,0.06121952168582926,0.3485300064144561,0.06790507575441675,-0.008047442739507239,0.14298629805392665,0.002515032845031164,0.15589574266897968,0.05600352461820546,0.19257015409401138
HALLMARK_HEME_METABOLISM,0.01708723036570653,0.0020290049542830697,0.14538947166427849,-0.05136934138941176,0.08343064615746305,0.34320978253610096,0.1547604029295784,0.05994164923190572,0.13458372969446897,0.05928923301279714,0.10027039129451976,0.09340474175661134,0.17021515090543785
HALLMARK_HYPOXIA,-0.00576752941183329,-0.03662301440795567,0.013691206231352376,-0.11491402570291503,0.2170887022717553,0.3439101621525021,-0.10994108414396038,-0.051695385028455575,-0.10033060719933348,0.02515971515204923,0.059527425487082904,0.0600695507169995,0.10310199463519794
HALLMARK_IL2_STAT5_SIGNALING,-0.00030831051616833004,-0.00597172233136115,-0.027833925004810054,-0.009663746072401279,-0.03570644377188808,0.16748407015408673,0.14349536738855256,0.0703677319255185,0.016856130616432645,-0.0025909209446589383,0.15154862797214835,0.13493913422146497,0.03497954603843976
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.003098485869053009,-0.041056584369092,-0.11893379962460285,-0.13279997918557446,-0.040772318114749656,0.10872738986981444,0.07595031870640043,0.01068308538467251,-0.10007419731653959,-0.022982250464803965,0.12856996156991532,0.0983612808914456,-0.18118652442100133
HALLMARK_INFLAMMATORY_RESPONSE,-0.034150839194105276,0.02487655827798383,0.10016444964104104,0.008656235921426676,-0.1326351155385907,0.1595967567884473,0.06179849295046407,-0.009916961351713481,-0.035370958590282706,-0.04077934868309419,0.10476720707473296,0.06064225356252598,0.05778904730446266
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.024147876505704352,-0.012173051004614336,-0.08271182730736441,-0.11945366916879886,-0.04733268968570417,0.030858103056121973,0.1423138043011007,0.0795281648545931,0.03435544841111078,0.09264134658966915,0.004179731047684589,0.07184451215266306,-0.0748949809417217
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0008459994996716967,-0.008180770542065067,-0.0894485948440921,-0.1610979714265773,-0.10996486486318911,0.25313280834519686,0.04433280359619964,0.0058881599529668404,-0.041659756375128275,0.07546496241465075,0.05177183116898886,0.10857987686362962,0.09401052850169414
HALLMARK_KRAS_SIGNALING_DN,0.0688852288954281,0.0853451250563192,0.2127697818053457,-0.01024622447573818,0.15412200165566317,0.255104916733245,0.14670583546004298,0.08800403643842995,0.17927157999928622,0.011765141888376683,0.049611318888126796,0.04229062870953944,0.21416940164124468
HALLMARK_KRAS_SIGNALING_UP,0.013859314058935016,0.05898495800618553,0.19041754614070747,0.12307684393336052,-0.09933179454831,0.1575978414203088,0.1752047072401902,0.047685147686276026,0.08815080114844276,-0.03453030648462543,0.08300369855458935,0.04775959976732405,0.23113966717655923
HALLMARK_MITOTIC_SPINDLE,0.020641397773732133,0.03153805236517182,0.13516159372907752,-0.012183840111419498,0.0758422397821288,0.2446982357062009,0.15606214590327738,0.05582682836074254,0.12105341450705444,0.06773285076703911,0.09619719194429927,0.14745023316941835,0.19006141554932954
HALLMARK_MTORC1_SIGNALING,-0.026075941722832528,0.04114901787469593,0.1733092927722191,-0.12310859392250163,0.16286661221385662,0.2253889929913292,-0.013224436076985358,-0.015182932733115363,-0.010132903024892195,0.0205628942990825,0.1181734686752303,0.11887786400224191,0.14068733911380985
HALLMARK_MYC_TARGETS_V1,0.046213862076171834,0.008397428525847217,0.19094761325988738,-0.13054536762656385,-0.0188524579366201,0.25759641828639274,0.16907115555307647,0.12077632130743408,0.1209277379589141,0.18603430610248378,0.13327939408484368,0.14392569577053627,0.22627489122139918
HALLMARK_MYC_TARGETS_V2,0.035917564995240035,0.011581725594379354,0.02726415852762056,-0.09245414794512598,-0.06620882340387199,0.19755472668300156,0.041481585743691395,0.08168918802143667,0.035690722569426306,-0.03472881021478789,0.1023604192991062,0.0915428387319927,0.04783130953864358
HALLMARK_MYOGENESIS,0.015960443230306726,0.015434474543438716,0.15912825009067913,0.1055790062618689,0.06989757119361997,0.2765254433830835,0.1559042738247766,0.09017254506980565,0.12787480537010018,0.04137950908635441,0.0477123384613041,0.07858037132327901,0.11005365770275395
HALLMARK_NOTCH_SIGNALING,0.03398536910871644,-0.034151129634851,0.12005056565509518,-0.0943131247966228,0.024389327328537873,0.28798968149738874,0.1586275603444289,0.09871246186484389,0.06325836379208184,0.07127587457932352,0.10153090525556967,0.17698937970851358,0.10077937035633483
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07390531503187846,0.022835567442341605,0.20881159443228667,0.039451813823075464,-0.042396943699884906,0.3238649521754746,0.16257546038108991,0.11624596242682944,0.2000918961266472,0.18039358985502502,0.07620399593229242,0.10469098788187159,0.22163764818883477
HALLMARK_P53_PATHWAY,-0.016801978325614916,-0.007252045454939048,0.028741054093948115,-0.09033643673525452,0.09166225639037284,0.25437451987466114,0.12211537291531033,0.10734094337316243,0.1251377419020138,0.12856566655851945,0.06931339083598385,0.10393304740621642,0.13566912392638156
HALLMARK_PANCREAS_BETA_CELLS,0.03942440542879778,0.04277499117207116,0.238002154996966,0.0631648493896372,-0.09025232689599647,0.2030873045845431,0.1804202108521206,0.07087550747784405,0.17792108513897992,0.05864998096922847,0.0887632408822408,0.02914117791715112,0.23754539317182113
HALLMARK_PEROXISOME,0.013908309708243284,0.021651637380620665,0.04836732427877882,-0.005300250979719878,0.024739931426410566,0.09182636741724988,0.14888262733801608,0.09301636045656379,0.09778294781153164,0.06428788709124542,0.10041651650686319,0.10154582601727112,0.17932657407507202
