,UKF243,UKF248,UKF266,ZH1007inf,ZH1019T1,ZH881T1
HALLMARK_ADIPOGENESIS,0.12826190055069922,0.026840515016725793,0.06041536287741347,0.041993843281971,0.08495090040038632,0.0014557940957166404
HALLMARK_ALLOGRAFT_REJECTION,0.03995710068508303,-0.041681987647422016,-0.0015438212392969559,-0.0022440714635610804,0.009228032155195454,0.00495517435281386
HALLMARK_ANDROGEN_RESPONSE,0.09717315714406055,-0.023516019901968884,0.04385271578899685,0.07243456002943503,0.038528629674371276,0.09444685611781754
HALLMARK_ANGIOGENESIS,0.08157187240574945,-0.07540512125713401,0.0029655862180323622,0.04520346913959417,-0.03995013691049991,0.042591522470527984
HALLMARK_APICAL_JUNCTION,0.12506200387969896,-0.01723370571215301,0.060172712382723474,0.017875606387652322,0.06845978519647014,0.023929362789901435
HALLMARK_APICAL_SURFACE,0.10816317210411001,0.017318171586267143,0.04798046354062288,0.03366104779909759,0.06883828806793311,0.018258124906966655
HALLMARK_APOPTOSIS,-0.032545742786194376,-0.027377932401576634,-0.008319193962529295,-0.09145228404936478,0.05257017829966971,-0.02569151195546824
HALLMARK_BILE_ACID_METABOLISM,0.1856648815860655,-0.006191742688675544,0.0020535688841199096,0.02478218114269317,0.07218450654487486,0.06885117264918303
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15763525335383793,0.042926816422247986,0.009302470333668125,0.087035401193022,0.04813112773252558,0.04959166872999479
HALLMARK_COAGULATION,0.061662054329235785,-0.04905789061143112,-0.025666794519859114,-0.0684735561209131,0.01521785533771278,-0.030820658024671686
HALLMARK_COMPLEMENT,0.05730616576272136,-0.04523546022654243,0.04646210647471697,0.10558899031902813,0.00626631433149424,-0.006175007638041287
HALLMARK_DNA_REPAIR,0.1597338144382097,0.02065667815149757,0.048649244258037634,0.17476568831656486,0.11891350449009165,0.01307309822619244
HALLMARK_E2F_TARGETS,0.1719523309528393,0.009286715109865694,0.05676598492976344,0.22250922077089777,0.08312727814640117,0.047958457893789865
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.026349452578916802,-0.061317446800956035,-0.001147859899238574,0.0049605192745573925,0.017051841890428954,0.02639667224439409
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07433651721797258,0.016677296960097128,0.004667720662197549,-0.08727895401848546,0.06158580000185793,0.018341244282442853
HALLMARK_ESTROGEN_RESPONSE_LATE,0.14793074538227796,-0.0053786108861625295,0.025936706890397357,0.14883295968439747,0.07856161506502946,0.03769616856714302
HALLMARK_FATTY_ACID_METABOLISM,0.01764600700930548,-0.0030266472115933044,-0.005228749375874793,-0.03165697364529979,0.056710921610492133,0.012973349907447725
HALLMARK_G2M_CHECKPOINT,0.09222912910793656,0.014652578913276072,0.050248715599440115,0.0804582092192128,0.0447939883153625,0.04510638606138885
HALLMARK_GLYCOLYSIS,0.1158016089564599,0.017739570306990873,0.045141368178126764,0.12509302772823425,0.07399575425458817,0.07254096284257557
HALLMARK_HEDGEHOG_SIGNALING,0.00391594756423567,0.015766698387123208,0.022068600609712656,0.001192334460678994,0.010068364223531188,0.043897996177929464
HALLMARK_HEME_METABOLISM,0.13472400521699607,0.00029132630385733394,0.007109223508955655,0.042035799333406065,0.11713906734216703,0.004947901524161051
HALLMARK_HYPOXIA,-0.084583597898015,0.0010667456364360241,0.029041658975218623,0.09653157977028189,-0.04902253981050544,0.031004555358305763
HALLMARK_IL2_STAT5_SIGNALING,0.05104874819015946,-0.055943641922210206,0.021711154159716844,0.06184149036607329,0.05138246921090898,0.04458725974125237
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.034224355488322714,-0.05425467930893478,0.030901154668027432,-0.04813206433099014,0.00834838495685621,0.030842923310116392
HALLMARK_INFLAMMATORY_RESPONSE,0.012314830640602849,-0.020616150230763634,0.02991814316625137,0.07483887607355484,0.07754896211254589,0.008037113184203136
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.16356992307330526,0.005159995126786909,0.019376034387910444,-0.019493419170742758,0.08685618476011221,-0.02934598765095703
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05241742360098935,-0.018103738762378984,0.0210822048117717,0.010476554061224452,-0.06712381226036171,0.02802043893981586
HALLMARK_KRAS_SIGNALING_DN,0.19749400400459383,0.05370916104018892,0.02027747661582914,-0.0030544971617472113,0.14257706044174392,0.025597202586887864
HALLMARK_KRAS_SIGNALING_UP,0.08159713959450476,-0.03986636029980061,-0.00948929633206819,0.009192172323165639,0.10029317675513873,0.051057315087816385
HALLMARK_MITOTIC_SPINDLE,0.13293821290261806,-0.017454323778775097,0.02600000804563042,-0.006691615811954366,0.05152557562502486,0.04402782677253409
HALLMARK_MTORC1_SIGNALING,0.056672522175318665,0.01715844998134744,0.04954317048997912,0.09234271851253281,0.02381747155490576,0.033962025188925785
HALLMARK_MYC_TARGETS_V1,0.1355114193962859,0.014475083306355168,0.040095993631529214,0.19639107875817435,0.1077285147783174,0.061916875297885386
HALLMARK_MYC_TARGETS_V2,0.02045291385683476,0.02734112473010462,0.044733823392767845,0.10208466728170507,0.037854653663250734,0.023095141468471206
HALLMARK_MYOGENESIS,0.0798968272414905,-0.012324241054139623,-0.022169931498254695,-0.062070144807814746,0.06258649034563127,-0.026773977738935886
HALLMARK_NOTCH_SIGNALING,0.17898506627690214,0.007781699199041177,0.027918216884264702,0.10261626518752172,0.04113036524946113,-3.4516927477480194e-06
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1727926223703301,0.04169409314580999,0.06042810414275027,0.20450107480613866,0.07299069739386137,0.01644634898890721
HALLMARK_P53_PATHWAY,0.039624477110388676,-0.027593843166068825,0.012831604146792984,0.1283536868302282,0.10294961737281517,-0.011768453062360185
HALLMARK_PANCREAS_BETA_CELLS,0.08634480270381124,0.0332319925534881,0.05299241996553948,0.11431597945084222,-0.0008846069025014653,-0.005598317539314078
HALLMARK_PEROXISOME,-0.01272620941475966,-0.039961822412889175,0.0684764560695027,0.030845137334906514,0.028549952061321694,-0.005738757954555623
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10131273514622258,0.012059445321297968,0.03813637207465552,0.13179074975193458,0.047336948924516675,0.007930282760168411
HALLMARK_PROTEIN_SECRETION,0.15132630224258864,0.006024653439134163,0.04311876540723048,0.08036775612686162,0.1137765362169841,0.04537866300086896
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.1685287286719119,-0.009725587016478479,-0.007114248159441469,0.009498048121520738,0.013489736224339672,-0.07119255133503488
HALLMARK_SPERMATOGENESIS,0.10118906154413958,0.036924651337622544,-0.01121982424742852,0.01903283979251932,0.046558917990524314,0.021295793244779423
HALLMARK_TGF_BETA_SIGNALING,0.19424487280526273,-0.028595133096602766,0.048382172021359575,-0.012070613487388438,0.06610395867426058,0.030289094674058877
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06677562341657292,-0.038000675271017546,0.010879358283808302,0.06747073161322732,0.0728069082236773,0.038583276276721035
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.020745232710455183,0.006432553036825375,0.06066291083284576,0.1031612832327611,0.05774919695491009,0.04330801812910727
HALLMARK_UV_RESPONSE_DN,0.14589856117457692,-0.017235574062224535,0.03873504764117675,-0.049549555688075064,0.03883779555209796,-0.003785007831973368
HALLMARK_UV_RESPONSE_UP,0.0223292351852942,0.023075749670459802,0.027641008805140064,0.12008505971018861,0.07839511071101207,0.06478232844146807
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.11886152283337903,-0.0025232337980442493,0.04953570038720833,0.00837267426290754,-0.033462794434048794,0.025033880462044227
HALLMARK_XENOBIOTIC_METABOLISM,0.09968934567515224,0.04902509695495555,0.05036893482051037,0.101543900396542,0.08635207449719208,0.012232320289017265
