,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07584223982830955,0.04189194691392234,0.03438503178080016,0.06698959347105203,0.011163794473582544,-0.04817392160922603,0.030396608321183377,0.1408525661832987,-0.021070462303333485,0.0293207217964812,0.024703222286802978,0.07812419711520327,0.12998016893241238,0.18911223124171841,0.018631505302011447,0.1984218483295544,0.1254841569986566
HALLMARK_ALLOGRAFT_REJECTION,0.0031493287768040424,-0.012217197146787585,0.022752531656446688,0.11385174085372529,0.005119998290456256,-0.030985266546638197,0.07386219484142771,0.17964607772770808,0.002406375778327926,0.048569066188698266,0.05754356340225493,0.11135688533810759,0.10461696663026038,0.08688006636397562,-0.05505548373467174,0.13835476324835383,-0.04793155127406268
HALLMARK_ANDROGEN_RESPONSE,0.04970644294201015,0.021610512388232923,0.06651481244726483,0.0038819783264054095,0.056948115068597566,0.0036882502626849334,0.06277006248773005,0.15325424351465758,0.051047409786781184,-0.01999630784054527,0.01669011193636718,0.08485283429871623,0.150536876743653,0.18077308728139352,-0.014764513992991129,0.18963015355228297,0.15629646205727943
HALLMARK_ANGIOGENESIS,0.030474232167697488,-0.03520154025920228,0.0019009091587337368,0.10815049008440872,0.04176267273025196,0.03753253633608842,0.1288160339474239,0.12615764157397216,-0.021655380632374033,-0.015496865533120076,0.00015420668138396582,0.1988950350112983,-0.04578891888380389,-0.13697592487052657,-0.04588907777796001,-0.05177743299530205,0.17887114402213447
HALLMARK_APICAL_JUNCTION,0.0575695125835786,0.02613868348889853,0.032060775682232735,0.05665674069221277,0.05657183890668721,0.045156150983211976,0.09831892742039014,0.17155183899214493,0.011292940319765792,0.08464119693323331,0.030499939612174704,0.037545214703012426,0.12174946853936022,0.18591372925444496,0.054201240481417896,0.1859298083455321,0.13277278214230362
HALLMARK_APICAL_SURFACE,0.0478406736256205,-0.012990632388042597,-0.01043876490201533,0.021554309527664624,0.04279226501928139,-0.006213084974588391,0.021395902834843255,-0.028807319879480958,-0.016917699651062,-0.08221991289726424,0.005012323805310445,0.0629390342660103,0.12009898009833231,0.16155619469013882,0.053196333964185515,0.15989063972848958,0.1003563475593793
HALLMARK_APOPTOSIS,0.006644044211572006,-0.010910202002658685,0.006520265010245677,-0.03625350240077758,0.03781950706568424,0.0696001347355375,-0.06127922250178551,0.07677890276076753,-0.012670518895626403,0.013453990853413656,0.0040916443814113185,-0.04233119475664693,-0.0158895478733446,-0.08937089289743347,-0.016322668617005476,0.06769775707669363,-0.04379536910615451
HALLMARK_BILE_ACID_METABOLISM,0.07362197704353692,0.04798415188073716,-0.011849030944051948,0.07762888517819236,-0.0005909905041315749,-0.03072021936016868,0.027333011016303265,0.16612957132531012,-0.023082171716433477,0.05330704133541533,0.047770861148036844,0.05837531838182206,0.07904613311230611,0.1751124041887331,0.02941164729016036,0.13554779900480798,0.11374781072032042
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0323891466303285,-0.008863257615395151,0.02050388091863316,0.04483552331319932,0.03407250164674677,0.059450040049732186,0.10499973588557453,0.15000275824394615,0.027610913151946827,0.028698081091067685,-0.021967744346417385,0.0262073844676491,0.1578270613441113,0.18810088247382178,0.006370030978754972,0.15924430734032996,0.12284609123003791
HALLMARK_COAGULATION,-0.05224161773743498,0.015520723936746375,0.043703237606034555,0.0020228978707997032,0.03013792729092134,0.071908430483067,0.006665797992259912,0.1398901671579971,-0.027173914387511926,0.033839100137613626,0.04827963231518933,0.12282862689019068,0.13342799014741005,0.09587601803127856,-0.09251888273797024,0.16391108287672915,0.13897161433245997
HALLMARK_COMPLEMENT,0.021118030010023436,0.03324441897165241,-0.008886260097563325,0.07654935129167909,-0.026489904325288884,0.04031038241978613,0.019790360091213998,0.17677289907022473,-0.03878006430552591,-0.03252126863256448,0.040754566354376735,0.10550683386492364,0.1204972679555968,0.1141500433114853,0.048430633828160256,0.18853273879013088,0.10348794550963866
HALLMARK_DNA_REPAIR,0.059893117678191415,0.040602875186479426,0.038827939583766825,0.04973566339744727,0.06223255963249469,0.0038336831895390846,0.11653956896205642,0.18310603180384324,-0.02291954369588229,0.0498253052701978,0.04029689573887298,0.06070959619826108,0.1535195188928607,0.21373743752667584,0.06748344142923031,0.1955136247157738,0.1477641472501146
HALLMARK_E2F_TARGETS,0.03817519355491244,0.03810959095247049,-0.014336774954335331,0.10495078691778569,-0.010521777832392214,-0.018829765815674034,0.09710614407918279,0.20742968154165875,0.03317648854082882,-0.01873080918591105,0.00392511638166552,0.04315033658961711,0.11286312044650151,0.1324834188502971,0.05762905840135018,0.15156460106220712,0.13277225527153322
