,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09251066958331675,0.14797536092383445,0.05276790675688086,-0.0010491874655335872,0.2002344459989144,0.0500016041423633,0.03475456469381032,0.04671603306093015,0.13379313183927408,0.23756382388280764,0.08261052087722777,0.050922072817708726,0.4088981327712112,0.25242049678939416
HALLMARK_ALLOGRAFT_REJECTION,0.0334628037553905,0.12246971590323366,0.051638152548654115,-0.07495525961694446,0.28307744060217876,-0.05110678181539472,0.07645962369665449,-0.09999618227131564,0.07813907253131137,0.12362470361038753,0.08603534972394339,0.0234703281296951,0.18489228022068394,0.009698200647069062
HALLMARK_ANDROGEN_RESPONSE,0.07649861938899263,0.09302588059700018,0.034311564568706224,-0.0074557352225107995,0.21955617622350565,-0.005916396177070837,0.04443844389268037,0.08269922070119827,0.10775279380686095,0.21212494646221308,0.017710111754654204,0.0333464633993074,0.123878726702422,0.12899140014798727
HALLMARK_ANGIOGENESIS,0.036016051358524176,-0.010165578322548786,-0.053626767182315016,-0.08368836466942783,0.2538347843263941,0.02747001710647054,0.04858034005342199,0.04266564140384306,-0.050902624540166044,-0.15044313521307895,0.041123345291928175,-0.07782785125887469,-0.43897554705658826,-0.0973635640830462
HALLMARK_APICAL_JUNCTION,0.10260130417105513,0.13202868274040638,0.05391557383951813,-0.06718961479718616,0.2724378126584644,0.05528069972684862,0.0721317563413167,0.01919294612428455,0.14990772001510028,0.2106846133279363,0.09556014868599756,0.01735357231294408,0.23235639676497324,0.19590497939969057
HALLMARK_APICAL_SURFACE,0.09140401033813615,0.06510935291637701,0.01942566515138613,-0.006336530624387324,-0.10100308275824127,0.017055098000565386,-0.02565914868909879,0.024904593511201036,0.1472437769674041,0.189274992349539,0.06854417099888624,-0.04163270125312213,0.11450484103884076,0.09912799710144239
HALLMARK_APOPTOSIS,-0.040302997193662524,0.05741375896825925,0.059197716748248905,0.0022724289814053714,0.10862643459791425,-0.014198176250381498,-0.03414419878285277,-0.05851741679260653,0.01176820954210414,-0.07365991684548684,0.0333339031109845,0.0033519015185488983,0.08870618298536158,0.019773354359963007
HALLMARK_BILE_ACID_METABOLISM,0.10724540367093074,0.023020093656054133,-0.002451380974895423,-0.01062694141327322,0.23323818365697543,0.09205166034247904,0.02685036923422173,0.016182533044043483,0.0503159816778083,0.17389948836030647,0.12499556864204815,0.014956800206484721,0.4730378056452578,0.3407938830918287
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.14209665964205304,0.038403122094486625,0.038487898685125595,-0.07301153701187953,0.13422457947072436,0.027007285932764923,0.017695440940360775,-0.036642157653418654,0.17017849716158495,0.2070413502466847,0.06843595324007047,0.026437153389545925,0.3878977202998361,0.3300030855279986
HALLMARK_COAGULATION,0.04164313671278505,0.1524867418783332,0.05794891531829755,-0.10409362235898681,0.21845917368341805,0.05275703956321968,0.08761913619282144,0.045972899794466976,0.1500198185739798,0.15962453637648505,0.04669799319671473,0.02987782692558586,0.057879868037690504,0.15126674856686775
HALLMARK_COMPLEMENT,0.06373536921657418,0.1001896133542084,0.09938986698779041,0.039863130136276625,0.29034332533133234,0.004227315340571587,0.05443783287485832,0.07118156276899255,0.10082427313377539,0.1374246103295598,0.12076942921026101,0.04515017869311687,0.3505571728809094,0.121709227499213
HALLMARK_DNA_REPAIR,0.08931816927314704,0.10965245935857805,0.0621699189682408,-0.05754315795108081,0.2856252656903114,0.01022544236856369,0.06946686261840615,0.03649312674700804,0.16977366695116045,0.23357841072654667,0.13664528304252754,0.04223832170093638,0.45511125515946893,0.30096331206724714
HALLMARK_E2F_TARGETS,0.08112023573278357,0.06540887701160022,0.05461536724174138,-0.09971019533858788,0.24907105652523262,0.015940882444822498,0.04401331339572238,0.07405379988765763,0.1448353285974333,0.14128764065733687,0.05751299819365399,0.0009324283601571518,0.4182695243447444,0.3016344340041996
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05782735663756231,0.08062411109802808,0.009023818609795554,-0.1446292193165292,0.29574197635938404,0.017180971639944267,0.027144030454182518,0.08033433996101934,-0.05152454121873145,-0.09317061540346205,0.09874089479041387,-0.029614856552163914,-0.1020288924642797,0.02921896504582267
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0028172446877913386,0.06804717077454628,0.06350449514006316,0.06007971447248761,0.21987627941188292,0.036169540874985674,-0.0172074441719819,-0.037643919338277924,0.03901136746565668,0.12773725830569446,0.09260394420495976,0.03650778413466624,0.33335299828795467,0.18458706535667868
HALLMARK_ESTROGEN_RESPONSE_LATE,0.14099368783268823,0.09841932114544971,0.001621601792962152,0.022824915685318466,-0.030348113228682076,0.007822335500056723,0.00597196615527698,0.021725367323359352,0.11373479664631352,0.17613590450169184,0.13431589420436701,-0.0016215311829685093,0.36336345674908654,0.21864398773957097
HALLMARK_FATTY_ACID_METABOLISM,0.06146511555122972,-0.0010041454987127034,0.0014265783440274129,-0.014558926493291763,0.14302424460094168,-0.017059037237932697,-0.03309664970014074,-0.06516601435755069,-0.004016497999673807,-0.011320714800882732,0.022023876942473316,-0.0029213379031272774,0.2347002305359873,0.003246608787000121
HALLMARK_G2M_CHECKPOINT,0.04402037557126054,0.07524982888789031,0.03683574834981849,-0.0793958881229665,0.254876573166259,0.026047983781252077,0.06332908212513247,-0.007423359894804778,0.103624050992471,0.14537395652001706,0.06958957929137535,0.001786891989642775,0.36192136676275194,0.11619990452153647
HALLMARK_GLYCOLYSIS,0.040323778007836986,-0.022658747099996136,0.008991598304314619,0.03315360418750645,0.23066307137654424,0.09185639129139297,0.00700862333066169,0.07212167585335996,0.11292869036120173,0.09983692440176312,0.06736778799101653,-0.0013081030128933577,0.3702383592823589,0.12253799584285908
