,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03127476373371041,0.23315418353035625,0.13654711395753866,0.09322577989307661,0.3071900645943066,-0.010091442019833337,0.05492524804650396,0.18227778532348923,0.28951113252847954,-0.006406333765930036,0.09959328530285401,0.08199524407011831,0.1547917711845163,0.17756850587239972,0.12779875714925057,0.21969239295482298,0.2235228213927067,0.30206333453459727,0.180528919420759,-0.058422245972190104,-0.023560864279326993,0.37261156965552716,0.2893210071371968
HALLMARK_ALLOGRAFT_REJECTION,-0.11980769548086165,0.06547247585992066,0.04617059550332577,-0.0072328910638863615,0.19596984633986472,0.01925109985456553,0.053195054876060015,0.29199862722427317,0.35946320168927376,0.004105956638056539,0.048866971418803515,0.13516696914803508,0.026646167501194182,0.08570438928961838,0.04118646206712252,0.10645316740592553,0.2081684200088981,0.26939770629895005,0.09510115357104923,0.029489899226819206,0.020395187390209034,0.15602786168972813,0.060619233732762894
HALLMARK_ANDROGEN_RESPONSE,0.1350712580236263,0.16526190883221487,0.12018922394912739,0.03917818033354758,0.10302791187076543,0.010628395035257148,0.04283362800148962,0.31144720842869184,0.3637687285733754,0.012500465642439644,0.023436991006631908,0.14888532212661412,0.05349763511088059,0.013698150823233316,0.04034301344466522,0.11059628156415556,0.2587794603578564,0.30526389840965745,0.07984784948752162,0.043327669133776066,0.025890305037731955,0.22362203952860701,0.32106631157826815
HALLMARK_ANGIOGENESIS,-0.04413612055308439,-0.04767091742930357,-0.07782372391901889,0.027256420680236544,0.14504568815013427,-0.06138569998159152,-0.00958575133620683,0.3411513621841482,0.36501296243930914,0.03156409402473244,-0.08226313457266961,0.06161109673514523,0.04354919077097657,0.03312644283011316,-0.10786349030276456,-0.11309865055770879,0.24226115830123066,-0.07831286556504224,0.1462746587057521,0.1639617914438717,-0.0005639668313327288,-0.14909844778978693,0.2981558344879053
HALLMARK_APICAL_JUNCTION,0.10417011586998566,0.25646025527299854,0.1345812430718628,0.08090925830476538,0.2821150162264683,0.06325033177319084,0.049839328789393816,0.4002500392182915,0.3549551317915599,0.0436126638455111,0.09227908779748167,0.2152850742945105,0.10274937618756652,0.17595135583899024,0.0661228381747636,0.19290134467707257,0.2694451486385428,0.3045669540068074,0.1429589909110268,0.13765184526610605,0.08420093591106752,0.34444008342328236,0.3628293088859927
HALLMARK_APICAL_SURFACE,0.10625294899438718,0.2553980451247975,0.19169509584893615,0.017921796850320845,0.1747504663742428,0.039381158060714946,0.06566058096473784,-0.09605819479292751,-0.19560659295019847,0.019013123247479988,0.06632276446710589,0.14150344307700646,0.1601934863083465,0.18173646066193933,0.17661979698785008,0.21695402099105546,0.26337331497162864,0.3205056072248819,0.14158823431510273,0.013798939675318244,0.043824006035387254,0.2938160213875847,0.25095253070411455
HALLMARK_APOPTOSIS,0.004653318493193412,0.07416209841548346,0.0018641792851430525,0.0164389340114196,-0.046422132567137106,-0.003852517628899229,0.07607868595479851,-0.07995939480837004,0.10016646308519148,0.018699531318053422,0.04892474486147657,-0.03142860431495413,0.04674030385220647,0.020593506902340523,0.007394123966421317,0.04384346132831494,-0.024286026808181562,-0.07307285572794311,0.07227378054393736,-0.008461518497545055,0.022192017648099336,0.08770362274675887,0.13554758733446956
HALLMARK_BILE_ACID_METABOLISM,0.10048023619171875,0.2423361914172166,0.08024608777332165,0.05410301985758361,0.2273327923407797,0.05238517806718973,0.03259193642560113,0.22894454483565735,0.3336714336105177,0.06766665353484488,0.03316954802950695,0.13539009846488964,0.08932914032247816,0.02445201854126979,0.03890007972958093,0.08421615629212642,0.2532354061333635,0.2868591505125096,0.04876944589651654,0.01887728742499208,-0.0157017764088276,0.3622591968948133,0.2961602227256277
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10881794503046578,0.2488053262286104,0.06941053602781906,0.01917642195925266,0.18721910796852287,0.0017957384454009696,0.029284843307899076,0.36567260631136655,0.25718052147202736,0.023294491348469788,0.07164776340160216,0.16314125356996012,0.16047142361830558,0.06156836533663975,0.12469762911010199,0.16333575469154735,0.22695119186572696,0.31347496047294054,0.04924960562891504,-0.07090640960989456,0.01901033085686175,0.3993638497492963,0.31316392184171243
HALLMARK_COAGULATION,-0.0727619301666457,0.1737657693345778,0.07654061499961744,0.021075460416541243,0.1922953518396116,0.06414546214323202,0.0744956712304702,0.26295286502462656,0.3292717479837275,0.011596810471977304,0.010448438936702468,0.20221716047302696,-2.159854021333901e-06,0.1602412649199693,-0.01272513229319835,0.21091814966024583,0.2665736481320962,0.24277428035882267,0.13173553672209654,-0.08418725217863231,0.08686942601102739,0.18902953352945337,0.2547195805696312
HALLMARK_COMPLEMENT,-0.005590815151280992,0.15369268416368478,0.043123122299991684,-0.004878084167104986,0.18330847188064797,0.02576728574915753,0.02612854487728373,0.09393810298423276,0.3472949115652654,0.042554150859790245,0.061966297440166046,0.09963326143526283,0.11830642573148681,0.1532357177938193,0.0030573995798316355,0.17053863591449592,0.24324298577569647,0.22789131606585766,0.16058176021480436,-0.05591025715437164,0.04189901002052852,0.34155190020250475,0.18583855431526736
HALLMARK_DNA_REPAIR,0.13413778956097033,0.22177506398907418,0.1491964017899936,0.10762236113967029,0.20905978772707828,-0.02130853078015704,0.05158880935453408,0.36838195786649297,0.4002058827523545,0.049358781840769556,0.08420913993948506,0.18270849045025608,0.17706337946901804,0.09556020389513871,0.12040379717542586,0.21563847927267343,0.279293196781102,0.3296099437434934,0.14879726600319612,0.0765826099774943,0.10271807524263347,0.417830913067857,0.3556962089293074
HALLMARK_E2F_TARGETS,0.1028975644278231,0.27351175806460576,0.12055469332492913,0.1312232377010317,0.2732604207533645,0.06893461195681949,0.05132798477273678,0.41493412967741305,0.38968664800512537,0.11391820330270315,0.038808904272520574,0.20914272795443042,0.15501500833926748,0.07771764496208255,0.0873251307280999,0.21542842899977635,0.418521227630531,0.3659506356366868,0.11502309001778944,0.18886640156841622,-0.05708976766170008,0.4455094397508978,0.39546446699160975
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11717087654469421,0.10426235593330666,0.010403147169540187,0.008421350977686405,-0.10100433036334232,-0.03476287285406225,0.0036691142328939643,0.35855839632833597,0.35736526393050416,0.023052343874353953,0.014667939048813852,0.1900736499267508,0.038623637976501334,0.09251124036458275,-0.020302515107725093,0.15634732336583285,0.21623746318629036,0.010926106924984642,0.1640550825278051,0.12368876261679838,0.10257263033004403,0.11654538068232999,0.3319011398264111
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.011519272796903984,0.1398790713419362,0.04795480333309639,-0.051419883418308075,0.15241601982116346,-0.025259881491547575,0.05587708085833989,0.05130766774168346,0.22215195862637574,-0.0015594902406227413,-0.05582456697575093,-0.02538021360042577,-0.003238869220276806,0.09292999058152591,-0.016643355892601342,0.14261653450101947,0.18812366109230985,0.15730235367190312,0.09972434105694665,-0.0013959359937742576,0.004164968824751971,0.2541440550519787,0.34079594195324014
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06971692729991068,0.23704363812112117,0.14079645098139396,0.05405526472347663,0.2741791550406753,0.06823916474663043,0.032216254861177546,0.12296386660502942,-0.08489041355130894,0.0058147549716080485,0.09239779108822022,0.0800605490482362,0.09137369005248318,0.059105309923722975,0.12884994984565545,0.06656221859133486,0.3291520575871012,0.3096259478063046,0.08908957837688544,0.08201142382238019,0.03815037076756293,0.33696557986392844,0.08175841005202553
