,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.04060876744359713,0.045974513390010914,0.03052720855445081,0.0019750742951909375,0.017045018283566072,0.00547126007522257,0.017497631577629895,-0.056495736157031434,0.02163187862494331,0.003211285136320867,0.0897935729978638,0.006979872486714587,0.07384528034135236,0.07340573725451122,0.10483372191499153,0.07331173809517,0.0901548487944874,0.027404881507042973,0.14905453295544263
HALLMARK_ALLOGRAFT_REJECTION,-0.032275904599172546,0.06113057183185047,-0.014833908459484006,0.006556383034391529,-0.000783554589123333,0.11948654830609895,0.018963519554769014,0.0008902683437878078,0.018608939943000995,0.015624814781323106,0.10152066001563755,-0.038979727234822806,0.002304759563611163,-0.0300054738471401,0.0377721754030974,-0.010524870363878728,-0.029395975148830116,-0.043433797830341264,0.13791904169114125
HALLMARK_ANDROGEN_RESPONSE,0.07518113512703956,0.11738010243787823,-0.009886317272388924,0.03187700617574377,0.09942357961925002,0.047743202377125926,0.015949542234640637,-0.016929375755873912,0.0826322099513267,0.01570568520272288,0.11410281236807604,-0.02394261542255175,0.16656968854462392,0.07638077901891102,0.09355572031151299,0.04867213584116805,0.07720911479447283,-0.07800847254214802,0.06505269590651407
HALLMARK_ANGIOGENESIS,0.03732344989485856,-0.005478497051843311,-0.04714482344073343,0.05025588218420444,-0.07095544333441285,0.04279542198096828,0.03418951717396478,0.04685215875397132,0.05686870175010225,0.07003236045464425,0.027258817338510658,0.032439497718218586,-0.05448939606901988,-0.0008112730612738502,0.005469400746860261,-0.06308860947754326,0.028292224602521978,-0.09070957207179355,-0.1431217244432855
HALLMARK_APICAL_JUNCTION,0.0654332520790023,0.056289803134988894,-0.006069699630403824,0.05254943635610989,0.015159323420906758,0.07103310960797664,0.02082587873521088,0.04849548153574929,0.003371319361385816,0.028526553949604704,0.1221385604654263,-0.007739394494649613,0.1362010941658535,0.08967324148972709,0.12523506725555492,0.07044897879731862,0.09891726749396981,0.010617871518746332,0.07593669870562339
HALLMARK_APICAL_SURFACE,0.020631631201982997,-0.02222765502025484,-0.04837855010807323,0.04233593257044332,0.025032484442914917,0.01121347103480503,0.04308227850407431,-0.07650005063811484,-0.010327549317090087,0.046988977907675325,-0.006338124491275715,-0.08560222413569954,0.1769372751874945,0.096329803428174,0.03485773953369426,0.06175753771287767,0.09374613512020093,0.008723980531706635,0.024328725676657607
HALLMARK_APOPTOSIS,-0.0122810178466725,0.01185378188406181,0.028740544788699772,0.030854829788746506,0.07027143557662013,0.055975791364445554,-0.006209374318699632,-0.0064898562324095235,-0.005765430297711169,-0.03647034909508662,-0.045150478328412895,0.019166806131277674,0.0322863454012332,0.04133566945341856,-0.022302919608091124,-0.005344999260440119,0.015416693688370807,-0.010006207506262082,0.12517350488488618
HALLMARK_BILE_ACID_METABOLISM,0.035570524318841494,0.02785875485962141,-0.05494480608024284,-0.022194759826542593,-0.019259336980358185,0.04691884563044699,-0.010308727447677015,0.015484389443817305,0.01036106760657009,0.025925270007829855,0.0365626975575992,-0.013219802207078012,0.08587303242150998,0.012145034235915446,0.12368054602119732,0.10247532025066723,0.019120505367679966,0.09203507449691634,0.1241844316189785
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08010902589063856,0.051654252884062946,0.01684259392845856,0.040016148073790024,0.038224086766694254,0.07110568000819542,-0.0005969657815368033,0.07243432055527747,0.07759029472608486,0.037316862284285206,0.012561636497344725,0.14313112142638182,0.11250716515247564,0.02837258521503574,0.09126533335875925,0.08095157776950883,0.1068002452318766,0.06512125354479607,0.14150550585932564
HALLMARK_COAGULATION,0.02012314839476519,0.03696521228049859,-0.02229059775355278,0.061835957147226464,0.1102797628307393,0.09777308308285751,0.02550103839585558,0.007558488213982223,0.05397961196750243,0.029065808025401072,0.09738433927266286,-0.15096052957714426,0.04527398755567174,0.033327827944448676,0.0707312260004786,0.008079098120869863,0.014131208954916263,-0.044496935059157486,0.06961870255103787
HALLMARK_COMPLEMENT,-0.022539333047438277,0.019930690085847417,0.06558909877671282,-0.022075684624928343,0.08236978903431427,0.03120908759559784,0.03441044508375074,0.038505228349100265,0.04194552516558208,0.01083120999686969,0.0583662796171456,0.033601792695878784,0.023266136297964406,0.04554680640108709,0.037244380481869815,-0.019430146644879714,0.04680449285597742,0.02833743322076194,0.1493747019436906
HALLMARK_DNA_REPAIR,0.1266962860659835,0.08450064211652794,0.07751040178109037,0.027901164551823975,0.04401165252818676,0.08968083306811075,0.02860197463880778,0.01921293998449109,-0.0009099442403799989,0.07183900399831804,0.1363158439103821,0.033768851939003426,0.15984810121359821,0.08262694640006427,0.08822530793096142,0.08570536173131085,0.0836006018512547,0.017656133914047432,0.14705863815203996
HALLMARK_E2F_TARGETS,0.07532592651359024,0.05240815006037998,-0.03245653914570528,0.008896402996689307,0.01618430788305905,0.09371964106974591,0.016739531219727478,0.04583972395632152,-0.00473294380686658,0.0156018781406332,-0.006427709501986111,-0.011247384324402417,0.10793735892176416,0.0074053903272948115,0.07549899675073483,0.03145917810277863,0.0228030384817475,0.02049970484678128,0.10545971835142152
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05359789166246747,0.04003127629251262,0.07520804310356427,0.06776759066108543,-0.015311614856809935,0.10595967489212213,0.01916237954770054,0.04379312739059574,0.04356780836812848,0.09132452532294746,0.12592225410373778,0.034822571122425844,0.0004957621380992437,0.06396985019655106,-0.03235422632383916,-0.03189480806414693,0.03843310758899818,-0.10563310257308312,-0.005746465314916753
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03965594147086201,0.049317171031808174,-0.04215858400561406,0.004209172108543373,0.08744314672167891,-0.033442110319753984,-0.00612793745144129,0.03796334330577012,-0.08304977942264567,-0.0188516682509621,0.06254818373366956,0.08927091631195885,0.027021607593018818,0.06304162177035917,0.10528840066327864,0.023728507595612715,0.02702846467353598,0.05643039282330617,0.05436508347979042
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03547904268069686,0.039586597967092095,-0.020170393176349943,0.04422743248094014,0.016580106623638565,0.07198945400429456,0.04018251605523654,-0.03597124611993619,0.06470659593541993,0.0931020830764701,0.07162019608103788,0.008383220984134543,0.04488599595964304,0.053145599295787764,0.07041539257800083,0.08498282157710112,0.10506622744529907,-0.03497023753087076,0.12302244738739054
HALLMARK_FATTY_ACID_METABOLISM,0.024796676912974765,0.04558856241938073,0.0778806661499778,0.010042376193951198,0.05768204283199514,0.017447655905475225,-0.016821497042850797,0.026711634350747814,-0.026288999602611714,0.017879718676743355,0.023893556377804718,0.13503472361765764,0.07865695588242236,0.03252589383872198,-0.0025357688424496464,0.03442977655714432,0.051169573658689446,-0.0008328252495264595,0.090503208424998
HALLMARK_G2M_CHECKPOINT,0.13695499819230572,0.11358857987943828,0.02027548358751019,0.042706782979195196,-0.021699103176038743,0.08003787419942286,0.009632760432509666,0.08765649867100504,0.02816536107918823,0.020956821043034122,0.028912966552886825,-0.01594131678723489,0.08803165709618326,0.03689903982307591,0.09347454074128285,-0.008902493159092344,0.08488120665866046,0.010485959036226827,0.08295226102001649
HALLMARK_GLYCOLYSIS,0.12724896697494406,0.04917736423003129,0.08954875132846465,-0.002328313567918365,-0.012288480002062353,0.0035198074690649924,0.025850881276680726,-0.004389890537339609,-0.046178499536038926,0.08106963133835533,0.06246900347835643,0.07363142497615313,-0.02130022818963432,0.12823564256724265,0.07800072808465568,0.07036320731117734,0.08451378998056452,0.04280636915209036,0.09366107752949675
