,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.023499752222131038,0.13265721694011873,0.01340379459502716,0.00923583314766564,0.15835707692433137,0.07062736715974995,0.040062495682249295,-0.00011154943029615201,0.11037196880665706,0.05013452144592143,0.1358102458628193,0.023651747545600676,0.10259897346839011
HALLMARK_ALLOGRAFT_REJECTION,-0.0704541618057386,-0.06277351472565731,-0.04122107280299355,0.03977642229687631,0.12175125942391286,0.05539306735044759,0.0068760404604923985,0.05670718060473272,0.026596402483900203,-0.0008522394905691687,0.14310771156414598,0.02209583001643211,0.029610704642346806
HALLMARK_ANDROGEN_RESPONSE,0.007967269060988522,0.08238351716111693,-0.0022890982512171957,0.07608931999663275,0.16767551046942183,-0.01417639444816429,0.0016535138171405973,0.04945786585716817,0.0580793461525162,0.09567463601787414,0.11359709251646126,0.023682988081667855,0.047443203628350944
HALLMARK_ANGIOGENESIS,0.034040848294436515,-0.011449076839172049,0.04264642464573976,-0.02210906205881363,0.11197327652358467,-0.0548598569936818,0.012063133129510432,0.04740691560743545,-0.1041189306287555,-0.03303008632252426,0.023226857628073555,-0.01111213304608045,-0.044135077107365424
HALLMARK_APICAL_JUNCTION,0.030698160106426512,0.18632194135693914,-0.0013863874884313266,0.07945368228364655,0.14567952622430652,0.042266663134365515,0.08035821512443585,-0.00862796643579604,0.08665012424208335,0.0848174980157726,0.13665857739042875,0.013215136544881994,0.06348999940566934
HALLMARK_APICAL_SURFACE,0.06225432888903595,0.06664606469109068,-0.023277277390644502,-0.011098783913668964,0.1280378011962695,-0.012954747700569725,0.06534436990722554,-0.07265479351974212,0.038869872857483674,0.0813887115494574,0.07240228582767116,0.023005440999817963,0.04901926768464342
HALLMARK_APOPTOSIS,0.00031018755917673325,0.0758971554668811,0.032580965862750576,0.0018913188798618866,0.0172132872077632,0.012284428395772106,-0.0055497868254453155,0.019760804094407013,0.09881838567655092,-0.013108924976343559,0.030613090328362326,0.044856538213126594,0.015346218310718935
HALLMARK_BILE_ACID_METABOLISM,0.005187506350419177,0.06192139419902342,-0.04098779502367006,0.04267181920696684,0.1589342467812632,0.08165905631915389,0.043233988845434536,0.003141743168179745,0.08427967206336401,0.15411146130132292,0.07286178747380585,0.02892528886676359,0.07974822766022024
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03066747479166037,0.15509103723290257,0.01791420472273414,0.006148113543543261,0.15405739373634394,0.0498520639841017,0.062417568678591856,0.08284857547299047,0.11772406673247003,0.07762544392116258,0.03118273966812965,0.045380707416306156,0.0950069666469128
HALLMARK_COAGULATION,-0.05774644194449963,0.16540528949036187,0.03329826336499916,-0.0009907860635206503,0.07897342767196096,-0.012412746026657456,-0.03323594919602352,0.057938638263100674,-0.07249919261597584,0.07066956741780525,0.14105035811437297,0.013577816852844083,0.058804443013529786
HALLMARK_COMPLEMENT,-0.00015033307791189796,0.05962010371455018,0.018675406560038254,0.056712148976686416,0.15320532293799516,0.0591728733222341,0.01911170578377657,0.047892825569223633,0.13349717876153983,-0.00041379517813370836,0.13474999526810272,0.024516464526045435,0.10181440949067792
HALLMARK_DNA_REPAIR,0.05344394078318045,0.10551461228811919,-0.006183955348610463,0.05335737532763183,0.14418124049546174,0.009977326725752493,0.05849118269822367,0.03293922156762195,0.08358327864927036,0.05732517729142195,0.12770431405257876,0.03015490996824635,0.08300329209726294
