,MGH258,UKF259,UKF260,UKF266,UKF275,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH881inf
HALLMARK_ADIPOGENESIS,-0.013079872743226785,0.007343832114228772,0.04012412425983711,-0.019431959722353818,0.0286283438877573,0.031897781586221335,0.05231109965149947,0.13340501782474043,-0.0330801020021132,0.0721550151629876,0.07726129205268549
HALLMARK_ALLOGRAFT_REJECTION,0.04941920994687779,0.02586082527876384,-0.0036841787906763982,0.04936429797032232,0.009994310703528115,-0.05637054904828363,0.0017346076879390497,0.05820267576955862,-0.023164447150687016,8.923726017201102e-05,0.06439179123322243
HALLMARK_ANDROGEN_RESPONSE,0.041753635053212966,-0.01297667007369733,0.05441109636487953,0.01849030009192655,0.015251182417072713,0.011255591225373405,0.07365992082320247,0.06064670863492734,0.025971411529355466,0.01866061336219273,-0.0014160964833782345
HALLMARK_ANGIOGENESIS,0.005268057735713572,-0.04282706776158832,-0.005771486446143887,9.552400965850425e-05,-0.023857922829524255,-0.05184568222600034,-0.04336090564504134,-0.04772863654630786,-0.09102577785583106,0.03151128807877408,0.0017314725549232605
HALLMARK_APICAL_JUNCTION,0.012068671854986553,0.0424374776163133,0.047904855927155335,0.006137235016991475,-0.0019199634994778105,0.055112883686604705,0.0445310971696275,0.10274725258094088,0.0008282366169649645,0.07926219035571425,-0.030638122907721513
HALLMARK_APICAL_SURFACE,-0.019625892621505353,0.06281541858504912,0.09016346681506894,0.07358693393857493,0.03443359185872293,0.013016010834552935,0.0126176687392244,0.07595182800746642,0.029738925679642293,0.04507850198211629,0.023274554348501977
HALLMARK_APOPTOSIS,-0.046049875681609766,-0.016988792977590275,-0.02152232633437559,0.007189587851319518,-0.02272510601248497,-0.01518568172502055,0.07215744138158506,0.015982922732100526,-0.051045728419551836,0.04215073452089528,0.011553376620026574
HALLMARK_BILE_ACID_METABOLISM,0.015161298896769797,0.019811036668717984,0.05443071551969798,-0.02087966237829818,0.03650743735338062,-0.007404674622970445,0.03848136138292216,0.08880635169828172,0.039573611438141365,0.06384428386889593,-0.010741015262674222
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.016048485501161818,0.014870826659075348,0.05265447603075283,-0.025925843391376623,-0.01187710944243164,-0.0038602817906663246,0.0691385509274901,0.05656180221840171,0.03104971753406946,0.04155180040081771,-0.06527140885138853
HALLMARK_COAGULATION,-0.011840604472945734,0.07951361723249598,0.00294311123090472,0.014976759360415579,0.01659200223696127,-0.03420635013194837,0.02962261620877995,0.10150322914552602,-0.04161140362950693,0.01929117508404655,0.0018885014766767115
