,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.027383745261925826,0.18372323528938758,0.09771392420571022,0.026564185158251503,0.001465822298963041,0.10499866097945312,0.0674257203707944,-0.16541001048520487,0.08474590129635257,0.020337420493381834,0.1962962336253604,0.07497024005961085,0.12688270216417513,0.14287161058547135,0.2389027890054356,0.072372400394859,0.17597968465529287,-0.03724925548643132,-0.03579821843107964,0.07772349284656166,0.1721898715721445
HALLMARK_ALLOGRAFT_REJECTION,0.06305270211168153,0.06114966057983039,-0.03824738189252772,-0.06771465980191922,-0.025860764845973855,0.06115172433126091,-0.18438085945701552,-0.3814922159116937,0.04409850719213292,-0.025540957737109658,-0.31858759038780415,0.0069344026336318285,-0.0890311166975022,0.10230579036808507,0.027675644319715455,0.022909240849021798,0.16251238594870543,0.003295561115879762,-0.09028166242567874,0.06305533102912463,-0.004324276573545113
HALLMARK_ANDROGEN_RESPONSE,0.03364574215240192,0.07277907527938324,0.05140918876633775,-0.0008399043909920011,0.014427617740803094,0.13230842283315133,-0.04026757696404287,-0.3812374448775062,0.055080639584085045,-0.01955306191727101,-0.11166910822097596,0.008887878987184544,-0.07331593105447709,0.0732642408266235,0.23235844212094692,0.0038657415678022967,0.047668340977137846,0.04037397383552288,-0.07140268929824417,0.045549531523241045,0.12117426855185762
HALLMARK_ANGIOGENESIS,0.050403498406540764,-0.21737288774715743,-0.0766328129651179,-0.030675455091911507,0.03520756399855677,-0.17293471415911305,-0.22784077277080905,-0.4373266464377182,-0.16012442726867498,-0.07855484825153311,-0.36034527512599734,-0.07186219869028271,-0.28265367867384883,0.1536797129921856,-0.11152969991516298,-0.08497110557692789,-0.024308642810357935,-0.0728616405899951,-0.1521887278493647,-0.19409920673541203,-0.2541109412834009
HALLMARK_APICAL_JUNCTION,0.014859763114160051,0.15687197568822814,0.058442416770502256,0.020996648499360178,0.10234792121707323,0.06273582492637876,-0.09786008938523422,-0.3300504375450297,-0.12308389088358396,0.030040529702140002,0.1369585078204797,0.08202588261036052,-0.1256452816289189,0.12538046010284937,0.290393616445056,0.013640415113630563,0.21024230041375713,-0.038625271332344446,-0.1018452571766471,0.02343253994476865,0.24941248785527909
HALLMARK_APICAL_SURFACE,0.03308935786827158,0.1650258094488795,0.08860382706133538,-0.028697514372610373,0.07432478500646097,0.0658928896226709,0.14339961227961168,0.2767360464116508,0.0854818321732762,0.11142316484315401,0.24486301182388417,0.08803317971734072,-0.06506843832612184,0.07451367412868855,0.2820353177936434,0.037623832062436434,0.11643597802400699,-0.04854760647459387,-0.12230515184423917,0.15219444025952417,0.1512204179988888
HALLMARK_APOPTOSIS,-0.012836930373093377,0.07793889466353565,-0.03942505035355233,-0.04120716496864903,0.023885542616438542,0.0357832391948227,0.10396900995068452,-0.03653285568938562,-0.10320535324229724,-0.006716231459688833,0.009310581657828589,0.001047485608538688,0.1632797896938626,0.07872328236682155,0.006096894534614185,0.14232093017546224,0.07586848920617383,-0.005806599386049598,0.0476720568344016,0.12286789773868358,0.1471130155106335
HALLMARK_BILE_ACID_METABOLISM,-0.006783834488699369,0.023984247443649014,0.0741038691867918,0.07813519064206058,0.03950510531209517,0.027900906998145316,-0.09851011478590005,-0.42269296403870815,-0.10320241069143572,0.013953399818523313,-0.010927898741223414,-0.04342470432496779,-0.058323892609837134,0.12069453622792736,0.25219054882281855,0.01735655427613352,0.06850343498000827,0.04792466775510196,-0.07225862652050642,-0.06785648051903616,-0.012963127990818085
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011679308115766918,0.017363633756583795,0.12471005056336991,0.05871751724924808,0.08570053699751448,0.02830865458211295,-0.2000642278980755,-0.310094059936344,-0.16661166070587136,0.0002541745525020935,-0.23657842104354915,0.07180283698877393,-0.19677160429378499,0.18402864298519686,0.3333048303364458,0.08943892617458435,0.09389287042133743,0.1126517059248269,0.052927926394357575,-0.03007939578569282,0.01964143498214615
HALLMARK_COAGULATION,0.08083756596595555,0.07423295015525161,-0.05232669733924805,-0.06555347364895431,0.07376336774210344,0.09670898789374692,-0.19644247335774906,-0.42223083833387764,-0.031888379013908445,-0.09607344164506619,-0.3319639371390155,0.09697804562301571,-0.14367278380581902,0.05991765325992426,0.2602715554215671,0.05750444242084107,0.214077874799637,-0.06958217659785218,-0.02285294990618681,0.03943635341506602,-0.09273336462546398
HALLMARK_COMPLEMENT,-0.000636476833694538,0.1742292458439212,0.027669541048403096,-0.03369164806415703,-0.012812918176766514,0.16853346231187133,0.07769440367153806,-0.3068669180635293,-0.13627281194434226,0.03096629701207926,-0.19888321273190984,0.0227248829492282,0.09164321321395291,0.18859556540210026,0.12319363897118128,-0.03563610724942876,0.17522243888791136,-0.08162444780136742,-0.09618130293368622,0.052707417114732875,0.17241946570319472
HALLMARK_DNA_REPAIR,0.03160595016441476,0.09738920528625383,0.10233128385068684,0.02539773105701827,0.057361076257767936,0.14333987902695564,-0.0361156225704016,-0.26596340180719913,0.0048669107205705055,-0.010273419656440888,0.2726835378160169,0.07919099640578106,-0.042147772607181846,0.1451264649732914,0.319152915779132,0.05836121303907948,0.18332009439783353,0.0009901030975131666,-0.08159078263347792,-0.055275143087795825,0.23898386940609428
HALLMARK_E2F_TARGETS,-0.014062383801508541,0.1709840102173388,0.10790267068730902,0.04758174437870735,0.03612558084559264,0.09402267922427025,-0.17583224701997965,-0.3609885458055471,-0.047942480717881736,0.0011650291847158294,0.26294714646164874,0.03016319784657362,-0.1590583555960263,0.024718051623100826,0.22996522146696796,-0.03437250700351864,0.09520900529721033,-0.041604058083355024,-0.10966127828555658,-0.0745697307379113,0.13032631452721372
