,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05342385175831283,0.054476677768326126,0.1024477298070907,-0.013722983298197922,0.025887198914086283,0.015132182506359537,0.06742390638919359,0.027521011108996993,0.09156742530926212,0.0373195148177233,-0.0129187634124355,0.06007745270695167,0.029315972891480416,0.14996707675590282,-0.09442346784329257,0.12752910181155985,0.1691279901122531,0.030424930809300792,0.03971222589393386,-0.007653423851585326,0.10779918822461504,0.10059420500512496
HALLMARK_ALLOGRAFT_REJECTION,0.011591929532543415,0.048597684353699655,0.10562589832464978,-0.01169406775537655,0.012331628260429573,0.0500498250583521,0.0055874996385292764,0.062226939367142534,-0.020005403597573294,0.03423856544718607,-0.03996666387026817,0.03899832593946366,0.04696461995103651,0.06063348401983616,0.05527314843360385,0.06047387261809661,0.1638585582464469,0.03301498733572966,0.04807950371098536,0.07356918323903758,0.030252391735922347,0.007539489398476605
HALLMARK_ANDROGEN_RESPONSE,0.03930482429102163,0.06525887253644296,0.0993429125964403,-0.04068589449039622,0.018004376457017766,0.07918174089495879,-0.0005516611814444388,0.031435963113188616,0.02112545366880687,0.04252452943472881,-0.026671287592023946,0.07150816012096327,0.05215554741764323,0.15040777267238206,0.039110683641224525,0.14330368877158842,0.16194632167702822,-0.006704982240387208,0.03736991310306803,0.03657436121534792,0.104983478471482,0.07680783615878684
HALLMARK_ANGIOGENESIS,-0.014081131284401862,-0.025028811846600763,-0.04868918884811802,0.060748837254162635,0.0982252129385406,-0.058253527766371445,-0.02235603069780479,0.04081610562590526,-0.06916856409551868,0.01497314498678433,0.014377003751815198,0.028602460834544822,0.05386072185564327,0.08816606981066635,-0.07387342684859051,0.11181048988566539,-0.0661757123781751,0.033711957040434025,0.03672437675471974,0.015545032750280085,0.045379495824496845,-0.001264529512849969
HALLMARK_APICAL_JUNCTION,0.026091434957133394,0.09736495007027463,0.1444357372153507,0.0037687711907219653,0.023305079652257796,0.01241670588636888,0.034904312956860466,0.039224904358981356,0.027930929360501802,0.04285374148939048,-0.042292985572094474,0.045251059738412515,0.05338073486023795,0.13893611355567792,-0.0432089757636414,0.1584473137954511,0.1732066037636015,0.005029869929949673,0.0624303673671511,-0.0046866762359302535,0.11673974378353429,0.10695410776155274
HALLMARK_APICAL_SURFACE,-0.027921291263355078,0.054034873790959066,0.06644384472305673,-0.03023128798963492,0.010477761960549269,-0.0110869981522162,0.04428847013059186,0.03690095703309432,0.09494927667541404,-0.010993802745280624,0.033704041756700394,0.08766371863725655,0.05283121012052522,0.05719600024794034,-0.09956733157733565,0.11711592709128711,0.1575405735462972,0.02009601240894287,0.1517573880717843,-0.023395171584387836,0.1211198626174869,0.1000093833935125
HALLMARK_APOPTOSIS,0.07625284366551494,0.006535390274244729,0.08090751011782815,0.04318870717511181,0.024975509235279338,0.0540859486163657,-0.014705951018572817,-0.017621279311627772,0.00266228606598162,0.014561612868008549,-0.040289286411171125,0.04460471381657005,-0.006049310891971306,0.007845839196482457,0.07128838701947122,0.1038403854896294,0.030731001480739078,0.026663444307410446,-0.03790083317292927,0.039711367433871256,0.046320290197749976,0.009951056023560246
HALLMARK_BILE_ACID_METABOLISM,0.05758810484918424,-0.02570613813547562,0.04706641553927931,-0.009670233321405732,0.02003041057924653,-0.031801576870818034,0.022090805941551796,0.02876931267669773,0.04574582853912062,0.036244047685477204,0.06656551817018629,-0.011434129219990768,0.050071680464840465,0.04280252561573995,0.040812009794505257,0.1283148439132959,0.15908221988079088,0.015865177765912834,0.03038747402157571,-0.014828567905490838,0.05382413404912777,0.03541703367434835
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011525769764733415,0.044909551802115866,-0.014479090924959663,-0.011390743012990109,0.03137733024645296,-0.0004182686086594008,0.027061818303685304,0.04524845105696402,-0.03233058661849372,0.043547656418808305,0.003953574121017552,0.03795243864132332,0.032489007946733456,0.01940907819846291,-0.006757363867993099,0.12315642352065014,0.1338189192283679,-0.018544699446681703,0.02010024307576992,-0.00831800065599652,0.08762206133340518,0.05098567959491596
HALLMARK_COAGULATION,-0.051105766969311316,0.03451331009137701,0.1356668764083697,-0.01382323824647644,0.05673607671844444,0.07995498380647537,-0.03259423970380198,0.006760257912304996,0.03086834320602814,0.008972486240665843,0.006802458274056158,0.054210205639573975,0.041132972885446,0.08126854075190891,-0.0687884108247402,0.21077354935639542,0.1552176668362701,0.052459102207231316,-0.03026258612953898,-0.0010666703022301149,0.0976089781201034,0.030778415167947475
