,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10157092117816767,0.030668934035683736,0.016078596512576277,0.03592419720739542,0.07736151974025984,0.013313733595530296,-0.027286423781752986,0.0009964960886469985,0.02825102707291933,0.03837525114730713,0.08837074018123309,0.050290999886051346,0.09779497728363176
HALLMARK_ALLOGRAFT_REJECTION,-0.02915750762058056,-0.051487724756210246,-0.007441130352779915,-0.04860293765952101,0.0961609691953169,-0.005498869838657427,0.050989633347351404,0.029690760170931946,0.022241466725341674,-0.007498505890828428,0.04781323827488207,0.02436033627007082,0.07635018123397791
HALLMARK_ANDROGEN_RESPONSE,0.013732631505078408,0.021136981095564732,0.07349343496302976,0.003506832386347893,0.11091779433917523,-0.05924346019898625,-0.002607591518863654,-0.009718239799699229,0.016638183446833554,0.007395692465331929,0.024420363278223438,0.0751893473926091,0.06072555987171534
HALLMARK_ANGIOGENESIS,-0.07365781133091337,-0.04301214043912496,-0.05247116086105922,-0.01807692937930043,0.09236938295191026,0.03731437111267725,0.019289332356970782,-0.028818183164599005,-0.020703172955835077,-0.02955311214243449,-0.12807186914889485,-0.01078058556398207,0.00928927676906576
HALLMARK_APICAL_JUNCTION,0.07003955110664462,0.010344027272447598,0.0038512459872419367,-0.023534115331829378,0.08731290172313186,0.020137805552944765,0.034419849973799994,-0.040873294162006905,0.05680692130606898,0.05627239531881782,0.023510419157707494,0.044466032288663186,0.08732048811081419
HALLMARK_APICAL_SURFACE,0.07213817257322784,-0.04187455230003254,0.03710002110413606,0.026340904565933906,-0.024709851458400333,0.01944577608308664,-0.058749112215851114,-0.05590344565306769,0.03571117153110439,0.08782706714685445,-0.01125244687026349,0.09054068220911278,0.05927400729308758
HALLMARK_APOPTOSIS,-0.004268161338993946,0.01929573689099315,-0.03243243345224243,0.03263322593639306,-0.042440193536341875,-0.0177227753631191,0.019564317672177072,0.009139199070342057,-0.0070596896903478345,0.009810900358046945,0.031994761267783174,0.08108094923835947,0.06776987127781602
HALLMARK_BILE_ACID_METABOLISM,0.027862829908453037,-0.0023805682618844464,-0.0071719273148232255,0.031088423036889756,0.100790546678718,0.002397152426466593,0.0177041241541127,-0.008967555359567355,0.02682782973754264,0.06963161812396779,0.13027818608840785,-0.016307910963478105,0.020281739717834136
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05787899691322666,0.06608386636343416,-0.018655119018349643,-0.016795780274144568,0.07741934139900405,-0.007529060170518566,0.03117408411102623,-0.06549417037735024,0.05011921993591475,-0.0013788949654549901,0.017991294768326196,0.05024908114735152,0.07049979622021771
HALLMARK_COAGULATION,0.0920707154011289,-0.0016739014040578206,-0.059371478507096107,-0.04457138243027397,0.060262028883132486,0.018594759517809263,0.04975112198707806,-0.025389729700625637,0.01064076636397901,-0.009912774075254774,0.0002516591389426533,0.028187622455543057,0.01762070201645206
HALLMARK_COMPLEMENT,0.07694817703281644,-0.04196864962991249,0.033125283926445176,-0.034600473530737516,0.07976756488466073,-0.017981591948759885,0.04881286132789657,0.03887025292398775,0.05149449994564413,0.05253987399621733,0.03627974897575676,0.054581451157987786,0.050090700322158545
HALLMARK_DNA_REPAIR,0.03786905544654786,0.054155673426495084,0.04880090789144754,0.012110731624931719,0.10708285129202794,0.010862989403182255,0.03201762994877758,0.01694851057150657,0.05737520261071044,0.09019202399291536,0.1122261953745974,-0.01904060678689635,0.061384826711848445
HALLMARK_E2F_TARGETS,0.08031922317054987,0.02857480062362338,0.00951813033098541,-0.04076266307869528,0.1378103833777962,0.00963566460508455,-0.013377285663820121,-0.032473456793514564,0.02827779776389184,0.03187992033399383,0.09756610922628074,0.05248467627384779,0.03609031695276364
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0030512069354060446,0.03866611094630449,-0.04648352579307467,-0.0446960125524766,0.07978756004931009,-0.0019242663673696217,0.036864092017581715,-0.02191103093302647,0.04331536533363323,-0.0008300557129429498,-0.0569229657630291,-0.005902391438602669,0.1010075802248617
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.024786662888244177,-0.01610319095938687,0.03110061303274155,-0.008630268507291242,0.05087153106473466,-0.047872366362726335,-0.0014672435086455608,0.02832235835562756,0.04466875757762473,0.11749982720939164,0.07884437972728689,0.015948087618415766,0.05322482238824442
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09811707108886392,0.049703222121433854,-0.02372682388106557,0.02854144856090063,-0.030232826263535684,-0.010856391847309793,0.012031323154634866,-0.029814930972763186,-0.006305960924140682,-0.014169859825692873,0.07304087261741586,-0.02808474624144621,0.13788718662351376
HALLMARK_FATTY_ACID_METABOLISM,-0.010423491993565353,0.0007623172555032905,0.032213185978051916,0.004666794996144983,0.06911790149541555,0.013180534622762365,-0.030369401225397295,0.042730522519705924,0.05162087804151227,-0.03979393342007142,0.06482814613541593,-0.046204266022946666,0.09170104041215654
HALLMARK_G2M_CHECKPOINT,0.037702631481573275,0.019154045619930008,0.058595747791692014,0.0006902632520068126,0.11138452478168089,-0.001952440534192683,0.027492910240289607,-0.046340273195937864,0.030455214902929007,0.013711311364308743,0.034455282788726796,0.020882293989134892,0.10114112141276005
HALLMARK_GLYCOLYSIS,0.011282590120679902,0.012248156079399835,0.06652303933012237,0.024655253277191102,0.09710025103732554,0.04968114968279593,0.007886284660969788,-0.039439887231387125,0.04484376363098257,0.055279459267795865,0.020828957079288633,0.05312188472864392,0.07501413710976534
HALLMARK_HEDGEHOG_SIGNALING,0.11187152127942736,0.06415440327866372,0.043772559277769955,0.00991091524806047,-0.031108234345058647,0.021877990369257593,-0.03976495141377197,0.020660965130744887,0.07437836260689785,0.058739298840804616,0.034298664504040406,0.1369134159133553,0.09197716664361787
HALLMARK_HEME_METABOLISM,0.06244215583033398,0.029188962606053075,0.05980820064644615,0.024919806465843655,0.10602384677108097,-0.007723625516281755,-0.03880143966312407,-0.010432192910284499,0.05786525493920841,0.05748328532583695,0.09698641667238425,0.07090800715507085,0.106715132794752
HALLMARK_HYPOXIA,-0.05314353048856775,0.03818636203635523,-0.04346043042199641,0.012624593673897911,-0.04794605790900603,0.014204647459872115,0.059941809962679914,-0.03317236821295091,0.04714651121765671,-0.07998185996860914,-0.023235327096023106,-0.13987066348762184,0.1330388828085282
HALLMARK_IL2_STAT5_SIGNALING,0.09113587269605061,0.0004837920093662636,0.008144475780765726,-0.0018410196292862747,0.09639559484199385,0.029720021597387087,0.043466194649025326,0.0030557624188222816,0.04018385022309402,-0.009584672883421252,0.05136758222611662,0.011477809798941072,0.07342486502694434
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0396224695950839,-0.02657778834606444,-0.1168760226081204,0.0011225040523873116,0.04610331593892646,0.008899744060308263,0.04940435724600225,0.029152275283785677,0.018957350288973437,-0.02292042049144679,-0.010648983101430764,-0.002721025718920457,-0.0005442806752547941
HALLMARK_INFLAMMATORY_RESPONSE,0.03557052515522294,-0.0021377208121201165,-0.020163222308114105,0.05800404380484423,0.07379083921540003,-0.015753946080638376,-0.03681191381400107,-0.02868683313653805,-0.02867959144751796,0.03190593449450691,0.0075747307810681555,0.004638609832813053,0.025979286319755115
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.050408376404076756,-0.04521068185911876,0.018541640320314603,0.02855233042172722,0.09849352861957464,-0.0021381937003095526,0.03178720033812876,-0.031821853563337624,0.048686421445860585,0.01877758225680026,0.05549546758902794,0.11859687167559121,-0.03219049093671706
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.054540768746019694,-0.026157345043517657,-0.06637193526731236,-0.008281638966679616,0.07769229359053427,-0.07284452472596874,0.06993796161417248,0.0006063296770149553,0.027065447641082742,-0.013663660566366453,0.02634446889308058,0.010222530051819093,0.056524317815054154
HALLMARK_KRAS_SIGNALING_DN,0.1112224011271024,-0.006376915198092751,0.04306363621795568,0.028415395613112633,0.016960940180069512,0.0259778365868807,-0.032552813002557274,-0.04409192490843572,0.05417872873495585,0.07536752164094766,0.13006650593596447,0.05685839840994976,0.08960764897057302
HALLMARK_KRAS_SIGNALING_UP,0.03699824288342988,-0.030585613966824472,0.028954876499472315,0.010832812236622828,0.012269746602421326,0.010367740435222662,-0.023745685432166434,0.05690150077872434,0.018433733568091245,0.036144792238823775,0.04127497014473391,0.10808060187477403,0.03552506222926544
HALLMARK_MITOTIC_SPINDLE,0.07985989443119736,0.07885425270955422,0.05149465148187625,0.022840870304108352,0.0995324933489167,0.046573440542101545,-0.05253737230395628,-0.019036483366620734,0.05236490958049674,0.0737087205536382,0.07859487548211985,0.08325519052621043,0.015105932874313962
HALLMARK_MTORC1_SIGNALING,-0.0463653165083757,0.04606549469553756,0.004695090787943292,0.010799439036047574,0.09672784367036334,0.01586825633558893,-0.03383174183303794,-0.01981530935277505,0.08115247741907138,0.009130758759808578,-0.02234258087056632,-0.0034730890704105385,0.04665571199391796
HALLMARK_MYC_TARGETS_V1,-0.0001136344166624965,0.031893268809118344,0.06328779812700697,-0.01733716378884687,0.12560644437060114,-0.035273464876502646,-0.0024612166665478404,0.025023896562320583,0.0463550808397769,0.06619672459583964,0.056553030871787674,0.005707223771247062,0.03689398310537723
HALLMARK_MYC_TARGETS_V2,0.0017978763561985003,0.06237848130913281,0.007877323676629272,0.002297534352722844,0.031900309024913184,-0.01343052571971973,0.0615328824510031,-0.042866275899320926,-0.012361628468616883,0.06388019774682996,-0.0039042027134204155,-0.034269872363556324,-0.008599112379488886
HALLMARK_MYOGENESIS,0.06987921689342011,0.00986011629371918,0.022694942126744357,0.011419967629068552,-0.06083330769540769,0.028125206069730214,-0.03357694023770176,0.027583440932925682,0.03919935520327782,0.06504416654308745,0.03455468981256669,0.109598069260238,0.04170382991709604
HALLMARK_NOTCH_SIGNALING,0.08647350522953895,0.026911299124640665,0.04115292080764013,-0.04939046513890116,0.1269989404089876,0.027855089046866423,0.015883747740650444,0.029066709207907722,0.04820429586482348,0.07612825635750882,0.10880450734427137,-0.017327782862998752,0.05062497502944402
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04223954479711785,0.02149643091288345,0.08173701966105132,0.035923908753005676,0.0005968397592786058,-0.008871702983856226,0.016745840587276777,0.050246771022986886,0.05533244868084554,0.10092396250368042,0.09183518229419056,-0.009203429597546765,0.10974650126669128
HALLMARK_P53_PATHWAY,-0.03156921603592963,0.046609032870725535,0.09898315755092989,0.04577558713723067,0.12068746222472283,-0.05870554618460637,0.04306592232338593,0.04755827781971515,0.07557753401644098,0.05321984924857852,0.08478347187340918,-0.02565319870156588,0.04939377365752548
HALLMARK_PANCREAS_BETA_CELLS,0.05301866864054467,0.0012744239730625895,0.04295871222219757,0.06647544524671864,-0.023192602482188143,-0.013065512600507569,-0.017225436218503434,0.08126962159887118,0.03369890462225473,0.08249624502431233,0.09334524439122524,0.09352934356592195,0.10134989978288936
HALLMARK_PEROXISOME,0.011737882425154828,-0.008977793031566077,0.04073427583359028,-0.012357384436117322,0.021947320471641267,0.04159053705091897,-0.024700127373850023,0.024925749150574557,0.025530906800683706,0.0529962161859672,0.03234720122691659,0.08159385126209176,-0.02455703693303755
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06536125288465414,0.031158084003771663,0.09239098987337507,0.005435052749972049,0.03729869566867409,0.010764228362459312,0.008510729215265703,0.05459933671444483,0.030730953782426438,0.046703281611611004,0.09038860361531607,0.04960200617384506,0.09788651539719735
HALLMARK_PROTEIN_SECRETION,0.07604767473620212,0.05652644220680405,0.07925566880936043,0.021008170477276843,0.10880024529820774,0.007852398435670873,-0.06638923268426908,0.03324873550647281,0.053420373236967966,0.09781009609008226,0.07574765297873368,0.09198464948350452,0.10811728777876191
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.022113187283654384,0.017086574357266498,0.02266999698195388,-0.01772174155264782,-0.04164359208120104,0.0039289102686932195,0.05220241117951132,0.06986172092006615,0.0848825580354496,0.05551583675927869,0.060379210478541556,-0.004520254170785362,-0.0038944106982170294
HALLMARK_SPERMATOGENESIS,0.11267750518846792,0.05337358495011856,0.039737459560779495,0.0013743052882707683,0.032315292796034324,0.03537683244114751,-0.057507295271144364,0.0196311388260277,0.030891163138859964,0.07422237911229954,0.08868617152435561,0.08822082664040833,0.07310101802516775
HALLMARK_TGF_BETA_SIGNALING,0.04473328936392466,0.002106570667462372,0.010204124177730112,-0.025425938585376808,0.08093849495441438,0.014700804104162097,-0.004290634300136047,-0.009967870160889783,-0.021643047615762027,0.06197703748428142,0.035325037521500534,0.02549913044485326,0.040464546801817665
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.006090181718161316,0.01741734078529592,-0.04926967870974679,-0.02236950180013023,-0.07546804493168341,-0.03139245862359474,0.06976723621879807,0.009653322844214737,-0.017326890924422873,-0.0491599358928841,-0.008688958006408475,-0.08120911555582089,0.09702806382105937
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.008285063381716546,0.07007014923516262,0.021162668468388112,0.02075616829563873,0.09383921864855016,0.005173913194593455,0.005042674413561261,0.03047037495557328,0.05794089910639728,0.07267430601222222,0.03535892449815558,0.025611093751944057,0.08088247239023977
HALLMARK_UV_RESPONSE_DN,0.05798704613249876,0.05044084208091215,0.02378883530304442,0.03423899642607031,0.028164969909716404,0.05724669790943476,-0.04313590065243984,0.015867546924874576,0.020660002833890277,0.10188525781785215,0.046268065298537435,0.008105742813875395,0.0355788305626391
HALLMARK_UV_RESPONSE_UP,0.06971289383931749,0.02703231822976508,0.10880138642154867,0.007193579285382281,-0.05196105584615592,-0.01899639058934381,-0.054769853248527116,0.002215339390815641,0.06918475706056772,0.03887428294217089,0.07228165142126976,0.010435188245063221,0.12378580895104381
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06191088641414691,0.05705768688123595,0.02168382796935837,-0.0256230550269798,0.12220490801725183,-0.01921388421186573,-0.08779087637744099,-0.06438098199252766,0.040611674991590595,-0.027620450292649385,0.07107400054338353,0.06410158829168416,-0.0963977977946835
HALLMARK_XENOBIOTIC_METABOLISM,0.05420422221324247,0.04321601364977353,0.06643566273816108,-0.017548991404326825,0.04188011265706761,-0.09817244429819111,-0.0058052995443829475,-0.03783795582400973,0.05466505253372281,0.04813818114822666,0.09398853037700368,0.006704989774169439,0.03486194693991335
