,MGH258,UKF248,UKF259,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.031805754200814315,0.03622166146548089,-0.013536275312832,0.0015781313365110683,0.1286565858351085,-0.029315280291943704,0.015157836512333768,0.03281226959204121,0.18575423860615184,0.14060300645334792,-0.025049954069812665,0.17554646403315402,0.059431876340984784
HALLMARK_ALLOGRAFT_REJECTION,-0.018281218341210412,0.018249045144192393,0.023028970202899523,0.03462681534589063,0.16475592779240988,-0.024391825651816013,-0.03334850388381314,0.06491806132173499,0.1372493695951473,0.0848031600140394,0.020352571591266817,0.23505299590554843,0.03825784660720069
HALLMARK_ANDROGEN_RESPONSE,0.07227257661471942,0.07127607752656381,-0.04776417692977796,0.001976661927223215,0.1419217691002498,-0.04593915634043484,-0.02065180201127669,0.06806270799046055,0.1720794362933509,0.04294698048480506,0.02234068506126861,0.2046889221166013,0.03045679172217773
HALLMARK_ANGIOGENESIS,0.0619744607589858,0.03388537735562593,-0.05773764475626695,0.02912927675906661,0.18457167029463412,0.07598056156490011,-0.0397453016890765,0.016432364037884478,-0.12332317150635808,0.08174718929485546,0.011259396813632678,-0.030616508459415513,-0.0035155655594375826
HALLMARK_APICAL_JUNCTION,0.04448619702553215,0.023478353268921205,0.019378124502559862,-0.0027401462501214,0.07804592634355668,-0.021360546236170497,0.027008285338725218,0.05344048099483339,0.2044442311196021,0.15298302054682344,0.014856949009144686,0.19896747498446019,0.07533994492869199
HALLMARK_APICAL_SURFACE,0.023441647622084668,-0.0014070989810713655,0.018330910576142875,-0.05787713411501113,0.05234727920626294,-0.07204868756575833,0.08266393472022805,0.040140834330592415,0.1623390550276016,0.10298572315200663,-0.025494551778464134,0.1603780858262471,0.00994784056492846
HALLMARK_APOPTOSIS,-0.01956022233930987,0.008710645758359782,-0.013739294830522336,0.009784256804287088,0.13143230327360103,0.017221278426288955,0.011953758624406565,0.02394912101001363,-0.042247218134448795,0.0553413005128854,0.03286819661264833,0.15192867728426965,0.02255736274415494
HALLMARK_BILE_ACID_METABOLISM,0.05415018808990242,0.025289196648766173,0.00900294222617611,-0.0686307580825078,0.012335014122575153,-0.0016421727984495607,-0.002461310133780485,0.01975525735508133,0.14447452803945568,-0.000766520120594054,0.012572638315590856,0.0863653949538914,0.06651024174170768
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09990253814707337,0.0006947272940600267,-0.011309140357139742,-0.011359952964194737,0.09958816705002184,0.012405279396107131,-0.003053139022878552,0.014982637021464948,0.16741888338322192,-0.0019084824977416215,-0.06915630839416381,0.1386468556853409,0.034415655988786
HALLMARK_COAGULATION,-0.008616345937362038,0.007548109749088235,0.007455953444169699,-0.0029323623237504206,0.12653638184677607,-0.022086073362795295,0.00823717512777613,0.05353834176735081,0.1733024654767709,0.10217249627957159,0.02510996296097954,0.2087325870111814,0.04648709765927723
HALLMARK_COMPLEMENT,-0.0006693265269886523,0.04154625388779228,-0.02646788151904663,0.011113810269409876,0.1953620549195214,0.01407708842188947,-0.025939920087715347,-0.012161909577360124,0.1183082984895843,0.08228952940036799,-0.044053920911183535,0.13737604224477928,-0.003506623364079356
HALLMARK_DNA_REPAIR,0.08012710307591106,0.03586567096684034,-0.04780512061101196,-0.011441420963086918,0.11764677494179299,-0.048671951271819024,-0.017098708709371538,0.06745017417173531,0.20394821677058886,0.13020274426177836,0.020616515743494216,0.1404192915597822,0.04261809039884719
HALLMARK_E2F_TARGETS,0.08061306329543597,0.007444566411397892,0.00810505231367135,-0.004336950604764644,-0.0003338234170809835,-0.02456756564032137,0.012777035998274377,0.06881439889499014,0.15019484248850343,0.11441027432645325,-0.050317693216556804,0.0840393558473169,0.047326242022465465
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0946422085179214,0.01964201418002078,-0.06012976257010107,0.010988791879911676,0.12860149623245723,-0.027809317567075047,-0.033575937066247855,0.09042268468416494,-0.007526840723383364,0.10507947458502655,0.05578303922641344,0.15438218100382614,0.04072513677756177
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01796217967135785,0.02769795722330435,-0.0052093789531417745,-0.02905591469066558,0.14126889671959075,-0.022769544844581744,-0.020352767283706812,-0.03433088913241061,0.10844661459811687,0.06706990237270538,0.05343208724239728,0.09593513626333433,0.04457017388296149
HALLMARK_ESTROGEN_RESPONSE_LATE,0.007202441008134583,-0.034975104285984486,-0.02813842497434664,0.0063149125585619465,-0.006552920663930943,-0.0028858033506645522,0.005158687753967865,0.038618402822842686,0.14677712009802762,0.06270315216589112,0.010733255848925812,0.08090375219019565,0.015157292107811601
HALLMARK_FATTY_ACID_METABOLISM,-0.02001507231212781,0.0554492999104206,-0.010188496000695779,-0.009067054826378899,0.14765168590054537,-0.013744573836954046,-0.03063283979057899,0.007589174214144338,0.03299210370538775,0.038758473724591874,0.02581959553204155,0.08207472443422184,0.020488719968529436
HALLMARK_G2M_CHECKPOINT,0.044768553309436195,-0.01897185634237341,0.000978124492482204,-0.0067357274633622665,0.04246501079360804,0.0009592542871176287,-0.03211209963403411,0.09214201039003549,0.12188202881021964,0.07000301202578812,-0.01881872459008541,0.09146516060136425,0.04901502670347146
