,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05184036380060723,0.25589273928445516,0.054160229967684825,0.022149652377539457,0.04414110227946293,0.10604452555273967,0.05439173529198804,0.1965389105556556,0.11784055013554497,0.06790085096019849,0.02710978766873369,0.03460472254911467,0.0630148723290594,0.15581342608613924,0.08250854461134308,0.12245056564625971,0.039307645285568016,0.047636094093263734,0.27682610465441665,0.19673216579017427
HALLMARK_ALLOGRAFT_REJECTION,0.012258039773754587,0.03554816536243057,0.06171096735855679,0.0004099522461333101,0.08500247766404384,0.05752625499140514,-0.09463147693201336,0.24602628607373997,-0.0025347741974888925,0.052753010465543565,-0.055229504672080924,-0.008535047301275746,0.0013020450697055108,0.07495448405562008,0.0016724474509836008,-0.017608230598516895,-0.037791179195154956,-0.00997563233676081,0.10730192523347713,-0.07631384525094738
HALLMARK_ANDROGEN_RESPONSE,-0.001081996049252199,0.12090894696104942,0.01936196345709713,-0.0016917724505470235,-0.022620706572811084,0.010945259274958326,-0.008416537404340889,0.2386642374227224,0.0017357621420359779,0.04961392543386074,0.04462827800356992,0.06748396495890609,0.11514535073504735,0.06579222366894762,0.04129874245076311,0.08758572225865285,-0.03238695600348308,0.003137000660092484,-0.02187638678606961,-0.03119879441551965
HALLMARK_ANGIOGENESIS,-0.02093064091063498,-0.10277650969347937,-0.061333726369828166,-0.009003659575378822,-0.09987471351363762,-0.08533435688979103,0.0033396756390953325,0.2496849792965401,-0.0580284747457197,0.037661093689554004,-0.08737644532873752,-0.033466514886455016,0.0035289576609665854,-0.007224166446965039,-0.08024767108507998,0.10632472029963175,-0.11190825433564618,-0.017740785741269416,-0.388690385539833,-0.27314799553231445
HALLMARK_APICAL_JUNCTION,0.020217151261698426,0.2214694460606625,0.020086998360592818,0.03149361415027277,0.04052130874304717,0.08662371677474578,0.01731524289364908,0.24023709433982374,0.06264236296630027,0.08457693458861792,0.052010465080782,0.06054424459385231,0.07110631028288979,0.14902332575222052,0.08358076341611807,0.13063748389256044,-0.09073066027240118,0.07670196341936213,0.07317158233942592,0.017303266201486277
HALLMARK_APICAL_SURFACE,0.05638721263956549,0.2855146762215375,0.03475079867340691,0.06232704648248994,0.04484410563046123,0.037563059273345537,0.15066732281727027,-0.1358478197209141,0.06052250789755663,0.08205278923897737,0.05688550628580709,0.03587050507811913,0.028282731898582863,0.14623309944466265,0.08488530909964706,0.0934674484631799,-0.03590413891240929,0.03253247937217735,-0.024106024886779844,-0.012553258415659732
HALLMARK_APOPTOSIS,0.0072460698755944285,0.10507665582271124,-0.05335841293514409,0.00939086396417465,-0.02357733470641515,-0.052969805098004676,-0.008055809831093443,0.05834774081320505,-0.04549081084888663,0.0857773540685092,-0.004320550220945331,-0.0034101442547600272,0.04129621926099403,0.0467783304025813,-0.06888049230602694,0.06568566919733854,0.052365327438087445,0.014624956922813289,-0.0044004601819910335,-0.05859984752232831
HALLMARK_BILE_ACID_METABOLISM,0.05461349364194551,0.2673953377979129,0.06176432226040426,0.023069546295129802,0.05438367025771705,0.13194146019498157,-0.021828495242160836,0.24661904911343216,0.04722656228837121,0.05254062102208382,0.0703646643287642,0.145160613359247,0.0614632677487811,0.12019194745176048,0.018969349723933646,0.03653235808465282,0.020669220265698743,0.08603839046224633,0.3665064485635526,0.2203910078624908
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0213792670843855,0.2757521692987982,0.019006655015674667,0.02603393049304841,0.019520850757447427,0.055184320883088674,0.02060252807244043,0.17534743532346253,0.013144388919360185,0.05047088846617667,0.011844035041657161,0.08527462045750615,0.07036915111378755,0.1532045026989966,0.08701304159491897,0.08636294840877348,0.08576496632279561,0.051912290336100377,0.21501990453800196,0.21269273664822752
HALLMARK_COAGULATION,0.01954803692880492,0.235006233569036,0.024215167913419575,0.024868052348817185,0.10465211004672006,0.046914004053883594,-0.10427640954672406,0.23464614911300788,0.07674559608151338,0.08805813744455755,-0.04429136942513867,0.04094851330479906,0.048159604502104734,0.11215474705596729,0.024783813255936694,0.09036155853750837,0.06560572821104038,0.06268261924776519,-0.07762032911593272,0.049643367096678534
