,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.06952107901855539,0.10385237481059811,0.020774140745864814,0.03717845125140207,-0.02659326413694539,0.11058156553569871,-0.0034138377726395893,0.0010161134332998846,0.03697680588523907,0.16918005648766793,0.10386090856663996,0.04421436943077569
HALLMARK_ALLOGRAFT_REJECTION,-0.07914986362714951,-0.07086998458358902,0.054504383900393,0.02462493849624607,0.09490752732214884,0.1505425128792699,-0.013976855827588557,0.029332197233111684,0.029653725588510208,0.018001875278524742,0.05150365016542352,0.027755240409615724
HALLMARK_ANDROGEN_RESPONSE,0.11442264150796524,0.06131633020597185,0.0007969245936832735,0.054734925894556447,-0.008701674650778313,0.10610884622813058,-0.0012789450197591362,-0.00445195013584941,0.05543217571135512,0.10404249533354532,0.040012618252009226,0.006099331983527572
HALLMARK_ANGIOGENESIS,-0.05835400346589443,0.007469824961664752,0.016063065707625876,-0.05659254845095425,0.06322727904482836,0.14699473159318557,0.04828499006459503,-0.04800462190566399,0.08865942147557236,-0.03843626370413373,-0.03453332116096062,-0.0808347707688549
HALLMARK_APICAL_JUNCTION,0.10549394727359712,0.0701251486234087,-0.0019870026641047034,0.011289669375938893,-0.020128643881481105,0.14024642195593673,0.08472950445730197,0.012291439219542349,0.01962574245564557,0.08724466204126201,0.02094787720550913,0.045671912690592315
HALLMARK_APICAL_SURFACE,0.10427112003310056,-0.014465659498339455,-0.0502321887093172,0.034690343231064964,-0.080192054860094,-0.0509113887490341,0.03788942225343658,-0.004810346759045044,0.002745939211515594,0.0021810057114328,0.015158316405544048,0.05247730326363772
HALLMARK_APOPTOSIS,0.03219537993814393,0.06274486193177482,0.022327869956905295,0.06043541045263511,-0.008814653358017212,0.03624791889114276,0.003259614703878495,0.029003616029332307,-0.03286007466195068,0.08145837765405346,0.016459285039197417,0.021684503468229605
HALLMARK_BILE_ACID_METABOLISM,0.07848079505029154,0.05200950455816088,-0.013429211481630648,0.024494492491066073,-0.006761625425342466,0.11712679091048175,0.029726096437007642,-0.022352104770904165,0.024207206071722616,0.050492455183951984,0.10295230757514169,0.05253908406276579
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12459223812185122,0.12097923780610764,0.043533077178470804,0.031241798228245177,-0.03129919241118039,0.04780599672339835,0.05512099448933974,-0.02228995012965291,0.021169999944193555,0.04725141003890057,0.05692268721100657,0.029656339139107913
HALLMARK_COAGULATION,-0.02251632590100806,0.09810934870624924,0.03670311310952978,0.013781513238173972,0.037938249890821944,0.12731205214116037,0.009476342782671964,0.01674532976430097,-0.008320135313602992,-0.051820218299388765,0.04356405699416189,0.015018563968711091
