,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.10074452218132042,0.014104662076393154,0.0359462842559826,-0.02114489081047919,0.04682618768260421,0.07260780011237905
HALLMARK_ALLOGRAFT_REJECTION,-0.08590218399035339,0.03676188360177411,-0.019020968263284404,0.008913743279934402,0.07107578866321768,-0.030324259811181014
HALLMARK_ANDROGEN_RESPONSE,-0.027522574552896025,0.040561598334637496,0.05234722924585779,0.017760362822783614,0.08901825937704778,0.0706713898322949
HALLMARK_ANGIOGENESIS,0.007349834298796028,0.07164934636495159,-0.04569558829181865,0.07572982368832526,0.04765824640727583,0.08417547739898237
HALLMARK_APICAL_JUNCTION,-0.09347552900059432,-0.02420501770920778,0.06419194735889155,0.013755291423637536,0.09898974113279445,0.056282773370142994
HALLMARK_APICAL_SURFACE,-0.0989761033931146,-0.011175602087128316,0.030329831768301004,-0.005065362300756361,0.09519258409974701,0.07675611096650821
HALLMARK_APOPTOSIS,-0.02782006259405482,-0.048273729585501295,-0.022169514149632825,0.02374600709688006,0.010026219189602578,-0.008901825525275483
HALLMARK_BILE_ACID_METABOLISM,-0.01356507197688092,0.05172014045858572,0.06260252816782066,0.026911248672195243,0.01490549831588333,0.011359354957662821
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09889620882867538,0.005632484578220393,0.0608118473054072,0.025531706711234354,0.0033381889971577775,0.03298297201440002
HALLMARK_COAGULATION,-0.06110569578945454,-0.004356621616442563,-0.013771929077341538,0.0684448316736022,0.09616054537883136,0.07172306856570192
HALLMARK_COMPLEMENT,-0.07890124052305857,0.016768445433958532,0.00248005949640061,0.015956695178437348,0.017544213783807504,0.05045229844737806
HALLMARK_DNA_REPAIR,-0.07815352433243711,0.004287609565149021,0.07864242733555353,-0.012099184127983552,0.053412556287311036,0.05507979835904812
HALLMARK_E2F_TARGETS,-0.04206469040325768,0.029405585885485353,0.023762648822080453,-0.007226749742479969,0.04228584924805524,0.013533509405059964
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.017720775493671286,-0.010409514621842716,0.016400460216007075,0.02839087336818232,0.083781546445141,0.06689649969123418
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07894813486316364,0.026138103479143613,0.07716321955436754,-0.03644079941101913,0.056527572536919465,0.11325032701196244
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0980114666795218,0.030877012823665596,0.04474262518961719,-0.06821330760952543,-0.003933275893011799,-0.011807893798711198
HALLMARK_FATTY_ACID_METABOLISM,0.06932764925649092,-0.029535925504257904,0.028829889420389183,-0.02091415607182926,0.0007982382398169602,0.04945448128859466
HALLMARK_G2M_CHECKPOINT,-0.07120746568131818,0.011736678502076249,0.005538722604378602,0.028728297557832655,-0.009880867923521565,0.045841063633810096
HALLMARK_GLYCOLYSIS,0.07830343667549602,-0.008417465609860605,0.07272400266349223,0.011628659161338038,0.009182528482273824,0.11132180142290764
HALLMARK_HEDGEHOG_SIGNALING,-0.016964470645869506,-0.02270977705343903,0.04161057335671227,-0.022391008806081157,0.010602507717933375,0.07589042551611354
HALLMARK_HEME_METABOLISM,-0.051383708025139585,0.039044200864179014,0.0646261655190093,0.006579611657789883,0.06615638788942284,0.07613936226578927
HALLMARK_HYPOXIA,0.11479414804695674,-0.010762501419955854,0.05467285555560842,-0.033722064313278566,-0.03105283308402137,0.029443896177565234
HALLMARK_IL2_STAT5_SIGNALING,-0.004778122856884973,0.002690009130299755,0.0709820239619329,0.05720488731675668,0.0564209419861347,0.04765070466836454
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.003672379977817043,0.02068914305718765,-0.0206079971333793,0.007317167902398059,-0.009214175803875724,0.0714652743991759
HALLMARK_INFLAMMATORY_RESPONSE,0.020544078171611274,-0.03646633269488697,0.031198759572077513,-0.04632173980590358,0.0010471675203928047,0.12476599776196605
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.11383777370993908,0.004360849105320124,0.030692341976557035,0.13336622340712712,0.06160277597588071,0.030332297270047635
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.01909725480302885,0.011236171093095024,-0.04206142982824118,-0.0311117216206089,-0.003724160984773829,0.06337223609919199
HALLMARK_KRAS_SIGNALING_DN,-0.07287392008102443,-0.02657887033360752,0.05937768155850016,0.026036738250870328,0.037204277935376596,0.04287022179737482
HALLMARK_KRAS_SIGNALING_UP,-0.027154431466310556,0.048391637318635126,0.008373452056233972,0.07328107828510777,0.07511414862339716,0.06346858272112957
HALLMARK_MITOTIC_SPINDLE,-0.07054827859552638,0.0024099601523854095,0.06089362312147799,0.01367517800039419,0.06753824680930806,0.07371815728384995
