,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.03240484072396012,0.05011720068428714,0.00822609885284802,-0.018890526991220954,-0.011820105926501397,-0.028505016538471012,0.030667120568556583,0.023169018646190004,0.05167458940947123,0.08408978325738846,0.11705129044298786,0.14627519672726957,-0.0043246282228697275
HALLMARK_ALLOGRAFT_REJECTION,0.009351690808865366,0.05018223187991709,0.03552004209071827,-0.025668419864603737,-0.037551150190270305,0.11024387528219638,0.07578428101585104,0.0038914678240772583,0.07012753477735205,-0.027859197280606544,0.08817815004409134,0.07898514023294179,0.07211429028755492
HALLMARK_ANDROGEN_RESPONSE,0.10589028818269895,0.1044678661323577,0.05122556361283095,0.009353475975083195,0.0016852665796374614,0.06132618068707111,0.06324942022211151,-0.00814441517113601,0.07309783812542242,0.08145106140480657,0.0855084312165097,0.10570446339285611,-0.014754001478709904
HALLMARK_ANGIOGENESIS,0.03113744760637067,0.0561267288434737,0.052628326358340596,-0.05164509702279195,0.03399086973368401,0.07117441224445371,0.09993949366207247,0.0037289373473237608,-0.022905168011220868,0.08031969012767981,0.017627072163320077,-0.1598623211524355,0.020955700185069277
HALLMARK_APICAL_JUNCTION,0.06895687048653898,0.05324535668024636,0.009884336568425023,-0.03921567737197176,0.017550425217712398,0.06483592633565818,0.059555647688223676,0.01387652683866753,0.002536818742265942,0.07847609167142264,0.10330667731270968,0.12130110006926888,-0.049667047390026725
HALLMARK_APICAL_SURFACE,0.02037024970641989,0.05720796692965207,0.05019422081567901,-0.005154192288965932,0.0076921195445869275,-0.08733788742880215,-0.11104627479040227,0.04832661693183144,0.11123631602649185,0.12500387051623976,0.05259113536023205,0.12294078458236134,0.04532129214761074
HALLMARK_APOPTOSIS,0.0025911046095481887,-0.04212781543943165,0.016713660760931167,-0.04197184640511443,-0.030415839856295524,-0.02050951920444888,0.0037033921166115848,-0.03165808463347964,-0.07060874685233613,-0.005376836125856793,-0.039715212278043935,-0.09381347863178881,0.03095131158741994
HALLMARK_BILE_ACID_METABOLISM,0.034754211522254955,0.054663058109489626,0.01647028802615028,0.013187289343803883,0.027025856804265683,0.0349529116975054,0.062169685206143424,0.017666904086528205,0.09336062295864445,0.08916464677005474,0.031599334878516426,0.1602631337517173,-0.04486541597533603
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06391305706458347,0.11047208877147735,-0.010579444579722317,0.00527116637590844,0.003585528288313748,0.06615193582567461,0.05339093575160607,0.04481332824456423,0.037420251320554994,0.08812823379373898,0.10383627938347378,0.15403394031876144,-0.061030931200009506
HALLMARK_COAGULATION,0.050032474147404436,-0.023521237873061648,0.05171437611288077,-0.00990478148864875,0.04681865379944834,0.08384503760569498,0.07248400894279991,0.04741004109769566,0.02818716755741105,-0.021361875562087292,0.1071123055417824,0.0873749865364172,0.0527757181662627
HALLMARK_COMPLEMENT,0.07886835177770277,0.0010238704195339459,0.041894213125065055,-0.05568639368747161,0.0011810036270727044,0.01224061920123868,0.054057065518461386,0.004341022241149568,0.03431110200724016,0.021047713111526017,0.05545297269109458,0.08757097620257075,0.029438036450034344
HALLMARK_DNA_REPAIR,0.062413568418433124,0.13512801952685755,0.026584498598708463,-0.010158115626354734,0.0024285471302360616,0.07872785922884447,0.06582475475335814,0.05121026049144885,0.054473004698249686,0.0741449626074927,0.10340170348612909,0.15793824898703188,-0.0048472677307861735
HALLMARK_E2F_TARGETS,0.03462450416092823,0.09776177976477463,0.014211953975115953,-0.027305711092526278,-0.014906742882180822,0.10617291741844746,0.08678724071290521,0.05424510064060177,0.024110698969084,0.06270527931160547,0.0758359315554483,0.04904824203684947,-0.055725146604531456
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07404467646613024,-0.008915679198013489,0.027074373956706393,-0.06097608765686836,0.014978694573997309,0.1049936636861015,0.04805046682615658,-0.0012941824195877392,0.03037925243923672,0.009442413042662074,-0.009880009008364483,-0.08671687082313959,0.009222918749407293
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.034201624785206275,0.007027851718814613,-0.005808312200727156,-0.016232410261464342,0.011557091438615063,-0.06219920810438812,0.03572273231360289,-0.02194052304775566,0.13953545956928592,0.06672369912392707,0.0508792683595622,0.06603915391972198,0.025570398996631112
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06405440892724273,0.07580184843793504,0.04682911039588101,0.013228407923878378,0.031898799779641406,0.026063601684825972,-0.06941712883834526,0.024720035173839187,-0.0064525729262929704,0.06652406259084705,0.09842624131163526,0.11653626790663692,-0.03140058158802542
HALLMARK_FATTY_ACID_METABOLISM,0.08348654280818503,0.031204248126909518,0.011376572826069561,-0.007298391475708721,0.028448033376643637,-0.010976871828672685,0.012119374528450924,-0.02160809064492645,0.058721920028618244,0.023745238952507422,-0.004588869621916191,-0.009112721682837516,-0.03962873344533106
HALLMARK_G2M_CHECKPOINT,0.0165713215818681,0.05766616841772723,0.02373932242033046,-0.022902232329109044,0.015583546286490677,0.11475256448023327,0.05595516822584191,0.00888672143271913,0.010196306031325802,0.05250902862748665,0.11262335546991527,0.015671635467455265,0.022676321484510535
HALLMARK_GLYCOLYSIS,0.032696954147325125,0.143466845076612,0.054439511288830934,-0.0016930562470119147,0.02680503633003019,0.0011136224047666138,0.012635196887350623,-0.011458649625286896,0.06285713011747408,0.0846017085193029,0.022959434668977784,0.06862092501749666,-0.022252909250629203
HALLMARK_HEDGEHOG_SIGNALING,0.05833351002986351,-0.015089148322906584,0.030912112745098943,-0.003197394494106814,0.020191802385280625,-0.059749442573899636,-0.07465993850089543,-0.009162425829486563,-0.09638650193832925,0.009046637235520624,0.00039522529890667114,0.04247129781256543,0.010517833491398476
HALLMARK_HEME_METABOLISM,0.07045717804273159,0.12889505024067718,0.03932122965071737,-0.02774030663309784,0.0010366233751397864,0.004770339385285707,0.04598268935196283,0.005669322267029504,0.07068220033193758,0.06372744242126556,0.10794256635676858,0.17050563961153334,-0.0026893409580982523
HALLMARK_HYPOXIA,0.03896893067923613,0.013332562239426922,-0.009144224456423029,0.0657765468523097,-0.003734559680995954,-0.015367834479114079,-0.10526679547429116,-0.03459914708576628,0.034167094877547065,0.07057112053638032,-0.07921073744017718,-0.08015276593902157,-0.0010681941275540203
HALLMARK_IL2_STAT5_SIGNALING,0.07008617628529613,0.008051734007520966,0.04209345225936255,-0.07216466564275358,-0.005257463871504805,0.0338730751385705,0.08365910446629277,0.01065203831576531,-0.024359924683284066,0.029005792546764036,0.07512854002103352,0.11978312180150022,-0.018702424285281797
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0239802936775672,0.07490194361143347,0.06065645107346741,-0.038050382860869945,0.029385348167035513,0.06831730957938749,0.07611088736296917,0.03217035912333211,-0.07998378924175799,-0.003745889116379004,0.1042752620882248,0.017329246224987382,-0.052328800217367376
HALLMARK_INFLAMMATORY_RESPONSE,0.033937858077206326,-0.012043973667650814,-0.004894106565065065,-0.01817156458427781,0.014259292152946615,-0.04415703671231138,0.05084563528633019,0.03491954754293676,0.02247785551960244,-0.02208587737888764,0.03265759212033637,0.0013076609803760648,-0.0411265581637421
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07624382276667387,0.08987286706436291,0.03763727468515664,-0.01873803221934272,-0.014554664256128188,0.05794394758085799,0.11271980802813245,0.053555369893602336,0.011688999922480512,0.07219080924627769,0.09773372142230151,0.14551649063116506,0.015022625322764886
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.041426508566528825,-0.03686556641873688,0.04452489196301932,-0.027570513057876767,-0.008754980420659033,0.033782044924053824,0.0840249570355248,0.025176851072123186,-0.030013395050073687,-0.02732831655542691,0.053059461316616666,-0.0034573982345408117,0.04002178659766726
