,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.014239052409057122,-0.002487430135917581,0.06572985823476397,-0.03856764076968362,0.09731113566075161,0.07199254099490324,0.059215690335218195,0.15134111945779644,-0.01221501589916647,0.04960897144448105,0.15972324210680588,0.04923029718392699,0.022381903425425263,-0.020994200693028774,0.08395375692464146
HALLMARK_ALLOGRAFT_REJECTION,-0.08037318745786882,-0.025831903979802513,0.000338169298679034,-0.07784266526077725,0.0875671110377771,-0.03875559241000713,-0.014994665714533796,0.13438193082928815,0.06616925669765736,0.011312384571473395,0.06357056343685659,0.03693647385953406,0.04136934093599652,-0.0022840425284964437,0.13114935247683582
HALLMARK_ANDROGEN_RESPONSE,0.0027642508245865997,0.012950599084350794,0.044994010827041145,0.039389016778074895,0.07895237884105384,0.06806008242248868,0.02382812289195819,0.14388742530024834,0.01637378389764322,0.0439319199914759,0.08166784596484279,0.06953501667446149,0.04624598595122484,0.04332390477776715,0.1390857263456421
HALLMARK_ANGIOGENESIS,0.0044456639188671975,-0.07105466777457256,-0.08200574972780904,0.05275706952021264,0.12335309389169817,0.061908304532793695,-0.011438673286860672,-0.12186153454980664,0.10673755440825938,-0.026432786088490857,-0.03562760700373307,0.050375863058119065,-0.03507786373109064,0.030913760602669395,0.042733825618283906
HALLMARK_APICAL_JUNCTION,-0.0003671826026217485,-0.0006246809249302232,0.04376133832541254,-0.02132072563017013,0.12962332415899713,0.14004861791339215,0.012016173280253952,0.11950827585791882,0.03479354343034136,0.03390216077760649,0.18240697272850864,0.06499502872931318,0.026437007061235307,0.05362998535335983,0.09108650049440487
HALLMARK_APICAL_SURFACE,-0.021817091784402293,-0.010689539805740073,0.07078771869034374,0.017101395885547464,-0.016216910211305845,0.002535196590579452,0.03327802044207721,0.08985248448127604,-0.014786957793357104,0.05457184067663953,0.181406985240331,0.0046910488296597035,0.02387648020258529,-0.024986310277526444,0.0969504010261669
HALLMARK_APOPTOSIS,-0.019826503260107847,-0.03444024132297106,-0.03917007227363877,-0.013431614470114144,0.0037116386077872816,0.037220155879273534,0.05761496934087255,0.08399696397385037,-0.05812761350081144,-0.05162727373554212,0.09599741140312783,0.037817325410570146,0.026232436769371568,-0.0401580029979911,0.08032839095575961
HALLMARK_BILE_ACID_METABOLISM,-0.0036127107234611823,-0.09530218012737096,0.054531959236963606,0.014043050727286684,0.09548281874496362,0.11878760075708926,-0.04117832402258214,0.12968985613719836,-0.03263681728815756,-0.00579992039053506,0.16100722249588992,0.07550131039275125,0.013011610676565378,0.023316327669338832,0.031205986718373283
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.025016192336754197,0.0008531636483906517,0.09238412701837087,-0.014264895901019203,0.07070274746785299,0.08729224311045836,-0.0074754111170113585,0.1600418882684518,0.03889467272260433,0.026209643273200686,0.16383905797706255,-0.02117863404008481,0.05822775160720779,0.04938874365401704,0.017902326621615002
HALLMARK_COAGULATION,-0.04765449398443307,-0.06948220554204163,0.0009676952341698427,-0.03254053769078419,0.09532338254730584,0.04301454824334841,0.0074820739650364,-0.00030095927897895875,-0.005256841322788112,-0.05647583966366019,0.11626591768015915,0.09734501074951606,0.023547069420798497,-0.013957567820037809,0.1403171756646734
