,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.14055563777033875,0.05325254249696856,0.016778476570856914,-0.027171764807319962,0.022699991716399096,0.051866403506028357,0.01618788453246307,0.007570819518471124,0.032538285401058555,0.041544402364691535,-0.04676892760245499,0.0365583673183941,0.04935542247152061,0.09948229860365744,0.007102721477965016,0.04801453122599301,0.09344352136116106,0.03579872758664243
HALLMARK_ALLOGRAFT_REJECTION,-0.06505813865132017,0.01978570867504078,-0.011392517699875716,-0.04259028744525359,-0.04619162431889546,0.09922245088957539,-0.02951191403583868,-0.036490760371028864,0.030717012784130093,0.03612768380313785,0.002457177379439109,0.11968366037728644,0.08053003659975617,0.1141133552704831,0.0624673686646641,0.051096176560137846,0.03993963793457017,0.004291160257404226
HALLMARK_ANDROGEN_RESPONSE,0.12632386702919163,0.08360092096179793,0.030167987021253267,-0.005875113266050174,0.030703301782751356,0.019667177279834205,0.010947627160788785,0.009469688096517848,0.08341250308502098,0.03851943494339458,-0.06684373693116628,0.01666916521619448,0.0903897849122832,0.09409946584579292,0.06039403027637163,0.08058648743027018,0.04031973001338064,-0.006170115930650456
HALLMARK_ANGIOGENESIS,0.1030590428440765,0.025995615293632736,0.002826157601656396,-0.004310965668527988,-0.04833288851557084,0.08113618949622416,0.023455390189156752,0.013981201864239238,-0.004011128996134566,0.09206662304375307,-0.008959943221020093,0.08842029527341322,-0.010984708069272998,0.06641036045948756,-0.03312456601185776,-0.010339515302159766,-0.08592033041096636,-0.009130937745102262
HALLMARK_APICAL_JUNCTION,0.17775959033807084,0.011571473713617043,0.009882728332208511,-0.019353848561510102,0.008769149060653592,0.043502438873868704,0.03835038879666571,-0.0336007074668496,0.10279858431523924,0.032520489091873765,-0.08557563721633792,0.03994786101687428,0.04453266206874389,0.06613632262917096,0.021670966772588906,0.03897819024700854,0.07499300934944522,-0.016181359944864335
HALLMARK_APICAL_SURFACE,0.0569600396999781,-0.015515690683948983,0.0017712459861859299,-0.006116347043186579,-0.004656674557137054,-0.056842189884580646,-0.07270446106615529,0.011049994666041042,0.017934232314461482,0.02955564835711645,-0.059877613281821625,0.01671148067627061,0.07400228592396893,0.10757528056729494,-0.03338960802648985,0.06083475302780153,0.08584380250429699,0.016661842951403265
HALLMARK_APOPTOSIS,0.050170892863875514,0.020700714292722928,0.025528792674456208,-0.05258954642570999,0.019039056234915114,0.024728260387991644,0.024847580598940978,-0.009272703004960938,0.013723650136333847,-0.03676545267266674,-0.04139681794316783,0.05435111815888617,0.007537733297196664,0.01935079528147991,-0.006894798241658485,0.0487649977843681,-0.01613882377082751,0.01131791743742273
HALLMARK_BILE_ACID_METABOLISM,0.13642918942138743,-0.008103322198762303,0.025995784319957402,-0.025985836492634033,-0.010152524834500418,0.048007939567089826,-0.013797412751085564,0.05099727800057778,0.05317427485370048,0.036574439067077816,-0.009078117217692151,0.0012828713885436232,0.053952011847396154,0.10203816434672972,0.03792639348762948,0.029715316345430082,0.09154807934731833,0.011303380175484925
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.16530091965561533,-0.004895783220000634,-0.0017439225878025997,-0.05229420191133401,0.014514423869626047,0.0010049206591578222,0.0445015269480814,0.020266968511978636,0.11234140872403403,0.003026788456692431,-0.0002437133175663014,-0.024441561818265692,0.044813941195321984,0.07712786971953917,0.03220496662920344,-0.02879181714699953,0.09200805321023144,0.020568545490800665
HALLMARK_COAGULATION,0.14402081891685692,0.04526607481601026,0.06282007768639994,-0.048933627866463734,-0.022640092284447626,0.030706230189180644,0.023409969903512528,-0.018973111512449493,0.07546280046815965,0.03794439423954172,-0.0274202340231339,0.06998300543160182,0.08191276570489338,0.08467648416371892,0.06527440037481147,0.07303504017060211,0.04493541725761922,0.01103145928965611
HALLMARK_COMPLEMENT,0.021361507435922245,0.011719486146265497,-0.0007404440382285853,-0.015243535602466845,-0.007861699385399212,0.05998467028639012,-0.0011426756925540234,0.014921303478786554,-0.018114691570579454,0.003814516339189207,-0.007737536142701304,0.13811900699646493,0.022039194934928535,0.14481949624598714,-0.004205878770131938,0.07900205866461935,0.08689896429559897,0.030612224331277384
HALLMARK_DNA_REPAIR,0.1097082007043943,0.03601994080966724,0.031162593266670344,-0.03469679298940243,0.029305214888251604,0.08624758241760795,0.03051979055980851,0.018151101107625665,0.078722402215185,0.030290045917317373,-0.1014762279563127,0.04152080550165165,0.0414091347133781,0.09502274755051152,0.03775104446006473,0.07900345282052418,0.10348252024960654,0.0126243827494185
HALLMARK_E2F_TARGETS,0.12812066586879362,0.0049086508542408825,0.030356902914325093,-0.04958532713527372,-0.010609935093279049,0.0707898215671188,0.01857387321543941,0.01783468529567786,0.06524365645424812,0.008241453385572181,-0.05296549324186322,0.059085555885932575,0.08356008542133227,0.09504442726503284,-0.017351617514825213,0.038990337775977636,0.10062413276810364,0.016621284850789803
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.133315541510503,0.06278694225823545,0.04238003617997176,-0.031113356930032053,-0.016849574937808698,0.060285705337280664,0.04013404732423376,-0.037621418947380365,0.06377702138342198,0.03707200447040027,-0.051332101071946384,0.10614672957963762,-0.021948378486995226,0.06055760292385226,0.034439505883147654,0.035797194793324605,0.01583370797598342,-0.027231912744616654
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09837634573016847,0.019418954052392606,0.001399075001991195,-0.027064592883144875,-0.017987845556735698,0.03449855336443628,0.03472336392041575,0.010053649451908809,0.029601708807644542,-0.0021194250524112406,-0.03974743249779711,0.026572009727440324,-0.04530317784621788,0.07598390506818592,0.0036058898398494835,0.02817613220181341,0.08299264891359565,-0.002371704754684196
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11576861596208986,-0.014790093339726536,0.029226077493191317,-0.06606320073300186,0.04127038818602463,0.01597603493486398,-0.0031459829103131533,0.024099793493879116,0.017354732627187744,-0.0112837856801045,0.0130838671672108,0.009591006021709236,0.06450295534325691,0.09042655407732104,-0.010222882890692304,0.017892875473418158,0.0936341825013049,0.06318116439686496
HALLMARK_FATTY_ACID_METABOLISM,0.07777171168043542,0.04588096912890597,0.030099261765466425,-0.003991944728692695,0.020684280294231198,0.015449456909655204,0.03820000673051855,-0.03606092293552705,0.01926329266314539,-0.039274107781614685,-0.06089698730653702,0.06201825578516366,-0.1480419194247106,0.025617659224657092,0.0580378679679102,-0.053862371605380446,0.05732299034244328,-0.01371167365624507
HALLMARK_G2M_CHECKPOINT,0.06785172641540914,0.019115326663465736,0.04148558267013782,-0.032908032362181816,0.009046933982691031,0.06716338180330753,0.03129491827336979,-0.025709812730217888,0.09858663239060748,-0.009462360062765934,0.016602808642736926,0.01691952248129242,0.07516562807030308,0.0652264635691808,0.019202079738042346,0.055414553460895244,0.05730164357264208,-0.00600263218858651
HALLMARK_GLYCOLYSIS,0.09387978889076294,0.0014974361771970422,-0.002652403297426481,0.006656547805294421,0.020200648135788653,0.04798211324809183,0.006432623859086616,-0.027773402767115908,0.027220788943783172,0.0012638798606778795,-0.021169217593940207,0.049854578975241204,0.016314706083744024,0.07647437232832364,0.014391532588802464,0.004870090383827032,0.08069775206192177,0.007065227231460714
HALLMARK_HEDGEHOG_SIGNALING,0.01532937245968698,-0.0073802416305561655,0.010756406253157508,-0.03794797292225334,0.05010060698224306,-0.029299082706153758,-0.014770860841731858,-0.026824477054729047,-0.033274658214198706,-0.06827640526717786,-0.08006433608161612,0.0068863910666298635,-0.00011076216606393521,0.05659107764496427,0.006115833096332887,-0.014152614558640985,0.06714017127728197,0.041121765671869995
HALLMARK_HEME_METABOLISM,0.13029660563905315,0.05172930746758322,0.023651140326597122,-0.0382104677032792,-0.01189515621149944,0.04777575125156582,0.033571828876402136,0.0027933266677226546,0.023648677431993042,-0.009605652785446828,-0.06173964615937863,0.03224234636836525,0.0028677373023468437,0.10407167901300578,0.011775938687190431,0.0745438098605089,0.11725262264418616,-0.006856387629133158
HALLMARK_HYPOXIA,-0.05562512970467973,-0.01048706496516894,0.018124083738377112,0.01570137247432041,-0.004828181713631868,-0.005673387754486671,0.04758289376050535,0.019426675339692435,0.004596897535038648,-0.08337838187575171,0.05483045909674443,0.05131328926530837,-0.14819525636707065,-0.026439853282462504,0.0027033429915490712,-0.08246027379433593,-0.005015522813164544,0.001226787852955282
HALLMARK_IL2_STAT5_SIGNALING,0.08746825581846791,0.043778988548026594,0.003478230726940788,-0.05249180986612204,0.047040211764726815,0.053519720939899026,0.05605466979758958,0.0013930673214330926,0.05067131913723667,-0.010148971703080422,-0.11703014866798676,0.09068877048117438,0.029993734627871412,0.09871587333647744,0.041261963615747715,0.01840628629421743,0.07116332327485513,0.010102689468650098
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11988393498371222,0.1165272467658852,-0.015034263142639226,-0.036175610691334424,-0.01213414660398448,0.037277614421895186,0.00510192019029782,-0.011247387696601491,0.045352470701395295,-0.0564950216652617,-0.038615868802340185,0.07142790519292351,0.10712256865732461,0.08444861010876571,0.04034610943119016,0.029874973014233395,0.07586810542172448,0.03010956499387247
HALLMARK_INFLAMMATORY_RESPONSE,0.18420496242090445,0.04557606152472797,0.04754938803023735,0.01021651390811775,0.025603543573243265,-0.022406041135748754,0.058982936045867816,-0.010779429676640077,0.04107020054629467,0.023954078443678133,-0.02144498322423771,0.05882541751694666,-0.041016945969872765,-0.021242694073739344,-0.008295776048919111,-0.026913941979440307,0.002676299487268008,-0.0340549734440869
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.054561442168103755,-0.039858715114229906,0.030026736640654805,-0.036025412498767756,-0.03638724558365894,0.08312217574354473,-0.03747731694877197,-0.031698104043986486,0.10241421454755491,0.007602123628561453,-0.03963959625976547,0.06172726631972845,0.10153149494132038,0.09067347806199537,0.05071130001534106,0.05315227072378431,0.0913246380251992,-0.00010634621729287098
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.12193421978206646,0.03398366592421215,0.030707582909073623,-0.04851298583974871,0.06836581449534633,0.06661603142007894,0.0042178840275428515,0.018489541188199607,0.0433879271228826,0.018352703641175052,-0.058171449078116645,0.09702497607887399,0.04551961844452718,0.09605536260994373,0.05704226974702811,0.025266413549422276,-0.005393100918816255,-0.009536796232854326
HALLMARK_KRAS_SIGNALING_DN,0.12212189513620059,-0.03860905895227656,0.05753621048710248,-0.027872509707425486,0.048460956407616405,-0.02260053656321031,0.04513730740625298,-0.08743420975824391,0.05421560040445966,-0.040753682781187926,-0.09535190825610533,0.00012493816687198943,0.020083439893726768,0.06912840934874516,0.0005485363006748284,0.03704685202243451,0.10238710905927315,0.021914561645138577
HALLMARK_KRAS_SIGNALING_UP,0.05052452694302572,0.04070744563014923,0.019086525931145883,-0.028630525907350757,0.021452018197344103,0.08038254277262827,-0.002948367492190486,0.0030628786244466127,0.013042414465786292,-0.001564984811469611,-0.026886787263977308,0.06710048486999134,0.07873769563829304,0.07740655873640535,0.020247214555019984,0.0650835121950691,0.046787077108779364,-0.030330985612734854
HALLMARK_MITOTIC_SPINDLE,0.11479298581561767,0.04486088431650065,0.05969382403559913,-0.040058847552437334,0.051100252328255144,0.02990702278117118,0.06369008802923935,-0.03376635764464445,0.07258925805820933,0.05695771098891203,-0.08539296402326299,0.03485075555543558,0.051659989134693406,0.08839186809291322,0.00380822232311092,0.05818256775350718,0.11469243083506528,0.032547984653838326
HALLMARK_MTORC1_SIGNALING,0.003965363897404638,-0.0027304950933927574,0.06473107527786516,0.021997537396113497,0.0050472710290859245,0.03851104977817344,0.04159292354736069,-0.004235562208447756,0.0464861539946229,-0.026109355130437654,0.01786490955766743,0.0331439431783762,-0.06090513169609047,0.025655838618046607,0.07837739305107434,-0.053998867994307635,0.03031357444322263,0.027581552069266817
HALLMARK_MYC_TARGETS_V1,0.042094035774755095,-0.0015178987429827378,-0.009828824794280417,-0.038404786714176214,0.0006051968300721338,0.07690660568346444,0.01385114604499357,-0.011119026376813017,0.08432376248277056,0.05996539483319665,-0.025908527531259343,0.0458262004683869,0.05054702470493508,0.0865346409370985,0.04715488121013248,0.05615049365925263,0.09620754588440712,0.020830352171673706
HALLMARK_MYC_TARGETS_V2,0.024607377927445006,0.0006705442923815246,0.021010621370270075,0.03902132538604103,0.024317370042815197,0.0605042762528415,0.019750028951212938,0.02749936094560165,0.06316077840770162,0.026256322442398693,-0.035724387188721,-0.0002641612947710613,0.08835993780485074,0.027016324628069077,0.019218371759522335,0.0036112012248323455,0.06729303959490571,0.02220662075935327
HALLMARK_MYOGENESIS,0.1364562036577907,0.019921011009202644,0.05510609061297582,-0.0035216958987667104,-0.014866595537258418,-0.039131112793922625,0.029177618089901058,-0.05380554246272136,0.028859086526079294,0.03197661735992368,-0.056449041704028806,-0.007390504611665216,0.05315556065861466,0.10109897998420131,0.037465719370400954,0.08574606990472691,0.04679340604577264,0.005772462574326161
HALLMARK_NOTCH_SIGNALING,0.1142219045415403,0.0071406335452809605,-0.017478309926757522,-0.04825100061341018,0.047259806864303575,0.06082112662176985,0.0041126832218917496,0.017932904772729394,0.08044761651270996,0.025873222121077087,-0.08744867862313416,0.032188241591044754,0.060846042423104346,0.09591770277511986,0.011734602190034965,0.0015204476969475629,0.12759203845527034,0.02577633158622354
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08572966340036059,-0.02793148675941456,-0.006169923110019775,-0.02401626865660228,0.0490244728794282,0.07787125097898422,0.00019789189421571214,0.04071500742287343,0.007536415529848919,-0.029666455109081762,-0.029066199853687184,0.051274600287603986,0.043680934075243656,0.09380689247414108,0.10011738128408014,0.04176582959556569,0.1116421108776773,0.02288045989396647
HALLMARK_P53_PATHWAY,-0.025231553966099485,0.05084425641935009,-0.006570828235760699,-0.029801976251322866,0.00999803095446073,0.05884134800793035,0.008088614318573934,0.04551212064993815,0.06061028780326987,-0.03353537488071058,-0.010064965444547774,0.026464125126416865,-0.0015476761424997258,0.0823636762291595,-0.009942940396455118,0.01876644443711811,0.0752319563758757,0.03336279832419311
HALLMARK_PANCREAS_BETA_CELLS,0.03283226733485284,-0.024412016549289102,0.019618142094014236,-0.024927344496455336,0.065704142803431,0.01339262766709516,-0.02940665264777675,0.05654115416111985,-0.01238840977571031,-0.010719248448264785,-0.038254599649241904,0.01946815320087998,0.01837210657682188,0.06811862466379791,0.015487207092131756,0.06435795191371536,0.11502782814449852,0.102876003049567
HALLMARK_PEROXISOME,0.022003831439190373,0.03839648912698653,0.01465292232788591,-0.021565869135371875,0.007187331400393226,0.009837895371279581,0.04561245635586394,-0.02088405628948285,0.07293143785677261,-0.049482669616162885,0.011269551068721809,0.12801801876738755,0.038734778554060524,0.09970342466799803,0.051948983907510314,0.03620676921856375,0.07703302490874289,0.004136886027738624
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10705163462298782,-0.005843539192253988,0.03053597926385186,-0.027683108891900305,0.05739625012994333,0.053936532810451174,0.0062731984912506224,0.01357485721438251,0.04552445384338541,0.07023935134953567,-0.06083122548312463,0.06848632756086122,0.06933965317358118,0.09240118779994616,0.03249350095207222,0.055580603313193165,0.06802334401446967,0.023660166590082448
HALLMARK_PROTEIN_SECRETION,0.1441514826795189,0.06560266039831622,0.05134479638763651,-0.05915604930015798,0.06892127884448723,0.07634927556411315,0.033109555341339386,0.013155796088315257,0.025263806430583968,0.012277290562289173,-0.0190121245670965,0.09186974941340198,0.011074189489119639,0.09209673494872359,0.02319092386870807,0.04465890483637996,0.09638160600088393,0.06766485527453156
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07292239512424718,0.11047953649183453,-0.021845560685126164,-0.01680437043276198,-0.003109957131871986,-0.023351643018761192,-0.020638287157253327,0.03863620224374711,0.008962026854403038,-0.02336328253180555,-0.033287648583998464,0.006807115382094672,0.032243616946551,0.09483680957681835,0.08691293061771335,-0.03822861109708622,0.0900859141024334,0.08903206916777613
HALLMARK_SPERMATOGENESIS,0.11731479722627182,-0.0014796555152658303,-0.03355091123853135,-0.05009573019808082,0.001690384764463677,0.03765528740565158,0.04996519682990667,-0.02701075778879685,0.02847003652196133,0.045478716818111185,-0.015623246825915392,0.007109426231564993,0.0034611380252703916,0.08114788312729337,0.022215698869857792,0.03235697280062589,0.10510560082208908,0.01415830251804794
HALLMARK_TGF_BETA_SIGNALING,0.15238792079168087,0.04347577967275854,0.005157962272171131,0.005718065864374451,-0.022890145841924725,0.0646139750462951,0.0373930545258009,0.004234687691189977,0.08213513451419698,0.05509048307952851,-0.06420539888059072,0.06604674477624792,0.0716240828310169,0.08332560626768366,0.03367204021696729,0.09743431516534276,0.088307938154061,0.005687096742128106
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.11439824879241445,0.07446617327438788,-0.029022615122040532,-0.013074710707386202,0.012142073513042154,-0.011639117371803367,0.02800240413524129,-0.013854186711465545,0.03013290312454175,0.011660561155275771,0.0011036806823300693,0.07192401188082267,-0.02354373837894664,0.027354805613799788,-0.024725312680031593,-0.03666896732529879,-0.018362550692872404,-0.03678986556339288
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05827934964634,0.01780507902401868,0.020659158000763657,0.015616613015276302,-0.0005634168924815969,0.06231870295747375,0.06376358881305086,-0.020161948783659112,0.047637817633617886,0.07665105438453286,-0.04648203507163612,0.04260854874193452,0.03606415117468252,0.07010610879989486,0.03959199535524882,0.03940620211390363,0.07526234503087345,-0.005957723176211552
HALLMARK_UV_RESPONSE_DN,0.11987786983661111,0.02780070171553838,0.04193326852946483,-0.01310307768300639,0.03337202290249784,0.023591072270644897,0.0353113085069987,-0.009016004455022117,0.017924241887423687,-0.008828460893452406,-0.08835940096320762,0.06011316970882574,0.10683874965641646,0.07459055811015343,-0.0009411789354516531,0.059507623479695,0.04867046104360151,0.01598985323177032
HALLMARK_UV_RESPONSE_UP,0.015468851061058175,0.03005610314027169,0.014899287560421541,-0.04260484350356884,0.023904100047533086,0.01835352573004084,0.023673465939663112,-0.011260574237724403,0.024130178056437895,0.02028966745065823,0.008027782526514208,0.023533608915495653,-0.05101481588973035,0.05939148961756161,-0.007500474628131639,0.022921343649184918,0.05318487477322907,0.03429538213003087
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.1258353754131282,0.047874496782506375,-0.009343880160551092,-0.03610467141422592,-0.002193386581531471,0.014950882799374699,0.018261328557985276,-0.017845405501613103,0.10563752528092277,-0.027404143815104687,0.024541615422174173,0.0007727591997284725,-0.036614815058198906,-0.0034727671725705836,-0.028348905751672357,0.045618650887512366,0.03398143832318522,0.022314198995027585
HALLMARK_XENOBIOTIC_METABOLISM,0.055906761427604985,-0.009440236086053351,0.014466198324072648,-0.019731580789476386,0.04289357267754529,0.018395470636000177,0.0638383023465773,0.013545601933722411,0.053327672732392785,0.034860665908251695,0.0009430508524629759,0.012258784234704214,0.030125635402833955,0.10533123954273473,0.001993636966913454,0.019725562457640507,0.06408242706354501,0.042774609899510964
