,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.011827012281271141,0.00502309201676352,0.013613967267975178,0.026885222722090853,0.06172822743752301,-0.014686592751185923,0.08619560380049401,0.01379665913421589,0.043745534261671486,0.004621456217899722,0.03513303435018581,-0.06538977254740728,0.03938290272912546,0.0688655323741915,0.1301147631290311,0.047876568727243045,0.09939949621456952,0.1345704417911691
HALLMARK_ALLOGRAFT_REJECTION,0.04248651212924879,0.0528988826748687,-0.01613917323994139,-0.0343821037013162,-0.010373308075221696,-0.020263170666364336,0.0996790706672297,-0.06634816300108883,0.03692814151767714,-0.04256124834465883,0.06969926958638693,-0.00545238603237574,0.11180418689996734,-0.006830999610476892,0.13050045701491172,0.06558652931735784,0.032627278776347975,0.06568992413107755
HALLMARK_ANDROGEN_RESPONSE,0.0015140484067547174,0.01583694324197306,-0.01230847957508308,0.0705783676126633,0.08813207521585442,-0.02547364035917112,0.11900475230072229,-0.004351506528887967,0.007918822062722753,0.03682046457949438,0.08066151517420155,-0.018539080462346747,0.01568254992724487,0.040076402270784406,0.1559989142697636,0.11981712066465873,0.12410896293657461,0.1634440223240983
HALLMARK_ANGIOGENESIS,-0.029636052217180103,0.048810298789511444,0.10614334450460738,0.02113178856481885,-0.05488290916690647,-0.06463628000908854,0.1091870193612774,0.04614821619869846,0.047484759012378606,-0.10328663764273865,-0.0039171878141257156,-0.050319788467884076,-0.02892819492508253,-0.025148139842750727,-0.05832348146381264,0.10619234460983924,0.013367695338444969,0.09073843813722751
HALLMARK_APICAL_JUNCTION,0.004286468727495717,0.020023446155075904,-0.00845809002646717,-0.0202354936885502,0.06307743272777067,-0.045677680554805526,0.09315341652527391,0.06577043373272246,0.04534117605555272,0.08449855606980017,0.06871517578802008,-0.026532786702501265,0.0035221411357278663,0.08610316660925824,0.10258793770899681,0.07486831881333834,0.13629427494112406,0.200160701140531
HALLMARK_APICAL_SURFACE,-0.04602457844765644,-0.012756618881967927,-0.013315656850247161,-0.0499788254866676,0.07354750488825691,0.047593107786471814,-0.03667992721330753,-0.050171488012994245,0.0014873973801484927,-0.019674958593243523,0.0081087192569283,0.002548549474726805,0.016270050317065715,0.054308204473760884,0.10824401262988788,-0.00804305464393767,0.12552613449661223,0.03938945894183734
HALLMARK_APOPTOSIS,0.0036072546130269815,0.0011608708858779865,0.021947507324354264,0.02993472600686312,0.010977870719732725,0.00877522898376102,0.0015080807281722987,0.013942704704255161,0.03878174059369839,0.036284402360343804,0.03480916181703039,0.05795322611343798,-0.03792902546960632,-0.045710130325689526,-0.10154617287017681,0.043319631750105836,0.03373118293030233,0.04946642977051016
HALLMARK_BILE_ACID_METABOLISM,-0.05733035370130224,-0.016568826830594918,-0.015068434247190302,0.04718417287556511,-0.02489012996764235,-0.039484587276918476,0.07869105177426272,0.017571349392062192,0.01808070805386983,-0.04240218037254393,-0.003939356585767501,0.01667508384246079,-0.03073227437275168,0.04297863389848874,0.12894887405987618,0.057726544926207525,0.062683922437442,0.19147183909260265
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04392409827101604,0.001189302404859965,-0.013663262783613305,0.002737055373204008,0.031294220075654286,-0.0385476760425814,0.04857290043178281,0.03781260805981082,0.02275060736719346,-0.022753009215249816,0.01920401607962795,-0.050382786365574056,-0.01618267007974233,0.07862704238311942,0.12300654322688297,-0.0350210092223623,0.0948854224885066,0.18523365214157314
HALLMARK_COAGULATION,-0.03879266517779518,0.04047104405825185,0.016445866287024068,0.02044417021001403,0.016880971331230454,-0.08420774632166601,0.06162963810876626,0.019617201792304587,0.06021295330511249,-0.035314970320919827,0.0402180237754131,-0.07385745139872597,0.047437855829400744,-0.004924157672891014,0.04170756037986964,0.05632017125650629,0.10159781914116041,0.09878869547570504
