,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.00732769340919731,0.06173332089005338,0.012840171564454527,0.0018259471762473902,0.05291068542848205,0.04450795924516179,0.10800556877404367,-0.10098801806510697,0.0736900652532947,0.03550649602968043,0.20410159849247475,0.05704947000277265,0.12311123756093077,0.24189898891614284,0.23073708244355473,0.18153201681008901,-0.03354842316733768,0.12714729188593618,0.07028817542883664,0.2436679814537677
HALLMARK_ALLOGRAFT_REJECTION,0.05854764454624238,-0.005963010508790379,-0.057991428553567224,0.03422172671374262,0.10792704632933645,0.032539962016412044,-0.15503843718335006,-0.19578352620463096,0.030123867114288726,-0.011551785642283553,-0.29238565435821434,0.07646702434059756,-0.13920048517905673,0.19216592272086855,0.17188733109275767,-0.02770071931748788,-0.01428140237089099,0.07969678864832469,-0.006703073676797857,-0.06539570112982891
HALLMARK_ANDROGEN_RESPONSE,0.0205279305699723,0.04804384449677334,-0.05026664710420039,-0.024819905993576565,-0.02272098934383831,0.11707703909982485,-0.005195915168307507,-0.1794253119109093,-0.011077700677431994,0.07292806622723232,-0.12449345290537144,0.08395284026114225,-0.11264405627203919,0.1659599053518125,0.16159241193416057,0.002258470175561869,-0.046871763023325005,0.12673146280673764,0.02394471934223607,0.13662893797687042
HALLMARK_ANGIOGENESIS,-0.08710881536164188,-0.026666277364777783,0.09898219227251892,0.044183764310814916,-0.025978712789402694,-0.1833076634586738,-0.12455542557264075,-0.2331355692686902,-0.17549815838924673,-0.09255026710302185,-0.30558615415614726,0.007567412325176402,-0.2689748088348154,-0.04729918413789185,-0.06424510273573891,-0.18601236067193008,0.04537169459668573,-0.031492348423962285,-0.1225221308009422,-0.17238889608590097
HALLMARK_APICAL_JUNCTION,0.029752069612224447,0.04950307234004699,-0.051952896735384634,0.006422105424089885,0.03400666494484607,0.03600467425438821,-0.022233451720207787,-0.17680548311402597,-0.13209108450130094,0.08448704414083286,0.093040106587482,0.11175272878045926,-0.19590783803386586,0.22849545842440672,0.18457433106728852,0.18564635517687444,-0.014264057331584186,0.15749457612883458,0.030646449992640858,0.29468301513055395
HALLMARK_APICAL_SURFACE,0.0680239397293585,0.09906106668535482,-0.02160416570306189,-0.03318338575992394,0.049483242508073906,0.01414403953942364,0.1491956912385689,0.1726620269933763,0.10523535272077573,0.046453215837109034,0.14988928859972073,0.084549291870782,-0.08470154306132052,0.16466729192426466,0.19220206234023504,0.047032265002592985,0.058487779534393707,0.14757523749400644,0.11955465453663605,0.21266413356131658
HALLMARK_APOPTOSIS,-0.037171297527667534,-0.09610213933633137,0.019685128676766632,0.010831484849358752,-0.0135208982945319,-0.01059724945432929,0.04272112157598656,-0.010441330186419847,-0.11109591212646891,-0.04691730590955793,-0.05601553914220752,-0.019881783929165585,0.17883085520809375,-0.07061386452975335,-0.10716516114052248,-0.06261105876654981,0.003792376541752814,0.021177950409004588,0.10376782799546752,0.1383945023927783
HALLMARK_BILE_ACID_METABOLISM,-0.06896217501709735,0.08681806641128313,-0.0027588185855913325,0.023203557455611267,0.009570823719987706,0.02218309970451317,-0.06292891124582796,-0.2405851953885765,-0.07644939140897679,-0.04437934562762456,0.010989876022263345,-0.03908284964919049,-0.1179337282481122,0.08432975394292279,0.17113423433675887,0.14859310747714494,0.04049240161630211,0.09393020798177733,-0.0058912891793959175,0.028183162141425903
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07129486640548052,0.0707249340507758,0.033357990627032916,-0.02809246772342788,0.013933190478115651,0.043559316961953996,-0.030607099381279913,-0.1612354296295524,-0.17656049273265467,0.018081552626212343,-0.22257954201192304,0.06594686222266617,-0.24190334921275153,0.21391242463075308,0.23862283946010263,0.24047810012178658,0.025910501457556665,0.12859657440277192,0.02517677908423365,0.11013026576859801
HALLMARK_COAGULATION,-0.07269434926411741,-0.024335382351842186,0.03337156598266322,0.02624603589948412,0.07603990474233084,0.007070182845605407,-0.17510004825131906,-0.24564341859791156,-0.07198191565082784,-0.03248454340412431,-0.3185976726480358,0.057678390968513266,-0.19082967558161767,0.20206103258137673,0.1676156621630921,-0.11882201596431402,0.07968035945622715,0.07329996934942681,0.03715732201470591,-0.06222140091482213
