,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.021288196702772186,0.0009822863735989983,0.0861888549415842,0.06297733711334745,0.09303337440281174,-0.004870431489077196,-0.007983172972558801,0.10648175271735906,0.13589576913053406,0.0029762992901184427,0.0269091759716429,0.06276842989351596,0.006564258397835637,0.07551757318763296,-0.04263432847564495,0.19188147912496048,0.2536734834571683,0.25857612623889925,0.19378809784643883,-0.0010563652769149852,0.030390684010143363,0.20883637577913503,0.18326080259222743
HALLMARK_ALLOGRAFT_REJECTION,0.06832478601831651,-0.05047235361258934,0.024335545233751553,0.05370498225554216,-0.05453169677128218,-0.010337222831594653,-0.042256395781833093,0.14903472855370417,0.14668097070121103,0.013283162733653335,0.032403035957660524,-0.16174930250080716,0.007484554791921765,0.01579248369040636,-0.008203350717381472,0.15858205476095005,0.10087550077073015,0.19301705748373996,0.079415375597256,-0.008326819846543602,0.05152300875493516,0.07821741298916424,0.007556566377304664
HALLMARK_ANDROGEN_RESPONSE,0.026156467806790894,-0.01865592664001579,0.10615859700959836,0.011333684394997632,0.042470220755624774,0.06398039929351122,0.010911843308940142,0.18931549557219812,0.17314708268914183,0.02646568543962692,0.02801994167674829,-0.09392705848514372,0.09702130119194158,0.03606124830820976,0.042088724541342756,0.10480681453731945,0.18335776364471165,0.23294336547351555,0.06800100169376863,0.04197445825715677,-0.00360135672972624,0.17484232185978016,0.19712608532509024
HALLMARK_ANGIOGENESIS,-0.03357041903241989,0.11475475350979908,0.029397316167830412,0.015409799033086091,-0.008113674763382771,0.04038590538683741,0.00028713999355719653,0.25896094699309746,0.1442679566844405,0.06141736623250542,0.039622928724965194,-0.19564643458649394,0.09458947798260449,-0.05828642155155918,0.0027054954365662714,0.03675558692660418,-0.07906404434423743,-0.09097412935260776,0.07674631212018584,-0.0351315610477046,0.021503207061196888,-0.065391701014122,0.11225349314193309
HALLMARK_APICAL_JUNCTION,0.05523215008073588,-0.02386091810602842,0.06488280590326188,0.11817635532355628,0.08759811936733307,0.04241103148128639,0.051921894452605005,0.26598261794344036,0.18134185054661342,0.06586945732572413,0.025993104943682017,0.0733255118964534,0.018005095457378134,0.02803433228959723,0.0008503385702106915,0.22027584990124757,0.25524404815389695,0.2629335017973808,0.11604102415314992,0.0697542305045763,0.04881731413935706,0.17273095397571384,0.20050858983138553
HALLMARK_APICAL_SURFACE,0.02082577930364187,-0.1064481249095378,0.02140282977773283,-0.008727057212257075,0.037656722387355804,-0.01052269807959391,0.015595728373239347,0.02275754908902379,-0.06166297976350249,0.06053154493471743,-0.01423863258020379,0.07943899457924339,0.05003215289658871,0.04844003902200962,-0.013469736002169086,0.14356040374415163,0.16045660326690017,0.2640926125648652,0.0983107170400561,-0.04565080006646883,-0.030460804655663327,0.09942482724687211,0.10172613731496193
HALLMARK_APOPTOSIS,-0.01821630816263007,0.025862774258914065,0.044552992811542395,0.04567963448846418,0.011831146598729674,0.052257787006144724,0.03272049237976026,-0.0753273254942418,0.055986413989430266,0.11975597360956261,-0.016870355694878023,-0.031707161679738194,-0.06963346757214212,0.05810819670192667,-0.0759675480742769,0.07422414594991227,-0.042228307233774735,-0.0008094697871330369,0.0884689806700957,-0.04606290236255609,-0.030319855789996557,0.04938058385779612,-0.0175289188084112
HALLMARK_BILE_ACID_METABOLISM,-0.01807578256515771,-0.08443861139747527,0.04731505952741372,0.0143297861941467,0.004171442795702802,0.027847191238411208,-0.023945800380674325,0.18642041672730855,0.15671970249763267,0.10631247002100355,-0.016020188565640674,-0.09911194266815743,-0.05331943354908303,0.03998424603169315,-0.0339225083734647,0.21473178429353673,0.18108574123405896,0.21824391816863695,0.043544831140936095,0.0026813651600369123,0.06773650111780745,0.18701509115986714,0.18427708556242622
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03033521415720184,-0.058469908232639534,0.05404381926996458,0.04119813741878917,0.05246275683588536,0.05427453275256196,0.03940850500570097,0.2594928554606462,0.11869228755071384,0.03727885179537759,0.08005201062568147,-0.1538252845414745,0.039791401356331475,-0.00907984065852706,0.012330977647307133,0.14395463814844967,0.19027143208468777,0.26077261745497715,0.07913820699976075,0.015165312309387963,0.04434135271637747,0.19944017881213824,0.22403499904249177
HALLMARK_COAGULATION,0.04181954667318807,-0.007127485981382323,0.08227548649909354,0.020038363189696352,0.0010548345950821985,-0.012265480013609718,0.02207742504135364,0.13483486727126293,0.14755944723445003,-0.019833739450888097,0.02380215599380948,-0.17750828370330352,0.09812449240722003,0.062184925970195114,-0.11427335170718272,0.1699244154198134,0.13772421253582942,0.22813099066569653,0.13510742179363686,-0.028245644990970587,0.053006410657122686,0.08255507759123176,0.1551669646823043
