,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk
HALLMARK_ADIPOGENESIS,0.025510593782584492,0.060365099685038774,0.032613363942067555,-0.05846550623034828,0.0319956732402893,-0.015939697498279216,0.14147688683236778,0.06421892421509207,0.05748509683989879
HALLMARK_ALLOGRAFT_REJECTION,-0.03314186990772367,0.06713200556621197,-0.11119051853916469,-0.2023480797950634,0.040361929379439186,-0.03225838685043516,-0.25437361272995435,-0.07921869298976254,-0.007204669856902749
HALLMARK_ANDROGEN_RESPONSE,0.004824589529738335,0.10772917640058942,0.011135278821114349,-0.17911317937829266,0.0719209053885056,-0.009118137782669842,-0.12023376452922269,-0.06348832177608194,-0.005478751635356464
HALLMARK_ANGIOGENESIS,-0.042881936792790606,-0.15524734532499074,-0.12306655186240413,-0.25121160821892846,-0.0272631427252047,-0.1053590221540387,-0.24456145975387195,-0.15631735807857514,-0.07753150254277018
HALLMARK_APICAL_JUNCTION,-0.0048398889556611905,-0.02709386693138579,-0.06517054503442034,-0.16004504585832072,-0.030626413184955854,-0.004550190079477634,0.08137596096471066,-0.10613551090479609,-0.0012602498593358097
HALLMARK_APICAL_SURFACE,0.04102338585664965,0.0036843242727750136,0.08222862385055436,0.17127735645392156,0.00795781082852218,0.10109828076269889,0.11344224430712709,-0.006194597226472353,0.0785949319360849
HALLMARK_APOPTOSIS,-0.027718146904088633,-0.02617551590684542,-0.0009049625359702681,-0.027492770737471327,-0.0875795585567087,-0.006678439791151963,-0.09146081585941021,0.08078136353602768,0.026269967613672895
HALLMARK_BILE_ACID_METABOLISM,0.04621374525718758,-0.01808119316257358,0.007527050241989944,-0.2196681162917826,-0.0053972666793090165,-0.0329515931174679,-0.06874348948886568,-0.031028585105927438,0.02806603684320037
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03798646632719713,-0.04500168701488529,-0.05016754194953597,-0.16017953198784618,-0.07015912711864712,0.004098892114817428,-0.203115007299394,-0.12738813450345135,0.020673847524178297
HALLMARK_COAGULATION,-0.02742693333685212,0.04157058429943996,-0.13782025980829082,-0.2302160310276826,0.003449377490242862,-0.12403850284202149,-0.27344875599191554,-0.14292408312076602,1.8808063510986498e-06
