,UKF243,UKF260,UKF313,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10986833179121754,0.011271601121824754,0.14848692836190092,0.03140154216577271,0.06797464577858699,0.06034077343029898,0.2406815223575518,0.13515019743137788
HALLMARK_ALLOGRAFT_REJECTION,-0.06238008706482634,0.0072163613063474475,0.15978373651358527,0.06749893909359186,0.0929012740913575,0.0660577819388874,0.2715619276278537,0.06130858486859021
HALLMARK_ANDROGEN_RESPONSE,0.0582601356578689,-0.007596554572089061,0.12553820603111474,0.06673986171219347,0.124993708358379,0.08165008164749703,0.2768618044813343,0.16843792737183022
HALLMARK_ANGIOGENESIS,0.08201554164181546,0.009719198913523684,-0.10879587856929915,-0.07974321838908387,0.0645327064376586,0.02967631375995777,0.05916304272027074,0.1662794363681169
HALLMARK_APICAL_JUNCTION,0.1057456146834626,0.042811079629806084,0.1803032001201372,0.059027285571636605,0.05900966152448598,0.0736154271177372,0.3582060991063328,0.186924205702642
HALLMARK_APICAL_SURFACE,0.09713399291230082,0.07053506428353658,0.1720997219374985,0.06785513891054257,0.034226359842455645,0.01223030099118916,0.2966714174054905,0.05065266208193358
HALLMARK_APOPTOSIS,-0.023987298876637135,-0.053736765253271666,-0.013655001041923097,0.10364528804815741,-0.043246634551493086,0.03614659824407887,0.08567123129662664,0.06394635616126312
HALLMARK_BILE_ACID_METABOLISM,0.1606301044582913,0.10986749746500182,0.08338078586366768,0.10232220775387856,0.07550874693455083,0.012877033826426805,0.09339743105658788,0.187372555083681
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09813952404461514,0.0631131235055262,0.17577831427052187,0.1300507889319294,0.040656283972464145,0.021493363053012998,0.1337120496508367,0.12985845866567974
HALLMARK_COAGULATION,0.08644224779283574,-0.013869954989660663,0.06406365189988734,0.10639129683214682,0.09741617041687627,0.06884701463743306,0.3413140762163496,0.12076616282900544
HALLMARK_COMPLEMENT,0.016542555401077404,0.015578038015967213,0.14753617775575123,-0.01456136634943614,0.043207890378021634,0.0730260429284783,0.15636822133951916,0.04094848366913789
HALLMARK_DNA_REPAIR,0.1236471346007649,0.011090468127224038,0.1582815357270314,0.09130625934458307,0.06741048056544802,0.033926625418633304,0.21063836318554463,0.20384997348128386
HALLMARK_E2F_TARGETS,0.16509425876189962,-0.013887221947822688,0.15281879893981354,0.038252276516590966,0.10304676615957115,0.04775877332693437,0.1452281310668081,0.17750573617865703
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06043379168705076,0.036918860331066464,-0.03219918033436779,0.1116576288665497,0.057276136384142154,0.09687559791549005,0.28988533617350437,0.2423543921161285
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09074992231598689,-0.06443165753097806,-0.06444024351299701,0.028623638449407143,-0.007637194107442223,0.015313360480601503,0.20495601486839637,0.18278637845731863
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11725653344254514,0.028573041760429897,0.15121808071294018,0.05287049984726119,0.0960901761886275,0.04656259816636682,0.054152672754712944,-0.016404357485201727
HALLMARK_FATTY_ACID_METABOLISM,0.04765617256620849,-0.013688853488782272,-0.08294854046748038,-0.046487349973727374,-0.010792750425797953,-0.006463142048406867,0.10851032129917156,0.038697318675540014
HALLMARK_G2M_CHECKPOINT,0.08358241607110845,0.05166998867566648,0.13308682977096176,0.09215674807903655,0.13351215367160207,0.02083168068150495,0.13849321002358578,0.23592457887707588
HALLMARK_GLYCOLYSIS,0.1364231437893196,-0.01634391705262455,-0.021258281523317497,0.0836264768435251,0.049552191331606675,0.023441790078482606,0.1507412443566851,0.13619551582722914
HALLMARK_HEDGEHOG_SIGNALING,0.03960110501329442,-0.08947852041774733,0.11338993556971717,0.11410097510075691,0.024767251193207003,0.024038984466968283,0.14226507307766936,-0.14965443909047868
HALLMARK_HEME_METABOLISM,0.14093273639583814,0.02675274450188505,0.08580986708813816,0.10847426151013835,0.08933320340010538,0.07735740031648376,0.20282763792063987,0.06812729259909094
HALLMARK_HYPOXIA,-0.03070280566920475,0.0022819280412745,-0.12911625032652096,-0.06604077761647786,-0.09806594178351537,-0.007474399393399639,0.0628345335200771,0.16398926363125213
HALLMARK_IL2_STAT5_SIGNALING,0.03688745138468222,0.07966121540979781,0.030227413558436493,0.0030134750282915616,0.056833961695229814,0.007655733596434941,0.23475313608577067,0.1531843767359935
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05642154913516171,0.05544801759783522,0.024382294608672316,-0.02661801760685565,0.09572145328596633,0.10082136603105697,0.16212458771303748,0.14282766185388335
HALLMARK_INFLAMMATORY_RESPONSE,-0.015413153447539251,0.027214845590868144,0.03984762689851136,0.034337031424965136,-0.0230120516157487,0.022577855928108945,0.04966409331105338,0.108598782705792
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10165051699771509,0.011232422931247975,0.16196879410566467,0.06816447757037937,0.10094987395381501,0.10387537393433541,0.2632120342236906,0.12168079773578348
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07501591938645853,0.060984491157686165,0.07125430527327173,0.059665734448010314,0.07375939260338679,0.07054727533254226,0.18512901873364637,0.18995680818062008
HALLMARK_KRAS_SIGNALING_DN,0.18533032770789393,0.006533688684082275,0.08409856549414575,0.11339748917423609,-0.008307265310137882,-0.00872997451987774,0.10354521793217109,0.024305926970335776
HALLMARK_KRAS_SIGNALING_UP,0.008168495739416533,0.03190600979697679,0.1173596234582016,0.010830429581817182,0.08946225843750893,0.09657058957179267,0.30171463083853645,0.07221597428023008
HALLMARK_MITOTIC_SPINDLE,0.12694609884515834,0.027483882813441704,0.1420625029259471,0.1037035572834415,0.06042263225156194,0.028153411673514532,0.26570343496201254,0.1534212537525917
HALLMARK_MTORC1_SIGNALING,0.07723987483705319,-0.02515191859592227,-0.07269369852912547,0.005254465432190482,0.044421858875780935,0.00595953370913637,0.12212550691571857,0.1287382118641005
HALLMARK_MYC_TARGETS_V1,0.06626158682771154,-0.013402299457849544,0.15421943436153276,0.13703974077003153,0.030496113888619666,0.030728482852774793,0.20637856041841585,0.19366923539775055
HALLMARK_MYC_TARGETS_V2,0.04139278111601907,0.10980594718387354,0.12682153540894728,0.013385692364247085,0.019173710098844284,0.02880624888981813,0.13166532887920532,0.17412244073481342
HALLMARK_MYOGENESIS,0.05464818679524923,0.0656188333401788,0.020056175023106113,0.14102640556647206,0.0826837899525672,0.07466862496919072,0.3093918277199196,0.056630150553838465
HALLMARK_NOTCH_SIGNALING,0.11790117977283189,0.01094946023445145,0.1667731365976589,0.09079905839005166,0.030726108477701904,0.0909499140838991,0.2540942938853255,0.16874760731117053
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13363129568685658,-0.033167428907194985,0.16272624746905837,0.09428156683160104,0.027516570341639818,0.01048190244843551,0.18417420454380504,0.07646325657007401
HALLMARK_P53_PATHWAY,-0.00766491894278761,0.0026240831891876292,0.09525187877965324,0.05633116420343968,-0.0029193313393391495,-0.0008444218216567545,0.1437288989286851,0.14102049999508098
HALLMARK_PANCREAS_BETA_CELLS,0.0704750395939077,-0.03230766813406683,0.15031459880102718,0.07021123718999799,-0.026663651663856154,0.003547592043184266,0.11768677828484544,-0.1773295468317816
HALLMARK_PEROXISOME,-0.01031082073227034,-0.0055211245693787304,0.0771158424440433,0.06978403951035142,0.029447137947253333,0.03245099820007469,0.18453332761328292,0.040843619667866836
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08341810274852825,0.044572821660216096,0.16707755274967834,0.0939013770367619,0.051890470717875524,0.03041445892699041,0.3032090197957164,0.1199962029527489
HALLMARK_PROTEIN_SECRETION,0.13513501316158402,-0.02796809879424394,0.14327088277495265,0.0699605712666024,0.06272947455419353,0.017812484792990718,0.2166228680476441,0.08110654565719186
