,MGH258,UKF243,UKF255,UKF259,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec
HALLMARK_ADIPOGENESIS,0.03370081925276578,0.12559532563225143,-0.03012154519229474,0.04968623375571821,0.03006666893601703,0.06884966159055611,0.262884171373767,-0.07728596321012977,0.11826645521875216
HALLMARK_ALLOGRAFT_REJECTION,-0.0804282107648594,-0.0023501764925622985,-0.2387134144504124,-0.0437880468989319,0.01746543117533606,-0.07124465674809699,0.10536921710127725,-0.01812409895923173,-0.05824501686714475
HALLMARK_ANDROGEN_RESPONSE,0.07140443964848178,0.08540636696573718,-0.03537600993118403,-0.06239157367983913,0.06846687452732463,-0.01941188432334868,0.24066350144925033,-0.021269314127747442,0.0903336496657563
HALLMARK_ANGIOGENESIS,0.030233709960677438,0.053796054797257416,0.1518079799189698,0.029772830841836895,0.021246077451739932,0.263124580377084,-0.1705264304802352,0.04540952936275235,0.0343332608750198
HALLMARK_APICAL_JUNCTION,0.08967525294730648,0.16238067151195446,0.025642527422637455,0.13363364567810335,0.06382666340256392,0.2716685304983146,0.2758401748858572,-0.02142557285166128,0.14824560619374583
HALLMARK_APICAL_SURFACE,0.06559402832154841,0.14183254556664127,0.029585080215225976,0.12473892546653524,0.021511962065463113,-0.017273426394923474,0.17677135348800332,-0.19383704713317007,0.10225476752265171
HALLMARK_APOPTOSIS,-0.03936554401963382,0.03547636508629429,-0.0325720529045201,-0.021146289379151462,-0.06990193702402149,0.21629878137034822,0.06326193373469087,0.062202332010930506,0.012872016460389421
HALLMARK_BILE_ACID_METABOLISM,0.0215174211298883,0.16595531194590302,0.12123351252063412,0.1390128781598473,-0.03781858420111227,0.2227175705745828,0.18320968023698375,-0.05667278907294651,0.05685303271656893
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.023729335857679806,0.07266640094541166,-0.08739673511522127,0.05396503092498213,-0.007822482144643362,0.22352361188773492,0.23156442844432576,-0.1299428790016456,0.04476890347181414
HALLMARK_COAGULATION,-0.051344589301590846,0.08845862566077,-0.01205309324024883,0.03777521500137219,-0.0510383460172968,0.16863831570749513,0.11698728157757286,0.08828024954104287,0.16333305040557353
HALLMARK_COMPLEMENT,-0.04623504753665688,0.11347594827336262,-0.04368484117911795,-0.028148609827279465,0.057522086542971966,0.23776996473482181,0.22842945558713243,-0.08471788990044107,0.019044661959671787
HALLMARK_DNA_REPAIR,0.08811334351808063,0.11220625171202321,-0.10399134040090126,-0.004443934696787454,0.09513414433424587,0.12730472233343068,0.2681239611823645,-0.23545608437153628,0.0914104316421026
HALLMARK_E2F_TARGETS,0.0834122273625673,0.1598640289873483,0.011763210472027828,0.09273476308826863,0.04928048526123257,0.16853462756436915,0.1536417518241289,-0.12334958603162309,0.0730585732964187
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07086795370339662,0.06266664570632452,-0.033439684193774286,-0.09329159016990997,0.029430610616102297,0.284305342685508,-0.11900950954291398,0.10632953298770843,0.07680177818383142
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07784300506820861,0.08045434345789065,0.05699838945778925,-0.04675557892535764,0.08698133616091958,-0.008210042254028348,-0.25913943813619733,0.12159736299501764,0.011810985552406313
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02338514407986529,0.19105484813453505,-0.04734439305179393,0.044806076982443176,-0.026869914899130203,0.018751054351167543,0.2957851325426167,-0.2541891327051733,0.05860843191420515
HALLMARK_FATTY_ACID_METABOLISM,0.05908280300254025,0.12235281571398804,0.01470078477122715,0.008038727244417135,0.11462260364816367,0.17849658196616244,-0.2268371187244855,0.16026323292444122,0.0962490277151066
HALLMARK_G2M_CHECKPOINT,0.12183921202578242,0.07089441047226504,-0.12467173373838715,0.10577499059066606,0.09985016346682864,0.24792857719269468,0.26823492824318046,-0.04180248309786952,0.0316389241500859
HALLMARK_GLYCOLYSIS,0.0573806184125118,0.02543135946151369,-0.032069136937955066,0.025380583164243332,0.09009694832124626,0.10261074353057627,-0.07295049653591518,-0.1777796345052066,0.05340362524028555
HALLMARK_HEDGEHOG_SIGNALING,0.05078868833623026,0.1313611329124441,0.08085324510318859,0.15057520745383746,0.06996084214910624,-0.1169058441116229,-0.007634102065677867,0.21713962017613853,-0.027890364594841097
HALLMARK_HEME_METABOLISM,0.03762702503437073,0.11487360937229509,-0.08811823352491767,0.1130973095326977,0.07722622457333822,0.11015652796700226,0.09968510925239589,0.006252264160131502,0.04598957997644789
HALLMARK_HYPOXIA,0.03801897471683088,-0.19769919844574957,-0.037713739090488724,-0.02123220816684791,0.02595669466762796,0.16789728163156192,-0.34121094031218063,-0.14478890238415923,-0.15901053999987075
HALLMARK_IL2_STAT5_SIGNALING,-0.0018033035148225214,0.10568424673923606,0.09295123183940926,0.01684450791935412,0.02269311926003127,0.058552641337867264,-0.08615511830819393,-0.08848272048568781,0.03556992488789504
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.00935195486599723,0.014224459787786182,0.0799635730346316,-0.02879858210330542,-0.02901466647607284,0.2665918273228837,0.20514230021183677,0.030031711949970778,0.051189977742048615
HALLMARK_INFLAMMATORY_RESPONSE,0.06117951627523203,0.14057143299301747,0.12019559623353177,0.06951899684115856,-0.06278302768294527,0.1898400947637909,-0.10839342566231257,-0.0022146932637665435,0.01207519320817788
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.053150256761008124,0.1610224315457963,0.06515504130747071,0.09492949103363624,0.004610491107907652,-0.04076129126105196,0.32579452574101836,-0.0018858363934144639,0.17005434073422176
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03651172386549413,0.10698892090817733,-0.17450008994392,-0.04759801621483357,0.009123180649004308,0.060708405263490195,0.19673713801600037,-0.10925204390658046,0.07831723262967805
HALLMARK_KRAS_SIGNALING_DN,0.06624477436720969,0.13647481211687612,-0.04678970853224628,0.17925303605411005,0.13594702152535337,0.17682529839616418,0.18771186453617025,-0.010517685184553375,0.12089152896757245
HALLMARK_KRAS_SIGNALING_UP,0.04144893162439369,0.1428208442964496,0.00425519621766566,0.08503711288323054,0.05526076393518877,-0.061165130941454086,0.18865296682329633,0.004574488917005286,-0.016389671612132548
HALLMARK_MITOTIC_SPINDLE,0.10913192788253569,0.16359550119685787,-0.028623400772032757,0.16134206034207738,0.09394149191607876,0.24514808147094533,0.2622474203861143,0.10412810606552532,0.09764498961892909
HALLMARK_MTORC1_SIGNALING,0.11254409741291618,-0.10420807569860362,-0.0302245503132756,-0.10021417434104829,0.05146568661089531,0.19075923465218994,-0.11176694943703383,0.013635625665316035,-0.057866740878321804
HALLMARK_MYC_TARGETS_V1,0.08847409124354715,0.052681462554491666,-0.17700788979790189,-0.10315757058348608,0.06385165078452384,0.011950703306720331,0.20866286427307107,-0.2991820297759964,-0.08412016960866879
HALLMARK_MYC_TARGETS_V2,0.1125067094119101,0.02129102023352245,-0.018599792517726213,0.02941151505191853,-0.02556246844929461,0.11814149412324888,0.02976824751238011,-0.18700369926349036,0.01769352627512925
HALLMARK_MYOGENESIS,0.04624179650400603,0.1667659595425572,0.04402979533475645,0.10838692366136302,0.01737759561939329,-0.04243300871201292,0.07980930177355769,0.12063624817551649,0.15152927626945534
HALLMARK_NOTCH_SIGNALING,0.08269082137921296,0.14494666352449978,-0.014955516537282285,0.13753863880017175,0.08658206807710521,-0.05986110356636314,0.3313419977616389,-0.14795620915234522,0.15078443501989935
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06763587574053212,0.2138909851118248,-0.17811850843576899,-0.15266868096420694,0.1470623345307592,-0.16243054351068442,0.22943427891237533,-0.4125709637532844,-0.004472086445183494
HALLMARK_P53_PATHWAY,0.006984745538167797,-0.08866241646822788,-0.06720957788135075,-0.09201957110514442,0.09477721988105098,0.04193206654567811,0.08199870037683193,-0.3138473717585711,-0.032841026216045
HALLMARK_PANCREAS_BETA_CELLS,0.032233600419450094,0.21776769329367007,-0.15940339138308343,-0.006459417548799399,0.11769838794241215,-0.12655610730257263,0.33750093462402053,-0.2897929554550509,0.05243064732462681
