,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,-0.02574545039381485,0.06704576264082011,-0.0025644390848659484
HALLMARK_ALLOGRAFT_REJECTION,0.08208214864701788,0.056093201294896734,0.02052983331770276
HALLMARK_ANDROGEN_RESPONSE,-0.003719311765641368,0.03409469538664691,-0.007665671718150398
HALLMARK_ANGIOGENESIS,-0.08151038547389225,-0.013129116817572067,0.026754736264166582
HALLMARK_APICAL_JUNCTION,-0.026868846964373357,0.015369584476214495,-0.0011505925652430175
HALLMARK_APICAL_SURFACE,-0.03920879978997655,0.03308158981484169,0.023961298286956707
HALLMARK_APOPTOSIS,0.007990710841603146,0.04102825370742115,-0.01878689240345107
HALLMARK_BILE_ACID_METABOLISM,0.04002855385616128,-0.008216056315496809,-0.025254524884829314
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0035071705341785026,-0.023081011573832445,0.006632868660971504
HALLMARK_COAGULATION,-0.019400009856514522,0.05463166392755431,0.03823988072137442
HALLMARK_COMPLEMENT,0.002549735863122518,0.07652402248868663,0.01274399250546674
HALLMARK_DNA_REPAIR,0.009590640291918417,0.03286529633963683,-0.0027122948779249234
HALLMARK_E2F_TARGETS,0.02201458276257849,-0.002985433585852585,0.007264401774523633
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.046708310691644675,0.03991030548129861,0.03141490655199361
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04124295365632355,0.052417231379585635,0.0025390712081853717
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.05302196156595387,0.004792217259196729,0.005518220781446955
HALLMARK_FATTY_ACID_METABOLISM,0.015216704554634359,-0.00919446115732809,-0.013949595846404424
HALLMARK_G2M_CHECKPOINT,-0.04322358047584335,0.007533585856501525,0.006797873546371568
HALLMARK_GLYCOLYSIS,-0.031223523294332423,-0.004964033688534216,0.0015987407455173388
HALLMARK_HEDGEHOG_SIGNALING,-0.02612253852512896,0.018761206500457667,0.016257125886241026
HALLMARK_HEME_METABOLISM,-0.028791855216732536,0.037227646693832404,0.01498611529163666
HALLMARK_HYPOXIA,0.027130965896056784,-0.01245729429123099,-0.014786965110936365
HALLMARK_IL2_STAT5_SIGNALING,0.04063033517114755,0.008116354560663426,0.00044120543423795876
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0357022849077467,-0.014326466871493233,-0.01804075301717165
HALLMARK_INFLAMMATORY_RESPONSE,-0.026653767907832877,-0.003321206865805511,0.011557057350088152
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04765950406049715,0.04217190506479289,-0.026358235293184217
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04749404650864743,0.06227964470230928,-0.038262596555314395
HALLMARK_KRAS_SIGNALING_DN,0.0005202787342922998,0.05449339244797194,0.003079899755720372
HALLMARK_KRAS_SIGNALING_UP,-0.019139126576580477,0.037844311453560577,0.030391808050327426
HALLMARK_MITOTIC_SPINDLE,0.0014728054722518856,0.02525337153596343,0.014865195471483302
HALLMARK_MTORC1_SIGNALING,0.031430986701315486,-0.018232043593253144,-0.0060216090714888554
HALLMARK_MYC_TARGETS_V1,0.02515168505433542,-0.005234296362041858,-0.0040596443170047725
HALLMARK_MYC_TARGETS_V2,-0.09925605622487187,0.012753534696252582,-0.007496691708819861
HALLMARK_MYOGENESIS,-0.034010992880125046,0.044839049620385714,0.0113791901554022
HALLMARK_NOTCH_SIGNALING,-0.0519942744190344,0.007223721999538981,0.016900821546138617
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.017251696898954158,0.04335437752228035,0.011111996359256877
HALLMARK_P53_PATHWAY,-0.009116796215585693,0.04533508699216984,-0.018131939772777977
HALLMARK_PANCREAS_BETA_CELLS,-0.02345858367950931,0.035878334766034824,0.007899529748671663
HALLMARK_PEROXISOME,0.023695731098033024,0.034264558192210276,0.0114253196261023
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.011154883993624609,0.04348490554763074,0.011065286692953513
HALLMARK_PROTEIN_SECRETION,-0.05182647480277196,0.06185165354936538,0.011854448759287175
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10291887159688012,0.01174294561045571,-0.027747537186644716
HALLMARK_SPERMATOGENESIS,0.026427520702955506,0.056220857629916215,0.015289159687726955
HALLMARK_TGF_BETA_SIGNALING,-0.0409017372518155,0.05364427241636207,0.024307343801778142
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.037571362635156424,0.020427448118895956,-0.014928887619903847
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0073082433586859,0.04655811558627173,-0.012769070284345683
HALLMARK_UV_RESPONSE_DN,-0.005424785418825453,0.04946107619310594,-0.0010002101771414476
HALLMARK_UV_RESPONSE_UP,0.015054711240724876,0.02732471412109706,-0.008892430637284147
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04462153445207269,-0.014135727614956179,-0.061883388627364616
HALLMARK_XENOBIOTIC_METABOLISM,-0.017036264799056712,0.07593060311952957,-0.0010744124905103171
